Unnamed: 0,ref,inst,frag,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,text,line,word,annotation
651,P522505.2.1,ṣupur[fingernail]N,ṣu-pur,N,"['𒍮', '𒁓']",𒍮𒁓,ṣu-pur,"['complete', 'complete']",0.0,ṣupur,ṣupru,fingernail,,P522505,2,1,seal identification
652,P522505.2.2,+Hanšayu[]PN$Hanšaya,{1}UD-05-KAM-a.a,PN,"['𒁹', '𒌓', '0₅', '𒄰', '𒀀', '𒀀']",𒁹𒌓0₅𒄰𒀀𒀀,{1}UD-05-KAM-a.a,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Hanšaya,Hanšayu,1,PN,P522505,2,2,seal identification
653,P522505.4.1,ṣupur[fingernail]N,ṣu-pur,N,"['𒍮', '𒁓']",𒍮𒁓,ṣu-pur,"['complete', 'complete']",0.0,ṣupur,ṣupru,fingernail,,P522505,4,1,seal identification
654,P522505.4.2,Hanšaya[1]PN,{1}UD-05-KAM-a.a,PN,"['𒁹', '𒌓', '0₅', '𒄰', '𒀀', '𒀀']",𒁹𒌓0₅𒄰𒀀𒀀,{1}UD-05-KAM-a.a,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Hanšaya,Hanšayu,1,PN,P522505,4,2,seal identification
655,P522505.4.3,bēl[owner]N,EN,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,,P522505,4,3,seal identification
656,P522505.4.4,bēti[house]N,E₂,N,['𒂍'],𒂍,E₂,['complete'],0.0,bēti,bītu,house,,P522505,4,4,seal identification
657,P522505.5.1,n,01,n,['01'],01,01,['complete'],0.0,,,,NUMBER,P522505,5,1,object sold
658,P522505.5.2,bētu[house]N,E₂,N,['𒂍'],𒂍,E₂,['complete'],0.0,bētu,bītu,house,,P522505,5,2,object sold
659,P522505.5.3,+mišlu[half//half]NU'NU$mišla,miš₂-la,NU,"['𒈨𒌍', '𒆷']",𒈨𒌍𒆷,miš₂-la,"['complete', 'complete']",0.0,mišla,mišlu,half,,P522505,5,3,object sold
660,P522505.5.4,+abūsu[storehouse//stable]N'N$abūsāte,a-bu-sa-te,N,"['𒀀', '𒁍', '𒊓', '𒋼']",𒀀𒁍𒊓𒋼,a-bu-sa-te,"['complete', 'complete', 'complete', 'complete']",0.0,abūsāte,abūsu,stable,,P522505,5,4,object sold
661,P522505.5.5,n,02,n,['0₂'],0₂,02,['complete'],0.0,,,,NUMBER,P522505,5,5,object sold
662,P522505.5.6,kirâti[garden]N,{giš}SAR-MEŠ,N,"['𒄑', '𒊬', '𒈨𒌍']",𒄑𒊬𒈨𒌍,{GIŠ}SAR-MEŠ,"['complete', 'complete', 'complete']",0.0,kirâti,kirû,garden,,P522505,5,6,object sold
663,P522505.6.1,ūtappiš[contract]V,u₂-tap-piš,V,"['𒌑', '𒋰', '𒄫']",𒌑𒋰𒄫,u₂-tap-piš,"['complete', 'complete', 'complete']",0.0,ūtappiš,epēšu,contract,,P522505,6,1,initiation of transaction
664,P522505.6.2,ina[in]PRP,ina,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,P522505,6,2,price
665,P522505.6.3,libbi[interior]N,ŠA₃-bi,N,"['𒊮', '𒁉']",𒊮𒁉,ŠA₃-bi,"['complete', 'complete']",0.0,libbi,libbu,interior,,P522505,6,3,price
666,P522505.6.4,bilat[a unit of weight]N,bi-lat,N,"['𒁉', '𒆳']",𒁉𒆳,bi-lat,"['complete', 'complete']",0.0,bilat,biltu,a unit of weight,,P522505,6,4,price
667,P522505.6.5,n,08,n,['0₈'],0₈,⸢08⸣,['damaged'],0.5,,,,NUMBER,P522505,6,5,price
668,P522505.6.6,manā[a unit of weight]N,MA.NA,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,manā,manû,a unit of weight,,P522505,6,6,price
669,P522505.7.1,siparrī[bronze]N,UD.KA.BAR-MEŠ,N,"['𒌓', '𒅗', '𒁇', '𒈨𒌍']",𒌓𒅗𒁇𒈨𒌍,UD.KA.BAR-MEŠ,"['complete', 'complete', 'complete', 'complete']",0.0,siparrī,siparru,bronze,,P522505,7,1,price
670,P522505.7.2,ana[to]PRP,a-na,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,ana,ana,to,,P522505,7,2,completion of transaction
671,P522505.7.3,+Nabu-tuklatuʾa[]PN$,{1}{d}PA-tuk-la-⸢tu-a⸣.a,PN,"['𒁹', '𒀭', '𒉺', '𒌇', '𒆷', '𒌅', '𒀀', '𒀀']",𒁹𒀭𒉺𒌇𒆷𒌅𒀀𒀀,{1}{d}PA-tuk-la-⸢tu-a⸣.a,"['complete', 'complete', 'complete', 'complete', 'complete', 'damaged', 'damaged', 'complete']",0.12,Nabu-tuklatuʾa,Nabu-tuklatuʾa,1,PN,P522505,7,3,completion of transaction
672,P522505.8.1,ittidin[sell]V,i-ti-din,V,"['𒄿', '𒋾', '𒁷']",𒄿𒋾𒁷,i-ti-din,"['complete', 'complete', 'complete']",0.0,ittidin,tadānu,sell,,P522505,8,1,completion of transaction
673,P522505.8.2,kaspu[money]N,kas-pu,N,"['𒆜', '𒁍']",𒆜𒁍,kas-pu,"['complete', 'complete']",0.0,kaspu,kaspu,money,,P522505,8,2,confirmation of transfer 1
674,P522505.8.3,gammur[completed]AJ,ga-mur,AJ,"['𒂵', '𒄯']",𒂵𒄯,ga-mur,"['complete', 'complete']",0.0,gammur,gammuru,completed,,P522505,8,3,confirmation of transfer 1
675,P522505.9.1,tadin[paid]AJ,ta-din,AJ,"['𒋫', '𒁷']",𒋫𒁷,ta-din,"['complete', 'complete']",0.0,tadin,tadnu,paid,,P522505,9,1,confirmation of transfer 1
676,P522505.9.2,bētu[house]N,E₂,N,['𒂍'],𒂍,E₂,['complete'],0.0,bētu,bītu,house,,P522505,9,2,confirmation of transfer 2
677,P522505.9.3,zarip[purchased]AJ,za-rip,AJ,"['𒍝', '𒆗']",𒍝𒆗,za-rip,"['complete', 'complete']",0.0,zarip,zarpu,purchased,,P522505,9,3,confirmation of transfer 2
678,P522505.9.4,laqi[acquired]AJ,la-qi,AJ,"['𒆷', '𒆥']",𒆷𒆥,la-qi,"['complete', 'complete']",0.0,laqi,leqû,acquired,,P522505,9,4,confirmation of transfer 2
679,P522505.10.1,tuāru[revocation]'N,tu-a-ru,V,"['𒌅', '𒀀', '𒊒']",𒌅𒀀𒊒,tu-a-ru,"['complete', 'complete', 'complete']",0.0,tuāru,târu,revocation,,P522505,10,1,exclusion of litigation
680,P522505.10.2,dēnu[lawsuit]N,de-e-nu,N,"['𒁲', '𒂊', '𒉡']",𒁲𒂊𒉡,de-e-nu,"['complete', 'complete', 'complete']",0.0,dēnu,dīnu,lawsuit,,P522505,10,2,exclusion of litigation
681,P522505.10.3,dabābu[litigation]'N,da-ba-⸢bu⸣,V,"['𒁕', '𒁀', '𒁍']",𒁕𒁀𒁍,da-ba-⸢bu⸣,"['complete', 'complete', 'damaged']",0.17,dabābu,dabābu,litigation,,P522505,10,3,exclusion of litigation
682,P522505.11.1,laššu[(there) is not]V,la-šu,V,"['𒆷', '𒋗']",𒆷𒋗,la-šu,"['complete', 'complete']",0.0,laššu,laššu,(there) is not,,P522505,11,1,exclusion of litigation
683,P522505.11.2,mannu[whoever]'XP,ma-nu,QP,"['𒈠', '𒉡']",𒈠𒉡,ma-nu,"['complete', 'complete']",0.0,mannu,mannu,whoever,,P522505,11,2,penalties for litigation: contravention
684,P522505.11.3,ša[who]REL,ša,REL,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,who,,P522505,11,3,penalties for litigation: contravention
685,P522505.11.4,ina[in]PRP,ina,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,P522505,11,4,penalties for litigation: contravention
