Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
21749,P335390.2.1,[ku-um,kūm[instead of]PRP,PRP,"['𒆪', '𒌝']",𒆪𒌝,[ku-um],"['missing', 'missing']",1.0,kūm,kūm,instead of,,,P335390,2,1,seal identification
21750,P335390.2.2,{na₄}KIŠIB-šu₂],kunukkīšu[seal]N,N,"['𒉌𒌓', '𒈩', '𒋙']",𒉌𒌓𒈩𒋙,{[NA₄]}[KIŠIB-šu₂],"['missing', 'missing', 'missing']",1.0,kunukkīšu,kunukku,seal,,,P335390,2,2,seal identification
21751,P335390.2.3,ṣu-pur-šu₂,ṣupuršu[fingernail]N,N,"['𒍮', '𒁓', '𒋙']",𒍮𒁓𒋙,ṣu-pur-šu₂,"['complete', 'complete', 'complete']",0.0,ṣupuršu,ṣupru,fingernail,,,P335390,2,3,seal identification
21752,P335390.2.4,iš-kun,iškun[place]V,V,"['𒅖', '𒆲']",𒅖𒆲,iš-kun,"['complete', 'complete']",0.0,iškun,šakānu,place,,,P335390,2,4,seal identification
21753,P335390.3.1,[ṣu-pur,ṣupur[fingernail]N,N,"['𒍮', '𒁓']",𒍮𒁓,[ṣu-pur],"['missing', 'missing']",1.0,ṣupur,ṣupru,fingernail,,,P335390,3,1,seal identification
21754,P335390.3.2,{1}x,u,u,"['𒁹', 'x']",𒁹x,{[1]}[x],"['missing', 'missing']",1.0,,,,,,P335390,3,2,seal identification
21755,P335390.3.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335390,3,3,seal identification
21756,P335390.3.4,x]-an-na-a,u,u,"['x', '𒀭', '𒈾', '𒀀']",x𒀭𒈾𒀀,[x]-an-na-a,"['missing', 'complete', 'complete', 'complete']",0.25,,,,,,P335390,3,4,seal identification
21757,P335390.4.1,[EN,bēl[owner]N,N,['𒂗'],𒂗,[EN],['missing'],1.0,bēl,bēlu,owner,,,P335390,4,1,seal identification
21758,P335390.4.2,{giš]}SAR,kirie[garden]N,N,"['𒄑', '𒊬']",𒄑𒊬,{[GIŠ]}SAR,"['missing', 'complete']",0.5,kirie,kirû,garden,,,P335390,4,2,seal identification
21759,P335390.4.3,E₂,bēti[house]N,N,['𒂍'],𒂍,E₂,['complete'],0.0,bēti,bītu,house,,,P335390,4,3,seal identification
21760,P335390.4.4,UN-MEŠ,nišē[people]N,N,"['𒌦', '𒈨𒌍']",𒌦𒈨𒌍,UN-MEŠ,"['complete', 'complete']",0.0,nišē,nišu,people,,,P335390,4,4,seal identification
21761,P335390.4.5,SUM-ni,tadāni[giving]'N,V,"['𒋧', '𒉌']",𒋧𒉌,SUM-ni,"['complete', 'complete']",0.0,tadāni,tadānu,giving,,,P335390,4,5,seal identification
21762,P335390.6.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335390,6,1,object sold
21763,P335390.6.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335390,6,2,object sold
21764,P335390.6.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335390,6,3,object sold
21765,P335390.6.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335390,6,4,object sold
21766,P335390.6.5,x]+⸢x⸣,u,u,"['x', 'x']",xx,[x]+⸢x⸣,"['missing', 'damaged']",0.75,,,,,,P335390,6,5,object sold
21767,P335390.6.6,{1}za-na-a,Zana[1]PN$,PN,"['𒁹', '𒍝', '𒈾', '𒀀']",𒁹𒍝𒈾𒀀,{1}za-na-a,"['complete', 'complete', 'complete', 'complete']",0.0,Zana,Zana,1,PN,,P335390,6,6,object sold
21768,P335390.7.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335390,7,1,object sold
21769,P335390.7.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335390,7,2,object sold
21770,P335390.7.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335390,7,3,object sold
21771,P335390.7.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335390,7,4,object sold
21772,P335390.7.5,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335390,7,5,object sold
21773,P335390.7.6,3,n,n,['𒐈'],𒐈,3,['complete'],0.0,,,,NUMBER,,P335390,7,6,object sold
21774,P335390.7.7,e-pi-na-te,epinnu[(seed) plough]N$epinnāte,N,"['𒂊', '𒉿', '𒈾', '𒋼']",𒂊𒉿𒈾𒋼,e-pi-na-te,"['complete', 'complete', 'complete', 'complete']",0.0,epinnāte,epinnu,(seed) plough,,,P335390,7,7,object sold
21775,P335390.8.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335390,8,1,none
21776,P335390.8.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335390,8,2,none
21777,P335390.8.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335390,8,3,none
21778,P335390.8.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335390,8,4,none
21779,P335390.8.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335390,8,5,none
