Unnamed: 0,ref,inst,frag,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,text,line,word,annotation
1684,P528243.2.1,X,{na₄}KIŠIB,X,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,,,,,P528243,2,1,seal identification
1685,P528243.2.2,n,02,n,['0₂'],0₂,02,['complete'],0.0,,,,NUMBER,P528243,2,2,seal identification
1686,P528243.2.3,X,PAB-e,X,"['𒉽', '𒂊']",𒉽𒂊,PAB-e,"['complete', 'complete']",0.0,,,,,P528243,2,3,seal identification
1687,P528243.3.1,X,A,X,['𒀀'],𒀀,A,['complete'],0.0,,,,,P528243,3,1,seal identification
1688,P528243.3.2,Aššur-bani[1]PN,{m}aš-šur-ba-ni,PN,"['𒁹', '𒀸', '𒋩', '𒁀', '𒉌']",𒁹𒀸𒋩𒁀𒉌,{m}aš-šur-ba-ni,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Aššur-bani,Aššur-bani,1.0,PN,P528243,3,2,seal identification
1689,P528243.7.1,X,ip₂-ta-ar-su,X,"['𒌈', '𒋫', '𒅈', '𒋢']",𒌈𒋫𒅈𒋢,ip₂-ta-ar-su,"['complete', 'complete', 'complete', 'complete']",0.0,,,,,P528243,7,1,other clauses
1690,P528243.8.1,X,TA,X,['𒋫'],𒋫,TA,['complete'],0.0,,,,,P528243,8,1,other clauses
1691,P528243.8.2,X,pa-an,X,"['𒉺', '𒀭']",𒉺𒀭,pa-an,"['complete', 'complete']",0.0,,,,,P528243,8,2,other clauses
1692,P528243.8.3,X,a-ha-mi-ši,X,"['𒀀', '𒄩', '𒈪', '𒅆']",𒀀𒄩𒈪𒅆,a-ha-mi-ši,"['complete', 'complete', 'complete', 'complete']",0.0,,,,,P528243,8,3,other clauses
1693,P528243.9.1,X,mi-mu,X,"['𒈪', '𒈬']",𒈪𒈬,mi-mu,"['complete', 'complete']",0.0,,,,,P528243,9,1,other clauses
1694,P528243.9.2,X,TA,X,['𒋫'],𒋫,TA,['complete'],0.0,,,,,P528243,9,2,other clauses
1695,P528243.9.3,X,mi-mu,X,"['𒈪', '𒈬']",𒈪𒈬,mi-mu,"['complete', 'complete']",0.0,,,,,P528243,9,3,other clauses
1696,P528243.10.1,X,la,X,['𒆷'],𒆷,la,['complete'],0.0,,,,,P528243,10,1,other clauses
1697,P528243.10.2,X,i-da-bu-bu,X,"['𒄿', '𒁕', '𒁍', '𒁍']",𒄿𒁕𒁍𒁍,i-da-bu-bu,"['complete', 'complete', 'complete', 'complete']",0.0,,,,,P528243,10,2,other clauses
1698,P528243.11.1,X,a-na,X,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,,,,,P528243,11,1,other clauses
1699,P528243.11.2,X,še-ṭi-šu,X,"['𒊺', '𒁲', '𒋗']",𒊺𒁲𒋗,še-ṭi-šu,"['complete', 'complete', 'complete']",0.0,,,,,P528243,11,2,other clauses
