Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
25601,P335324.1.1,[ṣu-pur,ṣupur[fingernail]N,N,"['𒍮', '𒁓']",𒍮𒁓,[ṣu-pur],"['missing', 'missing']",1.0,ṣupur,ṣupru,fingernail,,,P335324,1,1,seal identification
25602,P335324.1.2,{1}x,u,u,"['𒁹', 'x']",𒁹x,{[1]}[x],"['missing', 'missing']",1.0,,,,,,P335324,1,2,seal identification
25603,P335324.1.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335324,1,3,seal identification
25604,P335324.1.4,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335324,1,4,seal identification
25605,P335324.1.5,ṣu-pur,ṣupur[fingernail]N,N,"['𒍮', '𒁓']",𒍮𒁓,ṣu-pur,"['complete', 'complete']",0.0,ṣupur,ṣupru,fingernail,,,P335324,1,5,seal identification
25606,P335324.1.6,{1}[x,u,u,"['𒁹', 'x']",𒁹x,{1}[x],"['complete', 'missing']",0.5,,,,,,P335324,1,6,seal identification
25607,P335324.1.7,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335324,1,7,seal identification
25608,P335324.1.8,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335324,1,8,seal identification
25609,P335324.2.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335324,2,1,seal identification
25610,P335324.2.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335324,2,2,seal identification
25611,P335324.2.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335324,2,3,seal identification
25612,P335324.2.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335324,2,4,seal identification
25613,P335324.2.5,ŠA₃].GA,eqlu[field]N$eqli,N,"['𒊮', '𒂵']",𒊮𒂵,[ŠA₃].GA,"['missing', 'complete']",0.5,eqli,eqlu,field,,,P335324,2,5,seal identification
25614,P335324.2.6,SUM-ni,tadāni[giving]'N,V,"['𒋧', '𒉌']",𒋧𒉌,SUM-ni,"['complete', 'complete']",0.0,tadāni,tadānu,giving,,,P335324,2,6,seal identification
