Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word,annotation
62,P527165.2.1,kunuk[seal]N,{na₄}KIŠIB,kunuk,kunukku,seal,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,,,P527165,2,1,seal identification
63,P527165.2.2,Ubru-Harranu[1]PN,{m}SUHUŠ-KASKAL,Ubru-Harranu,Ubru-Harranu,1,PN,"['𒁹', '𒁼', '𒆜']",𒁹𒁼𒆜,{m}SUHUŠ-KASKAL,"['complete', 'complete', 'complete']",0.0,PN,,P527165,2,2,seal identification
64,P527165.3.1,kunuk[seal]N,{na₄}KIŠIB,kunuk,kunukku,seal,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,,,P527165,3,1,seal identification
65,P527165.3.2,Sin-na’di[1]PN,{m}30-I,Sin-na’di,Sin-na’di,1,PN,"['𒁹', '𒌍', '𒄿']",𒁹𒌍𒄿,{m}30-I,"['complete', 'complete', 'complete']",0.0,PN,,P527165,3,2,seal identification
66,P527165.4.1,kunuk[seal]N,{na₄}KIŠIB,kunuk,kunukku,seal,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,,,P527165,4,1,seal identification
67,P527165.4.2,+Šamaš-iddina[]PN$,{m}UTU-AŠ,Šamaš-iddina,Šamaš-iddina,1,PN,"['𒁹', '𒌓', '𒀸']",𒁹𒌓𒀸,{m}UTU-AŠ,"['complete', 'complete', 'complete']",0.0,PN,,P527165,4,2,seal identification
68,P527165.5.1,kunuk[seal]N,{na₄}KIŠIB,kunuk,kunukku,seal,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,,,P527165,5,1,seal identification
69,P527165.5.2,+Sakaha[]PN$,{m}sa-ka-ha-a,Sakaha,Sakaha,1,PN,"['𒁹', '𒊓', '𒅗', '𒄩', '𒀀']",𒁹𒊓𒅗𒄩𒀀,{m}sa-ka-ha-a,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,,P527165,5,2,seal identification
70,P527165.6.1,bēl[owner]N,EN,bēl,bēlu,owner,N,['𒂗'],𒂗,EN,['complete'],0.0,,,P527165,6,1,seal identification
71,P527165.6.2,eqli[field]N,A.ŠA₃,eqli,eqlu,field,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,,,P527165,6,2,seal identification
72,P527165.6.3,X,SUM-a-nu,,,,X,"['𒋧', '𒀀', '𒉡']",𒋧𒀀𒉡,SUM-a-nu,"['complete', 'complete', 'complete']",0.0,,,P527165,6,3,seal identification
73,P527165.8.1,bēt[house]N,E₂,bēt,bītu,house,N,['𒂍'],𒂍,E₂,['complete'],0.0,,,P527165,8,1,object sold
74,P527165.8.2,n,01,,,,n,['01'],01,01,['complete'],0.0,NUMBER,,P527165,8,2,object sold
75,P527165.8.3,imār[a unit of capacity]N,ANŠE,imār,imēru,a unit of capacity,N,['𒀲'],𒀲,ANŠE,['complete'],0.0,,,P527165,8,3,object sold
76,P527165.8.4,n,05-BAN₂,,,,n,"['0₅', '𒑏']",0₅𒑏,05-BAN₂,"['complete', 'complete']",0.0,NUMBER,,P527165,8,4,object sold
77,P527165.8.5,eqli[field]N,A.ŠA₃,eqli,eqlu,field,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,,,P527165,8,5,object sold
78,P527165.9.1,ina[at]PRP,ina,ina,ina,at,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P527165,9,1,object sold
79,P527165.9.2,libbi[interior]N,ŠA₃-bi,libbi,libbu,interior,N,"['𒊮', '𒁉']",𒊮𒁉,ŠA₃-bi,"['complete', 'complete']",0.0,,,P527165,9,2,object sold
