Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word,annotation
4855,P527257.2.1,kunuk[seal]N,{⸢na₄⸣}KIŠIB,kunuk,kunukku,seal,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{⸢NA₄⸣}KIŠIB,"['damaged', 'complete']",0.25,,,P527257,2,1,seal identification
4856,P527257.2.2,Ululayu[1]PN,{m}{iti}KIN-a-a,Ululayu,Ululayu,1,PN,"['𒁹', '𒌗', '𒆥', '𒀀', '𒀀']",𒁹𒌗𒆥𒀀𒀀,{m}{ITI}KIN-a-a,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,,P527257,2,2,seal identification
4857,P527257.3.1,mār[son]N,⸢A⸣,mār,māru,son,N,['𒀀'],𒀀,⸢A⸣,['damaged'],0.5,,,P527257,3,1,seal identification
4858,P527257.3.2,Han-Ṣaruru[1]PN,{m}ha-an-ṣa-ru-ru,Han-Ṣaruru,Han-Ṣaruru,1,PN,"['𒁹', '𒄩', '𒀭', '𒍝', '𒊒', '𒊒']",𒁹𒄩𒀭𒍝𒊒𒊒,{m}ha-an-ṣa-ru-ru,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,,P527257,3,2,seal identification
4859,P527257.4.1,bēl[owner]N,⸢EN⸣,bēl,bēlu,owner,N,['𒂗'],𒂗,⸢EN⸣,['damaged'],0.5,,,P527257,4,1,seal identification
4860,P527257.4.2,X,A.ŠA₃.GA,,,,X,"['𒀀', '𒊮', '𒂵']",𒀀𒊮𒂵,A.ŠA₃.GA,"['complete', 'complete', 'complete']",0.0,,,P527257,4,2,seal identification
4861,P527257.4.3,X,ta-da-nu,,,,X,"['𒋫', '𒁕', '𒉡']",𒋫𒁕𒉡,ta-da-nu,"['complete', 'complete', 'complete']",0.0,,,P527257,4,3,seal identification
4862,P527257.6.1,X,[E₂,,,,X,['𒂍'],𒂍,[E₂],['missing'],1.0,,,P527257,6,1,object sold
4863,P527257.6.2,n,x],,,,n,['X'],X,[x],['missing'],1.0,NUMBER,,P527257,6,2,object sold
4864,P527257.6.3,X,⸢ANŠE⸣,,,,X,['𒀲'],𒀲,⸢ANŠE⸣,['damaged'],0.5,,,P527257,6,3,object sold
4865,P527257.6.4,X,A.ŠA₃.GA,,,,X,"['𒀀', '𒊮', '𒂵']",𒀀𒊮𒂵,A.ŠA₃.GA,"['complete', 'complete', 'complete']",0.0,,,P527257,6,4,object sold
4866,P527257.7.1,X,[SUHUR,,,,X,['𒋦'],𒋦,[SUHUR],['missing'],1.0,,,P527257,7,1,object sold
4867,P527257.7.2,+Salmanu-duri[]PN$,{m}{d]}DI-man-BAD₃,Salmanu-duri,Salmanu-duri,1,PN,"['𒁹', '𒀭', '𒁲', '𒌋𒌋', '𒂦']",𒁹𒀭𒁲𒌋𒌋𒂦,{[m]}{[d]}DI-man-BAD₃,"['missing', 'missing', 'complete', 'complete', 'complete']",0.4,PN,,P527257,7,2,object sold
4868,P527257.8.1,X,[SUHUR,,,,X,['𒋦'],𒋦,[SUHUR],['missing'],1.0,,,P527257,8,1,object sold
4869,P527257.8.2,Qurdi-Nergal[1]PN,{m]}⸢qur⸣-di-{d}U.GUR,Qurdi-Nergal,Qurdi-Nergal,1,PN,"['𒁹', '𒄥', '𒁲', '𒀭', '𒌋', '𒄥']",𒁹𒄥𒁲𒀭𒌋𒄥,{[m]}⸢qur⸣-di-{d}U.GUR,"['missing', 'damaged', 'complete', 'complete', 'complete', 'complete']",0.25,PN,,P527257,8,2,object sold
4870,P527257.9.1,X,[SUHUR,,,,X,['𒋦'],𒋦,[SUHUR],['missing'],1.0,,,P527257,9,1,object sold
4871,P527257.9.2,Šamaš-šarru-uṣur[1]PN,{m}{d]}⸢UTU⸣-MAN-PAB,Šamaš-šarru-uṣur,Šamaš-šarru-uṣur,1,PN,"['𒁹', '𒀭', '𒌓', '𒌋𒌋', '𒉽']",𒁹𒀭𒌓𒌋𒌋𒉽,{[m]}{[d]}⸢UTU⸣-MAN-PAB,"['missing', 'missing', 'damaged', 'complete', 'complete']",0.5,PN,,P527257,9,2,object sold
4872,P527257.10.1,X,[SUHUR,,,,X,['𒋦'],𒋦,[SUHUR],['missing'],1.0,,,P527257,10,1,object sold
4873,P527257.10.2,X,ID₂],,,,X,['𒀀𒇉'],𒀀𒇉,[ID₂],['missing'],1.0,,,P527257,10,2,object sold
4874,P527257.10.3,X,up-piš-ma,,,,X,"['𒌒', '𒄫', '𒈠']",𒌒𒄫𒈠,up-piš-ma,"['complete', 'complete', 'complete']",0.0,,,P527257,10,3,initiation of transaction
4875,P527257.11.1,x[1]PN,{[m}x-x-x-(x),x,x,1,PN,"['𒁹', 'X', 'X', 'X', 'X']",𒁹XXXX,{[m]}[x-x-x-x],"['missing', 'missing', 'missing', 'missing', 'missing']",1.0,PN,,P527257,11,1,initiation of transaction
4876,P527257.11.2,ina[at]PRP,ina],ina,ina,at,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,,,P527257,11,2,price
4877,P527257.11.3,X,⸢ŠA₃⸣-bi,,,,X,"['𒊮', '𒁉']",𒊮𒁉,⸢ŠA₃⸣-bi,"['damaged', 'complete']",0.25,,,P527257,11,3,price
4878,P527257.12.1,n,[x,,,,n,['X'],X,[x],['missing'],1.0,NUMBER,,P527257,12,1,price
4879,P527257.12.2,manā[a unit of weight]N,MA.NA/GIN₂,manā,manû,a unit of weight,N,"['𒈠', '𒈾', '𒂆']",𒈠𒈾𒂆,[MA].[NA]/[GIN₂],"['missing', 'missing', 'missing']",1.0,,,P527257,12,2,price
4880,P527257.12.3,X,KU₃].⸢BABBAR⸣,,,,X,"['𒆬', '𒌓']",𒆬𒌓,[KU₃].⸢BABBAR⸣,"['missing', 'damaged']",0.75,,,P527257,12,3,price
4881,P527257.13.1,ilaqqi[purchase]V,[TI,ilaqqi,leqû,purchase,V,['𒋾'],𒋾,[TI],['missing'],1.0,,,P527257,13,1,completion of transaction
4882,P527257.13.2,X,kas-pu,,,,X,"['𒆜', '𒁍']",𒆜𒁍,[kas-pu],"['missing', 'missing']",1.0,,,P527257,13,2,confirmation of transfer 1
4883,P527257.13.3,X,gam-mur],,,,X,"['𒃵', '𒄯']",𒃵𒄯,[gam-mur],"['missing', 'missing']",1.0,,,P527257,13,3,confirmation of transfer 1
4884,P527257.13.4,X,⸢ta⸣-din,,,,X,"['𒋫', '𒁷']",𒋫𒁷,⸢ta⸣-din,"['damaged', 'complete']",0.25,,,P527257,13,4,confirmation of transfer 1
4885,P527257.14.1,X,[A.ŠA₃.GA,,,,X,"['𒀀', '𒊮', '𒂵']",𒀀𒊮𒂵,[A].[ŠA₃].[GA],"['missing', 'missing', 'missing']",1.0,,,P527257,14,1,confirmation of transfer 2
4886,P527257.14.2,X,za-rip],,,,X,"['𒍝', '𒆗']",𒍝𒆗,[za-rip],"['missing', 'missing']",1.0,,,P527257,14,2,confirmation of transfer 2
4887,P527257.14.3,ilaqqi[purchase]V,TI,ilaqqi,leqû,purchase,V,['𒋾'],𒋾,TI,['complete'],0.0,,,P527257,14,3,confirmation of transfer 2
4888,P527257.15.1,X,[tu-a-ru,,,,X,"['𒌅', '𒀀', '𒊒']",𒌅𒀀𒊒,[tu-a-ru],"['missing', 'missing', 'missing']",1.0,,,P527257,15,1,exclusion of litigation
4889,P527257.15.2,X,de-nu,,,,X,"['𒁲', '𒉡']",𒁲𒉡,[de-nu],"['missing', 'missing']",1.0,,,P527257,15,2,exclusion of litigation
4890,P527257.15.3,X,DUG₄].DUG₄,,,,X,"['𒅗', '𒅗']",𒅗𒅗,[DUG₄].DUG₄,"['missing', 'complete']",0.5,,,P527257,15,3,exclusion of litigation
4891,P527257.16.1,X,[la-a-šu₂,,,,X,"['𒆷', '𒀀', '𒋙']",𒆷𒀀𒋙,[la-a-šu₂],"['missing', 'missing', 'missing']",1.0,,,P527257,16,1,exclusion of litigation
4892,P527257.16.2,X,man-nu],,,,X,"['𒌋𒌋', '𒉡']",𒌋𒌋𒉡,[man-nu],"['missing', 'missing']",1.0,,,P527257,16,2,penalties for litigation: contravention
4893,P527257.16.3,ša[who]REL,⸢ša⸣,ša,ša,who,REL,['𒊭'],𒊭,⸢ša⸣,['damaged'],0.5,,,P527257,16,3,penalties for litigation: contravention
4894,P527257.20.1,u,[x,,,,u,['X'],X,[x],['missing'],1.0,,,P527257,20,1,none
4895,P527257.20.2,u,x,,,,u,['X'],X,[x],['missing'],1.0,,,P527257,20,2,none
4896,P527257.20.3,u,x,,,,u,['X'],X,[x],['missing'],1.0,,,P527257,20,3,none
4897,P527257.20.4,u,x,,,,u,['X'],X,[x],['missing'],1.0,,,P527257,20,4,none
4898,P527257.20.5,u,x,,,,u,['X'],X,[x],['missing'],1.0,,,P527257,20,5,none
4899,P527257.20.6,u,x],,,,u,['X'],X,[x],['missing'],1.0,,,P527257,20,6,none
4900,P527257.20.7,u,x,,,,u,['X'],X,x,['complete'],0.0,,,P527257,20,7,none
4901,P527257.21.1,X,[kas-pu,,,,X,"['𒆜', '𒁍']",𒆜𒁍,[kas-pu],"['missing', 'missing']",1.0,,,P527257,21,1,penalties for litigation: penalty
4902,P527257.21.2,n,03.MEŠ,,,,n,"['0₃', '𒈨𒌍']",0₃𒈨𒌍,[03].[MEŠ],"['missing', 'missing']",1.0,NUMBER,,P527257,21,2,penalties for litigation: penalty
4903,P527257.21.3,ana[to]PRP,a-na,ana,ana,to,PRP,"['𒀀', '𒈾']",𒀀𒈾,[a-na],"['missing', 'missing']",1.0,,,P527257,21,3,penalties for litigation: penalty
4904,P527257.21.4,X,EN].MEŠ,,,,X,"['𒂗', '𒈨𒌍']",𒂗𒈨𒌍,[EN].MEŠ,"['missing', 'complete']",0.5,,,P527257,21,4,penalties for litigation: penalty
4905,P527257.22.1,X,[GUR-ra,,,,X,"['𒄥', '𒊏']",𒄥𒊏,[GUR-ra],"['missing', 'missing']",1.0,,,P527257,22,1,penalties for litigation: penalty
4906,P527257.22.2,ina[at]PRP,ina,ina,ina,at,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,,,P527257,22,2,penalties for litigation: penalty
4907,P527257.22.3,X,de]-ni-šu₂,,,,X,"['𒁲', '𒉌', '𒋙']",𒁲𒉌𒋙,[de]-ni-šu₂,"['missing', 'complete', 'complete']",0.33,,,P527257,22,3,penalties for litigation: penalty
4908,P527257.23.1,X,[DUG₄.DUG₄-ma,,,,X,"['𒅗', '𒅗', '𒈠']",𒅗𒅗𒈠,[DUG₄].[DUG₄-ma],"['missing', 'missing', 'missing']",1.0,,,P527257,23,1,penalties for litigation: penalty
4909,P527257.23.2,X,la],,,,X,['𒆷'],𒆷,[la],['missing'],1.0,,,P527257,23,2,penalties for litigation: penalty
4910,P527257.23.3,ilaqqi[purchase]V,⸢TI⸣,ilaqqi,leqû,purchase,V,['𒋾'],𒋾,⸢TI⸣,['damaged'],0.5,,,P527257,23,3,penalties for litigation: penalty
4911,P527257.24.1,šību[witness]N,[IGI,šību,šību,witness,N,['𒅆'],𒅆,[IGI],['missing'],1.0,,,P527257,24,1,witness
4912,P527257.24.2,x[1]PN,{m}x-x-x-(x)],x,x,1,PN,"['𒁹', 'X', 'X', 'X', 'X']",𒁹XXXX,{[m]}[x-x-x-x],"['missing', 'missing', 'missing', 'missing', 'missing']",1.0,PN,,P527257,24,2,witness
4913,P527257.25.1,šību[witness]N,[IGI,šību,šību,witness,N,['𒅆'],𒅆,[IGI],['missing'],1.0,,,P527257,25,1,witness
4914,P527257.25.2,x[1]PN,{m}x-x-x-(x)],x,x,1,PN,"['𒁹', 'X', 'X', 'X', 'X']",𒁹XXXX,{[m]}[x-x-x-x],"['missing', 'missing', 'missing', 'missing', 'missing']",1.0,PN,,P527257,25,2,witness
4915,P527257.26.1,šību[witness]N,[IGI,šību,šību,witness,N,['𒅆'],𒅆,[IGI],['missing'],1.0,,,P527257,26,1,witness
4916,P527257.26.2,x[1]PN,{m}x-x-x-(x)],x,x,1,PN,"['𒁹', 'X', 'X', 'X', 'X']",𒁹XXXX,{[m]}[x-x-x-x],"['missing', 'missing', 'missing', 'missing', 'missing']",1.0,PN,,P527257,26,2,witness
4917,P527257.27.1,šību[witness]N,[IGI,šību,šību,witness,N,['𒅆'],𒅆,[IGI],['missing'],1.0,,,P527257,27,1,witness
4918,P527257.27.2,x[1]PN,{m}x-x-(x)-x]-x,x,x,1,PN,"['𒁹', 'X', 'X', 'X', 'X', 'X']",𒁹XXXXX,{[m]}[x-x-x-x]-x,"['missing', 'missing', 'missing', 'missing', 'missing', 'complete']",0.83,PN,,P527257,27,2,witness
4919,P527257.28.1,šību[witness]N,[IGI,šību,šību,witness,N,['𒅆'],𒅆,[IGI],['missing'],1.0,,,P527257,28,1,witness
4920,P527257.28.2,+x-Marduk[]PN$,{m}x-x-(x)-{d]}ŠU₂,x-Marduk,x-Marduk,1,PN,"['𒁹', 'X', 'X', 'X', '𒀭', '𒋙']",𒁹XXX𒀭𒋙,{[m]}[x-x-x]-{[d]}ŠU₂,"['missing', 'missing', 'missing', 'missing', 'missing', 'complete']",0.83,PN,,P527257,28,2,witness
4921,P527257.29.1,x[1]MN,{[iti}x,x,x,1,MN,"['𒌗', 'X']",𒌗X,{[ITI]}[x],"['missing', 'missing']",1.0,MN,,P527257,29,1,date
4922,P527257.29.2,limme[eponym (of year)]N,lim-me/mu,limme,līmu,eponym (of year),N,"['𒅆', '𒈨', '𒈬']",𒅆𒈨𒈬,[lim-me]/[mu],"['missing', 'missing', 'missing']",1.0,,,P527257,29,2,date
4923,P527257.29.3,Bel-emuranni[1]PN,{m]}EN-IGI.LAL-a-ni,Bel-emuranni,Bel-emuranni,1,PN,"['𒁹', '𒂗', '𒅆', '𒇲', '𒀀', '𒉌']",𒁹𒂗𒅆𒇲𒀀𒉌,{[m]}EN-IGI.LAL-a-ni,"['missing', 'complete', 'complete', 'complete', 'complete', 'complete']",0.17,PN,,P527257,29,3,date
4924,P527257.30.1,šību[witness]N,[IGI,šību,šību,witness,N,['𒅆'],𒅆,[IGI],['missing'],1.0,,,P527257,30,1,witness
4925,P527257.30.2,+x-duri[]PN$,{m}x-(x)]-BAD₃,x-duri,x-duri,1,PN,"['𒁹', 'X', 'X', '𒂦']",𒁹XX𒂦,{[m]}[x-x]-BAD₃,"['missing', 'missing', 'missing', 'complete']",0.75,PN,,P527257,30,2,witness
4926,P527257.30.3,X,ṣa-bit,,,,X,"['𒍝', '𒂍']",𒍝𒂍,ṣa-bit,"['complete', 'complete']",0.0,,,P527257,30,3,witness
4927,P527257.30.4,X,IM,,,,X,['𒅎'],𒅎,IM,['complete'],0.0,,,P527257,30,4,witness
