Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
11223,P335451.3.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335451,3,1,object sold
11224,P335451.3.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335451,3,2,object sold
11225,P335451.3.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335451,3,3,object sold
11226,P335451.3.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335451,3,4,object sold
11227,P335451.3.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335451,3,5,object sold
11228,P335451.3.6,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335451,3,6,object sold
11229,P335451.3.7,ša,ša[of]DET,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,,P335451,3,7,object sold
11230,P335451.3.8,{1}⸢x⸣+[x,u,u,"['𒁹', 'x', 'x']",𒁹xx,{1}⸢x⸣+[x],"['complete', 'damaged', 'missing']",0.5,,,,,,P335451,3,8,object sold
11231,P335451.3.9,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335451,3,9,object sold
11232,P335451.3.10,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335451,3,10,object sold
11233,P335451.3.11,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335451,3,11,object sold
11234,P335451.4.1,SUHUR,ṭēhi[adjacent to]PRP,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,ṭēhi,ṭāhu,adjacent to,,,P335451,4,1,object sold
11235,P335451.4.2,{giš}SAR,kirie[garden]N,N,"['𒄑', '𒊬']",𒄑𒊬,{GIŠ}SAR,"['complete', 'complete']",0.0,kirie,kirû,garden,,,P335451,4,2,object sold
11236,P335451.4.3,ša,ša[of]DET,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,,P335451,4,3,object sold
11237,P335451.4.4,{1}[x,u,u,"['𒁹', 'x']",𒁹x,{1}[x],"['complete', 'missing']",0.5,,,,,,P335451,4,4,object sold
11238,P335451.4.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335451,4,5,object sold
11239,P335451.4.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335451,4,6,object sold
11240,P335451.4.7,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335451,4,7,object sold
11241,P335451.4.8,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335451,4,8,object sold
11242,P335451.5.1,SUHUR,ṭēhi[adjacent to]PRP,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,ṭēhi,ṭāhu,adjacent to,,,P335451,5,1,object sold
11243,P335451.5.2,{giš}SAR,kirie[garden]N,N,"['𒄑', '𒊬']",𒄑𒊬,{GIŠ}SAR,"['complete', 'complete']",0.0,kirie,kirû,garden,,,P335451,5,2,object sold
