Unnamed: 0,ref,inst,frag,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,text,line,word,annotation
7816,P528256.2.1,X,{[na₄}KIŠIB,X,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{[NA₄]}[KIŠIB],"['missing', 'missing']",1.0,,,,,P528256,2,1,seal identification
7817,P528256.2.2,u,{m]}⸢aš-šur⸣-x+[x,u,"['𒁹', '𒀸', '𒋩', 'X', 'X']",𒁹𒀸𒋩XX,{[m]}⸢aš-šur⸣-x+[x],"['missing', 'damaged', 'damaged', 'complete', 'missing']",0.6,,,,,P528256,2,2,seal identification
7818,P528256.2.3,u,x]-i,u,"['X', '𒄿']",X𒄿,[x]-i,"['missing', 'complete']",0.5,,,,,P528256,2,3,seal identification
7819,P528256.2.4,u,x+[x,u,"['X', 'X']",XX,x+[x],"['complete', 'missing']",0.5,,,,,P528256,2,4,seal identification
7820,P528256.2.5,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P528256,2,5,seal identification
7821,P528256.2.6,u,x],u,['X'],X,[x],['missing'],1.0,,,,,P528256,2,6,seal identification
7822,P528256.3.1,X,{[na₄]}⸢KIŠIB,X,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{[NA₄]}⸢KIŠIB⸣,"['missing', 'damaged']",0.75,,,,,P528256,3,1,seal identification
7823,P528256.3.2,u,{m⸣}x+[x,u,"['𒁹', 'X', 'X']",𒁹XX,{⸢m⸣}x+[x],"['damaged', 'complete', 'missing']",0.5,,,,,P528256,3,2,seal identification
7824,P528256.3.3,u,x]+x,u,"['X', 'X']",XX,[x]+x,"['missing', 'complete']",0.5,,,,,P528256,3,3,seal identification
7825,P528256.3.4,u,x+[x,u,"['X', 'X']",XX,x+[x],"['complete', 'missing']",0.5,,,,,P528256,3,4,seal identification
7826,P528256.3.5,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P528256,3,5,seal identification
7827,P528256.3.6,u,x],u,['X'],X,[x],['missing'],1.0,,,,,P528256,3,6,seal identification
7828,P528256.4.1,X,{[na₄}KIŠIB,X,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{[NA₄]}[KIŠIB],"['missing', 'missing']",1.0,,,,,P528256,4,1,seal identification
7829,P528256.4.2,x[1]PN,{m}x,PN,"['𒁹', 'X']",𒁹X,{[m]}[x],"['missing', 'missing']",1.0,x,x,1.0,PN,P528256,4,2,seal identification
7830,P528256.4.3,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P528256,4,3,seal identification
7831,P528256.4.4,X,{lu₂]}GAL-10-te,X,"['𒇽', '𒃲', '𒌋', '𒋼']",𒇽𒃲𒌋𒋼,{[LU₂]}GAL-10-te,"['missing', 'complete', 'complete', 'complete']",0.25,,,,,P528256,4,4,seal identification
7832,P528256.4.5,X,[ša,X,['𒊭'],𒊭,[ša],['missing'],1.0,,,,,P528256,4,5,seal identification
7833,P528256.4.6,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P528256,4,6,seal identification
7834,P528256.4.7,u,x],u,['X'],X,[x],['missing'],1.0,,,,,P528256,4,7,seal identification
7835,P528256.6.1,X,[E₂,X,['𒂍'],𒂍,[E₂],['missing'],1.0,,,,,P528256,6,1,object sold
7836,P528256.6.2,X,ep-šu,X,"['𒅁', '𒋗']",𒅁𒋗,[ep-šu],"['missing', 'missing']",1.0,,,,,P528256,6,2,object sold
7837,P528256.6.3,X,a-di,X,"['𒀀', '𒁲']",𒀀𒁲,[a-di],"['missing', 'missing']",1.0,,,,,P528256,6,3,object sold
7838,P528256.6.4,X,GIŠ].UR₃.MEŠ-šu₂,X,"['𒄑', '𒃡', '𒈨𒌍', '𒋙']",𒄑𒃡𒈨𒌍𒋙,[GIŠ].UR₃.MEŠ-šu₂,"['missing', 'complete', 'complete', 'complete']",0.25,,,,,P528256,6,4,object sold
