Unnamed: 0,ref,frag,inst,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,lang,text,line,word,annotation
15729,P335303.2.1,{⸢na₄}KIŠIB,kunuk[seal]N,,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{⸢NA₄⸣}⸢KIŠIB⸣,"['damaged', 'damaged']",0.5,kunuk,kunukku,seal,,P335303,2,1,seal identification
15730,P335303.2.2,{1}bal⸣-ṭa-a.a,Balṭi-Aya[1]PN,PN,PN,"['𒁹', '𒁄', '𒁕', '𒀀', '𒀀']",𒁹𒁄𒁕𒀀𒀀,{⸢1⸣}⸢bal⸣-ṭa-a.a,"['damaged', 'damaged', 'complete', 'complete', 'complete']",0.2,Balṭi-Aya,Balṭi-Aya,1,,P335303,2,2,seal identification
15731,P335303.3.1,{lu₂v}A.⸢BA⸣,ṭupšarru[scribe]N,,N,"['𒇽', '𒀀', '𒁀']",𒇽𒀀𒁀,{LU₂~v}A.⸢BA⸣,"['complete', 'complete', 'damaged']",0.17,ṭupšarru,ṭupšarru,scribe,,P335303,3,1,seal identification
15732,P335303.3.2,EN,bēl[owner]N,,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,,P335303,3,2,seal identification
15733,P335303.3.3,{giš}SAR,kirie[garden]N,,N,"['𒄑', '𒊬']",𒄑𒊬,{GIŠ}SAR,"['complete', 'complete']",0.0,kirie,kirû,garden,,P335303,3,3,seal identification
15734,P335303.4.1,ša,ša[of]DET,,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,P335303,4,1,seal identification
15735,P335303.4.2,{giš}til-lit-[ti],tillatu[vine]N$tilliti,,N,"['𒄑', '𒌀', '𒀖', '𒋾']",𒄑𒌀𒀖𒋾,{GIŠ}til-lit-[ti],"['complete', 'complete', 'complete', 'missing']",0.25,tilliti,tillatu,vine,,P335303,4,2,seal identification
15736,P335303.4.3,SUM-ni,tadāni[giving]'N,,V,"['𒋧', '𒉌']",𒋧𒉌,SUM-ni,"['complete', 'complete']",0.0,tadāni,tadānu,giving,,P335303,4,3,seal identification
15737,P335303.8.1,{giš}SAR,kiriu[garden]N,,N,"['𒄑', '𒊬']",𒄑𒊬,{GIŠ}SAR,"['complete', 'complete']",0.0,kiriu,kirû,garden,,P335303,8,1,object sold
15738,P335303.8.2,ša,ša[of]DET,,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,P335303,8,2,object sold
15739,P335303.8.3,{giš}til-lit-ti,tillatu[vine]N$tilliti,,N,"['𒄑', '𒌀', '𒀖', '𒋾']",𒄑𒌀𒀖𒋾,{GIŠ}til-lit-ti,"['complete', 'complete', 'complete', 'complete']",0.0,tilliti,tillatu,vine,,P335303,8,3,object sold
15740,P335303.9.1,ina,ina[in]PRP,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,P335303,9,1,object sold
15741,P335303.9.2,{uru}kip-šu-na,Kipšuna[1]GN$,GN,GN,"['𒌷', '𒄒', '𒋗', '𒈾']",𒌷𒄒𒋗𒈾,{URU}kip-šu-na,"['complete', 'complete', 'complete', 'complete']",0.0,Kipšuna,Kipšuna,1,,P335303,9,2,object sold
15742,P335303.10.1,SUHUR,ṭēhi[adjacent to]PRP,,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,ṭēhi,ṭāhu,adjacent to,,P335303,10,1,object sold
15743,P335303.10.2,{giš}SAR,kirie[garden]N,,N,"['𒄑', '𒊬']",𒄑𒊬,{GIŠ}SAR,"['complete', 'complete']",0.0,kirie,kirû,garden,,P335303,10,2,object sold
15744,P335303.10.3,ša,ša[of]DET,,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,P335303,10,3,object sold
15745,P335303.10.4,{1}PAB—⸢DU⸣-ka,Ahu-illika[1]PN,PN,PN,"['𒁹', '𒉽', '𒁺', '𒅗']",𒁹𒉽𒁺𒅗,{1}PAB-⸢DU⸣-ka,"['complete', 'complete', 'damaged', 'complete']",0.12,Ahu-illika,Ahu-illika,1,,P335303,10,4,object sold
15746,P335303.11.1,SUHUR,ṭēhi[adjacent to]PRP,,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,ṭēhi,ṭāhu,adjacent to,,P335303,11,1,object sold
15747,P335303.11.2,ID₂,nāru[river//canal]N$nāri,,N,['𒀀𒇉'],𒀀𒇉,ID₂,['complete'],0.0,nāri,nāru,canal,,P335303,11,2,object sold
15748,P335303.11.3,ša,ša[of]DET,,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,P335303,11,3,object sold
15749,P335303.11.4,{1}ur-⸢ba-a.a⸣,Urbayu[1]PN$Urbaya,PN,PN,"['𒁹', '𒌨', '𒁀', '𒀀', '𒀀']",𒁹𒌨𒁀𒀀𒀀,{1}ur-⸢ba-a⸣.⸢a⸣,"['complete', 'complete', 'damaged', 'damaged', 'damaged']",0.3,Urbaya,Urbayu,1,,P335303,11,4,object sold
15750,P335303.12.1,SUHUR,ṭēhi[adjacent to]PRP,,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,ṭēhi,ṭāhu,adjacent to,,P335303,12,1,object sold
15751,P335303.12.2,⸢SUHUŠ⸣,išdu[foundation]N$išid,,N,['𒁼'],𒁼,⸢SUHUŠ⸣,['damaged'],0.5,išid,išdu,foundation,,P335303,12,2,object sold
15752,P335303.12.3,bur-ti,būrtu[cistern//well]N$būrti,,N,"['𒁓', '𒋾']",𒁓𒋾,bur-ti,"['complete', 'complete']",0.0,būrti,būrtu,well,,P335303,12,3,object sold
15753,P335303.13.1,[u₂]-⸢piš⸣-ma,uppišma[contract]V,,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,[u₂]-⸢piš⸣-ma,"['missing', 'damaged', 'complete']",0.5,uppišma,epēšu,contract,,P335303,13,1,initiation of transaction
15754,P335303.13.2,{1}man-nu—⸢ki-i—arba⸣-il₃,Mannu-ki-Arbail[1]PN$,PN,PN,"['𒁹', '𒌋𒌋', '𒉡', '𒆠', '𒄿', '𒇹', '𒀭']",𒁹𒌋𒌋𒉡𒆠𒄿𒇹𒀭,{1}man-nu-⸢ki-i-arba⸣-il₃,"['complete', 'complete', 'complete', 'damaged', 'damaged', 'damaged', 'complete']",0.21,Mannu-ki-Arbail,Mannu-ki-Arbail,1,,P335303,13,2,initiation of transaction
15755,P335303.14.1,⸢TA@v⸣,issu[from+=from]PRP,,PRP,['𒋬'],𒋬,⸢TA@v⸣,['damaged'],0.5,issu,ištu,from,,P335303,14,1,completion of transaction
15756,P335303.14.2,IGI,pān[front]N,,N,['𒅆'],𒅆,IGI,['complete'],0.0,pān,pānu,front,,P335303,14,2,completion of transaction
15757,P335303.14.3,{1}bal-ṭa-a.a,Balṭi-Aya[1]PN,PN,PN,"['𒁹', '𒁄', '𒁕', '𒀀', '𒀀']",𒁹𒁄𒁕𒀀𒀀,{1}bal-ṭa-a.a,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Balṭi-Aya,Balṭi-Aya,1,,P335303,14,3,completion of transaction
15758,P335303.15.1,[ina],ina[in+=for]PRP,,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,ina,ina,in,,P335303,15,1,price
15759,P335303.15.2,ŠA₃,libbi[interior]N,,N,['𒊮'],𒊮,ŠA₃,['complete'],0.0,libbi,libbu,interior,,P335303,15,2,price
15760,P335303.15.3,04,n,NUMBER,n,['𒐉'],𒐉,04,['complete'],0.0,,,,,P335303,15,3,price
15761,P335303.15.4,⸢MA⸣.NA,manê[a unit of weight]N,,N,"['𒈠', '𒈾']",𒈠𒈾,⸢MA⸣.NA,"['damaged', 'complete']",0.25,manê,manû,a unit of weight,,P335303,15,4,price
15762,P335303.15.5,KUG.UD,ṣarpi[silver]N,,N,"['𒆬', '𒌓']",𒆬𒌓,KUG.UD,"['complete', 'complete']",0.0,ṣarpi,ṣarpu,silver,,P335303,15,5,price
15763,P335303.16.1,⸢ša⸣,ša[of]DET,,DET,['𒊭'],𒊭,⸢ša⸣,['damaged'],0.5,ša,ša,of,,P335303,16,1,price
15764,P335303.16.2,{uru}gar-ga-mis,Gargamis[Carchemish]GN,GN,GN,"['𒌷', '𒃻', '𒂵', '𒈩']",𒌷𒃻𒂵𒈩,{URU}gar-ga-mis,"['complete', 'complete', 'complete', 'complete']",0.0,Gargamis,Gargamis,Carchemish,,P335303,16,2,price
15765,P335303.17.1,⸢il⸣-qi,ilqi[purchase]V,,V,"['𒅋', '𒆥']",𒅋𒆥,⸢il⸣-qi,"['damaged', 'complete']",0.25,ilqi,leqû,purchase,,P335303,17,1,completion of transaction
15766,P335303.17.2,kas-pu,kaspu[money]N,,N,"['𒆜', '𒁍']",𒆜𒁍,kas-pu,"['complete', 'complete']",0.0,kaspu,kaspu,money,,P335303,17,2,confirmation of transfer 1
15767,P335303.17.3,gam-mur,gammur[completed]AJ,,AJ,"['𒃵', '𒄯']",𒃵𒄯,gam-mur,"['complete', 'complete']",0.0,gammur,gammuru,completed,,P335303,17,3,confirmation of transfer 1
15768,P335303.18.1,⸢SUM⸣-ni,tadni[paid]AJ,,AJ,"['𒋧', '𒉌']",𒋧𒉌,⸢SUM⸣-ni,"['damaged', 'complete']",0.25,tadni,tadnu,paid,,P335303,18,1,confirmation of transfer 1
15769,P335303.18.2,{giš}⸢SAR⸣,kirie[garden]N,,N,"['𒄑', '𒊬']",𒄑𒊬,{GIŠ}⸢SAR⸣,"['complete', 'damaged']",0.25,kirie,kirû,garden,,P335303,18,2,confirmation of transfer 2
15770,P335303.18.3,šu-a-⸢tu₂⸣,šuātu[that]'DP,,IP,"['𒋗', '𒀀', '𒌓']",𒋗𒀀𒌓,šu-a-⸢tu₂⸣,"['complete', 'complete', 'damaged']",0.17,šuātu,šuāti,that,,P335303,18,3,confirmation of transfer 2
15771,P335303.20.1,[za]-⸢rip⸣,zarip[purchased]AJ,,AJ,"['𒍝', '𒆗']",𒍝𒆗,[za]-⸢rip⸣,"['missing', 'damaged']",0.75,zarip,zarpu,purchased,,P335303,20,1,confirmation of transfer 2
15772,P335303.20.2,laq-⸢qi⸣,laqqi[acquired]AJ,,AJ,"['𒋃', '𒆥']",𒋃𒆥,laq-⸢qi⸣,"['complete', 'damaged']",0.25,laqqi,leqû,acquired,,P335303,20,2,confirmation of transfer 2
15773,P335303.20.3,tu₂-a-⸢ru⸣,tuāru[revocation]'N,,V,"['𒌓', '𒀀', '𒊒']",𒌓𒀀𒊒,tu₂-a-⸢ru⸣,"['complete', 'complete', 'damaged']",0.17,tuāru,târu,revocation,,P335303,20,3,exclusion of litigation
15774,P335303.21.1,[de-nu],dēnu[lawsuit]N,,N,"['𒁲', '𒉡']",𒁲𒉡,[de-nu],"['missing', 'missing']",1.0,dēnu,dīnu,lawsuit,,P335303,21,1,exclusion of litigation
15775,P335303.21.2,DUG₄.⸢DUG₄⸣,dabābu[litigation]'N,,V,"['𒅗', '𒅗']",𒅗𒅗,DUG₄.⸢DUG₄⸣,"['complete', 'damaged']",0.25,dabābu,dabābu,litigation,,P335303,21,2,exclusion of litigation
15776,P335303.21.3,la-aš₂-šu₂,laššu[(there) is not]V,,V,"['𒆷', '𒀾', '𒋙']",𒆷𒀾𒋙,la-aš₂-šu₂,"['complete', 'complete', 'complete']",0.0,laššu,laššu,(there) is not,,P335303,21,3,exclusion of litigation
15777,P335303.23.1,[man-nu,mannu[whoever]'XP,,QP,"['𒌋𒌋', '𒉡']",𒌋𒌋𒉡,[man-nu],"['missing', 'missing']",1.0,mannu,mannu,whoever,,P335303,23,1,penalties for litigation: contravention
15778,P335303.23.2,ša₂],ša[who]REL,,REL,['𒃻'],𒃻,[ša₂],['missing'],1.0,ša,ša,who,,P335303,23,2,penalties for litigation: contravention
15779,P335303.23.3,⸢ina⸣,ina[in+=in the future]PRP,,PRP,['𒀸'],𒀸,⸢ina⸣,['damaged'],0.5,ina,ina,in,,P335303,23,3,penalties for litigation: contravention
15780,P335303.23.4,[ur]-kiš,urkiš[later]AV,,AV,"['𒌨', '𒆧']",𒌨𒆧,[ur]-kiš,"['missing', 'complete']",0.5,urkiš,urkiš,later,,P335303,23,4,penalties for litigation: contravention
15781,P335303.24.1,[ina,ina[in+=whenever]PRP$,,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,ina,ina,in,,P335303,24,1,penalties for litigation: contravention
15782,P335303.24.2,ma]-⸢te⸣-ma,matīma[ever]AV$matēma,,AV,"['𒈠', '𒋼', '𒈠']",𒈠𒋼𒈠,[ma]-⸢te⸣-ma,"['missing', 'damaged', 'complete']",0.5,matēma,matīma,ever,,P335303,24,2,penalties for litigation: contravention
15783,P335303.24.3,⸢i-za⸣-qu-pa-ni,izaqqupāni[complain]V,,V,"['𒄿', '𒍝', '𒄣', '𒉺', '𒉌']",𒄿𒍝𒄣𒉺𒉌,⸢i-za⸣-qu-pa-ni,"['damaged', 'damaged', 'complete', 'complete', 'complete']",0.2,izaqqupāni,zaqāpu,complain,,P335303,24,3,penalties for litigation: contravention
15784,P335303.25.1,⸢GIL⸣-u-ni,+parāku[lie across//contravene]V'V$iparrikūni,,V,"['𒄃', '𒌋', '𒉌']",𒄃𒌋𒉌,⸢GIL⸣-u-ni,"['damaged', 'complete', 'complete']",0.17,iparrikūni,parāku,contravene,,P335303,25,1,penalties for litigation: contravention
15785,P335303.25.2,12,n,NUMBER,n,['𒌋𒈫'],𒌋𒈫,12,['complete'],0.0,,,,,P335303,25,2,penalties for litigation: penalty
15786,P335303.25.3,MA.NA,manê[a unit of weight]N,,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,manê,manû,a unit of weight,,P335303,25,3,penalties for litigation: penalty
15787,P335303.25.4,KUG.UD,ṣarpi[silver]N,,N,"['𒆬', '𒌓']",𒆬𒌓,KUG.UD,"['complete', 'complete']",0.0,ṣarpi,ṣarpu,silver,,P335303,25,4,penalties for litigation: penalty
15788,P335303.26.1,[x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335303,26,1,penalties for litigation: penalty
