Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,text,line,word,annotation
4750,P514287.4.8,ṭupšarrī[scribe]N,{⸢lu₂⸣}[A.BA.MEŠ],ṭupšarrī,ṭupšarru,scribe,N,"['𒇽', '𒀀', '𒁀', '𒈨𒌍']",𒇽𒀀𒁀𒈨𒌍,{⸢LU₂⸣}[A].[BA].[MEŠ],"['damaged', 'missing', 'missing', 'missing']",0.88,,P514287,4,8,seal identification
4751,P514287.8.1,bētu[house]N,E₂,bētu,bītu,house,N,['𒂍'],𒂍,E₂,['complete'],0.0,,P514287,8,1,object sold
4752,P514287.8.2,epšu[act]N,⸢ep⸣-[šu₂],epšu,ipšu,act,N,"['𒅁', '𒋙']",𒅁𒋙,⸢ep⸣-[šu₂],"['damaged', 'missing']",0.75,,P514287,8,2,object sold
4753,P514287.8.3,adi[with]PRP,a-di,adi,adi,with,PRP,"['𒀀', '𒁲']",𒀀𒁲,a-di,"['complete', 'complete']",0.0,,P514287,8,3,object sold
4754,P514287.8.4,gušūrīšu[(roof-)beam]N,GIŠ.UR₃.MEŠ-šu₂,gušūrīšu,gušūru,(roof-)beam,N,"['𒄑', '𒃡', '𒈨𒌍', '𒋙']",𒄑𒃡𒈨𒌍𒋙,GIŠ.UR₃.MEŠ-šu₂,"['complete', 'complete', 'complete', 'complete']",0.0,,P514287,8,4,object sold
4755,P514287.8.5,adi[with]PRP,a-⸢di,adi,adi,with,PRP,"['𒀀', '𒁲']",𒀀𒁲,a-⸢di⸣,"['complete', 'damaged']",0.25,,P514287,8,5,object sold
4756,P514287.8.6,dalātīšu[door]N,{giš}IG⸣.MEŠ-⸢šu₂⸣,dalātīšu,daltu,door,N,"['𒄑', '𒅅', '𒈨𒌍', '𒋙']",𒄑𒅅𒈨𒌍𒋙,{⸢GIŠ⸣}⸢IG⸣.MEŠ-⸢šu₂⸣,"['damaged', 'damaged', 'complete', 'damaged']",0.38,,P514287,8,6,object sold
4757,P514287.9.1,bēt[house]N,E₂,bēt,bītu,house,N,['𒂍'],𒂍,E₂,['complete'],0.0,,P514287,9,1,object sold
4758,P514287.9.2,dannu[strong//main]AJ'AJ$danni,⸢dan-ni⸣,danni,dannu,main,AJ,"['𒆗', '𒉌']",𒆗𒉌,⸢dan-ni⸣,"['damaged', 'damaged']",0.5,,P514287,9,2,object sold
4759,P514287.9.3,bēt[house]N,E₂,bēt,bītu,house,N,['𒂍'],𒂍,E₂,['complete'],0.0,,P514287,9,3,object sold
4760,P514287.9.4,šanû[second]NU$šanî,2-i,šanî,šanû,second,NU,"['𒈫', '𒄿']",𒈫𒄿,2-i,"['complete', 'complete']",0.0,,P514287,9,4,object sold
4761,P514287.9.5,bēt[house]N,E₂,bēt,bītu,house,N,['𒂍'],𒂍,E₂,['complete'],0.0,,P514287,9,5,object sold
4762,P514287.9.6,mayyālu[bed]N$mayāli,KI.⸢NA₂,mayāli,mayyālu,bed,N,"['𒆠', '𒈿']",𒆠𒈿,KI.⸢NA₂⸣,"['complete', 'damaged']",0.25,,P514287,9,6,object sold
4763,P514287.9.7,bēt[house]N,E₂⸣,bēt,bītu,house,N,['𒂍'],𒂍,⸢E₂⸣,['damaged'],0.5,,P514287,9,7,object sold
4764,P514287.9.8,kisalli[courtyard]N,ki-sal-li,kisalli,kisallu,courtyard,N,"['𒆠', '𒊩', '𒇷']",𒆠𒊩𒇷,ki-sal-li,"['complete', 'complete', 'complete']",0.0,,P514287,9,8,object sold
4765,P514287.10.1,bēt[house]N,E₂,bēt,bītu,house,N,['𒂍'],𒂍,E₂,['complete'],0.0,,P514287,10,1,object sold
4766,P514287.10.2,ramāku[bathe//bathing]V'N$ramāki,⸢TU₅⸣,ramāki,ramāku,bathing,V,['𒋗𒉀'],𒋗𒉀,⸢TU₅⸣,['damaged'],0.5,,P514287,10,2,object sold
4767,P514287.10.3,tarbāṣu[courtyard]N$tarbāṣi,{e₂}TUR₃,tarbāṣi,tarbāṣu,courtyard,N,"['𒂍', '𒉣𒇬']",𒂍𒉣𒇬,{E₂}TUR₃,"['complete', 'complete']",0.0,,P514287,10,3,object sold
4768,P514287.10.4,bēt[house]N,E₂,bēt,bītu,house,N,['𒂍'],𒂍,E₂,['complete'],0.0,,P514287,10,4,object sold
4769,P514287.10.5,akkullu[hatchet//tool]N'N$akkulli,a-⸢ku⸣-[li],akkulli,akkullu,tool,N,"['𒀀', '𒆪', '𒇷']",𒀀𒆪𒇷,a-⸢ku⸣-[li],"['complete', 'damaged', 'missing']",0.5,,P514287,10,5,object sold
4770,P514287.10.6,tarbāṣu[courtyard]N$tarbāṣi,{⸢e₂⸣}TUR₃,tarbāṣi,tarbāṣu,courtyard,N,"['𒂍', '𒉣𒇬']",𒂍𒉣𒇬,{⸢E₂⸣}TUR₃,"['damaged', 'complete']",0.25,,P514287,10,6,object sold
4771,P514287.10.7,mūṣû[exit]N,⸢E₃⸣-u,mūṣû,mūṣû,exit,N,"['𒌓𒁺', '𒌋']",𒌓𒁺𒌋,⸢E₃⸣-u,"['damaged', 'complete']",0.25,,P514287,10,7,object sold
4772,P514287.11.1,bēt[house]N,E₂,bēt,bītu,house,N,['𒂍'],𒂍,E₂,['complete'],0.0,,P514287,11,1,object sold
4773,P514287.11.2,qātu[hand]N$qātē,ŠU.2-⸢te⸣,qātē,qātu,hand,N,"['𒋗', '𒈫', '𒋼']",𒋗𒈫𒋼,ŠU.2-⸢te⸣,"['complete', 'complete', 'damaged']",0.17,,P514287,11,2,object sold
4774,P514287.11.3,bēt[house]N,E₂,bēt,bītu,house,N,['𒂍'],𒂍,E₂,['complete'],0.0,,P514287,11,3,object sold
4775,P514287.11.4,ubsāti[storehouse]N,ub-sa-a-⸢ti,ubsāti,abūsu,storehouse,N,"['𒌒', '𒊓', '𒀀', '𒋾']",𒌒𒊓𒀀𒋾,ub-sa-a-⸢ti⸣,"['complete', 'complete', 'complete', 'damaged']",0.12,,P514287,11,4,object sold
4776,P514287.11.5,tinūru[oven]N$tinūri,{e₂⸣}IM.ŠU.RIN.NA,tinūri,tinūru,oven,N,"['𒂍', '𒅎', '𒋗', '𒆸', '𒈾']",𒂍𒅎𒋗𒆸𒈾,{⸢E₂⸣}IM.ŠU.RIN.NA,"['damaged', 'complete', 'complete', 'complete', 'complete']",0.1,,P514287,11,5,object sold
4777,P514287.12.1,ṭēhi[adjacent to]PRP,SUHUR,ṭēhi,ṭāhu,adjacent to,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,,P514287,12,1,object sold
4778,P514287.12.2,bēt[house]N,E₂,bēt,bītu,house,N,['𒂍'],𒂍,E₂,['complete'],0.0,,P514287,12,2,object sold
4779,P514287.12.3,x-Aššur[1]PN,{m}⸢x⸣-[x]-⸢aš+šur⸣,x-Aššur,x-Aššur,1,PN,"['𒁹', 'X', 'X', '𒀸', '𒋩']",𒁹XX𒀸𒋩,{m}⸢x⸣-[x]-⸢aš⸣+⸢šur⸣,"['complete', 'damaged', 'missing', 'damaged', 'damaged']",0.5,PN,P514287,12,3,object sold
4780,P514287.12.4,mār[son]N,DUMU,mār,māru,son,N,['𒌉'],𒌉,DUMU,['complete'],0.0,,P514287,12,4,object sold
4781,P514287.12.5,Bel-uṣalli[]PN$,{m}EN-⸢u₂⸣-ṣal-li,Bel-uṣalli,Bel-uṣalli,1,PN,"['𒁹', '𒂗', '𒌑', '𒉌', '𒇷']",𒁹𒂗𒌑𒉌𒇷,{m}EN-⸢u₂⸣-ṣal-li,"['complete', 'complete', 'damaged', 'complete', 'complete']",0.1,PN,P514287,12,5,object sold
4782,P514287.12.6,sasinnu[bow-maker]N$sasinni,{lu₂}ZADIM,sasinni,sasinnu,bow-maker,N,"['𒇽', '𒈯']",𒇽𒈯,{LU₂}ZADIM,"['complete', 'complete']",0.0,,P514287,12,6,object sold
4783,P514287.13.1,ṭēhi[adjacent to]PRP,SUHUR,ṭēhi,ṭāhu,adjacent to,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,,P514287,13,1,object sold
4784,P514287.13.2,bēt[house]N,E₂,bēt,bītu,house,N,['𒂍'],𒂍,E₂,['complete'],0.0,,P514287,13,2,object sold
4785,P514287.13.3,Mar-x[]PN$,{m}DUMU-⸢x⸣-[x-(x),Mar-x,Mar-x,1,PN,"['𒁹', '𒌉', 'X', 'X', 'X']",𒁹𒌉XXX,{m}DUMU-⸢x⸣-[x-x],"['complete', 'complete', 'damaged', 'missing', 'missing']",0.5,PN,P514287,13,3,object sold
4786,P514287.13.4,mār[son]N,DUMU,mār,māru,son,N,['𒌉'],𒌉,[DUMU],['missing'],1.0,,P514287,13,4,object sold
4787,P514287.13.5,Sasi[]PN$,{m]}⸢sa⸣-si-i,Sasi,Sasi,1,PN,"['𒁹', '𒊓', '𒋛', '𒄿']",𒁹𒊓𒋛𒄿,{[m]}⸢sa⸣-si-i,"['missing', 'damaged', 'complete', 'complete']",0.38,PN,P514287,13,5,object sold
4788,P514287.14.1,ṭēhi[adjacent to]PRP,⸢SUHUR⸣,ṭēhi,ṭāhu,adjacent to,PRP,['𒋦'],𒋦,⸢SUHUR⸣,['damaged'],0.5,,P514287,14,1,object sold
4789,P514287.14.2,bēt[house]N,E₂,bēt,bītu,house,N,['𒂍'],𒂍,E₂,['complete'],0.0,,P514287,14,2,object sold
4790,P514287.14.3,Urdu-x[]PN$,{m}IR₃-{⸢d⸣}[x,Urdu-x,Urdu-x,1,PN,"['𒁹', '𒀴', '𒀭', 'X']",𒁹𒀴𒀭X,{m}IR₃-{⸢d⸣}[x],"['complete', 'complete', 'damaged', 'missing']",0.38,PN,P514287,14,3,object sold
4791,P514287.14.4,mār[son]N,DUMU,mār,māru,son,N,['𒌉'],𒌉,[DUMU],['missing'],1.0,,P514287,14,4,object sold
4792,P514287.14.5,u,{m}x]-⸢x⸣-[x,,,,u,"['𒁹', 'X', 'X', 'X']",𒁹XXX,{[m]}[x]-⸢x⸣-[x],"['missing', 'missing', 'damaged', 'missing']",0.88,,P514287,14,5,object sold
4793,P514287.14.6,u,x,,,,u,['X'],X,[x],['missing'],1.0,,P514287,14,6,object sold
4794,P514287.14.7,u,x],,,,u,['X'],X,[x],['missing'],1.0,,P514287,14,7,object sold
4795,P514287.14.8,X,⸢a⸣,,,,X,['𒀀'],𒀀,⸢a⸣,['damaged'],0.5,,P514287,14,8,object sold
4796,P514287.15.1,ṭēhi[adjacent to]PRP,⸢SUHUR⸣,ṭēhi,ṭāhu,adjacent to,PRP,['𒋦'],𒋦,⸢SUHUR⸣,['damaged'],0.5,,P514287,15,1,object sold
4797,P514287.15.2,bēt[house]N,E₂,bēt,bītu,house,N,['𒂍'],𒂍,E₂,['complete'],0.0,,P514287,15,2,object sold
4798,P514287.15.3,Uštu-x[]PN$,{m}uš-tu₂-⸢x⸣,Uštu-x,Uštu-x,1,PN,"['𒁹', '𒍑', '𒌓', 'X']",𒁹𒍑𒌓X,{m}uš-tu₂-⸢x⸣,"['complete', 'complete', 'complete', 'damaged']",0.12,PN,P514287,15,3,object sold
4799,P514287.15.4,mār[son]N,[DUMU,mār,māru,son,N,['𒌉'],𒌉,[DUMU],['missing'],1.0,,P514287,15,4,object sold
4800,P514287.15.5,u,{m}...],,,,u,"['𒁹', 'x']",𒁹x,{[m]}[x],"['missing', 'missing']",1.0,,P514287,15,5,object sold
4801,P514287.16.1,ṭēhi[adjacent to]PRP,⸢SUHUR⸣,ṭēhi,ṭāhu,adjacent to,PRP,['𒋦'],𒋦,⸢SUHUR⸣,['damaged'],0.5,,P514287,16,1,object sold
4802,P514287.16.2,hūl[road]N,KASKAL,hūl,hūlu,road,N,['𒆜'],𒆜,KASKAL,['complete'],0.0,,P514287,16,2,object sold
4803,P514287.16.3,šarri[king]N,LUGAL,šarri,šarru,king,N,['𒈗'],𒈗,LUGAL,['complete'],0.0,,P514287,16,3,object sold
4804,P514287.16.4,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,P514287,16,4,object sold
4805,P514287.16.5,šiddi[along]'PRP,šid-di,šiddi,šiddu,along,N,"['𒋃', '𒁲']",𒋃𒁲,šid-di,"['complete', 'complete']",0.0,,P514287,16,5,object sold
4806,P514287.16.6,dūri[fortification wall]N,⸢BAD₃,dūri,dūru,fortification wall,N,['𒂦'],𒂦,⸢BAD₃⸣,['damaged'],0.5,,P514287,16,6,object sold
4807,P514287.16.7,u,x,,,,u,['X'],X,⸢x⸣,['damaged'],0.5,,P514287,16,7,object sold
4808,P514287.16.8,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,⸢ina⸣,['damaged'],0.5,,P514287,16,8,object sold
4809,P514287.16.9,u,x⸣,,,,u,['X'],X,⸢x⸣,['damaged'],0.5,,P514287,16,9,object sold
4810,P514287.16.10,u,[x,,,,u,['X'],X,[x],['missing'],1.0,,P514287,16,10,object sold
4811,P514287.16.11,u,x,,,,u,['X'],X,[x],['missing'],1.0,,P514287,16,11,object sold
4812,P514287.16.12,u,x,,,,u,['X'],X,[x],['missing'],1.0,,P514287,16,12,object sold
4813,P514287.16.13,u,x],,,,u,['X'],X,[x],['missing'],1.0,,P514287,16,13,object sold
4814,P514287.17.1,bētu[house]N,E₂,bētu,bītu,house,N,['𒂍'],𒂍,E₂,['complete'],0.0,,P514287,17,1,object sold
4815,P514287.17.2,šuātu[this]'DP,šu₂-a-tu,šuātu,šuāti,this,IP,"['𒋙', '𒀀', '𒌅']",𒋙𒀀𒌅,šu₂-a-tu,"['complete', 'complete', 'complete']",0.0,,P514287,17,2,object sold
4816,P514287.17.3,ša[that]REL,ša,ša,ša,that,REL,['𒊭'],𒊭,ša,['complete'],0.0,,P514287,17,3,object sold
4817,P514287.17.4,Mudammiq-Aššur[]PN$,{m}mu-SIG₅-aš+šur,Mudammiq-Aššur,Mudammiq-Aššur,1,PN,"['𒁹', '𒈬', '𒅆𒂟', '𒀸', '𒋩']",𒁹𒈬𒅆𒂟𒀸𒋩,{m}mu-SIG₅-aš+šur,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,P514287,17,4,object sold
4818,P514287.17.5,mār[son]N,A,mār,māru,son,N,['𒀀'],𒀀,A,['complete'],0.0,,P514287,17,5,object sold
4819,P514287.17.6,u,{[m}x,,,,u,"['𒁹', 'X']",𒁹X,{[m]}[x],"['missing', 'missing']",1.0,,P514287,17,6,object sold
4820,P514287.17.7,u,x,,,,u,['X'],X,[x],['missing'],1.0,,P514287,17,7,object sold
4821,P514287.17.8,u,x,,,,u,['X'],X,[x],['missing'],1.0,,P514287,17,8,object sold
4822,P514287.17.9,u,x],,,,u,['X'],X,[x],['missing'],1.0,,P514287,17,9,object sold
4823,P514287.18.1,ša[of]DET,ša,ša,ša,of,DET,['𒊭'],𒊭,ša,['complete'],0.0,,P514287,18,1,object sold
4824,P514287.18.2,Susu[]PN$,{m}su-u-su,Susu,Susu,1,PN,"['𒁹', '𒋢', '𒌋', '𒋢']",𒁹𒋢𒌋𒋢,{m}su-u-su,"['complete', 'complete', 'complete', 'complete']",0.0,PN,P514287,18,2,object sold
4825,P514287.18.3,mār[son]N,A,mār,māru,son,N,['𒀀'],𒀀,A,['complete'],0.0,,P514287,18,3,object sold
4826,P514287.18.4,Nabu-x[]PN$,{m}{d}PA-[x-x-x-x],Nabu-x,Nabu-x,1,PN,"['𒁹', '𒀭', '𒉺', 'X', 'X', 'X', 'X']",𒁹𒀭𒉺XXXX,{m}{d}PA-[x-x-x-x],"['complete', 'complete', 'complete', 'missing', 'missing', 'missing', 'missing']",0.57,PN,P514287,18,4,object sold
4827,P514287.19.1,ša[of]DET,⸢ša⸣,ša,ša,of,DET,['𒊭'],𒊭,⸢ša⸣,['damaged'],0.5,,P514287,19,1,object sold
4828,P514287.19.2,Bel-šarru-uṣur[1]PN,{m}EN-MAN-PAB,Bel-šarru-uṣur,Bel-šarru-uṣur,1,PN,"['𒁹', '𒂗', '𒌋𒌋', '𒉽']",𒁹𒂗𒌋𒌋𒉽,{m}EN-MAN-PAB,"['complete', 'complete', 'complete', 'complete']",0.0,PN,P514287,19,2,object sold
4829,P514287.19.3,mār[son]N,A,mār,māru,son,N,['𒀀'],𒀀,A,['complete'],0.0,,P514287,19,3,object sold
4830,P514287.19.4,Qurdi-x[]PN$,{m}qur-di-[x-x-x-x],Qurdi-x,Qurdi-x,1,PN,"['𒁹', '𒄥', '𒁲', 'X', 'X', 'X', 'X']",𒁹𒄥𒁲XXXX,{m}qur-di-[x-x-x-x],"['complete', 'complete', 'complete', 'missing', 'missing', 'missing', 'missing']",0.57,PN,P514287,19,4,object sold
4831,P514287.20.1,ša[of]DET,⸢ša⸣,ša,ša,of,DET,['𒊭'],𒊭,⸢ša⸣,['damaged'],0.5,,P514287,20,1,object sold
4832,P514287.20.2,Aššur-daʾʾin-šarru[]PN$,{m}aš+šur-⸢KALAG⸣-in-MAN,Aššur-daʾʾin-šarru,Aššur-daʾʾin-šarru,1,PN,"['𒁹', '𒀸', '𒋩', '𒆗', '𒅔', '𒌋𒌋']",𒁹𒀸𒋩𒆗𒅔𒌋𒌋,{m}aš+šur-⸢KALAG⸣-in-MAN,"['complete', 'complete', 'complete', 'damaged', 'complete', 'complete']",0.08,PN,P514287,20,2,object sold
4833,P514287.20.3,mār[son]N,A,mār,māru,son,N,['𒀀'],𒀀,A,['complete'],0.0,,P514287,20,3,object sold
4834,P514287.20.4,Mušallim-x[]PN$,{m}mu-SILIM-⸢x⸣-[x],Mušallim-x,Mušallim-x,1,PN,"['𒁹', '𒈬', '𒁲', 'X', 'X']",𒁹𒈬𒁲XX,{m}mu-SILIM-⸢x⸣-[x],"['complete', 'complete', 'complete', 'damaged', 'missing']",0.3,PN,P514287,20,4,object sold
4835,P514287.21.1,uppišma[contract]V,⸢u₂-piš⸣-ma,uppišma,epēšu,contract,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,⸢u₂-piš⸣-ma,"['damaged', 'damaged', 'complete']",0.33,,P514287,21,1,initiation of transaction
4836,P514287.21.2,Nabu-ballissu[]PN$Nabu-balliṭsu,{m}{d}PA-bal-liṭ-su,Nabu-balliṭsu,Nabu-ballissu,1,PN,"['𒁹', '𒀭', '𒉺', '𒁄', '𒀖', '𒋢']",𒁹𒀭𒉺𒁄𒀖𒋢,{m}{d}PA-bal-liṭ-su,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,P514287,21,2,initiation of transaction
4837,P514287.21.3,mār[son]N,A,mār,māru,son,N,['𒀀'],𒀀,A,['complete'],0.0,,P514287,21,3,initiation of transaction
4838,P514287.21.4,u,{m}{⸢d⸣}[x,,,,u,"['𒁹', '𒀭', 'X']",𒁹𒀭X,{m}{⸢d⸣}[x],"['complete', 'damaged', 'missing']",0.5,,P514287,21,4,initiation of transaction
4839,P514287.21.5,u,x,,,,u,['X'],X,[x],['missing'],1.0,,P514287,21,5,initiation of transaction
4840,P514287.21.6,u,x],,,,u,['X'],X,[x],['missing'],1.0,,P514287,21,6,initiation of transaction
4841,P514287.22.1,ina[in]PRP,[ina,ina,ina,in,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,,P514287,22,1,price
4842,P514287.22.2,libbi[interior]N,ŠA₃]-⸢bi,libbi,libbu,interior,N,"['𒊮', '𒁉']",𒊮𒁉,[ŠA₃]-⸢bi⸣,"['missing', 'damaged']",0.75,,P514287,22,2,price
4843,P514287.22.3,n,17+n,,,,n,"['𒌋𒐌', 'X']",𒌋𒐌X,⸢17⸣+⸢n⸣,"['damaged', 'damaged']",0.5,NUMBER,P514287,22,3,price
4844,P514287.22.4,manā[a unit of weight]N,MA.NA,manā,manû,a unit of weight,N,"['𒈠', '𒈾']",𒈠𒈾,⸢MA⸣.⸢NA⸣,"['damaged', 'damaged']",0.5,,P514287,22,4,price
4845,P514287.22.5,ṣarpi[silver]N,KU₃.BABBAR,ṣarpi,ṣarpu,silver,N,"['𒆬', '𒌓']",𒆬𒌓,⸢KU₃⸣.⸢BABBAR⸣,"['damaged', 'damaged']",0.5,,P514287,22,5,price
4846,P514287.22.6,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,⸢ina⸣,['damaged'],0.5,,P514287,22,6,price
4847,P514287.22.7,manû[unit//a unit of weight]N'N$manê,ma⸣-ni-⸢e,manê,manû,a unit of weight,N,"['𒈠', '𒉌', '𒂊']",𒈠𒉌𒂊,⸢ma⸣-ni-⸢e⸣,"['damaged', 'complete', 'damaged']",0.33,,P514287,22,7,price
4848,P514287.22.8,ša[of]DET,ša₂⸣,ša,ša,of,DET,['𒃻'],𒃻,⸢ša₂⸣,['damaged'],0.5,,P514287,22,8,price
4849,P514287.22.9,Gargamis[Carchemish]GN,{[uru}gar-ga]-⸢mis⸣,Gargamis,Gargamis,Carchemish,GN,"['𒌷', '𒃻', '𒂵', '𒈩']",𒌷𒃻𒂵𒈩,{[URU]}[gar-ga]-⸢mis⸣,"['missing', 'missing', 'missing', 'damaged']",0.88,GN,P514287,22,9,price
4850,P514287.23.1,issu[from]PRP,[TA,issu,ištu,from,PRP,['𒋫'],𒋫,[TA],['missing'],1.0,,P514287,23,1,completion of transaction
4851,P514287.23.2,pānu[front]N$pān,IGI,pān,pānu,front,N,['𒅆'],𒅆,[IGI],['missing'],1.0,,P514287,23,2,completion of transaction
4852,P514287.23.3,Mudammiq-Aššur[1]PN,{m}mu-SIG₅-aš+šur,Mudammiq-Aššur,Mudammiq-Aššur,1,PN,"['𒁹', '𒈬', '𒅆𒂟', '𒀸', '𒋩']",𒁹𒈬𒅆𒂟𒀸𒋩,{[m]}[mu-SIG₅-aš]+[šur],"['missing', 'missing', 'missing', 'missing', 'missing']",1.0,PN,P514287,23,3,completion of transaction
4853,P514287.23.4,issu[from]PRP,TA],issu,ištu,from,PRP,['𒋫'],𒋫,[TA],['missing'],1.0,,P514287,23,4,completion of transaction
4854,P514287.23.5,pānu[front]N$pān,⸢IGI⸣,pān,pānu,front,N,['𒅆'],𒅆,⸢IGI⸣,['damaged'],0.5,,P514287,23,5,completion of transaction
4855,P514287.23.6,Susu[1]PN,{m}su-u-⸢su⸣,Susu,Susu,1,PN,"['𒁹', '𒋢', '𒌋', '𒋢']",𒁹𒋢𒌋𒋢,{m}su-u-⸢su⸣,"['complete', 'complete', 'complete', 'damaged']",0.12,PN,P514287,23,6,completion of transaction
4856,P514287.24.1,issu[from]PRP,[TA,issu,ištu,from,PRP,['𒋫'],𒋫,[TA],['missing'],1.0,,P514287,24,1,completion of transaction
4857,P514287.24.2,pānu[front]N$pān,IGI,pān,pānu,front,N,['𒅆'],𒅆,[IGI],['missing'],1.0,,P514287,24,2,completion of transaction
4858,P514287.24.3,Bel-šarru-uṣur[1]PN,{m}EN-MAN-PAB,Bel-šarru-uṣur,Bel-šarru-uṣur,1,PN,"['𒁹', '𒂗', '𒌋𒌋', '𒉽']",𒁹𒂗𒌋𒌋𒉽,{[m]}[EN-MAN-PAB],"['missing', 'missing', 'missing', 'missing']",1.0,PN,P514287,24,3,completion of transaction
4859,P514287.24.4,issu[from]PRP,TA,issu,ištu,from,PRP,['𒋫'],𒋫,[TA],['missing'],1.0,,P514287,24,4,completion of transaction
4860,P514287.24.5,pānu[front]N$pān,IGI,pān,pānu,front,N,['𒅆'],𒅆,[IGI],['missing'],1.0,,P514287,24,5,completion of transaction
4861,P514287.24.6,Aššur-daʾʾin-šarru[]PN$,{m}aš+šur-KALAG-in-MAN],Aššur-daʾʾin-šarru,Aššur-daʾʾin-šarru,1,PN,"['𒁹', '𒀸', '𒋩', '𒆗', '𒅔', '𒌋𒌋']",𒁹𒀸𒋩𒆗𒅔𒌋𒌋,{[m]}[aš]+[šur-KALAG-in-MAN],"['missing', 'missing', 'missing', 'missing', 'missing', 'missing']",1.0,PN,P514287,24,6,completion of transaction
4862,P514287.25.1,ilqi[purchase]V,[il-qi,ilqi,leqû,purchase,V,"['𒅋', '𒆥']",𒅋𒆥,[il-qi],"['missing', 'missing']",1.0,,P514287,25,1,completion of transaction
4863,P514287.25.2,u,...],,,,u,['x'],x,[x],['missing'],1.0,,P514287,25,2,none
4864,P514287.29.1,šību[witness]N,[IGI,šību,šību,witness,N,['𒅆'],𒅆,[IGI],['missing'],1.0,,P514287,29,1,witness
