Unnamed: 0,ref,inst,frag,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,text,line,word,annotation
1521,P224620.2.1,ṣupur[fingernail]N,⸢ṣu⸣-[pur,,N,"['𒍮', '𒁓']",𒍮𒁓,⸢ṣu⸣-[pur],"['damaged', 'missing']",0.75,ṣupur,ṣupru,fingernail,P224620,2,1,seal identification
1522,P224620.2.2,u,{1}x,,u,"['𒁹', 'X']",𒁹X,{[1]}[x],"['missing', 'missing']",1.0,,,,P224620,2,2,seal identification
1523,P224620.2.3,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224620,2,3,seal identification
1524,P224620.2.4,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224620,2,4,seal identification
1525,P224620.2.5,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P224620,2,5,seal identification
1526,P224620.3.1,bēl[owner]N,⸢EN⸣,,N,['𒂗'],𒂗,⸢EN⸣,['damaged'],0.5,bēl,bēlu,owner,P224620,3,1,seal identification
1527,P224620.3.2,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P224620,3,2,seal identification
1528,P224620.3.3,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224620,3,3,seal identification
1529,P224620.3.4,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224620,3,4,seal identification
1530,P224620.3.5,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224620,3,5,seal identification
1531,P224620.3.6,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P224620,3,6,seal identification
1532,P224620.7.1,u,[x],,u,['X'],X,[x],['missing'],1.0,,,,P224620,7,1,object sold
1533,P224620.7.2,u,x+[x,,u,"['X', 'X']",XX,x+[x],"['complete', 'missing']",0.5,,,,P224620,7,2,object sold
1534,P224620.7.3,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224620,7,3,object sold
1535,P224620.7.4,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224620,7,4,object sold
1536,P224620.7.5,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224620,7,5,object sold
1537,P224620.7.6,u,x]+x,,u,"['X', 'X']",XX,[x]+x,"['missing', 'complete']",0.5,,,,P224620,7,6,object sold
1538,P224620.8.1,u,[x],,u,['X'],X,[x],['missing'],1.0,,,,P224620,8,1,object sold
1539,P224620.8.2,kiriu[garden]N,{giš}⸢SAR⸣,,N,"['𒄑', '𒊬']",𒄑𒊬,{GIŠ}⸢SAR⸣,"['complete', 'damaged']",0.25,kiriu,kirû,garden,P224620,8,2,object sold
1540,P224620.8.3,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P224620,8,3,object sold
1541,P224620.8.4,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224620,8,4,object sold
1542,P224620.8.5,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224620,8,5,object sold
1543,P224620.8.6,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P224620,8,6,object sold
1544,P224620.9.1,n,0,NUMBER,n,['0'],0,[0],['missing'],1.0,,,,P224620,9,1,object sold
1545,P224620.9.2,ana[to]PRP,a-na,,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,ana,ana,to,P224620,9,2,object sold
1546,P224620.9.3,bēti[house]N,E₂,,N,['𒂍'],𒂍,E₂,['complete'],0.0,bēti,bītu,house,P224620,9,3,object sold
1547,P224620.9.4,u,⸢ṣu⸣-[x,,u,"['𒍮', 'X']",𒍮X,⸢ṣu⸣-[x],"['damaged', 'missing']",0.75,,,,P224620,9,4,object sold
1548,P224620.9.5,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224620,9,5,object sold
1549,P224620.9.6,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P224620,9,6,object sold
1550,P224620.10.1,ūtappiš[contract]V,[u₂]-tap-⸢piš⸣,,V,"['𒌑', '𒋰', '𒄫']",𒌑𒋰𒄫,[u₂]-tap-⸢piš⸣,"['missing', 'complete', 'damaged']",0.5,ūtappiš,epēšu,contract,P224620,10,1,initiation of transaction
1551,P224620.10.2,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P224620,10,2,initiation of transaction
1552,P224620.10.3,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224620,10,3,initiation of transaction
1553,P224620.10.4,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P224620,10,4,initiation of transaction
1554,P224620.11.1,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P224620,11,1,none
1555,P224620.11.2,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224620,11,2,none
1556,P224620.11.3,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224620,11,3,none
1557,P224620.11.4,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224620,11,4,none
1558,P224620.11.5,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224620,11,5,none
1559,P224620.11.6,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224620,11,6,none
1560,P224620.11.7,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P224620,11,7,none
1561,P224620.13.1,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P224620,13,1,none
1562,P224620.13.2,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P224620,13,2,none
1563,P224620.13.3,u,⸢x⸣,,u,['X'],X,⸢x⸣,['damaged'],0.5,,,,P224620,13,3,none
