Unnamed: 0,ref,inst,frag,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,text,line,word,annotation
3919,P522527.2.1,kūm[instead of]PRP,ku-um,PRP,"['𒆪', '𒌝']",𒆪𒌝,ku-um,"['complete', 'complete']",0.0,kūm,kūm,instead of,,P522527,2,1,seal identification
3920,P522527.2.2,kunukkīšu[seal]N,{na₄}KIŠIB-šu₂,N,"['𒉌𒌓', '𒈩', '𒋙']",𒉌𒌓𒈩𒋙,{NA₄}KIŠIB-šu₂,"['complete', 'complete', 'complete']",0.0,kunukkīšu,kunukku,seal,,P522527,2,2,seal identification
3921,P522527.2.3,ṣupuršu[fingernail]N,ṣu-pur-šu,N,"['𒍮', '𒁓', '𒋗']",𒍮𒁓𒋗,ṣu-pur-šu,"['complete', 'complete', 'complete']",0.0,ṣupuršu,ṣupru,fingernail,,P522527,2,3,seal identification
3922,P522527.2.4,iškun[place]V,iš-kun,V,"['𒅖', '𒆲']",𒅖𒆲,iš-kun,"['complete', 'complete']",0.0,iškun,šakānu,place,,P522527,2,4,seal identification
3923,P522527.3.1,ṣupur[fingernail]N,ṣu-pur,N,"['𒍮', '𒁓']",𒍮𒁓,ṣu-pur,"['complete', 'complete']",0.0,ṣupur,ṣupru,fingernail,,P522527,3,1,seal identification
3924,P522527.3.2,+Ilu-gadi[]PN$,{1}DINGIR-ga-di,PN,"['𒁹', '𒀭', '𒂵', '𒁲']",𒁹𒀭𒂵𒁲,{1}DINGIR-ga-di,"['complete', 'complete', 'complete', 'complete']",0.0,Ilu-gadi,Ilu-gadi,1,PN,P522527,3,2,seal identification
3925,P522527.3.3,bēl[owner]N,EN,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,,P522527,3,3,seal identification
3926,P522527.3.4,eqli[field]N,A.ŠA₃,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqli,eqlu,field,,P522527,3,4,seal identification
3927,P522527.7.1,bētu[estate]N,E₂,N,['𒂍'],𒂍,E₂,['complete'],0.0,bētu,bītu,estate,,P522527,7,1,object sold
3928,P522527.7.2,n,03,n,['0₃'],0₃,03,['complete'],0.0,,,,NUMBER,P522527,7,2,object sold
3929,P522527.7.3,sūt[a unit of capacity]N,BAN₂,N,['𒑏'],𒑏,BAN₂,['complete'],0.0,sūt,sūtu,a unit of capacity,,P522527,7,3,object sold
3930,P522527.7.4,eqli[field]N,A.ŠA₃,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqli,eqlu,field,,P522527,7,4,object sold
3931,P522527.7.5,mazarūte[(area or state of) cultivation]N,ma-za-ru-te,N,"['𒈠', '𒍝', '𒊒', '𒋼']",𒈠𒍝𒊒𒋼,ma-za-ru-te,"['complete', 'complete', 'complete', 'complete']",0.0,mazarūte,mazrūtu,(area or state of) cultivation,,P522527,7,5,object sold
3932,P522527.7.6,u,{uru}[x-x-(x-x)],u,"['𒌷', 'X', 'X', 'X', 'X']",𒌷XXXX,{URU}[x-x-x-x],"['complete', 'missing', 'missing', 'missing', 'missing']",0.8,,,,,P522527,7,6,object sold
3933,P522527.8.1,ṭēhi[adjacent to]PRP,SUHUR,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,ṭēhi,ṭāhu,adjacent to,,P522527,8,1,object sold
3934,P522527.8.2,eqli[field]N,⸢A.ŠA₃⸣,N,"['𒀀', '𒊮']",𒀀𒊮,⸢A⸣.⸢ŠA₃⸣,"['damaged', 'damaged']",0.5,eqli,eqlu,field,,P522527,8,2,object sold
3935,P522527.8.3,ša[of]DET,ša,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,P522527,8,3,object sold
3936,P522527.8.4,+Siri[]GN$,{uru}si-ri,GN,"['𒌷', '𒋛', '𒊑']",𒌷𒋛𒊑,{URU}si-ri,"['complete', 'complete', 'complete']",0.0,Siri,Siri,1,GN,P522527,8,4,object sold
3937,P522527.8.5,būrtu[well]N,PU₂,N,['𒇥'],𒇥,PU₂,['complete'],0.0,būrtu,būrtu,well,,P522527,8,5,object sold
3938,P522527.8.6,u,x,u,['X'],X,x,['complete'],0.0,,,,,P522527,8,6,object sold
3939,P522527.8.7,u,[x,u,['X'],X,[x],['missing'],1.0,,,,,P522527,8,7,object sold
3940,P522527.8.8,u,(x,u,['X'],X,[x],['missing'],1.0,,,,,P522527,8,8,object sold
3941,P522527.8.9,u,x)],u,['X'],X,[x],['missing'],1.0,,,,,P522527,8,9,object sold
