Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word,annotation
15973,P527245.2.1,kunuk[seal]N,{⸢na₄⸣}KIŠIB,kunuk,kunukku,seal,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{⸢NA₄⸣}KIŠIB,"['damaged', 'complete']",0.25,,,P527245,2,1,seal identification
15974,P527245.2.2,+Gabri-Issar[]PN$,{m}gab-⸢ri⸣-15,Gabri-Issar,Gabri-Issar,1,PN,"['𒁹', '𒃮', '𒊑', '𒌋𒐊']",𒁹𒃮𒊑𒌋𒐊,{m}gab-⸢ri⸣-[15],"['complete', 'complete', 'damaged', 'missing']",0.38,PN,,P527245,2,2,seal identification
15975,P527245.4.1,mār[son]N,A,mār,māru,son,N,['𒀀'],𒀀,A,['complete'],0.0,,,P527245,4,1,seal identification
15976,P527245.4.2,+Salmanu-ereš[]PN$,{m}DI-man-KAM-eš,Salmanu-ereš,Salmanu-ereš,1,PN,"['𒁹', '𒁲', '𒌋𒌋', '𒄰', '𒌍']",𒁹𒁲𒌋𒌋𒄰𒌍,{m}DI-man-KAM-eš,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,,P527245,4,2,seal identification
15977,P527245.5.1,X,E₂,,,,X,['𒂍'],𒂍,E₂,['complete'],0.0,,,P527245,5,1,object sold
15978,P527245.5.2,n,02,,,,n,['0₂'],0₂,02,['complete'],0.0,NUMBER,,P527245,5,2,object sold
15979,P527245.5.3,X,ANŠE,,,,X,['𒀲'],𒀲,ANŠE,['complete'],0.0,,,P527245,5,3,object sold
15980,P527245.5.4,X,A.ŠA₃.MEŠ,,,,X,"['𒀀', '𒊮', '𒈨𒌍']",𒀀𒊮𒈨𒌍,A.ŠA₃.MEŠ,"['complete', 'complete', 'complete']",0.0,,,P527245,5,4,object sold
15981,P527245.6.1,X,SUHUR,,,,X,['𒋦'],𒋦,SUHUR,['complete'],0.0,,,P527245,6,1,object sold
15982,P527245.6.2,Addi[1]PN,{⸢m⸣}10-i,Addi,Addi,1,PN,"['𒁹', '𒌋', '𒄿']",𒁹𒌋𒄿,{⸢m⸣}10-i,"['damaged', 'complete', 'complete']",0.17,PN,,P527245,6,2,object sold
15983,P527245.7.1,X,SUHUR,,,,X,['𒋦'],𒋦,SUHUR,['complete'],0.0,,,P527245,7,1,object sold
15984,P527245.7.2,Nani[1]PN,{[m]}na-a-ni-[i],Nani,Nani,1,PN,"['𒁹', '𒈾', '𒀀', '𒉌', '𒄿']",𒁹𒈾𒀀𒉌𒄿,{[m]}na-a-ni-[i],"['missing', 'complete', 'complete', 'complete', 'missing']",0.4,PN,,P527245,7,2,object sold
15985,P527245.8.1,X,SUHUR,,,,X,['𒋦'],𒋦,SUHUR,['complete'],0.0,,,P527245,8,1,object sold
15986,P527245.8.2,Ahu-nuri[1]PN,{[m]}PAB-ZALAG₂,Ahu-nuri,Ahu-nuri,1,PN,"['𒁹', '𒉽', '𒂟']",𒁹𒉽𒂟,{[m]}PAB-ZALAG₂,"['missing', 'complete', 'complete']",0.33,PN,,P527245,8,2,object sold
15987,P527245.9.1,X,up-piš-⸢ma⸣,,,,X,"['𒌒', '𒄫', '𒈠']",𒌒𒄫𒈠,up-piš-⸢ma⸣,"['complete', 'complete', 'damaged']",0.17,,,P527245,9,1,initiation of transaction
15988,P527245.9.2,Mušallim-Marduk[1]PN,{m}mu-[DI]-{d}ŠU₂,Mušallim-Marduk,Mušallim-Marduk,1,PN,"['𒁹', '𒈬', '𒁲', '𒀭', '𒋙']",𒁹𒈬𒁲𒀭𒋙,{m}mu-[DI]-{d}ŠU₂,"['complete', 'complete', 'missing', 'complete', 'complete']",0.2,PN,,P527245,9,2,initiation of transaction
15989,P527245.10.1,ina[at]PRP,ina,ina,ina,at,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P527245,10,1,price
15990,P527245.10.2,X,ŠA₃,,,,X,['𒊮'],𒊮,ŠA₃,['complete'],0.0,,,P527245,10,2,price
15991,P527245.10.3,nN,30,,,,n,['𒌍'],𒌍,30,['complete'],0.0,,,P527245,10,3,price
15992,P527245.10.4,šiqlī[a unit of weight]N,GIN₂.MEŠ,šiqlī,šiqlu,a unit of weight,N,"['𒂆', '𒈨𒌍']",𒂆𒈨𒌍,GIN₂.MEŠ,"['complete', 'complete']",0.0,,,P527245,10,4,price
15993,P527245.10.5,X,KU₃.BABBAR,,,,X,"['𒆬', '𒌓']",𒆬𒌓,KU₃.BABBAR,"['complete', 'complete']",0.0,,,P527245,10,5,price
15994,P527245.11.1,X,TA,,,,X,['𒋫'],𒋫,TA,['complete'],0.0,,,P527245,11,1,completion of transaction
