Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word,annotation
12560,P527208.2.1,kunuk[seal]N,{[na₄}KIŠIB,kunuk,kunukku,seal,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{[NA₄]}[KIŠIB],"['missing', 'missing']",1.0,,,P527208,2,1,seal identification
12561,P527208.2.2,Issar-naʾid[1]PN,{m}15-na-id],Issar-naʾid,Issar-naʾid,1,PN,"['𒁹', '𒌋𒐊', '𒈾', '𒀉']",𒁹𒌋𒐊𒈾𒀉,{[m]}[15-na-id],"['missing', 'missing', 'missing', 'missing']",1.0,PN,,P527208,2,2,seal identification
12562,P527208.4.1,mār[son]N,[A],mār,māru,son,N,['𒀀'],𒀀,[A],['missing'],1.0,,,P527208,4,1,seal identification
12563,P527208.4.2,Salmanu-abu-uṣur[1]PN,{m}DI-man-[AD-PAB],Salmanu-abu-uṣur,Salmanu-abu-uṣur,1,PN,"['𒁹', '𒁲', '𒌋𒌋', '𒀜', '𒉽']",𒁹𒁲𒌋𒌋𒀜𒉽,{m}DI-man-[AD-PAB],"['complete', 'complete', 'complete', 'missing', 'missing']",0.4,PN,,P527208,4,2,seal identification
12564,P527208.5.1,bēl[owner]N,⸢EN⸣,bēl,bēlu,owner,N,['𒂗'],𒂗,⸢EN⸣,['damaged'],0.5,,,P527208,5,1,seal identification
12565,P527208.5.2,bēti[house]N,E₂,bēti,bītu,house,N,['𒂍'],𒂍,E₂,['complete'],0.0,,,P527208,5,2,seal identification
12566,P527208.5.3,tadāni[giving]'N,⸢ta-da-ni⸣,tadāni,tadānu,giving,V,"['𒋫', '𒁕', '𒉌']",𒋫𒁕𒉌,⸢ta-da-ni⸣,"['damaged', 'damaged', 'damaged']",0.5,,,P527208,5,3,seal identification
12567,P527208.7.1,bētu[estate]N,⸢E₂⸣,bētu,bītu,estate,N,['𒂍'],𒂍,⸢E₂⸣,['damaged'],0.5,,,P527208,7,1,object sold
12568,P527208.7.2,X,ep-ši,,,,X,"['𒅁', '𒅆']",𒅁𒅆,ep-ši,"['complete', 'complete']",0.0,,,P527208,7,2,object sold
12569,P527208.7.3,adu[until]PRP,a-du,adu,adi,until,PRP,"['𒀀', '𒁺']",𒀀𒁺,a-du,"['complete', 'complete']",0.0,,,P527208,7,3,object sold
12570,P527208.7.4,gušūrīšu[(roof-)beam]N,GIŠ.[UR₃.MEŠ-šu₂],gušūrīšu,gušūru,(roof-)beam,N,"['𒄑', '𒃡', '𒈨𒌍', '𒋙']",𒄑𒃡𒈨𒌍𒋙,GIŠ.[UR₃].[MEŠ-šu₂],"['complete', 'missing', 'missing', 'missing']",0.75,,,P527208,7,4,object sold
12571,P527208.8.1,adu[until]PRP,⸢a⸣-du,adu,adi,until,PRP,"['𒀀', '𒁺']",𒀀𒁺,⸢a⸣-du,"['damaged', 'complete']",0.25,,,P527208,8,1,object sold
12572,P527208.8.2,dalātīšu[door]N,{giš}IG.MEŠ-[šu₂],dalātīšu,daltu,door,N,"['𒄑', '𒅅', '𒈨𒌍', '𒋙']",𒄑𒅅𒈨𒌍𒋙,{GIŠ}IG.MEŠ-[šu₂],"['complete', 'complete', 'complete', 'missing']",0.25,,,P527208,8,2,object sold
12573,P527208.9.1,uppišma[contract]V,u₂-piš-ma,uppišma,epēšu,contract,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-piš-ma,"['complete', 'complete', 'complete']",0.0,,,P527208,9,1,initiation of transaction
12574,P527208.9.2,Šulmu-šarri[1]PN,{m}DI-MAN,Šulmu-šarri,Šulmu-šarri,1,PN,"['𒁹', '𒁲', '𒌋𒌋']",𒁹𒁲𒌋𒌋,{m}DI-MAN,"['complete', 'complete', 'complete']",0.0,PN,,P527208,9,2,initiation of transaction
12575,P527208.10.1,ina[at]PRP,ina,ina,ina,at,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P527208,10,1,price
