Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word,annotation
16436,P527137.3.1,kaspu[money]N,kas-[pu,kaspu,kaspu,money,N,"['𒆜', '𒁍']",𒆜𒁍,kas-[pu],"['complete', 'missing']",0.5,,,P527137,3,1,confirmation of transfer 1
16437,P527137.3.2,gammur[completed]AJ,gam-mur,gammur,gammuru,completed,AJ,"['𒃵', '𒄯']",𒃵𒄯,[gam-mur],"['missing', 'missing']",1.0,,,P527137,3,2,confirmation of transfer 1
16438,P527137.3.3,tadin[paid]AJ,ta-din],tadin,tadnu,paid,AJ,"['𒋫', '𒁷']",𒋫𒁷,[ta-din],"['missing', 'missing']",1.0,,,P527137,3,3,confirmation of transfer 1
16439,P527137.4.1,bētu[house]N,E₂,bētu,bītu,house,N,['𒂍'],𒂍,E₂,['complete'],0.0,,,P527137,4,1,confirmation of transfer 2
16440,P527137.4.2,šuātu[that]'DP,[šu-a-tu₂,šuātu,šuāti,that,IP,"['𒋗', '𒀀', '𒌓']",𒋗𒀀𒌓,[šu-a-tu₂],"['missing', 'missing', 'missing']",1.0,,,P527137,4,2,confirmation of transfer 2
16441,P527137.4.3,zarip[purchased]AJ,za-rip,zarip,zarpu,purchased,AJ,"['𒍝', '𒆗']",𒍝𒆗,[za-rip],"['missing', 'missing']",1.0,,,P527137,4,3,confirmation of transfer 2
16442,P527137.4.4,laqe[acquired]AJ,la-qe],laqe,leqû,acquired,AJ,"['𒆷', '𒆥']",𒆷𒆥,[la-qe],"['missing', 'missing']",1.0,,,P527137,4,4,confirmation of transfer 2
16443,P527137.5.1,+târu[turn//revocation]V'N$tuār,tu-a-ar,tuār,târu,revocation,V,"['𒌅', '𒀀', '𒅈']",𒌅𒀀𒅈,tu-a-ar,"['complete', 'complete', 'complete']",0.0,,,P527137,5,1,exclusion of litigation
16444,P527137.5.2,dēni[lawsuit]N,de-ni,dēni,dīnu,lawsuit,N,"['𒁲', '𒉌']",𒁲𒉌,de-ni,"['complete', 'complete']",0.0,,,P527137,5,2,exclusion of litigation
16445,P527137.5.3,dabābu[litigation]'N,[DUG₄.DUG₄],dabābu,dabābu,litigation,V,"['𒅗', '𒅗']",𒅗𒅗,[DUG₄].[DUG₄],"['missing', 'missing']",1.0,,,P527137,5,3,exclusion of litigation
