Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
17132,P335277.2.1,{na₄}KIŠIB,kunukku[seal]N,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,kunukku,kunukku,seal,,,P335277,2,1,seal identification
17133,P335277.2.2,{1}EN—BAD₃,Bel-duri[1]PN,PN,"['𒁹', '𒂗', '𒂦']",𒁹𒂗𒂦,{1}EN-BAD₃,"['complete', 'complete', 'complete']",0.0,Bel-duri,Bel-duri,1,PN,,P335277,2,2,seal identification
17134,P335277.2.3,{lu₂v}⸢EN⸣.[NAM],pāhutu[governor]N,N,"['𒇽', '𒂗', '𒉆']",𒇽𒂗𒉆,{LU₂~v}⸢EN⸣.[NAM],"['complete', 'damaged', 'missing']",0.5,pāhutu,pīhātu,governor,,,P335277,2,3,seal identification
17135,P335277.3.1,EN,bēl[owner]N,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,,,P335277,3,1,seal identification
17136,P335277.3.2,E₂,!bēti[house]N,N,['𒂍'],𒂍,E₂,['complete'],0.0,bēti,bītu,house,,,P335277,3,2,seal identification
17137,P335277.3.3,ta-da-an-[ni],tadānu[give//giving]'N$tadanni,V,"['𒋫', '𒁕', '𒀭', '𒉌']",𒋫𒁕𒀭𒉌,ta-da-an-[ni],"['complete', 'complete', 'complete', 'missing']",0.25,tadanni,tadānu,giving,,,P335277,3,3,seal identification
17138,P335277.7.1,ri-pi-tu₂,ripittu[straying]N,N,"['𒊑', '𒉿', '𒌓']",𒊑𒉿𒌓,ri-pi-tu₂,"['complete', 'complete', 'complete']",0.0,ripittu,ripittu,straying,,,P335277,7,1,object sold
17139,P335277.7.2,a-na,ana[to+=in its totality]PRP$,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,ana,ana,to,,,P335277,7,2,object sold
17140,P335277.7.3,gi-mir-tu₂-[ša₂],gimirtu[totality]N$gimirtūša,N,"['𒄀', '𒂇', '𒌓', '𒃻']",𒄀𒂇𒌓𒃻,gi-mir-tu₂-[ša₂],"['complete', 'complete', 'complete', 'missing']",0.25,gimirtūša,gimirtu,totality,,,P335277,7,3,object sold
17141,P335277.8.1,ri-⸢pi⸣-tu₂,ripittu[straying]N,N,"['𒊑', '𒉿', '𒌓']",𒊑𒉿𒌓,ri-⸢pi⸣-tu₂,"['complete', 'damaged', 'complete']",0.17,ripittu,ripittu,straying,,,P335277,8,1,object sold
