Unnamed: 0,ref,inst,frag,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,text,line,word,annotation
1842,P522534.3.1,u,[x,u,['X'],X,[x],['missing'],1.0,,,,,P522534,3,1,seal identification
1843,P522534.3.2,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P522534,3,2,seal identification
1844,P522534.3.3,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P522534,3,3,seal identification
1845,P522534.3.4,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P522534,3,4,seal identification
1846,P522534.3.5,u,x],u,['X'],X,[x],['missing'],1.0,,,,,P522534,3,5,seal identification
1847,P522534.3.6,ṣupuršu[fingernail]N,ṣu-pur-šu₂,N,"['𒍮', '𒁓', '𒋙']",𒍮𒁓𒋙,ṣu-pur-šu₂,"['complete', 'complete', 'complete']",0.0,ṣupuršu,ṣupru,fingernail,,P522534,3,6,seal identification
1848,P522534.3.7,iškun[place]V,⸢iš⸣-[kun],V,"['𒅖', '𒆲']",𒅖𒆲,⸢iš⸣-[kun],"['damaged', 'missing']",0.75,iškun,šakānu,place,,P522534,3,7,seal identification
1849,P522534.7.1,ṣupur[fingernail]N,[ṣu-pur,N,"['𒍮', '𒁓']",𒍮𒁓,[ṣu-pur],"['missing', 'missing']",1.0,ṣupur,ṣupru,fingernail,,P522534,7,1,seal identification
1850,P522534.7.2,+Urhayu[]PN$Urhaya,{1}⸢ITI⸣-a-a,PN,"['𒁹', '𒌗', '𒀀', '𒀀']",𒁹𒌗𒀀𒀀,{[1]}⸢ITI⸣-a-a,"['missing', 'damaged', 'complete', 'complete']",0.38,Urhaya,Urhayu,1,PN,P522534,7,2,seal identification
1851,P522534.7.3,tupšarru[scribe]N,{lu₂}A.BA,N,"['𒇽', '𒀀', '𒁀']",𒇽𒀀𒁀,{LU₂}A.BA,"['complete', 'complete', 'complete']",0.0,tupšarru,ṭupšarru,scribe,,P522534,7,3,seal identification
1852,P522534.8.1,u,[x,u,['X'],X,[x],['missing'],1.0,,,,,P522534,8,1,object sold
1853,P522534.8.2,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P522534,8,2,object sold
1854,P522534.8.3,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P522534,8,3,object sold
1855,P522534.8.4,u,x],u,['X'],X,[x],['missing'],1.0,,,,,P522534,8,4,object sold
1856,P522534.8.5,ina[in]PRP,ina,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,P522534,8,5,object sold
1857,P522534.8.6,n,01,n,['01'],01,01,['complete'],0.0,,,,NUMBER,P522534,8,6,object sold
1858,P522534.8.7,ammiti[a unit of length]N,KUŠ₃,N,['𒌑'],𒌑,KUŠ₃,['complete'],0.0,ammiti,ammatu,a unit of length,,P522534,8,7,object sold
1859,P522534.8.8,mūruku[length]N,GID₂.DA,N,"['𒁍', '𒁕']",𒁍𒁕,GID₂.DA,"['complete', 'complete']",0.0,mūruku,mūraku,length,,P522534,8,8,object sold
1860,P522534.9.1,u,[x],u,['X'],X,[x],['missing'],1.0,,,,,P522534,9,1,object sold
1861,P522534.9.2,ina[in]PRP,⸢ina⸣,PRP,['𒀸'],𒀸,⸢ina⸣,['damaged'],0.5,ina,ina,in,,P522534,9,2,object sold
1862,P522534.9.3,n,01,n,['01'],01,01,['complete'],0.0,,,,NUMBER,P522534,9,3,object sold
1863,P522534.9.4,ammiti[a unit of length]N,KUŠ₃,N,['𒌑'],𒌑,KUŠ₃,['complete'],0.0,ammiti,ammatu,a unit of length,,P522534,9,4,object sold
1864,P522534.9.5,rapšu[wide]AJ,DAGAL,AJ,['𒂼'],𒂼,DAGAL,['complete'],0.0,rapšu,rapšu,wide,,P522534,9,5,object sold
1865,P522534.10.1,kaqqiri[ground]N,[kaq-qi]-ri,N,"['𒆕', '𒆥', '𒊑']",𒆕𒆥𒊑,[kaq-qi]-ri,"['missing', 'missing', 'complete']",0.67,kaqqiri,qaqqaru,ground,,P522534,10,1,object sold
1866,P522534.10.2,puṣê[clear(ed ground)]N,pu-ṣe-e,N,"['𒁍', '𒍢', '𒂊']",𒁍𒍢𒂊,pu-ṣe-e,"['complete', 'complete', 'complete']",0.0,puṣê,puṣû,clear(ed ground),,P522534,10,2,object sold
1867,P522534.11.1,bētu[house]N,[E₂,N,['𒂍'],𒂍,[E₂],['missing'],1.0,bētu,bītu,house,,P522534,11,1,object sold
1868,P522534.11.2,u,(x,u,['X'],X,[x],['missing'],1.0,,,,,P522534,11,2,object sold
1869,P522534.11.3,u,x)],u,['X'],X,[x],['missing'],1.0,,,,,P522534,11,3,object sold
