Unnamed: 0,ref,inst,frag,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,text,line,word,annotation
6542,P528298.2.1,X,{na₄}KIŠIB,X,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,,,,,P528298,2,1,seal identification
6543,P528298.2.2,X,{m}EN-a-na-ma-ru-qi,X,"['𒁹', '𒂗', '𒀀', '𒈾', '𒈠', '𒊒', '𒆥']",𒁹𒂗𒀀𒈾𒈠𒊒𒆥,{m}EN-a-na-ma-ru-qi,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,,,,P528298,2,2,seal identification
6544,P528298.2.3,X,{lu₂}GAL-E₂.GAL,X,"['𒇽', '𒃲', '𒂍', '𒃲']",𒇽𒃲𒂍𒃲,{LU₂}GAL-E₂.GAL,"['complete', 'complete', 'complete', 'complete']",0.0,,,,,P528298,2,3,seal identification
6545,P528298.3.1,X,ša,X,['𒊭'],𒊭,ša,['complete'],0.0,,,,,P528298,3,1,seal identification
6546,P528298.3.2,Libbi-ali[Inner City (Assur)]GN,{uru}ŠA₃-URU,GN,"['𒌷', '𒊮', '𒌷']",𒌷𒊮𒌷,{URU}ŠA₃-URU,"['complete', 'complete', 'complete']",0.0,Libbi-ali,Libbi-ali,Inner City (Assur),GN,P528298,3,2,seal identification
6547,P528298.5.1,X,E₂,X,['𒂍'],𒂍,E₂,['complete'],0.0,,,,,P528298,5,1,object sold
6548,P528298.5.2,X,⸢ep-šu₂,X,"['𒅁', '𒋙']",𒅁𒋙,⸢ep-šu₂⸣,"['damaged', 'damaged']",0.5,,,,,P528298,5,2,object sold
6549,P528298.5.3,X,a-di⸣,X,"['𒀀', '𒁲']",𒀀𒁲,⸢a-di⸣,"['damaged', 'damaged']",0.5,,,,,P528298,5,3,object sold
6550,P528298.5.4,X,GIŠ.⸢UR₃.MEŠ⸣-šu₂,X,"['𒄑', '𒃡', '𒈨𒌍', '𒋙']",𒄑𒃡𒈨𒌍𒋙,GIŠ.⸢UR₃⸣.⸢MEŠ⸣-šu₂,"['complete', 'damaged', 'damaged', 'complete']",0.25,,,,,P528298,5,4,object sold
6551,P528298.5.5,X,{giš}IG,X,"['𒄑', '𒅅']",𒄑𒅅,{GIŠ}IG,"['complete', 'complete']",0.0,,,,,P528298,5,5,object sold
6552,P528298.5.6,Šamaš[1]DN,20,DN,['𒌋𒌋'],𒌋𒌋,20,['complete'],0.0,Šamaš,Šamaš,1,DN,P528298,5,6,object sold
6553,P528298.5.7,X,GID₃.DA,X,"['𒊓', '𒁕']",𒊓𒁕,GID₃.DA,"['complete', 'complete']",0.0,,,,,P528298,5,7,object sold
6554,P528298.5.8,n,09,n,['0₉'],0₉,09,['complete'],0.0,,,,NUMBER,P528298,5,8,object sold
6555,P528298.5.9,X,⸢DAGAL⸣,X,['𒂼'],𒂼,⸢DAGAL⸣,['damaged'],0.5,,,,,P528298,5,9,object sold
6556,P528298.6.1,X,SUHUR,X,['𒋦'],𒋦,SUHUR,['complete'],0.0,,,,,P528298,6,1,object sold
6557,P528298.6.2,X,E₂-GUD,X,"['𒂍', '𒄞']",𒂍𒄞,E₂-GUD,"['complete', 'complete']",0.0,,,,,P528298,6,2,object sold
6558,P528298.6.3,X,SUHUR,X,['𒋦'],𒋦,SUHUR,['complete'],0.0,,,,,P528298,6,3,object sold
