Unnamed: 0,ref,inst,frag,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,text,line,word,annotation
2876,P224609.1.1,kūmu[instead of]PRP,[ku-mu,,PRP,"['𒆪', '𒈬']",𒆪𒈬,[ku-mu],"['missing', 'missing']",1.0,kūmu,kūm,instead of,P224609,1,1,seal identification
2877,P224609.1.2,kunukkīšu[seal]N,{na₄}KIŠIB-šu₂],,N,"['𒉌𒌓', '𒈩', '𒋙']",𒉌𒌓𒈩𒋙,{[NA₄]}[KIŠIB-šu₂],"['missing', 'missing', 'missing']",1.0,kunukkīšu,kunukku,seal,P224609,1,2,seal identification
2878,P224609.1.3,ṣubaršu[fingernail]N,⸢ṣu⸣-bar-šu₂,,N,"['𒍮', '𒁇', '𒋙']",𒍮𒁇𒋙,⸢ṣu⸣-bar-šu₂,"['damaged', 'complete', 'complete']",0.17,ṣubaršu,ṣupru,fingernail,P224609,1,3,seal identification
2879,P224609.1.4,iškun[place]V,iš-kun,,V,"['𒅖', '𒆲']",𒅖𒆲,iš-kun,"['complete', 'complete']",0.0,iškun,šakānu,place,P224609,1,4,seal identification
2880,P224609.5.1,ṣupur[fingernail]N,[ṣu-pur,,N,"['𒍮', '𒁓']",𒍮𒁓,[ṣu-pur],"['missing', 'missing']",1.0,ṣupur,ṣupru,fingernail,P224609,5,1,none
2881,P224609.5.2,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224609,5,2,none
2882,P224609.5.3,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224609,5,3,none
2883,P224609.5.4,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224609,5,4,none
2884,P224609.5.5,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224609,5,5,none
2885,P224609.5.6,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P224609,5,6,none
2886,P224609.5.7,u,⸢ga⸣,,u,['𒂵'],𒂵,⸢ga⸣,['damaged'],0.5,,,,P224609,5,7,none
2887,P224609.5.8,bētu[estate]N,E₂,,N,['𒂍'],𒂍,E₂,['complete'],0.0,bētu,bītu,estate,P224609,5,8,object sold
2888,P224609.5.9,n,10,NUMBER,n,['𒌋'],𒌋,10,['complete'],0.0,,,,P224609,5,9,object sold
2889,P224609.5.10,imār[a unit of capacity]N,ANŠE,,N,['𒀲'],𒀲,ANŠE,['complete'],0.0,imār,imēru,a unit of capacity,P224609,5,10,object sold
2890,P224609.5.11,eqli[land]N,A.ŠA₃,,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqli,eqlu,land,P224609,5,11,object sold
2891,P224609.6.1,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P224609,6,1,object sold
2892,P224609.6.2,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224609,6,2,object sold
2893,P224609.6.3,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224609,6,3,object sold
2894,P224609.6.4,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224609,6,4,object sold
2895,P224609.6.5,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224609,6,5,object sold
2896,P224609.6.6,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224609,6,6,object sold
2897,P224609.6.7,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224609,6,7,object sold
2898,P224609.6.8,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P224609,6,8,object sold
2899,P224609.6.9,bētu[house]N,E₂,,N,['𒂍'],𒂍,E₂,['complete'],0.0,bētu,bītu,house,P224609,6,9,object sold
2900,P224609.6.10,adru[threshing floor]N,ad-ru,,N,"['𒀜', '𒊒']",𒀜𒊒,ad-ru,"['complete', 'complete']",0.0,adru,adru,threshing floor,P224609,6,10,object sold
2901,P224609.6.11,kiriu[garden]N,{giš}⸢SAR⸣,,N,"['𒄑', '𒊬']",𒄑𒊬,{GIŠ}⸢SAR⸣,"['complete', 'damaged']",0.25,kiriu,kirû,garden,P224609,6,11,object sold
2902,P224609.7.1,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P224609,7,1,none
2903,P224609.7.2,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224609,7,2,none
2904,P224609.7.3,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224609,7,3,none
2905,P224609.7.4,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224609,7,4,none
2906,P224609.7.5,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224609,7,5,none
2907,P224609.7.6,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224609,7,6,none
2908,P224609.7.7,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224609,7,7,none
2909,P224609.7.8,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224609,7,8,none
2910,P224609.7.9,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224609,7,9,none
2911,P224609.7.10,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224609,7,10,none
2912,P224609.7.11,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224609,7,11,none
2913,P224609.7.12,u,x]+x,,u,"['X', 'X']",XX,[x]+x,"['missing', 'complete']",0.5,,,,P224609,7,12,none
2914,P224609.8.1,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P224609,8,1,none
2915,P224609.8.2,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224609,8,2,none
2916,P224609.8.3,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224609,8,3,none
2917,P224609.8.4,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224609,8,4,none
2918,P224609.8.5,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224609,8,5,none
2919,P224609.8.6,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224609,8,6,none
2920,P224609.8.7,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224609,8,7,none
2921,P224609.8.8,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224609,8,8,none
2922,P224609.8.9,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224609,8,9,none
2923,P224609.8.10,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224609,8,10,none
2924,P224609.8.11,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P224609,8,11,none
2925,P224609.8.12,erî[copper]N,⸢URUDU⸣-MEŠ,,N,"['𒍏', '𒈨𒌍']",𒍏𒈨𒌍,⸢URUDU⸣-MEŠ,"['damaged', 'complete']",0.25,erî,erû,copper,P224609,8,12,none
2926,P224609.12.1,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P224609,12,1,none
2927,P224609.12.2,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224609,12,2,none
2928,P224609.12.3,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224609,12,3,none
2929,P224609.12.4,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224609,12,4,none
2930,P224609.12.5,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224609,12,5,none
2931,P224609.12.6,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224609,12,6,none
2932,P224609.12.7,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224609,12,7,none
2933,P224609.12.8,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224609,12,8,none
2934,P224609.12.9,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224609,12,9,none
2935,P224609.12.10,u,x]+x-⸢li⸣,,u,"['X', 'X', '𒇷']",XX𒇷,[x]+x-⸢li⸣,"['missing', 'complete', 'damaged']",0.5,,,,P224609,12,10,none
2936,P224609.13.1,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P224609,13,1,none
2937,P224609.13.2,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224609,13,2,none
2938,P224609.13.3,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224609,13,3,none
2939,P224609.13.4,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224609,13,4,none
2940,P224609.13.5,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224609,13,5,none
2941,P224609.13.6,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224609,13,6,none
2942,P224609.13.7,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224609,13,7,none
2943,P224609.13.8,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224609,13,8,none
2944,P224609.13.9,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224609,13,9,none
2945,P224609.13.10,+x-ilani[]PN$,x]-⸢DINGIR⸣-MEŠ,PN,PN,"['X', '𒀭', '𒈨𒌍']",X𒀭𒈨𒌍,[x]-⸢DINGIR⸣-MEŠ,"['missing', 'damaged', 'complete']",0.5,x-ilani,x-ilani,1,P224609,13,10,none
2946,P224609.15.1,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P224609,15,1,none
2947,P224609.15.2,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224609,15,2,none
2948,P224609.15.3,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224609,15,3,none
2949,P224609.15.4,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224609,15,4,none
2950,P224609.15.5,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224609,15,5,none
