Unnamed: 0,ref,inst,frag,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,text,line,word,annotation
4884,P522522.3.1,u,[x,u,['X'],X,[x],['missing'],1.0,,,,,P522522,3,1,object sold
4885,P522522.3.2,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P522522,3,2,object sold
4886,P522522.3.3,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P522522,3,3,object sold
4887,P522522.3.4,u,(x,u,['X'],X,[x],['missing'],1.0,,,,,P522522,3,4,object sold
4888,P522522.3.5,u,x),u,['X'],X,[x],['missing'],1.0,,,,,P522522,3,5,object sold
4889,P522522.3.6,u,x]+x,u,"['X', 'X']",XX,[x]+x,"['missing', 'complete']",0.5,,,,,P522522,3,6,object sold
4890,P522522.3.7,bēl[owner]N,EN,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,,P522522,3,7,object sold
4891,P522522.3.8,eqli[field]N,A.ŠA₃.GA,N,"['𒀀', '𒊮', '𒂵']",𒀀𒊮𒂵,A.ŠA₃.GA,"['complete', 'complete', 'complete']",0.0,eqli,eqlu,field,,P522522,3,8,object sold
4892,P522522.7.1,u,[x,u,['X'],X,[x],['missing'],1.0,,,,,P522522,7,1,object sold
4893,P522522.7.2,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P522522,7,2,object sold
4894,P522522.7.3,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P522522,7,3,object sold
4895,P522522.7.4,eqli[field]N,A].ŠA₃.GA,N,"['𒀀', '𒊮', '𒂵']",𒀀𒊮𒂵,[A].ŠA₃.GA,"['missing', 'complete', 'complete']",0.33,eqli,eqlu,field,,P522522,7,4,object sold
4896,P522522.7.5,issēn[one]NU,01-en,NU,"['01', '𒂗']",01𒂗,01-en,"['complete', 'complete']",0.0,issēn,ištēn,one,,P522522,7,5,object sold
4897,P522522.7.6,+pūru[lot//lot]N'N$,pu-ru,N,"['𒁍', '𒊒']",𒁍𒊒,pu-ru,"['complete', 'complete']",0.0,pūru,pūru,lot,,P522522,7,6,object sold
4898,P522522.8.1,u,[x,u,['X'],X,[x],['missing'],1.0,,,,,P522522,8,1,object sold
4899,P522522.8.2,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P522522,8,2,object sold
