Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
30098,P335329.3.1,PAB,gimru[total]N,N,['𒉽'],𒉽,PAB,['complete'],0.0,gimru,gimru,total,,,P335329,3,1,none
30099,P335329.3.2,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335329,3,2,none
30100,P335329.3.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335329,3,3,none
30101,P335329.3.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335329,3,4,none
30102,P335329.3.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335329,3,5,none
30103,P335329.3.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335329,3,6,none
30104,P335329.3.7,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335329,3,7,none
30105,P335329.3.8,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335329,3,8,none
30106,P335329.3.9,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335329,3,9,none
30107,P335329.3.10,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335329,3,10,none
30108,P335329.3.11,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335329,3,11,none
30109,P335329.4.1,a-na,ana[to]PRP,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,ana,ana,to,,,P335329,4,1,none
30110,P335329.4.2,{1}[x,u,u,"['𒁹', 'x']",𒁹x,{⸢1⸣}[x],"['damaged', 'missing']",0.75,,,,,,P335329,4,2,none
30111,P335329.4.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335329,4,3,none
30112,P335329.4.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335329,4,4,none
30113,P335329.4.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335329,4,5,none
30114,P335329.4.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335329,4,6,none
30115,P335329.4.7,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335329,4,7,none
30116,P335329.4.8,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335329,4,8,none
30117,P335329.4.9,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335329,4,9,none
30118,P335329.4.10,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335329,4,10,none
30119,P335329.8.1,u₂-piš-ma,uppišma[contract]V,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-piš-ma,"['complete', 'complete', 'complete']",0.0,uppišma,epēšu,contract,,,P335329,8,1,initiation of transaction
30120,P335329.8.2,{1}{d}PA—DUB—NUMUN,Nabu-šapik-zeri[1]PN$,PN,"['𒁹', '𒀭', '𒉺', '𒁾', '𒆰']",𒁹𒀭𒉺𒁾𒆰,{1}{d}PA-DUB-NUMUN,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Nabu-šapik-zeri,Nabu-šapik-zeri,1,PN,,P335329,8,2,initiation of transaction
30121,P335329.8.3,E₂,bētu[plot of land]N,N,['𒂍'],𒂍,E₂,['complete'],0.0,bētu,bītu,plot of land,,,P335329,8,3,object sold
30122,P335329.8.4,06,n,n,['𒐋'],𒐋,06,['complete'],0.0,,,,NUMBER,,P335329,8,4,object sold
30123,P335329.8.5,ANŠE,imārī[a unit of capacity]N,N,['𒀲'],𒀲,ANŠE,['complete'],0.0,imārī,imēru,a unit of capacity,,,P335329,8,5,object sold
30124,P335329.8.6,A.ŠA₃,eqlu[land]N,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqlu,eqlu,land,,,P335329,8,6,object sold
30125,P335329.9.1,ina,ina[in]PRP,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,,P335329,9,1,object sold
30126,P335329.9.2,ma-zar-u-te,mazrūtu[(area or state of) cultivation]N$mazarūte,N,"['𒈠', '𒇡', '𒌋', '𒋼']",𒈠𒇡𒌋𒋼,ma-zar-u-te,"['complete', 'complete', 'complete', 'complete']",0.0,mazarūte,mazrūtu,(area or state of) cultivation,,,P335329,9,2,object sold
30127,P335329.9.3,ina,ina[in]PRP,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,,P335329,9,3,object sold
30128,P335329.9.4,{uru}ša₂—GIŠ.MI-a.a,Ša-Ṣillaya[1]GN$,GN,"['𒌷', '𒃻', '𒄑', '𒈪', '𒀀', '𒀀']",𒌷𒃻𒄑𒈪𒀀𒀀,{URU}ša₂-GIŠ.MI-a.a,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Ša-Ṣillaya,Ša-Ṣillaya,1,GN,,P335329,9,4,object sold
30129,P335329.9.5,ina,ina[by]PRP,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,by,,,P335329,9,5,object sold
