Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,text,line,word,annotation
3265,P514295.4.6,ṭupšarru[scribe]N$ṭupšarrī,[A.BA.MEŠ],ṭupšarrī,ṭupšarru,scribe,N,"['𒀀', '𒁀', '𒈨𒌍']",𒀀𒁀𒈨𒌍,[A].[BA].[MEŠ],"['missing', 'missing', 'missing']",1.0,,P514295,4,6,seal identification
3266,P514295.8.1,kaqqiri[ground]N,kaq-qi-ri,kaqqiri,qaqqaru,ground,N,"['𒆕', '𒆥', '𒊑']",𒆕𒆥𒊑,kaq-qi-ri,"['complete', 'complete', 'complete']",0.0,,P514295,8,1,object sold
3267,P514295.8.2,puṣê[bare]AJ,⸢pu⸣-ṣe-e,puṣê,peṣû,bare,AJ,"['𒁍', '𒍢', '𒂊']",𒁍𒍢𒂊,⸢pu⸣-ṣe-e,"['damaged', 'complete', 'complete']",0.17,,P514295,8,2,object sold
3268,P514295.8.3,n,n,,,,n,['X'],X,[n],['missing'],1.0,NUMBER,P514295,8,3,object sold
3269,P514295.8.4,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,,P514295,8,4,object sold
3270,P514295.8.5,n,1,,,,n,['𒁹'],𒁹,[1],['missing'],1.0,NUMBER,P514295,8,5,object sold
3271,P514295.8.6,ammiti[a unit of length]N,KUŠ₃,ammiti,ammatu,a unit of length,N,['𒌑'],𒌑,[KUŠ₃],['missing'],1.0,,P514295,8,6,object sold
3272,P514295.8.7,arku[long]AJ$,GID₂.DA],arku,arku,long,AJ,"['𒁍', '𒁕']",𒁍𒁕,[GID₂].[DA],"['missing', 'missing']",1.0,,P514295,8,7,object sold
3273,P514295.9.1,n,20,,,,n,['𒌋𒌋'],𒌋𒌋,20,['complete'],0.0,NUMBER,P514295,9,1,object sold
3274,P514295.9.2,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,P514295,9,2,object sold
3275,P514295.9.3,n,1,,,,n,['𒁹'],𒁹,1,['complete'],0.0,NUMBER,P514295,9,3,object sold
3276,P514295.9.4,ammiti[a unit of length]N,KUŠ₃,ammiti,ammatu,a unit of length,N,['𒌑'],𒌑,KUŠ₃,['complete'],0.0,,P514295,9,4,object sold
3277,P514295.9.5,rapšu[wide]AJ$,DAGAL,rapšu,rapšu,wide,AJ,['𒂼'],𒂼,DAGAL,['complete'],0.0,,P514295,9,5,object sold
3278,P514295.9.6,ṭēhi[adjacent to]PRP,SUHUR,ṭēhi,ṭāhu,adjacent to,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,,P514295,9,6,object sold
3279,P514295.9.7,bēt[house]N,E₂,bēt,bītu,house,N,['𒂍'],𒂍,E₂,['complete'],0.0,,P514295,9,7,object sold
3280,P514295.9.8,u,{[m}x,,,,u,"['𒁹', 'X']",𒁹X,{[m]}[x],"['missing', 'missing']",1.0,,P514295,9,8,object sold
3281,P514295.9.9,u,x,,,,u,['X'],X,[x],['missing'],1.0,,P514295,9,9,object sold
3282,P514295.9.10,u,x],,,,u,['X'],X,[x],['missing'],1.0,,P514295,9,10,object sold
3283,P514295.10.1,ṭēhi[adjacent to]PRP,SUHUR,ṭēhi,ṭāhu,adjacent to,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,,P514295,10,1,object sold
3284,P514295.10.2,dūru[(city) wall]N$dūri,{e₂}⸢BAD₃⸣,dūri,dūru,fortification wall,N,"['𒂍', '𒂦']",𒂍𒂦,{E₂}⸢BAD₃⸣,"['complete', 'damaged']",0.25,,P514295,10,2,object sold
3285,P514295.10.3,ṭēhi[adjacent to]PRP,SUHUR,ṭēhi,ṭāhu,adjacent to,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,,P514295,10,3,object sold
3286,P514295.10.4,bēt[house]N,⸢E₂⸣,bēt,bītu,house,N,['𒂍'],𒂍,⸢E₂⸣,['damaged'],0.5,,P514295,10,4,object sold
3287,P514295.10.5,u,{[m}x,,,,u,"['𒁹', 'X']",𒁹X,{[m]}[x],"['missing', 'missing']",1.0,,P514295,10,5,object sold
3288,P514295.10.6,u,x,,,,u,['X'],X,[x],['missing'],1.0,,P514295,10,6,object sold
3289,P514295.10.7,u,x],,,,u,['X'],X,[x],['missing'],1.0,,P514295,10,7,object sold
3290,P514295.11.1,ṭēhi[adjacent to]PRP,SUHUR,ṭēhi,ṭāhu,adjacent to,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,,P514295,11,1,object sold
3291,P514295.11.2,sūqāqû[street]N$suqāqu,su₂-⸢qa⸣-qu,suqāqu,sūqāqû,street,N,"['𒍪', '𒋡', '𒄣']",𒍪𒋡𒄣,su₂-⸢qa⸣-qu,"['complete', 'damaged', 'complete']",0.17,,P514295,11,2,object sold
3292,P514295.11.3,uppišma[contract]V,[u₂-piš-ma,uppišma,epēšu,contract,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,[u₂-piš-ma],"['missing', 'missing', 'missing']",1.0,,P514295,11,3,initiation of transaction
3293,P514295.11.4,u,{m}x,,,,u,"['𒁹', 'X']",𒁹X,{[m]}[x],"['missing', 'missing']",1.0,,P514295,11,4,initiation of transaction
3294,P514295.11.5,u,x,,,,u,['X'],X,[x],['missing'],1.0,,P514295,11,5,initiation of transaction
3295,P514295.11.6,u,x],,,,u,['X'],X,[x],['missing'],1.0,,P514295,11,6,initiation of transaction
3296,P514295.12.1,issu[from]PRP,TA,issu,ištu,from,PRP,['𒋫'],𒋫,TA,['complete'],0.0,,P514295,12,1,completion of transaction
3297,P514295.12.2,Šep-Aššur[1]PN,{m}⸢GIR₃⸣.2-aš]+⸢šur,Šep-Aššur,Šep-Aššur,1,PN,"['𒁹', '𒄊', '𒈫', '𒀸', '𒋩']",𒁹𒄊𒈫𒀸𒋩,{m}⸢GIR₃⸣.[2-aš]+⸢šur⸣,"['complete', 'damaged', 'missing', 'missing', 'damaged']",0.6,PN,P514295,12,2,completion of transaction
3298,P514295.12.3,issu[from]PRP,TA⸣,issu,ištu,from,PRP,['𒋫'],𒋫,⸢TA⸣,['damaged'],0.5,,P514295,12,3,completion of transaction
3299,P514295.12.4,Aššur-reṣuwa[1]PN,{[m}aš+šur-re-ṣu-u-a],Aššur-reṣuwa,Aššur-reṣuwa,1,PN,"['𒁹', '𒀸', '𒋩', '𒊑', '𒍮', '𒌋', '𒀀']",𒁹𒀸𒋩𒊑𒍮𒌋𒀀,{[m]}[aš]+[šur-re-ṣu-u-a],"['missing', 'missing', 'missing', 'missing', 'missing', 'missing', 'missing']",1.0,PN,P514295,12,4,completion of transaction
3300,P514295.13.1,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,P514295,13,1,price
3301,P514295.13.2,libbi[interior]N,ŠA₃,libbi,libbu,interior,N,['𒊮'],𒊮,ŠA₃,['complete'],0.0,,P514295,13,2,price
3302,P514295.13.3,n,1+n,,,,n,"['𒁹', 'X']",𒁹X,⸢1⸣+⸢n⸣,"['damaged', 'damaged']",0.5,NUMBER,P514295,13,3,price
3303,P514295.13.4,manā[a unit of weight]N,[MA.NA,manā,manû,a unit of weight,N,"['𒈠', '𒈾']",𒈠𒈾,[MA].[NA],"['missing', 'missing']",1.0,,P514295,13,4,price
3304,P514295.13.5,ṣarpi[silver]N,KU₃.BABBAR,ṣarpi,ṣarpu,silver,N,"['𒆬', '𒌓']",𒆬𒌓,[KU₃].[BABBAR],"['missing', 'missing']",1.0,,P514295,13,5,price
3305,P514295.13.6,ilqi[purchase]V,il-qi],ilqi,leqû,purchase,V,"['𒅋', '𒆥']",𒅋𒆥,[il-qi],"['missing', 'missing']",1.0,,P514295,13,6,completion of transaction
3306,P514295.14.1,u,⸢x⸣,,,,u,['X'],X,⸢x⸣,['damaged'],0.5,,P514295,14,1,none
3307,P514295.14.2,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,P514295,14,2,none
3308,P514295.18.1,šību[witness]N,⸢IGI⸣,šību,šību,witness,N,['𒅆'],𒅆,⸢IGI⸣,['damaged'],0.5,,P514295,18,1,witness
3309,P514295.18.2,u,{[m}...],,,,u,"['𒁹', 'x']",𒁹x,{[m]}[x],"['missing', 'missing']",1.0,,P514295,18,2,witness
3310,P514295.19.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514295,19,1,witness
3311,P514295.19.2,u,{[m}...],,,,u,"['𒁹', 'x']",𒁹x,{[m]}[x],"['missing', 'missing']",1.0,,P514295,19,2,witness
3312,P514295.20.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514295,20,1,witness
3313,P514295.20.2,u,{[m}...],,,,u,"['𒁹', 'x']",𒁹x,{[m]}[x],"['missing', 'missing']",1.0,,P514295,20,2,witness
3314,P514295.21.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514295,21,1,witness
3315,P514295.21.2,u,{[m]}⸢x⸣,,,,u,"['𒁹', 'X']",𒁹X,{[m]}⸢x⸣,"['missing', 'damaged']",0.75,,P514295,21,2,witness
3316,P514295.21.3,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,P514295,21,3,witness
3317,P514295.22.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514295,22,1,witness
3318,P514295.22.2,Bu-x[]PN$,{m}⸢bu⸣-[...],Bu-x,Bu-x,1,PN,"['𒁹', '𒁍', 'x']",𒁹𒁍x,{m}⸢bu⸣-[x],"['complete', 'damaged', 'missing']",0.5,PN,P514295,22,2,witness
3319,P514295.23.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514295,23,1,witness
3320,P514295.23.2,Kisu-x[]PN$,{m}ki-⸢su⸣-[...],Kisu-x,Kisu-x,1,PN,"['𒁹', '𒆠', '𒋢', 'x']",𒁹𒆠𒋢x,{m}ki-⸢su⸣-[x],"['complete', 'complete', 'damaged', 'missing']",0.38,PN,P514295,23,2,witness
3321,P514295.24.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514295,24,1,witness
3322,P514295.24.2,Ahhešaia[]PN$,{m}⸢PAB.MEŠ-ša₂⸣-[a-(a),Ahhešaia,Ahhešaia,1,PN,"['𒁹', '𒉽', '𒈨𒌍', '𒃻', '𒀀', '𒀀']",𒁹𒉽𒈨𒌍𒃻𒀀𒀀,{m}⸢PAB⸣.⸢MEŠ-ša₂⸣-[a-a],"['complete', 'damaged', 'damaged', 'damaged', 'missing', 'missing']",0.58,PN,P514295,24,2,witness
3323,P514295.24.3,u,...],,,,u,['x'],x,[x],['missing'],1.0,,P514295,24,3,witness
3324,P514295.25.1,šību[witness]N,⸢IGI⸣,šību,šību,witness,N,['𒅆'],𒅆,⸢IGI⸣,['damaged'],0.5,,P514295,25,1,witness
3325,P514295.25.2,Aššur-šumu-x[]PN$,{[m]}⸢aš+šur-MU⸣-[...],Aššur-šumu-x,Aššur-šumu-x,1,PN,"['𒁹', '𒀸', '𒋩', '𒈬', 'x']",𒁹𒀸𒋩𒈬x,{[m]}⸢aš⸣+⸢šur-MU⸣-[x],"['missing', 'damaged', 'damaged', 'damaged', 'missing']",0.7,PN,P514295,25,2,witness
3326,P514295.26.1,šību[witness]N,⸢IGI⸣,šību,šību,witness,N,['𒅆'],𒅆,⸢IGI⸣,['damaged'],0.5,,P514295,26,1,witness
3327,P514295.26.2,u,{[m}...],,,,u,"['𒁹', 'x']",𒁹x,{[m]}[x],"['missing', 'missing']",1.0,,P514295,26,2,witness
3328,P514295.27.1,šību[witness]N,[IGI,šību,šību,witness,N,['𒅆'],𒅆,[IGI],['missing'],1.0,,P514295,27,1,witness
3329,P514295.27.2,u,{m}...],,,,u,"['𒁹', 'x']",𒁹x,{[m]}[x],"['missing', 'missing']",1.0,,P514295,27,2,witness
3330,P514295.28.1,šību[witness]N,[IGI,šību,šību,witness,N,['𒅆'],𒅆,[IGI],['missing'],1.0,,P514295,28,1,witness
3331,P514295.28.2,u,{m}...],,,,u,"['𒁹', 'x']",𒁹x,{[m]}[x],"['missing', 'missing']",1.0,,P514295,28,2,witness
3332,P514295.29.1,šību[witness]N,⸢IGI⸣,šību,šību,witness,N,['𒅆'],𒅆,⸢IGI⸣,['damaged'],0.5,,P514295,29,1,witness
3333,P514295.29.2,u,{[m}...],,,,u,"['𒁹', 'x']",𒁹x,{[m]}[x],"['missing', 'missing']",1.0,,P514295,29,2,witness
3334,P514295.30.1,mār[son]N,⸢A⸣,mār,māru,son,N,['𒀀'],𒀀,⸢A⸣,['damaged'],0.5,,P514295,30,1,witness
3335,P514295.30.2,u,{[m}x,,,,u,"['𒁹', 'X']",𒁹X,{[m]}[x],"['missing', 'missing']",1.0,,P514295,30,2,witness
3336,P514295.30.3,u,x,,,,u,['X'],X,[x],['missing'],1.0,,P514295,30,3,witness
3337,P514295.30.4,u,x],,,,u,['X'],X,[x],['missing'],1.0,,P514295,30,4,witness
3338,P514295.30.5,u,⸢x,,,,u,['X'],X,⸢x⸣,['damaged'],0.5,,P514295,30,5,witness
3339,P514295.30.6,X,{lu₂⸣}[...],,,,X,"['𒇽', 'x']",𒇽x,{⸢LU₂⸣}[x],"['damaged', 'missing']",0.75,,P514295,30,6,witness
3340,P514295.32.1,šību[witness]N,[IGI],šību,šību,witness,N,['𒅆'],𒅆,[IGI],['missing'],1.0,,P514295,32,1,witness
3341,P514295.32.2,Luqu[]PN$,{⸢m⸣}lu-⸢qu⸣-u,Luqu,Luqu,1,PN,"['𒁹', '𒇻', '𒄣', '𒌋']",𒁹𒇻𒄣𒌋,{⸢m⸣}lu-⸢qu⸣-u,"['damaged', 'complete', 'damaged', 'complete']",0.25,PN,P514295,32,2,witness
3342,P514295.32.3,ṭupšar[scribe]N,A.BA,ṭupšar,ṭupšarru,scribe,N,"['𒀀', '𒁀']",𒀀𒁀,A.BA,"['complete', 'complete']",0.0,,P514295,32,3,witness
3343,P514295.32.4,āli[town]N,⸢URU⸣,āli,ālu,town,N,['𒌷'],𒌷,⸢URU⸣,['damaged'],0.5,,P514295,32,4,witness
3344,P514295.33.1,Tašritu[Tishri]MN$,{iti}DUL,Tašritu,Tašritu,Tishri,MN,"['𒌗', '𒌋𒌆']",𒌗𒌋𒌆,{ITI}DUL,"['complete', 'complete']",0.0,MN,P514295,33,1,witness
3345,P514295.33.2,X,UD.15.⸢KAM₂⸣,,,,X,"['𒌓', '𒌋𒐊', '𒆚']",𒌓𒌋𒐊𒆚,UD.15.⸢KAM₂⸣,"['complete', 'complete', 'damaged']",0.17,,P514295,33,2,witness
3346,P514295.33.3,līmu[eponym (of year)]N,li-[mu,līmu,līmu,eponym (of year),N,"['𒇷', '𒈬']",𒇷𒈬,li-[mu],"['complete', 'missing']",0.5,,P514295,33,3,witness
3347,P514295.33.4,u,{m}...],,,,u,"['𒁹', 'x']",𒁹x,{[m]}[x],"['missing', 'missing']",1.0,,P514295,33,4,witness
3348,P514295.35.1,šību[witness]N,⸢IGI⸣,šību,šību,witness,N,['𒅆'],𒅆,⸢IGI⸣,['damaged'],0.5,,P514295,35,1,witness
3349,P514295.35.2,Aššur-matu-taqqin[1]PN,{m}aš+šur-KUR-⸢LAL,Aššur-matu-taqqin,Aššur-matu-taqqin,1,PN,"['𒁹', '𒀸', '𒋩', '𒆳', '𒇲']",𒁹𒀸𒋩𒆳𒇲,{m}aš+šur-KUR-⸢LAL⸣,"['complete', 'complete', 'complete', 'complete', 'damaged']",0.1,PN,P514295,35,2,witness
3350,P514295.35.3,X,{lu₂⸣}[...],,,,X,"['𒇽', 'x']",𒇽x,{⸢LU₂⸣}[x],"['damaged', 'missing']",0.75,,P514295,35,3,witness
3351,P514295.36.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514295,36,1,witness
3352,P514295.36.2,Aššur-iqbi[1]PN,{m}aš+šur-iq-bi,Aššur-iqbi,Aššur-iqbi,1,PN,"['𒁹', '𒀸', '𒋩', '𒅅', '𒁉']",𒁹𒀸𒋩𒅅𒁉,{m}aš+šur-iq-bi,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,P514295,36,2,witness
3353,P514295.36.3,šību[witness]N,[IGI],šību,šību,witness,N,['𒅆'],𒅆,[IGI],['missing'],1.0,,P514295,36,3,witness
3354,P514295.36.4,Salamanu[]PN$Salamani,{⸢m⸣}SILIM-ma-⸢ni⸣,Salamani,Salamanu,1,PN,"['𒁹', '𒁲', '𒈠', '𒉌']",𒁹𒁲𒈠𒉌,{⸢m⸣}SILIM-ma-⸢ni⸣,"['damaged', 'complete', 'complete', 'damaged']",0.25,PN,P514295,36,4,witness
3355,P514295.37.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514295,37,1,witness
3356,P514295.37.2,Dilil-Issar[]PN$,{m}di-lil-15,Dilil-Issar,Dilil-Issar,1,PN,"['𒁹', '𒁲', '𒇸', '𒌋𒐊']",𒁹𒁲𒇸𒌋𒐊,{m}di-lil-15,"['complete', 'complete', 'complete', 'complete']",0.0,PN,P514295,37,2,witness
3357,P514295.37.3,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514295,37,3,witness
3358,P514295.37.4,Silim-x[]PN$,{⸢m⸣}si-lim-[x-x],Silim-x,Silim-x,1,PN,"['𒁹', '𒋛', '𒅆', 'X', 'X']",𒁹𒋛𒅆XX,{⸢m⸣}si-lim-[x-x],"['damaged', 'complete', 'complete', 'missing', 'missing']",0.5,PN,P514295,37,4,witness
3359,P514295.39.1,ṣupur[nail]N,ṣu-pur,ṣupur,ṣupru,nail,N,"['𒍮', '𒁓']",𒍮𒁓,ṣu-pur,"['complete', 'complete']",0.0,,P514295,39,1,seal identification
3360,P514295.39.2,Aššur-reṣuwa[1]PN,{m}aš+šur-re-ṣu-u-a,Aššur-reṣuwa,Aššur-reṣuwa,1,PN,"['𒁹', '𒀸', '𒋩', '𒊑', '𒍮', '𒌋', '𒀀']",𒁹𒀸𒋩𒊑𒍮𒌋𒀀,{m}aš+šur-re-ṣu-u-a,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,P514295,39,2,seal identification
3361,P514295.39.3,Šep-Aššur[1]PN,{m}GIR₃.2-aš+šur,Šep-Aššur,Šep-Aššur,1,PN,"['𒁹', '𒄊', '𒈫', '𒀸', '𒋩']",𒁹𒄊𒈫𒀸𒋩,{m}GIR₃.2-aš+šur,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,P514295,39,3,seal identification
3362,P514295.39.4,bēl[lord]N,⸢EN,bēl,bēlu,lord,N,['𒂗'],𒂗,⸢EN⸣,['damaged'],0.5,,P514295,39,4,seal identification
3363,P514295.39.5,bēti[house]N,E₂⸣,bēti,bītu,house,N,['𒂍'],𒂍,⸢E₂⸣,['damaged'],0.5,,P514295,39,5,seal identification
3364,P514295.39.6,tadānu[give]V'N$tadāni,[SUM-ni],tadāni,tadānu,giving,V,"['𒋧', '𒉌']",𒋧𒉌,[SUM-ni],"['missing', 'missing']",1.0,,P514295,39,6,seal identification
3365,P514295.40.1,n,1,,,,n,['𒁹'],𒁹,⸢1⸣,['damaged'],0.5,NUMBER,P514295,40,1,other clauses
3366,P514295.40.2,šiqlu[unit//a unit of weight]N'N$šiqil,GIN₂,šiqil,šiqlu,a unit of weight,N,['𒂆'],𒂆,GIN₂,['complete'],0.0,,P514295,40,2,other clauses
3367,P514295.40.3,ṣarpu[silver]N,⸢KU₃⸣.BABBAR,ṣarpu,ṣarpu,silver,N,"['𒆬', '𒌓']",𒆬𒌓,⸢KU₃⸣.BABBAR,"['damaged', 'complete']",0.25,,P514295,40,3,other clauses
3368,P514295.40.4,ša[of]DET,ša₂,ša,ša,of,DET,['𒃻'],𒃻,ša₂,['complete'],0.0,,P514295,40,4,other clauses
3369,P514295.40.5,ṣupuršunu[fingernail]N,⸢ṣu⸣-pur-šu₂-nu,ṣupuršunu,ṣupru,fingernail,N,"['𒍮', '𒁓', '𒋙', '𒉡']",𒍮𒁓𒋙𒉡,⸢ṣu⸣-pur-šu₂-nu,"['damaged', 'complete', 'complete', 'complete']",0.12,,P514295,40,5,other clauses
3370,P514295.40.6,akālu[eat//use]V'V$ētaklu,GU₇,ētaklu,akālu,use,V,['𒅥'],𒅥,GU₇,['complete'],0.0,,P514295,40,6,other clauses
3371,P514295.41.1,n,[n],,,,n,['X'],X,[n],['missing'],1.0,NUMBER,P514295,41,1,other clauses
3372,P514295.41.2,šiqlu[unit//a unit of weight]N'N$šiqil,⸢GIN₂⸣,šiqil,šiqlu,a unit of weight,N,['𒂆'],𒂆,⸢GIN₂⸣,['damaged'],0.5,,P514295,41,2,other clauses
3373,P514295.41.3,ṣarpu[silver]N,KU₃.BABBAR,ṣarpu,ṣarpu,silver,N,"['𒆬', '𒌓']",𒆬𒌓,KU₃.BABBAR,"['complete', 'complete']",0.0,,P514295,41,3,other clauses
3374,P514295.41.4,Urdu-ilani[]PN$,{m}IR₃-DINGIR.⸢MEŠ⸣,Urdu-ilani,Urdu-ilani,1,PN,"['𒁹', '𒀴', '𒀭', '𒈨𒌍']",𒁹𒀴𒀭𒈨𒌍,{m}IR₃-DINGIR.⸢MEŠ⸣,"['complete', 'complete', 'complete', 'damaged']",0.12,PN,P514295,41,4,other clauses
3375,P514295.41.5,amēl[man]N,LU₂,amēl,awīlu,man,N,['𒇽'],𒇽,LU₂,['complete'],0.0,,P514295,41,5,other clauses
3376,P514295.41.6,bēti[house]N,E₂,bēti,bītu,house,N,['𒂍'],𒂍,E₂,['complete'],0.0,,P514295,41,6,other clauses
3377,P514295.41.7,Urdu-Issar[1]PN,{m}IR₃-15,Urdu-Issar,Urdu-Issar,1,PN,"['𒁹', '𒀴', '𒌋𒐊']",𒁹𒀴𒌋𒐊,{m}IR₃-15,"['complete', 'complete', 'complete']",0.0,PN,P514295,41,7,other clauses
3378,P514295.43.1,kunuk[seal]N,{na₄}⸢KIŠIB⸣,kunuk,kunukku,seal,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}⸢KIŠIB⸣,"['complete', 'damaged']",0.25,,P514295,43,1,seal identification
3379,P514295.44.1,Ahati-ṭabat[]PN$,{f}⸢NIN⸣-ṭa-bat,Ahati-ṭabat,Ahati-ṭabat,1,PN,"['𒊩', '𒊩𒌆', '𒁕', '𒁁']",𒊩𒊩𒌆𒁕𒁁,{f}⸢NIN⸣-ṭa-bat,"['complete', 'damaged', 'complete', 'complete']",0.12,PN,P514295,44,1,seal identification
