Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
19068,P335331.2.1,{⸢na₄⸣}KIŠIB,kunukku[seal]N,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{⸢NA₄⸣}KIŠIB,"['damaged', 'complete']",0.25,kunukku,kunukku,seal,,,P335331,2,1,seal identification
19069,P335331.2.2,{1}{d}⸢na-x-x-x⸣+[x,u,u,"['𒁹', '𒀭', '𒈾', 'x', 'x', 'x', 'x']",𒁹𒀭𒈾xxxx,{1}{d}⸢na-x-x-x⸣+[x],"['complete', 'complete', 'damaged', 'damaged', 'damaged', 'damaged', 'missing']",0.43,,,,,,P335331,2,2,seal identification
19070,P335331.2.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335331,2,3,seal identification
19071,P335331.2.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335331,2,4,seal identification
19072,P335331.2.5,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335331,2,5,seal identification
19073,P335331.3.1,DUMU,mār[son]N,N,['𒌉'],𒌉,DUMU,['complete'],0.0,mār,māru,son,,,P335331,3,1,seal identification
19074,P335331.3.2,{1}{d}AMAR.UTU—bal-liṭ,Marduk-uballiṭ[1]PN$,PN,"['𒁹', '𒀭', '𒀫', '𒌓', '𒁄', '𒀖']",𒁹𒀭𒀫𒌓𒁄𒀖,{1}{d}AMAR.UTU-bal-liṭ,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Marduk-uballiṭ,Marduk-uballiṭ,1,PN,,P335331,3,2,seal identification
19075,P335331.4.1,EN,bēl[owner]N,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,,,P335331,4,1,seal identification
19076,P335331.4.2,A.ŠA₃,eqli[field]N,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqli,eqlu,field,,,P335331,4,2,seal identification
19077,P335331.4.3,SUM-ni,tadāni[giving]'N,V,"['𒋧', '𒉌']",𒋧𒉌,SUM-ni,"['complete', 'complete']",0.0,tadāni,tadānu,giving,,,P335331,4,3,seal identification
19078,P335331.8.1,[E₂],bētu[plot of land]N,N,['𒂍'],𒂍,[E₂],['missing'],1.0,bētu,bītu,plot of land,,,P335331,8,1,object sold
19079,P335331.8.2,05,n,n,['𒐊'],𒐊,05,['complete'],0.0,,,,NUMBER,,P335331,8,2,object sold
19080,P335331.8.3,ANŠE,imārī[a unit of capacity]N,N,['𒀲'],𒀲,ANŠE,['complete'],0.0,imārī,imēru,a unit of capacity,,,P335331,8,3,object sold
19081,P335331.8.4,A.ŠA₃.GA,eqlu[field]N,N,"['𒀀', '𒊮', '𒂵']",𒀀𒊮𒂵,A.ŠA₃.GA,"['complete', 'complete', 'complete']",0.0,eqlu,eqlu,field,,,P335331,8,4,object sold
19082,P335331.9.1,[ina,ina[by]PRP,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,ina,ina,by,,,P335331,9,1,object sold
