Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word,annotation
20244,P527295.2.1,kunuk[seal]N,{[na₄}KIŠIB,kunuk,kunukku,seal,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{[NA₄]}[KIŠIB],"['missing', 'missing']",1.0,,,P527295,2,1,seal identification
20245,P527295.2.2,x[1]PN,{m}x-x-x-(x)],x,x,1,PN,"['𒁹', 'X', 'X', 'X', 'X']",𒁹XXXX,{[m]}[x-x-x-x],"['missing', 'missing', 'missing', 'missing', 'missing']",1.0,PN,,P527295,2,2,seal identification
20246,P527295.4.1,mār[son]N,[DUMU,mār,māru,son,N,['𒌉'],𒌉,[DUMU],['missing'],1.0,,,P527295,4,1,seal identification
20247,P527295.4.2,+Nashira-Nergal[]PN$,{m}NIGIN]-ra-U.GUR,Nashira-Nergal,Nashira-Nergal,1,PN,"['𒁹', '𒆸𒆸', '𒊏', '𒌋', '𒄥']",𒁹𒆸𒆸𒊏𒌋𒄥,{[m]}[NIGIN]-ra-U.GUR,"['missing', 'missing', 'complete', 'complete', 'complete']",0.4,PN,,P527295,4,2,seal identification
20248,P527295.5.1,bēl[owner]N,[EN,bēl,bēlu,owner,N,['𒂗'],𒂗,[EN],['missing'],1.0,,,P527295,5,1,seal identification
20249,P527295.5.2,X,A].ŠA₃.GA,,,,X,"['𒀀', '𒊮', '𒂵']",𒀀𒊮𒂵,[A].ŠA₃.GA,"['missing', 'complete', 'complete']",0.33,,,P527295,5,2,seal identification
20250,P527295.5.3,X,⸢SUM⸣-[an],,,,X,"['𒋧', '𒀭']",𒋧𒀭,⸢SUM⸣-[an],"['damaged', 'missing']",0.75,,,P527295,5,3,seal identification
20251,P527295.7.1,X,[E₂,,,,X,['𒂍'],𒂍,[E₂],['missing'],1.0,,,P527295,7,1,object sold
20252,P527295.7.2,n,x,,,,n,['X'],X,[x],['missing'],1.0,NUMBER,,P527295,7,2,object sold
20253,P527295.7.3,X,ANŠE,,,,X,['𒀲'],𒀲,[ANŠE],['missing'],1.0,,,P527295,7,3,object sold
20254,P527295.7.4,X,A].ŠA₃.GA,,,,X,"['𒀀', '𒊮', '𒂵']",𒀀𒊮𒂵,[A].ŠA₃.GA,"['missing', 'complete', 'complete']",0.33,,,P527295,7,4,object sold
20255,P527295.7.5,X,gab-[di],,,,X,"['𒃮', '𒁲']",𒃮𒁲,gab-[di],"['complete', 'missing']",0.5,,,P527295,7,5,object sold
20256,P527295.8.1,u,[x,,,,u,['X'],X,[x],['missing'],1.0,,,P527295,8,1,object sold
20257,P527295.8.2,u,x,,,,u,['X'],X,[x],['missing'],1.0,,,P527295,8,2,object sold
20258,P527295.8.3,u,(x),,,,u,['X'],X,[x],['missing'],1.0,,,P527295,8,3,object sold
20259,P527295.8.4,X,gab]-di,,,,X,"['𒃮', '𒁲']",𒃮𒁲,[gab]-di,"['missing', 'complete']",0.5,,,P527295,8,4,object sold
20260,P527295.8.5,X,na-[hal-li],,,,X,"['𒈾', '𒄬', '𒇷']",𒈾𒄬𒇷,na-[hal-li],"['complete', 'missing', 'missing']",0.67,,,P527295,8,5,object sold
20261,P527295.9.1,u,[x,,,,u,['X'],X,[x],['missing'],1.0,,,P527295,9,1,none
20262,P527295.9.2,u,x,,,,u,['X'],X,[x],['missing'],1.0,,,P527295,9,2,none
20263,P527295.9.3,u,x,,,,u,['X'],X,[x],['missing'],1.0,,,P527295,9,3,none
20264,P527295.9.4,u,(x)],,,,u,['X'],X,[x],['missing'],1.0,,,P527295,9,4,none
20265,P527295.9.5,u,šu,,,,u,['𒋗'],𒋗,šu,['complete'],0.0,,,P527295,9,5,none
20266,P527295.9.6,u,x,,,,u,['X'],X,x,['complete'],0.0,,,P527295,9,6,none
20267,P527295.9.7,u,[x,,,,u,['X'],X,[x],['missing'],1.0,,,P527295,9,7,none
20268,P527295.9.8,u,x,,,,u,['X'],X,[x],['missing'],1.0,,,P527295,9,8,none
20269,P527295.9.9,u,(x)],,,,u,['X'],X,[x],['missing'],1.0,,,P527295,9,9,none
20270,P527295.10.1,u,[x,,,,u,['X'],X,[x],['missing'],1.0,,,P527295,10,1,none
20271,P527295.10.2,u,x,,,,u,['X'],X,[x],['missing'],1.0,,,P527295,10,2,none
20272,P527295.10.3,u,x,,,,u,['X'],X,[x],['missing'],1.0,,,P527295,10,3,none
20273,P527295.10.4,u,(x)],,,,u,['X'],X,[x],['missing'],1.0,,,P527295,10,4,none
20274,P527295.10.5,u,ša₂,,,,u,['𒃻'],𒃻,ša₂,['complete'],0.0,,,P527295,10,5,none
20275,P527295.10.6,u,na,,,,u,['𒈾'],𒈾,na,['complete'],0.0,,,P527295,10,6,none
20276,P527295.10.7,u,[x,,,,u,['X'],X,[x],['missing'],1.0,,,P527295,10,7,none
20277,P527295.10.8,u,(x)],,,,u,['X'],X,[x],['missing'],1.0,,,P527295,10,8,none
