Unnamed: 0,ref,inst,frag,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,text,line,word,annotation
10922,P428806.2.1,kūmu[instead of]PRP,[ku-mu,,PRP,"['𒆪', '𒈬']",𒆪𒈬,[ku-mu],"['missing', 'missing']",1.0,kūmu,kūm,instead of,P428806,2,1,seal identification
10923,P428806.2.2,kunukkišunu[seal]N,{na₄}KIŠIB-šu₂-nu,,N,"['𒉌𒌓', '𒈩', '𒋙', '𒉡']",𒉌𒌓𒈩𒋙𒉡,{[NA₄]}[KIŠIB-šu₂-nu],"['missing', 'missing', 'missing', 'missing']",1.0,kunukkišunu,kunukku,seal,P428806,2,2,seal identification
10924,P428806.2.3,ṣubaršunu[fingernail]N,ṣu-bar-šu₂]-⸢nu⸣,,N,"['𒍮', '𒁇', '𒋙', '𒉡']",𒍮𒁇𒋙𒉡,[ṣu-bar-šu₂]-⸢nu⸣,"['missing', 'missing', 'missing', 'damaged']",0.88,ṣubaršunu,ṣupru,fingernail,P428806,2,3,seal identification
10925,P428806.2.4,iškunu[place]V,iš-ku-nu,,V,"['𒅖', '𒆪', '𒉡']",𒅖𒆪𒉡,iš-ku-nu,"['complete', 'complete', 'complete']",0.0,iškunu,šakānu,place,P428806,2,4,seal identification
10926,P428806.6.1,ṣupur[fingernail]N,[ṣu-pur,,N,"['𒍮', '𒁓']",𒍮𒁓,[ṣu-pur],"['missing', 'missing']",1.0,ṣupur,ṣupru,fingernail,P428806,6,1,seal identification
10927,P428806.6.2,u,{1}x,,u,"['𒁹', 'X']",𒁹X,{[1]}[x],"['missing', 'missing']",1.0,,,,P428806,6,2,seal identification
10928,P428806.6.3,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,6,3,seal identification
10929,P428806.6.4,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,6,4,seal identification
10930,P428806.6.5,u,x]-iš-tu-a,,u,"['X', '𒅖', '𒌅', '𒀀']",X𒅖𒌅𒀀,[x]-iš-tu-a,"['missing', 'complete', 'complete', 'complete']",0.25,,,,P428806,6,5,seal identification
10931,P428806.6.6,u,{1}[x,,u,"['𒁹', 'X']",𒁹X,{1}[x],"['complete', 'missing']",0.5,,,,P428806,6,6,seal identification
10932,P428806.6.7,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,6,7,seal identification
10933,P428806.6.8,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,6,8,seal identification
10934,P428806.6.9,+Adad-aplu-iddina[]PN$,{1}{⸢d⸣}IM-A-SUM-na,PN,PN,"['𒁹', '𒀭', '𒅎', '𒀀', '𒋧', '𒈾']",𒁹𒀭𒅎𒀀𒋧𒈾,{[1]}{⸢d⸣}IM-A-SUM-na,"['missing', 'damaged', 'complete', 'complete', 'complete', 'complete']",0.25,Adad-aplu-iddina,Adad-aplu-iddina,1,P428806,6,9,seal identification
10935,P428806.7.1,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,7,1,none
10936,P428806.7.2,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,7,2,none
10937,P428806.7.3,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,7,3,none
10938,P428806.7.4,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,7,4,none
10939,P428806.7.5,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,7,5,none
10940,P428806.7.6,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,7,6,none
10941,P428806.7.7,u,x]-⸢nu⸣,,u,"['X', '𒉡']",X𒉡,[x]-⸢nu⸣,"['missing', 'damaged']",0.75,,,,P428806,7,7,none
10942,P428806.7.8,+Ilumma-...[]PN$,{1}DINGIR-ma-[x,PN,PN,"['𒁹', '𒀭', '𒈠', 'X']",𒁹𒀭𒈠X,{1}DINGIR-ma-[x],"['complete', 'complete', 'complete', 'missing']",0.25,Ilumma-...,Ilumma-...,1,P428806,7,8,none
10943,P428806.7.9,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,7,9,none
10944,P428806.7.10,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,7,10,none
10945,P428806.7.11,Ubru-Adad[1]PN,{1}SUHUŠ-{d}⸢IM⸣,PN,PN,"['𒁹', '𒁼', '𒀭', '𒅎']",𒁹𒁼𒀭𒅎,{[1]}SUHUŠ-{d}⸢IM⸣,"['missing', 'complete', 'complete', 'damaged']",0.38,Ubru-Adad,Ubru-Adad,1,P428806,7,11,none
10946,P428806.8.1,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,8,1,none
10947,P428806.8.2,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,8,2,none
10948,P428806.8.3,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,8,3,none
10949,P428806.8.4,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,8,4,none
10950,P428806.8.5,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,8,5,none
10951,P428806.8.6,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,8,6,none
10952,P428806.8.7,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,8,7,none
10953,P428806.8.8,u,x]+x,,u,"['X', 'X']",XX,[x]+x,"['missing', 'complete']",0.5,,,,P428806,8,8,none
10954,P428806.8.9,u,{1}⸢ka⸣-[x,,u,"['𒁹', '𒅗', 'X']",𒁹𒅗X,{1}⸢ka⸣-[x],"['complete', 'damaged', 'missing']",0.5,,,,P428806,8,9,none
10955,P428806.8.10,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,8,10,none
10956,P428806.8.11,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,8,11,none
10957,P428806.8.12,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,8,12,none
10958,P428806.8.13,u,x]+x,,u,"['X', 'X']",XX,[x]+x,"['missing', 'complete']",0.5,,,,P428806,8,13,none
10959,P428806.8.14,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,8,14,none
10960,P428806.8.15,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,8,15,none
10961,P428806.8.16,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P428806,8,16,none
10962,P428806.9.1,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,9,1,none
10963,P428806.9.2,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,9,2,none
10964,P428806.9.3,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,9,3,none
10965,P428806.9.4,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,9,4,none
10966,P428806.9.5,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,9,5,none
10967,P428806.9.6,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,9,6,none
10968,P428806.9.7,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,9,7,none
10969,P428806.9.8,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P428806,9,8,none
10970,P428806.9.9,+Ubru-Haldi[]PN$,{1}SUHUŠ-hal-[di,PN,PN,"['𒁹', '𒁼', '𒄬', '𒁲']",𒁹𒁼𒄬𒁲,{1}SUHUŠ-hal-[di],"['complete', 'complete', 'complete', 'missing']",0.25,Ubru-Haldi,Ubru-Haldi,1,P428806,9,9,none
10971,P428806.9.10,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,9,10,none
10972,P428806.9.11,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,9,11,none
10973,P428806.9.12,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,9,12,none
10974,P428806.9.13,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,9,13,none
10975,P428806.9.14,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,9,14,none
10976,P428806.9.15,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,9,15,none
10977,P428806.9.16,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P428806,9,16,none
10978,P428806.10.1,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,10,1,none
10979,P428806.10.2,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,10,2,none
10980,P428806.10.3,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,10,3,none
10981,P428806.10.4,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,10,4,none
10982,P428806.10.5,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,10,5,none
10983,P428806.10.6,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,10,6,none
10984,P428806.10.7,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,10,7,none
10985,P428806.10.8,Adad[1]DN,{d]}IM,DN,DN,"['𒀭', '𒅎']",𒀭𒅎,{[d]}IM,"['missing', 'complete']",0.5,Adad,Adad,1,P428806,10,8,none
10986,P428806.10.9,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,10,9,none
10987,P428806.10.10,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,10,10,none
10988,P428806.10.11,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,10,11,none
10989,P428806.10.12,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,10,12,none
10990,P428806.10.13,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,10,13,none
10991,P428806.10.14,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,10,14,none
10992,P428806.10.15,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,10,15,none
10993,P428806.10.16,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,10,16,none
10994,P428806.10.17,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,10,17,none
10995,P428806.10.18,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,10,18,none
10996,P428806.10.19,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,10,19,none
10997,P428806.10.20,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P428806,10,20,none
10998,P428806.11.1,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,11,1,none
10999,P428806.11.2,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,11,2,none
11000,P428806.11.3,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,11,3,none
11001,P428806.11.4,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,11,4,none
11002,P428806.11.5,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,11,5,none
11003,P428806.11.6,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,11,6,none
11004,P428806.11.7,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,11,7,none
11005,P428806.11.8,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P428806,11,8,none
11006,P428806.11.9,u,⸢DU₃⸣,,u,['𒆕'],𒆕,⸢DU₃⸣,['damaged'],0.5,,,,P428806,11,9,none
11007,P428806.11.10,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,11,10,none
11008,P428806.11.11,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,11,11,none
11009,P428806.11.12,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,11,12,none
11010,P428806.11.13,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,11,13,none
11011,P428806.11.14,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,11,14,none
11012,P428806.11.15,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,11,15,none
11013,P428806.11.16,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,11,16,none
11014,P428806.11.17,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,11,17,none
11015,P428806.11.18,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,11,18,none
11016,P428806.11.19,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,11,19,none
11017,P428806.11.20,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,11,20,none
11018,P428806.11.21,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P428806,11,21,none
11019,P428806.12.1,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,12,1,none
11020,P428806.12.2,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,12,2,none
11021,P428806.12.3,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,12,3,none
11022,P428806.12.4,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,12,4,none
11023,P428806.12.5,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,12,5,none
11024,P428806.12.6,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,12,6,none
11025,P428806.12.7,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,12,7,none
11026,P428806.12.8,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,12,8,none
11027,P428806.12.9,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P428806,12,9,none
11028,P428806.12.10,u,⸢x,,u,['X'],X,⸢x⸣,['damaged'],0.5,,,,P428806,12,10,none
11029,P428806.12.11,u,x⸣,,u,['X'],X,⸢x⸣,['damaged'],0.5,,,,P428806,12,11,none
11030,P428806.12.12,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,12,12,none
11031,P428806.12.13,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,12,13,none
11032,P428806.12.14,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,12,14,none
11033,P428806.12.15,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,12,15,none
11034,P428806.12.16,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,12,16,none
11035,P428806.12.17,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,12,17,none
11036,P428806.12.18,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,12,18,none
11037,P428806.12.19,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,12,19,none
11038,P428806.12.20,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,12,20,none
11039,P428806.12.21,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P428806,12,21,none
11040,P428806.16.1,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,16,1,none
11041,P428806.16.2,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,16,2,none
11042,P428806.16.3,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,16,3,none
11043,P428806.16.4,u,x]+x+[x,,u,"['X', 'X', 'X']",XXX,[x]+x+[x],"['missing', 'complete', 'missing']",0.67,,,,P428806,16,4,none
11044,P428806.16.5,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,16,5,none
11045,P428806.16.6,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,16,6,none
11046,P428806.16.7,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,16,7,none
11047,P428806.16.8,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,16,8,none
11048,P428806.16.9,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,16,9,none
11049,P428806.16.10,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,16,10,none
11050,P428806.16.11,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,16,11,none
11051,P428806.16.12,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,16,12,none
11052,P428806.16.13,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,16,13,none
11053,P428806.16.14,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P428806,16,14,none
11054,P428806.17.1,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,17,1,none
11055,P428806.17.2,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,17,2,none
11056,P428806.17.3,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,17,3,none
11057,P428806.17.4,u,x]+x+[x,,u,"['X', 'X', 'X']",XXX,[x]+x+[x],"['missing', 'complete', 'missing']",0.67,,,,P428806,17,4,none
11058,P428806.17.5,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,17,5,none
11059,P428806.17.6,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,17,6,none
11060,P428806.17.7,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,17,7,none
11061,P428806.17.8,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,17,8,none
11062,P428806.17.9,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,17,9,none
11063,P428806.17.10,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,17,10,none
11064,P428806.17.11,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,17,11,none
11065,P428806.17.12,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,17,12,none
11066,P428806.17.13,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,17,13,none
11067,P428806.17.14,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P428806,17,14,none
11068,P428806.18.1,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,18,1,none
11069,P428806.18.2,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,18,2,none
11070,P428806.18.3,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,18,3,none
11071,P428806.18.4,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P428806,18,4,none
11072,P428806.18.5,u,ni,,u,['𒉌'],𒉌,ni,['complete'],0.0,,,,P428806,18,5,none
11073,P428806.18.6,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,18,6,none
11074,P428806.18.7,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,18,7,none
11075,P428806.18.8,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,18,8,none
11076,P428806.18.9,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P428806,18,9,none
11077,P428806.18.10,u,⸢x,,u,['X'],X,⸢x⸣,['damaged'],0.5,,,,P428806,18,10,none
11078,P428806.18.11,u,x⸣,,u,['X'],X,⸢x⸣,['damaged'],0.5,,,,P428806,18,11,none
11079,P428806.18.12,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,18,12,none
11080,P428806.18.13,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,18,13,none
11081,P428806.18.14,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P428806,18,14,none
11082,P428806.19.1,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P428806,19,1,none
