Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,text,line,word,annotation
7183,P514321.16.1,lū[may]MOD,lu-u,lū,lū,may,MOD,"['𒇻', '𒌋']",𒇻𒌋,lu-u,"['complete', 'complete']",0.0,,P514321,16,1,penalties for litigation: contravention
7184,P514321.16.2,Aššur-šadduʾa[1]PN,{m}aš+šur-KUR-<u>-a,Aššur-šadduʾa,Aššur-šadduʾa,1,PN,"['𒁹', '𒀸', '𒋩', '𒆳', '𒌋', '𒀀']",𒁹𒀸𒋩𒆳𒌋𒀀,{m}aš+šur-KUR-u-a,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,P514321,16,2,penalties for litigation: contravention
7185,P514321.16.3,lū[may]MOD,lu-u,lū,lū,may,MOD,"['𒇻', '𒌋']",𒇻𒌋,lu-u,"['complete', 'complete']",0.0,,P514321,16,3,penalties for litigation: contravention
7186,P514321.16.4,marʾēšu[son]N,DUMU.⸢MEŠ⸣-šu₂,marʾēšu,māru,son,N,"['𒌉', '𒈨𒌍', '𒋙']",𒌉𒈨𒌍𒋙,DUMU.⸢MEŠ⸣-šu₂,"['complete', 'damaged', 'complete']",0.17,,P514321,16,4,penalties for litigation: contravention
7187,P514321.17.1,lū[may]MOD,lu-u,lū,lū,may,MOD,"['𒇻', '𒌋']",𒇻𒌋,lu-u,"['complete', 'complete']",0.0,,P514321,17,1,penalties for litigation: contravention
7188,P514321.17.2,mār[son]N,DUMU,mār,māru,son,N,['𒌉'],𒌉,DUMU,['complete'],0.0,,P514321,17,2,penalties for litigation: contravention
7189,P514321.17.3,marʾēšu[son]N,DUMU.MEŠ-šu₂,marʾēšu,māru,son,N,"['𒌉', '𒈨𒌍', '𒋙']",𒌉𒈨𒌍𒋙,DUMU.MEŠ-šu₂,"['complete', 'complete', 'complete']",0.0,,P514321,17,3,penalties for litigation: contravention
7190,P514321.17.4,ša[that]REL,ša,ša,ša,that,REL,['𒊭'],𒊭,ša,['complete'],0.0,,P514321,17,4,penalties for litigation: contravention
7191,P514321.17.5,dēnu[case]N,de-e-nu,dēnu,dīnu,case,N,"['𒁲', '𒂊', '𒉡']",𒁲𒂊𒉡,de-e-nu,"['complete', 'complete', 'complete']",0.0,,P514321,17,5,penalties for litigation: contravention
7192,P514321.18.1,dabābu[litigation]'N,DU₁₁.DU₁₁,dabābu,dabābu,litigation,V,"['𒅗', '𒅗']",𒅗𒅗,DU₁₁.DU₁₁,"['complete', 'complete']",0.0,,P514321,18,1,penalties for litigation: contravention
7193,P514321.18.2,issi[with]PRP,TA,issi,išti,with,PRP,['𒋫'],𒋫,TA,['complete'],0.0,,P514321,18,2,penalties for litigation: contravention
7194,P514321.18.3,Aššur-šezibanni[1]PN,{m}aš+šur-še-zib-a-ni,Aššur-šezibanni,Aššur-šezibanni,1,PN,"['𒁹', '𒀸', '𒋩', '𒊺', '𒍦', '𒀀', '𒉌']",𒁹𒀸𒋩𒊺𒍦𒀀𒉌,{m}aš+šur-še-zib-a-ni,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,P514321,18,3,penalties for litigation: contravention
7195,P514321.19.1,marʾēšu[son]N,DUMU.MEŠ-šu₂,marʾēšu,māru,son,N,"['𒌉', '𒈨𒌍', '𒋙']",𒌉𒈨𒌍𒋙,DUMU.MEŠ-šu₂,"['complete', 'complete', 'complete']",0.0,,P514321,19,1,penalties for litigation: contravention
7196,P514321.19.2,mār[son]N,DUMU,mār,māru,son,N,['𒌉'],𒌉,DUMU,['complete'],0.0,,P514321,19,2,penalties for litigation: contravention
7197,P514321.19.3,marʾēšu[son]N,DUMU.MEŠ-šu₂,marʾēšu,māru,son,N,"['𒌉', '𒈨𒌍', '𒋙']",𒌉𒈨𒌍𒋙,DUMU.MEŠ-šu₂,"['complete', 'complete', 'complete']",0.0,,P514321,19,3,penalties for litigation: contravention
7198,P514321.21.1,dabābu[speak//contest]V'V$idabbubūni,i-dab-bu-ub-u-ni,idabbubūni,dabābu,contest,V,"['𒄿', '𒁳', '𒁍', '𒌒', '𒌋', '𒉌']",𒄿𒁳𒁍𒌒𒌋𒉌,i-dab-bu-ub-u-ni,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,P514321,21,1,penalties for litigation: contravention
7199,P514321.22.1,Aššur[1]DN,{d}aš+šur,Aššur,Aššur,1,DN,"['𒀭', '𒀸', '𒋩']",𒀭𒀸𒋩,{d}aš+šur,"['complete', 'complete', 'complete']",0.0,DN,P514321,22,1,penalties for litigation: penalty
7200,P514321.22.2,Šamaš[1]DN,{d}UTU,Šamaš,Šamaš,1,DN,"['𒀭', '𒌓']",𒀭𒌓,{d}UTU,"['complete', 'complete']",0.0,DN,P514321,22,2,penalties for litigation: penalty
7201,P514321.22.3,Bel[]DN$,EN,Bel,Bel,1,DN,['𒂗'],𒂗,EN,['complete'],0.0,DN,P514321,22,3,penalties for litigation: penalty
7202,P514321.22.4,Nabu[1]DN,{d}PA,Nabu,Nabu,1,DN,"['𒀭', '𒉺']",𒀭𒉺,{d}PA,"['complete', 'complete']",0.0,DN,P514321,22,4,penalties for litigation: penalty
7203,P514321.23.1,lū[may]MOD,lu,lū,lū,may,MOD,['𒇻'],𒇻,lu,['complete'],0.0,,P514321,23,1,penalties for litigation: penalty
7204,P514321.23.2,bēl[lord]N,EN,bēl,bēlu,lord,N,['𒂗'],𒂗,EN,['complete'],0.0,,P514321,23,2,penalties for litigation: penalty
7205,P514321.23.3,dēnīšu[lawsuit]N,de-ni-šu₂,dēnīšu,dīnu,lawsuit,N,"['𒁲', '𒉌', '𒋙']",𒁲𒉌𒋙,de-ni-šu₂,"['complete', 'complete', 'complete']",0.0,,P514321,23,3,penalties for litigation: penalty
7206,P514321.23.4,adê[treaty]N,a-de-e,adê,adû,treaty,N,"['𒀀', '𒁲', '𒂊']",𒀀𒁲𒂊,a-de-e,"['complete', 'complete', 'complete']",0.0,,P514321,23,4,penalties for litigation: penalty
7207,P514321.24.1,ša[of]DET,ša,ša,ša,of,DET,['𒊭'],𒊭,ša,['complete'],0.0,,P514321,24,1,penalties for litigation: penalty
7208,P514321.24.2,šarri[king]N,LUGAL,šarri,šarru,king,N,['𒈗'],𒈗,LUGAL,['complete'],0.0,,P514321,24,2,penalties for litigation: penalty
7209,P514321.24.3,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,P514321,24,3,penalties for litigation: penalty
7210,P514321.24.4,qātu[hand]N$qātēšu,ŠU.2-šu₂,qātēšu,qātu,hand,N,"['𒋗', '𒈫', '𒋙']",𒋗𒈫𒋙,ŠU.2-šu₂,"['complete', 'complete', 'complete']",0.0,,P514321,24,4,penalties for litigation: penalty
7211,P514321.24.5,buʾʾû[look for//seek]V'V$lubaʾʾiu,lu-ba-ʾi-u,lubaʾʾiu,buʾʾû,seek,V,"['𒇻', '𒁀', '𒀪', '𒌋']",𒇻𒁀𒀪𒌋,lu-ba-ʾi-u,"['complete', 'complete', 'complete', 'complete']",0.0,,P514321,24,5,penalties for litigation: penalty
7212,P514321.25.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514321,25,1,witness
7213,P514321.25.2,Bani-Aššur[1]PN,{m}DU₃-aš+šur,Bani-Aššur,Bani-Aššur,1,PN,"['𒁹', '𒆕', '𒀸', '𒋩']",𒁹𒆕𒀸𒋩,{m}DU₃-aš+šur,"['complete', 'complete', 'complete', 'complete']",0.0,PN,P514321,25,2,witness
7214,P514321.25.3,rab[commander]N,{lu₂}GAL,rab,rabû,commander,N,"['𒇽', '𒃲']",𒇽𒃲,{LU₂}GAL,"['complete', 'complete']",0.0,,P514321,25,3,witness
7215,P514321.25.4,hanšê[fifty]NU,50,hanšê,hamšā,fifty,NU,['𒐐'],𒐐,50,['complete'],0.0,,P514321,25,4,witness
7216,P514321.26.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514321,26,1,witness
7217,P514321.26.2,Aššur-bel-ilani[1]PN,{m}aš+šur-EN-DINGIR,Aššur-bel-ilani,Aššur-bel-ilani,1,PN,"['𒁹', '𒀸', '𒋩', '𒂗', '𒀭']",𒁹𒀸𒋩𒂗𒀭,{m}aš+šur-EN-DINGIR,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,P514321,26,2,witness
7218,P514321.27.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514321,27,1,witness
7219,P514321.27.2,Šumma-Nabu[1]PN,{m}MU-{d}PA,Šumma-Nabu,Šumma-Nabu,1,PN,"['𒁹', '𒈬', '𒀭', '𒉺']",𒁹𒈬𒀭𒉺,{m}MU-{d}PA,"['complete', 'complete', 'complete', 'complete']",0.0,PN,P514321,27,2,witness
7220,P514321.27.3,mār[son]N,A,mār,māru,son,N,['𒀀'],𒀀,A,['complete'],0.0,,P514321,27,3,witness
7221,P514321.27.4,Aššur-ahu-ibni[1]PN,{m}aš+šur-PAB-⸢DU₃⸣,Aššur-ahu-ibni,Aššur-ahu-ibni,1,PN,"['𒁹', '𒀸', '𒋩', '𒉽', '𒆕']",𒁹𒀸𒋩𒉽𒆕,{m}aš+šur-PAB-⸢DU₃⸣,"['complete', 'complete', 'complete', 'complete', 'damaged']",0.1,PN,P514321,27,4,witness
7222,P514321.28.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514321,28,1,witness
7223,P514321.28.2,Qibit-Aššur[1]PN,{m}qi₂-bit-aš+šur,Qibit-Aššur,Qibit-Aššur,1,PN,"['𒁹', '𒆠', '𒂍', '𒀸', '𒋩']",𒁹𒆠𒂍𒀸𒋩,{m}qi₂-bit-aš+šur,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,P514321,28,2,witness
7224,P514321.29.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514321,29,1,witness
7225,P514321.29.2,Gabbia[1]PN,{m}gab-bi-ia,Gabbia,Gabbia,1,PN,"['𒁹', '𒃮', '𒁉', '𒅀']",𒁹𒃮𒁉𒅀,{m}gab-bi-ia,"['complete', 'complete', 'complete', 'complete']",0.0,PN,P514321,29,2,witness
7226,P514321.30.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514321,30,1,witness
7227,P514321.30.2,Iddin-Aššur[1]PN,{m}AŠ-aš+šur,Iddin-Aššur,Iddin-Aššur,1,PN,"['𒁹', '𒀸', '𒀸', '𒋩']",𒁹𒀸𒀸𒋩,{m}AŠ-aš+šur,"['complete', 'complete', 'complete', 'complete']",0.0,PN,P514321,30,2,witness
7228,P514321.31.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514321,31,1,witness
7229,P514321.31.2,Aššur-šumu-iddina[1]PN,{m}aš+šur-MU-AŠ,Aššur-šumu-iddina,Aššur-šumu-iddina,1,PN,"['𒁹', '𒀸', '𒋩', '𒈬', '𒀸']",𒁹𒀸𒋩𒈬𒀸,{m}aš+šur-MU-AŠ,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,P514321,31,2,witness
7230,P514321.32.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514321,32,1,witness
7231,P514321.32.2,Tarditu-Aššur[1]PN,{m}tar-di-tu₂-aš+šur,Tarditu-Aššur,Tarditu-Aššur,1,PN,"['𒁹', '𒋻', '𒁲', '𒌓', '𒀸', '𒋩']",𒁹𒋻𒁲𒌓𒀸𒋩,{m}tar-di-tu₂-aš+šur,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,P514321,32,2,witness
7232,P514321.33.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514321,33,1,witness
7233,P514321.33.2,Aššur-garuʾa-nere[1]PN,{m}aš+šur-⸢DU₁₁.DU₁₁-ne⸣-re,Aššur-garuʾa-nere,Aššur-garuʾa-nere,1,PN,"['𒁹', '𒀸', '𒋩', '𒅗', '𒅗', '𒉈', '𒊑']",𒁹𒀸𒋩𒅗𒅗𒉈𒊑,{m}aš+šur-⸢DU₁₁⸣.⸢DU₁₁-ne⸣-re,"['complete', 'complete', 'complete', 'damaged', 'damaged', 'damaged', 'complete']",0.21,PN,P514321,33,2,witness
7234,P514321.34.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514321,34,1,witness
7235,P514321.34.2,Nabuʾa[1]PN,{m}{d}PA-u-⸢a⸣,Nabuʾa,Nabuʾa,1,PN,"['𒁹', '𒀭', '𒉺', '𒌋', '𒀀']",𒁹𒀭𒉺𒌋𒀀,{m}{d}PA-u-⸢a⸣,"['complete', 'complete', 'complete', 'complete', 'damaged']",0.1,PN,P514321,34,2,witness
7236,P514321.35.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514321,35,1,witness
7237,P514321.35.2,Remanna-Aššur[1]PN,{m}rem₂-ana-aš+šur,Remanna-Aššur,Remanni-Aššur,1,PN,"['𒁹', '𒀖', '𒁹', '𒀸', '𒋩']",𒁹𒀖𒁹𒀸𒋩,{m}rem₂-ana-aš+šur,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,P514321,35,2,witness
7238,P514321.36.1,Ṭebetu[Tebet]MN$,{iti}AB,Ṭebetu,Ṭebetu,Tebet,MN,"['𒌗', '𒀊']",𒌗𒀊,{ITI}AB,"['complete', 'complete']",0.0,MN,P514321,36,1,date
7239,P514321.36.2,X,UD.26.KAM₂,,,,X,"['𒌓', '𒌋𒌋𒐋', '𒆚']",𒌓𒌋𒌋𒐋𒆚,UD.26.KAM₂,"['complete', 'complete', 'complete']",0.0,,P514321,36,2,date
7240,P514321.37.1,limmu[eponym (of year)]N,lim-mu,limmu,līmu,eponym (of year),N,"['𒅆', '𒈬']",𒅆𒈬,lim-mu,"['complete', 'complete']",0.0,,P514321,37,1,date
7241,P514321.37.2,Dadi[1]PN,{m}U.U-i,Dadi,Dadi,1,PN,"['𒁹', '𒌋', '𒌋', '𒄿']",𒁹𒌋𒌋𒄿,{m}U.U-i,"['complete', 'complete', 'complete', 'complete']",0.0,PN,P514321,37,2,date
7242,P514321.38.1,mašennu[(an administrator)//treasurer]N'N$masennu,{⸢lu₂⸣}AGRIG,masennu,mašennu,treasurer,N,"['𒇽', '𒅆𒁾']",𒇽𒅆𒁾,{⸢LU₂⸣}AGRIG,"['damaged', 'complete']",0.25,,P514321,38,1,date
7243,P514321.38.2,rabiu[great]AJ,GAL-⸢u⸣,rabiu,rabû,great,AJ,"['𒃲', '𒌋']",𒃲𒌋,GAL-⸢u⸣,"['complete', 'damaged']",0.25,,P514321,38,2,date
7244,P514321.39.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514321,39,1,witness
7245,P514321.39.2,Bassi[1]PN,{m}ba-⸢si-i⸣,Bassi,Bassi,1,PN,"['𒁹', '𒁀', '𒋛', '𒄿']",𒁹𒁀𒋛𒄿,{m}ba-⸢si-i⸣,"['complete', 'complete', 'damaged', 'damaged']",0.25,PN,P514321,39,2,witness
