Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
7858,P335461.3.1,[x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335461,3,1,object sold
7859,P335461.3.2,⸢ANŠE⸣,imārī[a unit of capacity]N,N,['𒀲'],𒀲,⸢ANŠE⸣,['damaged'],0.5,imārī,imēru,a unit of capacity,,,P335461,3,2,object sold
7860,P335461.3.3,A.⸢ŠA₃,eqlu[land]N,N,"['𒀀', '𒊮']",𒀀𒊮,A.⸢ŠA₃⸣,"['complete', 'damaged']",0.25,eqlu,eqlu,land,,,P335461,3,3,object sold
7861,P335461.3.4,x⸣+[x,u,u,"['x', 'x']",xx,⸢x⸣+[x],"['damaged', 'missing']",0.75,,,,,,P335461,3,4,object sold
7862,P335461.3.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335461,3,5,object sold
7863,P335461.3.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335461,3,6,object sold
7864,P335461.3.7,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335461,3,7,object sold
7865,P335461.3.8,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335461,3,8,object sold
7866,P335461.4.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335461,4,1,object sold
7867,P335461.4.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335461,4,2,object sold
7868,P335461.4.3,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335461,4,3,object sold
7869,P335461.4.4,ina,ina[in+=in]PRP,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,,P335461,4,4,object sold
7870,P335461.4.5,ŠA₃,libbi[interior]N,N,['𒊮'],𒊮,ŠA₃,['complete'],0.0,libbi,libbu,interior,,,P335461,4,5,object sold
7871,P335461.4.6,ub-⸢x⸣-a-ti,u,u,"['𒌒', 'x', '𒀀', '𒋾']",𒌒x𒀀𒋾,ub-⸢x⸣-a-ti,"['complete', 'damaged', 'complete', 'complete']",0.12,,,,,,P335461,4,6,object sold
7872,P335461.4.7,⸢x⸣,u,u,['x'],x,⸢x⸣,['damaged'],0.5,,,,,,P335461,4,7,object sold
7873,P335461.4.8,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335461,4,8,object sold
7874,P335461.4.9,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335461,4,9,object sold
7875,P335461.4.10,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335461,4,10,object sold
7876,P335461.5.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335461,5,1,object sold
7877,P335461.5.2,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335461,5,2,object sold
7878,P335461.5.3,⸢ANŠE⸣,imārī[a unit of capacity]N,N,['𒀲'],𒀲,⸢ANŠE⸣,['damaged'],0.5,imārī,imēru,a unit of capacity,,,P335461,5,3,object sold
7879,P335461.5.4,A.ŠA₃,eqlu[field]N,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqlu,eqlu,field,,,P335461,5,4,object sold
7880,P335461.5.5,ina,ina[in+=in]PRP,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,,P335461,5,5,object sold
7881,P335461.5.6,ŠA₃,libbi[interior]N,N,['𒊮'],𒊮,ŠA₃,['complete'],0.0,libbi,libbu,interior,,,P335461,5,6,object sold
7882,P335461.5.7,GABA,u,u,['𒃮'],𒃮,GABA,['complete'],0.0,,,,,,P335461,5,7,object sold
7883,P335461.5.8,⸢SUHUR⸣,ṭēhi[adjacent to]PRP,PRP,['𒋦'],𒋦,⸢SUHUR⸣,['damaged'],0.5,ṭēhi,ṭāhu,adjacent to,,,P335461,5,8,object sold
7884,P335461.5.9,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335461,5,9,object sold
7885,P335461.5.10,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335461,5,10,object sold
7886,P335461.5.11,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335461,5,11,object sold
