Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
15684,P335280.3.1,PAB,gimru[total]N,N,['𒉽'],𒉽,PAB,['complete'],0.0,gimru,gimru,total,,,P335280,3,1,object sold
15685,P335280.3.2,11,n,n,['𒌋𒁹'],𒌋𒁹,11,['complete'],0.0,,,,NUMBER,,P335280,3,2,object sold
15686,P335280.3.3,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335280,3,3,object sold
15687,P335280.3.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335280,3,4,object sold
15688,P335280.3.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335280,3,5,object sold
15689,P335280.3.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335280,3,6,object sold
15690,P335280.3.7,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335280,3,7,object sold
15691,P335280.4.1,u₂-piš-ma,uppišma[contract]V,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-piš-ma,"['complete', 'complete', 'complete']",0.0,uppišma,epēšu,contract,,,P335280,4,1,initiation of transaction
15692,P335280.4.2,{1}[MAN—lu—da-ri],Šarru-lu-dari[1]PN$,PN,"['𒁹', '𒌋𒌋', '𒇻', '𒁕', '𒊑']",𒁹𒌋𒌋𒇻𒁕𒊑,{1}[MAN-lu-da-ri],"['complete', 'missing', 'missing', 'missing', 'missing']",0.8,Šarru-lu-dari,Šarru-lu-dari,1,PN,,P335280,4,2,initiation of transaction
15693,P335280.5.1,TA,issu[from+=from]PRP,PRP,['𒋫'],𒋫,TA,['complete'],0.0,issu,ištu,from,,,P335280,5,1,completion of transaction
15694,P335280.5.2,IGI,pān[front]N,N,['𒅆'],𒅆,IGI,['complete'],0.0,pān,pānu,front,,,P335280,5,2,completion of transaction
