Unnamed: 0,ref,inst,frag,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,text,line,word,annotation
8071,P528282.2.1,X,{na₄}KIŠIB,X,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,,,,,P528282,2,1,seal identification
8072,P528282.2.2,Ahulamma[1]PN,{m}PAB-lam-ma,PN,"['𒁹', '𒉽', '𒇴', '𒈠']",𒁹𒉽𒇴𒈠,{m}PAB-lam-ma,"['complete', 'complete', 'complete', 'complete']",0.0,Ahulamma,Ahulamma,1,PN,P528282,2,2,seal identification
8073,P528282.3.1,X,A,X,['𒀀'],𒀀,A,['complete'],0.0,,,,,P528282,3,1,seal identification
8074,P528282.3.2,X,{m}UŠ-tu₂-aš-šur,X,"['𒁹', '𒍑', '𒌓', '𒀸', '𒋩']",𒁹𒍑𒌓𒀸𒋩,{m}UŠ-tu₂-aš-šur,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,,,,P528282,3,2,seal identification
8075,P528282.3.3,X,ša₂,X,['𒃻'],𒃻,ša₂,['complete'],0.0,,,,,P528282,3,3,seal identification
8076,P528282.3.4,X,E₂-za-⸢man⸣,X,"['𒂍', '𒍝', '𒌋𒌋']",𒂍𒍝𒌋𒌋,E₂-za-⸢man⸣,"['complete', 'complete', 'damaged']",0.17,,,,,P528282,3,4,seal identification
8077,P528282.4.1,Bel[1]DN,EN,DN,['𒂗'],𒂗,EN,['complete'],0.0,Bel,Bel,1,DN,P528282,4,1,seal identification
8078,P528282.4.2,X,kaq-ri,X,"['𒆕', '𒊑']",𒆕𒊑,kaq-ri,"['complete', 'complete']",0.0,,,,,P528282,4,2,seal identification
8079,P528282.4.3,X,pu-ṣe,X,"['𒁍', '𒍢']",𒁍𒍢,pu-ṣe,"['complete', 'complete']",0.0,,,,,P528282,4,3,seal identification
8080,P528282.4.4,X,SUM-an,X,"['𒋧', '𒀭']",𒋧𒀭,SUM-an,"['complete', 'complete']",0.0,,,,,P528282,4,4,seal identification
8081,P528282.8.1,n,16,n,['𒌋𒐋'],𒌋𒐋,16,['complete'],0.0,,,,NUMBER,P528282,8,1,object sold
8082,P528282.8.2,X,(KUŠ₃),X,['𒌑'],𒌑,KUŠ₃,['complete'],0.0,,,,,P528282,8,2,object sold
8083,P528282.8.3,X,GID₂.DA,X,"['𒁍', '𒁕']",𒁍𒁕,GID₂.DA,"['complete', 'complete']",0.0,,,,,P528282,8,3,object sold
8084,P528282.8.4,Adad[1]DN,10,DN,['𒌋'],𒌋,10,['complete'],0.0,Adad,Adad,1,DN,P528282,8,4,object sold
8085,P528282.8.5,X,⸢KUŠ₂⸣,X,['𒊨'],𒊨,⸢KUŠ₂⸣,['damaged'],0.5,,,,,P528282,8,5,object sold
8086,P528282.8.6,X,DAGAL,X,['𒂼'],𒂼,DAGAL,['complete'],0.0,,,,,P528282,8,6,object sold
8087,P528282.9.1,X,kaq-[ri],X,"['𒆕', '𒊑']",𒆕𒊑,kaq-[ri],"['complete', 'missing']",0.5,,,,,P528282,9,1,object sold
8088,P528282.9.2,X,pu-ṣe,X,"['𒁍', '𒍢']",𒁍𒍢,pu-ṣe,"['complete', 'complete']",0.0,,,,,P528282,9,2,object sold
8089,P528282.9.3,X,SUHUR,X,['𒋦'],𒋦,SUHUR,['complete'],0.0,,,,,P528282,9,3,object sold
8090,P528282.9.4,X,BAD₃,X,['𒂦'],𒂦,BAD₃,['complete'],0.0,,,,,P528282,9,4,object sold
8091,P528282.10.1,X,SUHUR,X,['𒋦'],𒋦,SUHUR,['complete'],0.0,,,,,P528282,10,1,object sold
8092,P528282.10.2,X,E₂,X,['𒂍'],𒂍,E₂,['complete'],0.0,,,,,P528282,10,2,object sold
8093,P528282.10.3,Aššur-eriba[1]PN,{m}aš-šur-SU,PN,"['𒁹', '𒀸', '𒋩', '𒋢']",𒁹𒀸𒋩𒋢,{m}aš-šur-SU,"['complete', 'complete', 'complete', 'complete']",0.0,Aššur-eriba,Aššur-eriba,1,PN,P528282,10,3,object sold
8094,P528282.11.1,X,SUHUR,X,['𒋦'],𒋦,SUHUR,['complete'],0.0,,,,,P528282,11,1,object sold
8095,P528282.11.2,Tardi[1]PN,{m}tar-di-i,PN,"['𒁹', '𒋻', '𒁲', '𒄿']",𒁹𒋻𒁲𒄿,{m}tar-di-i,"['complete', 'complete', 'complete', 'complete']",0.0,Tardi,Tardi,1,PN,P528282,11,2,object sold
8096,P528282.12.1,X,SUHUR,X,['𒋦'],𒋦,SUHUR,['complete'],0.0,,,,,P528282,12,1,object sold
8097,P528282.12.2,X,su-qa-qu,X,"['𒋢', '𒋡', '𒄣']",𒋢𒋡𒄣,su-qa-qu,"['complete', 'complete', 'complete']",0.0,,,,,P528282,12,2,object sold
8098,P528282.12.3,X,⸢E₃⸣-u₂,X,"['𒌓𒁺', '𒌑']",𒌓𒁺𒌑,⸢E₃⸣-u₂,"['damaged', 'complete']",0.25,,,,,P528282,12,3,object sold
8099,P528282.13.1,X,kaq-ri,X,"['𒆕', '𒊑']",𒆕𒊑,kaq-ri,"['complete', 'complete']",0.0,,,,,P528282,13,1,object sold
8100,P528282.13.2,X,šu-a-tu₂,X,"['𒋗', '𒀀', '𒌓']",𒋗𒀀𒌓,šu-a-tu₂,"['complete', 'complete', 'complete']",0.0,,,,,P528282,13,2,object sold
8101,P528282.13.3,X,ša₂,X,['𒃻'],𒃻,ša₂,['complete'],0.0,,,,,P528282,13,3,object sold
8102,P528282.13.4,Ahulamma[1]PN,{m}PAB-lam-ma,PN,"['𒁹', '𒉽', '𒇴', '𒈠']",𒁹𒉽𒇴𒈠,{m}PAB-lam-ma,"['complete', 'complete', 'complete', 'complete']",0.0,Ahulamma,Ahulamma,1,PN,P528282,13,4,object sold
8103,P528282.14.1,X,u₂-piš-ma,X,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-piš-ma,"['complete', 'complete', 'complete']",0.0,,,,,P528282,14,1,initiation of transaction
