Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
6714,P335985.2.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335985,2,1,object sold
6715,P335985.2.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335985,2,2,object sold
6716,P335985.2.3,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335985,2,3,object sold
6717,P335985.2.4,{mi₂}ga-[x,u,u,"['𒊩', '𒂵', 'x']",𒊩𒂵x,{MI₂}ga-[x],"['complete', 'complete', 'missing']",0.33,,,,,,P335985,2,4,object sold
6718,P335985.2.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335985,2,5,object sold
6719,P335985.2.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335985,2,6,object sold
6720,P335985.2.7,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335985,2,7,object sold
6721,P335985.3.1,[x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335985,3,1,object sold
6722,P335985.3.2,ina,ina[in+=in]PRP,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,,P335985,3,2,object sold
6723,P335985.3.3,ŠA₃,libbi[interior]N,N,['𒊮'],𒊮,ŠA₃,['complete'],0.0,libbi,libbu,interior,,,P335985,3,3,object sold
6724,P335985.3.4,01,n,n,['𒁹'],𒁹,01,['complete'],0.0,,,,NUMBER,,P335985,3,4,object sold
6725,P335985.3.5,ANŠE,imārī[a unit of capacity]N,N,['𒀲'],𒀲,ANŠE,['complete'],0.0,imārī,imēru,a unit of capacity,,,P335985,3,5,object sold
6726,P335985.3.6,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335985,3,6,object sold
6727,P335985.3.7,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335985,3,7,object sold
6728,P335985.3.8,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335985,3,8,object sold
6729,P335985.4.1,[SUHUR],ṭēhi[adjacent to]PRP,PRP,['𒋦'],𒋦,[SUHUR],['missing'],1.0,ṭēhi,ṭāhu,adjacent to,,,P335985,4,1,object sold
6730,P335985.4.2,{giš}SAR,kirie[garden]N,N,"['𒄑', '𒊬']",𒄑𒊬,{GIŠ}SAR,"['complete', 'complete']",0.0,kirie,kirû,garden,,,P335985,4,2,object sold
6731,P335985.4.3,ša,ša[of]DET,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,,P335985,4,3,object sold
6732,P335985.4.4,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335985,4,4,object sold
6733,P335985.4.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335985,4,5,object sold
6734,P335985.4.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335985,4,6,object sold
6735,P335985.4.7,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335985,4,7,object sold
6736,P335985.5.1,⸢SUHUR⸣,ṭēhi[adjacent to]PRP,PRP,['𒋦'],𒋦,⸢SUHUR⸣,['damaged'],0.5,ṭēhi,ṭāhu,adjacent to,,,P335985,5,1,object sold
6737,P335985.5.2,{giš}SAR,kirie[garden]N,N,"['𒄑', '𒊬']",𒄑𒊬,{GIŠ}SAR,"['complete', 'complete']",0.0,kirie,kirû,garden,,,P335985,5,2,object sold
6738,P335985.5.3,ša,ša[of]DET,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,,P335985,5,3,object sold
6739,P335985.5.4,{1}[x,u,u,"['𒁹', 'x']",𒁹x,{1}[x],"['complete', 'missing']",0.5,,,,,,P335985,5,4,object sold
6740,P335985.5.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335985,5,5,object sold
6741,P335985.5.6,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335985,5,6,object sold
