Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
25026,P335584.3.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335584,3,1,none
25027,P335584.3.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335584,3,2,none
25028,P335584.3.3,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335584,3,3,none
25029,P335584.3.4,ad-ru,adru[threshing floor]N,N,"['𒀜', '𒊒']",𒀜𒊒,ad-ru,"['complete', 'complete']",0.0,adru,adru,threshing floor,,,P335584,3,4,confirmation of transfer 2
25030,P335584.3.5,[za-rip],zarip[purchased]AJ,AJ,"['𒍝', '𒆗']",𒍝𒆗,[za-rip],"['missing', 'missing']",1.0,zarip,zarpu,purchased,,,P335584,3,5,confirmation of transfer 2
25031,P335584.4.1,laq-qi,laqqi[acquired]AJ,AJ,"['𒋃', '𒆥']",𒋃𒆥,laq-qi,"['complete', 'complete']",0.0,laqqi,leqû,acquired,,,P335584,4,1,confirmation of transfer 2
25032,P335584.4.2,tu-[a-ru,tuāru[revocation]'N,V,"['𒌅', '𒀀', '𒊒']",𒌅𒀀𒊒,tu-[a-ru],"['complete', 'missing', 'missing']",0.67,tuāru,târu,revocation,,,P335584,4,2,exclusion of litigation
25033,P335584.4.3,de-e-nu],dēnu[lawsuit]N,N,"['𒁲', '𒂊', '𒉡']",𒁲𒂊𒉡,[de-e-nu],"['missing', 'missing', 'missing']",1.0,dēnu,dīnu,lawsuit,,,P335584,4,3,exclusion of litigation
25034,P335584.5.1,DUG₄.DUG₄,dabābu[litigation]'N,V,"['𒅗', '𒅗']",𒅗𒅗,DUG₄.DUG₄,"['complete', 'complete']",0.0,dabābu,dabābu,litigation,,,P335584,5,1,exclusion of litigation
25035,P335584.5.2,la-aš₂-[šu₂],laššu[(there) is not]V,V,"['𒆷', '𒀾', '𒋙']",𒆷𒀾𒋙,la-aš₂-[šu₂],"['complete', 'complete', 'missing']",0.33,laššu,laššu,(there) is not,,,P335584,5,2,exclusion of litigation
25036,P335584.6.1,man-nu,mannu[whoever]'XP,QP,"['𒌋𒌋', '𒉡']",𒌋𒌋𒉡,man-nu,"['complete', 'complete']",0.0,mannu,mannu,whoever,,,P335584,6,1,penalties for litigation: contravention
25037,P335584.6.2,ša₂,ša[that]REL,REL,['𒃻'],𒃻,ša₂,['complete'],0.0,ša,ša,that,,,P335584,6,2,penalties for litigation: contravention
25038,P335584.6.3,ina,ina[in+=in the future]PRP,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,,P335584,6,3,penalties for litigation: contravention
25039,P335584.6.4,ur-kiš,urkiš[later]AV,AV,"['𒌨', '𒆧']",𒌨𒆧,ur-kiš,"['complete', 'complete']",0.0,urkiš,urkiš,later,,,P335584,6,4,penalties for litigation: contravention
25040,P335584.6.5,ina,ina[in+=whenever]PRP,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,,P335584,6,5,penalties for litigation: contravention
25041,P335584.6.6,ma-te-e-ma,matēma[ever]AV,AV,"['𒈠', '𒋼', '𒂊', '𒈠']",𒈠𒋼𒂊𒈠,ma-te-e-ma,"['complete', 'complete', 'complete', 'complete']",0.0,matēma,matīma,ever,,,P335584,6,6,penalties for litigation: contravention
25042,P335584.7.1,GIL-u-ni,iparrakūni[contravene]V,V,"['𒄃', '𒌋', '𒉌']",𒄃𒌋𒉌,GIL-u-ni,"['complete', 'complete', 'complete']",0.0,iparrakūni,parāku,contravene,,,P335584,7,1,penalties for litigation: contravention
25043,P335584.7.2,05,n,n,['𒐊'],𒐊,05,['complete'],0.0,,,,NUMBER,,P335584,7,2,penalties for litigation: penalty
25044,P335584.7.3,MA.NA,manê[a unit of weight]N,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,manê,manû,a unit of weight,,,P335584,7,3,penalties for litigation: penalty
25045,P335584.7.4,KUG.GI,hurāṣu[gold]N,N,"['𒆬', '𒄀']",𒆬𒄀,KUG.GI,"['complete', 'complete']",0.0,hurāṣu,hurāṣu,gold,,,P335584,7,4,penalties for litigation: penalty
