Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word,annotation
4785,P527219.2.1,kunuk[seal]N,{na₄}KIŠIB,kunuk,kunukku,seal,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,,,P527219,2,1,seal identification
4786,P527219.2.2,+Nabu-nadin-ahhe[]PN$,{m}{d}PA-⸢SUM⸣-[PAB.MEŠ],Nabu-nadin-ahhe,Nabu-nadin-ahhe,1,PN,"['𒁹', '𒀭', '𒉺', '𒋧', '𒉽', '𒈨𒌍']",𒁹𒀭𒉺𒋧𒉽𒈨𒌍,{m}{d}PA-⸢SUM⸣-[PAB].[MEŠ],"['complete', 'complete', 'complete', 'damaged', 'missing', 'missing']",0.42,PN,,P527219,2,2,seal identification
4787,P527219.4.1,kunuk[seal]N,{na₄}KIŠIB,kunuk,kunukku,seal,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,,,P527219,4,1,seal identification
4788,P527219.4.2,+Salmanu-nadin[]PN$,{m}DI-man-[na]-din,Salmanu-nadin,Salmanu-nadin,1,PN,"['𒁹', '𒁲', '𒌋𒌋', '𒈾', '𒁷']",𒁹𒁲𒌋𒌋𒈾𒁷,{m}DI-man-[na]-din,"['complete', 'complete', 'complete', 'missing', 'complete']",0.2,PN,,P527219,4,2,seal identification
4789,P527219.5.1,marʾē[son]N,A.⸢MEŠ⸣,marʾē,māru,son,N,"['𒀀', '𒈨𒌍']",𒀀𒈨𒌍,A.⸢MEŠ⸣,"['complete', 'damaged']",0.25,,,P527219,5,1,seal identification
4790,P527219.5.2,+Mukin-Salmanu[]PN$,{[m]}GIN-DI-man,Mukin-Salmanu,Mukin-Salmanu,1,PN,"['𒁹', '𒁺', '𒁲', '𒌋𒌋']",𒁹𒁺𒁲𒌋𒌋,{[m]}GIN-DI-man,"['missing', 'complete', 'complete', 'complete']",0.25,PN,,P527219,5,2,seal identification
4791,P527219.6.1,bēl[owner]N,EN,bēl,bēlu,owner,N,['𒂗'],𒂗,EN,['complete'],0.0,,,P527219,6,1,seal identification
4792,P527219.6.2,eqli[field]N,⸢A⸣.ŠA₃.GA,eqli,eqlu,field,N,"['𒀀', '𒊮', '𒂵']",𒀀𒊮𒂵,⸢A⸣.ŠA₃.GA,"['damaged', 'complete', 'complete']",0.17,,,P527219,6,2,seal identification
4793,P527219.6.3,tadāni[giving]'N,ta-da-ni,tadāni,tadānu,giving,V,"['𒋫', '𒁕', '𒉌']",𒋫𒁕𒉌,ta-da-ni,"['complete', 'complete', 'complete']",0.0,,,P527219,6,3,seal identification
4794,P527219.7.1,bētu[estate]N,E₂,bētu,bītu,estate,N,['𒂍'],𒂍,E₂,['complete'],0.0,,,P527219,7,1,object sold
4795,P527219.7.2,n,02-BAN₂,,,,n,"['0₂', '𒑏']",0₂𒑏,02-BAN₂,"['complete', 'complete']",0.0,NUMBER,,P527219,7,2,object sold
4796,P527219.7.3,eqlu[field]N,A.ŠA₃.GA,eqlu,eqlu,field,N,"['𒀀', '𒊮', '𒂵']",𒀀𒊮𒂵,A.ŠA₃.GA,"['complete', 'complete', 'complete']",0.0,,,P527219,7,3,object sold
4797,P527219.8.1,ṭēhi[adjacent to]PRP,SUHUR,ṭēhi,ṭāhu,adjacent to,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,,,P527219,8,1,object sold
4798,P527219.8.2,+Apladad-nadin-apli[]PN$,{m}A.10-AŠ-A,Apladad-nadin-apli,Apladad-nadin-apli,1,PN,"['𒁹', '𒀀', '𒌋', '𒀸', '𒀀']",𒁹𒀀𒌋𒀸𒀀,{m}A.10-AŠ-A,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,,P527219,8,2,object sold
