Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
9056,P335287.1.1,{na₄}KIŠIB,kunukku[seal]N,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,kunukku,kunukku,seal,,,P335287,1,1,seal identification
9057,P335287.1.2,{1}ZALAG₂—{d}ša₂-maš,Nur-Šamaš[1]PN,PN,"['𒁹', '𒂟', '𒀭', '𒃻', '𒈦']",𒁹𒂟𒀭𒃻𒈦,{1}ZALAG₂-{d}ša₂-maš,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Nur-Šamaš,Nur-Šamaš,1,PN,,P335287,1,2,seal identification
9058,P335287.2.1,EN,bēl[owner]N,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,,,P335287,2,1,seal identification
9059,P335287.2.2,E₂,!bēti[house]N,N,['𒂍'],𒂍,E₂,['complete'],0.0,bēti,bītu,house,,,P335287,2,2,seal identification
9060,P335287.2.3,SUM-ni,tadāni[giving]'N,V,"['𒋧', '𒉌']",𒋧𒉌,SUM-ni,"['complete', 'complete']",0.0,tadāni,tadānu,giving,,,P335287,2,3,seal identification
9061,P335287.6.1,E₂,bētu[house]N,N,['𒂍'],𒂍,E₂,['complete'],0.0,bētu,bītu,house,,,P335287,6,1,object sold
9062,P335287.6.2,ep-šu₂,epšu[built]AJ,AJ,"['𒅁', '𒋙']",𒅁𒋙,ep-šu₂,"['complete', 'complete']",0.0,epšu,epšu,built,,,P335287,6,2,object sold
9063,P335287.6.3,a-di,adi[with]PRP,PRP,"['𒀀', '𒁲']",𒀀𒁲,a-di,"['complete', 'complete']",0.0,adi,adi,with,,,P335287,6,3,object sold
9064,P335287.6.4,{giš}UR₃-MEŠ-⸢šu₂⸣,gušūrīšu[log]N,N,"['𒄑', '𒃡', '𒈨𒌍', '𒋙']",𒄑𒃡𒈨𒌍𒋙,{GIŠ}UR₃-MEŠ-⸢šu₂⸣,"['complete', 'complete', 'complete', 'damaged']",0.12,gušūrīšu,gušūru,log,,,P335287,6,4,object sold
9065,P335287.7.1,a-di,adi[with]PRP,PRP,"['𒀀', '𒁲']",𒀀𒁲,a-di,"['complete', 'complete']",0.0,adi,adi,with,,,P335287,7,1,object sold
9066,P335287.7.2,{giš}IG-MEŠ-šu₂,dalātīšu[door]N,N,"['𒄑', '𒅅', '𒈨𒌍', '𒋙']",𒄑𒅅𒈨𒌍𒋙,{GIŠ}IG-MEŠ-šu₂,"['complete', 'complete', 'complete', 'complete']",0.0,dalātīšu,daltu,door,,,P335287,7,2,object sold
