Unnamed: 0,ref,frag,inst,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,lang,text,line,word,annotation
17640,P335410.5.1,{uru}mu-si-⸢na—A⸣—[AŠ,Musina-aplu-iddina[1]GN$,GN,GN,"['𒌷', '𒈬', '𒋛', '𒈾', '𒀀', '𒀸']",𒌷𒈬𒋛𒈾𒀀𒀸,{URU}mu-si-⸢na-A⸣-[AŠ],"['complete', 'complete', 'complete', 'damaged', 'damaged', 'missing']",0.33,Musina-aplu-iddina,Musina-aplu-iddina,1,,P335410,5,1,object sold
17641,P335410.5.2,a-na,ana[to+=in its totality]PRP,,PRP,"['𒀀', '𒈾']",𒀀𒈾,[a-na],"['missing', 'missing']",1.0,ana,ana,to,,P335410,5,2,object sold
17642,P335410.5.3,gi-mir-ti-šu₂,gimirtīšu[totality]N,,N,"['𒄀', '𒂇', '𒋾', '𒋙']",𒄀𒂇𒋾𒋙,[gi-mir-ti-šu₂],"['missing', 'missing', 'missing', 'missing']",1.0,gimirtīšu,gimirtu,totality,,P335410,5,3,object sold
17643,P335410.5.4,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335410,5,4,object sold
17644,P335410.5.5,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335410,5,5,object sold
17645,P335410.5.6,x],u,,u,['x'],x,[x],['missing'],1.0,,,,,P335410,5,6,object sold
17646,P335410.6.1,a-di,adi[with]PRP,,PRP,"['𒀀', '𒁲']",𒀀𒁲,a-di,"['complete', 'complete']",0.0,adi,adi,with,,P335410,6,1,object sold
17647,P335410.6.2,A.ŠA₃.GA-MEŠ-⸢šu₂⸣,eqlu[field]N$eqlātīšu,,N,"['𒀀', '𒊮', '𒂵', '𒈨𒌍', '𒋙']",𒀀𒊮𒂵𒈨𒌍𒋙,A.ŠA₃.GA-MEŠ-⸢šu₂⸣,"['complete', 'complete', 'complete', 'complete', 'damaged']",0.1,eqlātīšu,eqlu,field,,P335410,6,2,object sold
17648,P335410.6.3,[UN-MEŠ-šu₂,nišēšu[people]N,,N,"['𒌦', '𒈨𒌍', '𒋙']",𒌦𒈨𒌍𒋙,[UN-MEŠ-šu₂],"['missing', 'missing', 'missing']",1.0,nišēšu,nišu,people,,P335410,6,3,object sold
17649,P335410.6.4,E₂,bētu[plot of land]N,,N,['𒂍'],𒂍,[E₂],['missing'],1.0,bētu,bītu,plot of land,,P335410,6,4,object sold
17650,P335410.6.5,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335410,6,5,object sold
17651,P335410.6.6,ANŠE,imārī[a unit of capacity]N,,N,['𒀲'],𒀲,[ANŠE],['missing'],1.0,imārī,imēru,a unit of capacity,,P335410,6,6,object sold
17652,P335410.6.7,A.ŠA₃],eqlu[land]N,,N,"['𒀀', '𒊮']",𒀀𒊮,[A].[ŠA₃],"['missing', 'missing']",1.0,eqlu,eqlu,land,,P335410,6,7,object sold
17653,P335410.7.1,ina,ina[by]PRP,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,by,,P335410,7,1,object sold
17654,P335410.7.2,{giš}BAN₂,sūti[a unit of capacity]N,,N,"['𒄑', '𒑏']",𒄑𒑏,{GIŠ}BAN₂,"['complete', 'complete']",0.0,sūti,sūtu,a unit of capacity,,P335410,7,2,object sold
17655,P335410.7.3,ša₂,ša[of]DET,,DET,['𒃻'],𒃻,ša₂,['complete'],0.0,ša,ša,of,,P335410,7,3,object sold
17656,P335410.7.4,09,n,NUMBER,n,['𒑆'],𒑆,09,['complete'],0.0,,,,,P335410,7,4,object sold
17657,P335410.7.5,qa,qâ[a unit of capacity]N,,N,['𒋡'],𒋡,qa,['complete'],0.0,qâ,qû,a unit of capacity,,P335410,7,5,object sold
17658,P335410.7.6,URUDU-MEŠ,erî[copper]N,,N,"['𒍏', '𒈨𒌍']",𒍏𒈨𒌍,URUDU-MEŠ,"['complete', 'complete']",0.0,erî,erû,copper,,P335410,7,6,object sold
17659,P335410.7.7,za-[ku-te,zakkûte[exempt]N,,N,"['𒍝', '𒆪', '𒋼']",𒍝𒆪𒋼,za-[ku-te],"['complete', 'missing', 'missing']",0.67,zakkûte,zakkû,exempt,,P335410,7,7,object sold
17660,P335410.7.8,la,lā[no]'AV,,MOD,['𒆷'],𒆷,[la],['missing'],1.0,lā,lā,no,,P335410,7,8,object sold
17661,P335410.7.9,{še}ši-ib-še],šibše[straw tax]N,,N,"['𒊺', '𒅆', '𒅁', '𒊺']",𒊺𒅆𒅁𒊺,{[ŠE]}[ši-ib-še],"['missing', 'missing', 'missing', 'missing']",1.0,šibše,šibšu,straw tax,,P335410,7,9,object sold
17662,P335410.8.1,la,lā[no]'AV,,MOD,['𒆷'],𒆷,la,['complete'],0.0,lā,lā,no,,P335410,8,1,object sold
17663,P335410.8.2,{še}nu-sa-hi,nusāhī[grain tax]N,,N,"['𒊺', '𒉡', '𒊓', '𒄭']",𒊺𒉡𒊓𒄭,{ŠE}nu-sa-hi,"['complete', 'complete', 'complete', 'complete']",0.0,nusāhī,nusāhu,grain tax,,P335410,8,2,object sold
