Unnamed: 0,ref,inst,frag,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,text,line,word,annotation
0,P522518.2.1,u,[x,u,['X'],X,[x],['missing'],1.0,,,,,P522518,2,1,none
1,P522518.2.2,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P522518,2,2,none
2,P522518.2.3,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P522518,2,3,none
3,P522518.2.4,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P522518,2,4,none
4,P522518.2.5,u,x],u,['X'],X,[x],['missing'],1.0,,,,,P522518,2,5,none
5,P522518.2.6,u,⸢x,u,['X'],X,⸢x⸣,['damaged'],0.5,,,,,P522518,2,6,none
6,P522518.2.7,u,x,u,['X'],X,⸢x⸣,['damaged'],0.5,,,,,P522518,2,7,none
7,P522518.2.8,u,x⸣,u,['X'],X,⸢x⸣,['damaged'],0.5,,,,,P522518,2,8,none
8,P522518.2.9,u,[x,u,['X'],X,[x],['missing'],1.0,,,,,P522518,2,9,none
9,P522518.2.10,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P522518,2,10,none
10,P522518.2.11,u,x],u,['X'],X,[x],['missing'],1.0,,,,,P522518,2,11,none
11,P522518.3.1,ṣupur[fingernail]N,[ṣu-pur,N,"['𒍮', '𒁓']",𒍮𒁓,[ṣu-pur],"['missing', 'missing']",1.0,ṣupur,ṣupru,fingernail,,P522518,3,1,seal identification
12,P522518.3.2,+Immeranu[]PN$Immerani,{1}im]-me-ra-⸢ni,PN,"['𒁹', '𒅎', '𒈨', '𒊏', '𒉌']",𒁹𒅎𒈨𒊏𒉌,{[1]}[im]-me-ra-⸢ni⸣,"['missing', 'missing', 'complete', 'complete', 'damaged']",0.5,Immerani,Immeranu,1,PN,P522518,3,2,seal identification
13,P522518.3.3,ṣupur[fingernail]N,ṣu-pur⸣,N,"['𒍮', '𒁓']",𒍮𒁓,⸢ṣu-pur⸣,"['damaged', 'damaged']",0.5,ṣupur,ṣupru,fingernail,,P522518,3,3,seal identification
14,P522518.3.4,+Bel-...[]PN$,{1}EN-x+[x-(x-x)],PN,"['𒁹', '𒂗', 'X', 'X', 'X', 'X']",𒁹𒂗XXXX,{1}EN-x+[x-x-x],"['complete', 'complete', 'complete', 'missing', 'missing', 'missing']",0.5,Bel-...,Bel-...,1,PN,P522518,3,4,seal identification
15,P522518.5.1,gimru[total]N,[PAB,N,['𒉽'],𒉽,[PAB],['missing'],1.0,gimru,gimru,total,,P522518,5,1,seal identification
16,P522518.5.2,u,x],u,['X'],X,[x],['missing'],1.0,,,,,P522518,5,2,seal identification
17,P522518.5.3,+Amidaya[]EN$,{uru}a-med-a-a,EN,"['𒌷', '𒀀', '𒁁', '𒀀', '𒀀']",𒌷𒀀𒁁𒀀𒀀,{URU}a-med-a-a,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Amidaya,Amidaya,1,,P522518,5,3,seal identification
18,P522518.5.4,bēl[owner]N,⸢EN⸣,N,['𒂗'],𒂗,⸢EN⸣,['damaged'],0.5,bēl,bēlu,owner,,P522518,5,4,seal identification
19,P522518.5.5,eqlāti[field]N,A.ŠA₃-MEŠ,N,"['𒀀', '𒊮', '𒈨𒌍']",𒀀𒊮𒈨𒌍,A.ŠA₃-MEŠ,"['complete', 'complete', 'complete']",0.0,eqlāti,eqlu,field,,P522518,5,5,seal identification
20,P522518.7.1,bētu[estate]N,[E₂,N,['𒂍'],𒂍,[E₂],['missing'],1.0,bētu,bītu,estate,,P522518,7,1,object sold
21,P522518.7.2,u,x]+01,u,"['X', '01']",X01,[x]+01,"['missing', 'complete']",0.5,,,,,P522518,7,2,object sold
22,P522518.7.3,imār[a unit of capacity]N,ANŠE,N,['𒀲'],𒀲,ANŠE,['complete'],0.0,imār,imēru,a unit of capacity,,P522518,7,3,object sold
23,P522518.7.4,eqli[field]N,A.ŠA₃,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqli,eqlu,field,,P522518,7,4,object sold
24,P522518.7.5,būrtu[well]N,PU₂,N,['𒇥'],𒇥,PU₂,['complete'],0.0,būrtu,būrtu,well,,P522518,7,5,object sold
25,P522518.7.6,u,[x,u,['X'],X,[x],['missing'],1.0,,,,,P522518,7,6,object sold
26,P522518.7.7,u,x],u,['X'],X,[x],['missing'],1.0,,,,,P522518,7,7,object sold
27,P522518.7.8,u,MAŠ,u,['𒈦'],𒈦,MAŠ,['complete'],0.0,,,,,P522518,7,8,object sold
28,P522518.7.9,būrtu[well]N,⸢PU₂,N,['𒇥'],𒇥,⸢PU₂⸣,['damaged'],0.5,būrtu,būrtu,well,,P522518,7,9,object sold
29,P522518.7.10,u,x,u,['X'],X,⸢x⸣,['damaged'],0.5,,,,,P522518,7,10,object sold
30,P522518.7.11,u,x⸣,u,['X'],X,⸢x⸣,['damaged'],0.5,,,,,P522518,7,11,object sold
31,P522518.8.1,u,[x,u,['X'],X,[x],['missing'],1.0,,,,,P522518,8,1,object sold
32,P522518.8.2,u,x],u,['X'],X,[x],['missing'],1.0,,,,,P522518,8,2,object sold
33,P522518.8.3,u,⸢x,u,['X'],X,⸢x⸣,['damaged'],0.5,,,,,P522518,8,3,object sold
34,P522518.8.4,u,x,u,['X'],X,⸢x⸣,['damaged'],0.5,,,,,P522518,8,4,object sold
35,P522518.8.5,u,x⸣,u,['X'],X,⸢x⸣,['damaged'],0.5,,,,,P522518,8,5,object sold
36,P522518.8.6,u,[x,u,['X'],X,[x],['missing'],1.0,,,,,P522518,8,6,object sold
37,P522518.8.7,u,(x),u,['X'],X,[x],['missing'],1.0,,,,,P522518,8,7,object sold
38,P522518.8.8,ina[in]PRP,ina],PRP,['𒀸'],𒀸,[ina],['missing'],1.0,ina,ina,in,,P522518,8,8,object sold
39,P522518.8.9,libbi[interior]N,⸢ŠA₃⸣,N,['𒊮'],𒊮,⸢ŠA₃⸣,['damaged'],0.5,libbi,libbu,interior,,P522518,8,9,object sold
40,P522518.8.10,u,x,u,['X'],X,x,['complete'],0.0,,,,,P522518,8,10,object sold
41,P522518.8.11,manā[a unit of weight]N,⸢MA⸣.NA,N,"['𒈠', '𒈾']",𒈠𒈾,⸢MA⸣.NA,"['damaged', 'complete']",0.25,manā,manû,a unit of weight,,P522518,8,11,object sold
42,P522518.9.1,u,[x,u,['X'],X,[x],['missing'],1.0,,,,,P522518,9,1,object sold
43,P522518.9.2,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P522518,9,2,object sold
44,P522518.9.3,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P522518,9,3,object sold
45,P522518.9.4,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P522518,9,4,object sold
46,P522518.9.5,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P522518,9,5,object sold
47,P522518.9.6,u,x]+x,u,"['X', 'X']",XX,[x]+x,"['missing', 'complete']",0.5,,,,,P522518,9,6,object sold
48,P522518.9.7,u,x,u,['X'],X,x,['complete'],0.0,,,,,P522518,9,7,object sold
49,P522518.9.8,ina[in]PRP,[ina],PRP,['𒀸'],𒀸,[ina],['missing'],1.0,ina,ina,in,,P522518,9,8,object sold
50,P522518.9.9,libbi[interior]N,ŠA₃,N,['𒊮'],𒊮,ŠA₃,['complete'],0.0,libbi,libbu,interior,,P522518,9,9,object sold
51,P522518.9.10,n,20,n,['𒌋𒌋'],𒌋𒌋,20,['complete'],0.0,,,,NUMBER,P522518,9,10,object sold
52,P522518.9.11,manā[a unit of weight]N,MA.NA,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,manā,manû,a unit of weight,,P522518,9,11,object sold
53,P522518.10.1,bētu[estate]N,E₂,N,['𒂍'],𒂍,E₂,['complete'],0.0,bētu,bītu,estate,,P522518,10,1,object sold
54,P522518.10.2,n,10+[x,n,"['𒌋', 'X']",𒌋X,10+[x],"['complete', 'missing']",0.5,,,,NUMBER,P522518,10,2,object sold
55,P522518.10.3,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P522518,10,3,object sold
56,P522518.10.4,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P522518,10,4,object sold
57,P522518.10.5,u,x]-ni,u,"['X', '𒉌']",X𒉌,[x]-ni,"['missing', 'complete']",0.5,,,,,P522518,10,5,object sold
58,P522518.10.6,ina[in]PRP,ina,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,P522518,10,6,object sold
59,P522518.10.7,libbi[interior]N,ŠA₃,N,['𒊮'],𒊮,ŠA₃,['complete'],0.0,libbi,libbu,interior,,P522518,10,7,object sold
60,P522518.10.8,n,40,n,['𒐏'],𒐏,40,['complete'],0.0,,,,NUMBER,P522518,10,8,object sold
61,P522518.10.9,manā[a unit of weight]N,MA.NA,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,manā,manû,a unit of weight,,P522518,10,9,object sold
62,P522518.11.1,bētu[estate]N,E₂,N,['𒂍'],𒂍,E₂,['complete'],0.0,bētu,bītu,estate,,P522518,11,1,object sold
63,P522518.11.2,n,02,n,['0₂'],0₂,02,['complete'],0.0,,,,NUMBER,P522518,11,2,object sold
64,P522518.11.3,sūt[a unit of capacity]N,BAN₂,N,['𒑏'],𒑏,BAN₂,['complete'],0.0,sūt,sūtu,a unit of capacity,,P522518,11,3,object sold
65,P522518.11.4,u,[x,u,['X'],X,[x],['missing'],1.0,,,,,P522518,11,4,object sold
66,P522518.11.5,u,x]-ši-a,u,"['X', '𒅆', '𒀀']",X𒅆𒀀,[x]-ši-a,"['missing', 'complete', 'complete']",0.33,,,,,P522518,11,5,object sold
67,P522518.11.6,ina[in]PRP,ina,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,P522518,11,6,object sold
68,P522518.11.7,libbi[interior]N,ŠA₃,N,['𒊮'],𒊮,ŠA₃,['complete'],0.0,libbi,libbu,interior,,P522518,11,7,object sold
69,P522518.11.8,u,[x],u,['X'],X,[x],['missing'],1.0,,,,,P522518,11,8,object sold
70,P522518.11.9,manā[a unit of weight]N,MA.NA,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,manā,manû,a unit of weight,,P522518,11,9,object sold
71,P522518.12.1,u,x+[x,u,"['X', 'X']",XX,x+[x],"['complete', 'missing']",0.5,,,,,P522518,12,1,object sold
72,P522518.12.2,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P522518,12,2,object sold
73,P522518.12.3,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P522518,12,3,object sold
74,P522518.12.4,u,x],u,['X'],X,[x],['missing'],1.0,,,,,P522518,12,4,object sold
75,P522518.12.5,u,x,u,['X'],X,x,['complete'],0.0,,,,,P522518,12,5,object sold
76,P522518.12.6,u,x,u,['X'],X,x,['complete'],0.0,,,,,P522518,12,6,object sold
77,P522518.12.7,u,x,u,['X'],X,x,['complete'],0.0,,,,,P522518,12,7,object sold
78,P522518.12.8,u,x,u,['X'],X,x,['complete'],0.0,,,,,P522518,12,8,object sold
79,P522518.13.1,u,[(x)]+x-a-bi-te,u,"['X', 'X', '𒀀', '𒁉', '𒋼']",XX𒀀𒁉𒋼,[x]+x-a-bi-te,"['missing', 'complete', 'complete', 'complete', 'complete']",0.2,,,,,P522518,13,1,object sold
80,P522518.13.2,u,[x,u,['X'],X,[x],['missing'],1.0,,,,,P522518,13,2,object sold
81,P522518.13.3,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P522518,13,3,object sold
82,P522518.13.4,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P522518,13,4,object sold
83,P522518.13.5,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P522518,13,5,object sold
84,P522518.13.6,u,(x)],u,['X'],X,[x],['missing'],1.0,,,,,P522518,13,6,object sold
