Unnamed: 0,ref,frag,inst,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,lang,text,line,word,annotation
21483,P335423.3.1,gab-⸢di⸣,gabdi[adjoining to]PRP,,PRP,"['𒃮', '𒁲']",𒃮𒁲,gab-⸢di⸣,"['complete', 'damaged']",0.25,gabdi,gabdi,adjoining to,,P335423,3,1,object sold
21484,P335423.3.2,[x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335423,3,2,object sold
21485,P335423.3.3,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335423,3,3,object sold
21486,P335423.3.4,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335423,3,4,object sold
21487,P335423.3.5,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335423,3,5,object sold
21488,P335423.3.6,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335423,3,6,object sold
21489,P335423.3.7,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335423,3,7,object sold
21490,P335423.3.8,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335423,3,8,object sold
21491,P335423.3.9,x],u,,u,['x'],x,[x],['missing'],1.0,,,,,P335423,3,9,object sold
21492,P335423.4.1,{1}10—EN—LAL,Adad-belu-taqqin[1]PN$,PN,PN,"['𒁹', '𒌋', '𒂗', '𒇲']",𒁹𒌋𒂗𒇲,{1}10-EN-LAL,"['complete', 'complete', 'complete', 'complete']",0.0,Adad-belu-taqqin,Adad-belu-taqqin,1,,P335423,4,1,none
21493,P335423.4.2,{lu₂}[x,u,,u,"['𒇽', 'x']",𒇽x,{LU₂}[x],"['complete', 'missing']",0.5,,,,,P335423,4,2,none
21494,P335423.4.3,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335423,4,3,none
21495,P335423.4.4,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335423,4,4,none
21496,P335423.4.5,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335423,4,5,none
21497,P335423.4.6,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335423,4,6,none
21498,P335423.4.7,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335423,4,7,none
21499,P335423.4.8,x],u,,u,['x'],x,[x],['missing'],1.0,,,,,P335423,4,8,none
21500,P335423.5.1,TA@v,ištu[from+=from]PRP$issu,,PRP,['𒋬'],𒋬,TA@v,['complete'],0.0,issu,ištu,from,,P335423,5,1,completion of transaction
21501,P335423.5.2,IGI,pānu[front]N$pān,,N,['𒅆'],𒅆,IGI,['complete'],0.0,pān,pānu,front,,P335423,5,2,completion of transaction
21502,P335423.5.3,{1}ta-ab-[x,u,,u,"['𒁹', '𒋫', '𒀊', 'x']",𒁹𒋫𒀊x,{1}ta-ab-[x],"['complete', 'complete', 'complete', 'missing']",0.25,,,,,P335423,5,3,completion of transaction
21503,P335423.5.4,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335423,5,4,completion of transaction
21504,P335423.5.5,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335423,5,5,completion of transaction
21505,P335423.5.6,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335423,5,6,completion of transaction
21506,P335423.5.7,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335423,5,7,completion of transaction
21507,P335423.5.8,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335423,5,8,completion of transaction
21508,P335423.5.9,x],u,,u,['x'],x,[x],['missing'],1.0,,,,,P335423,5,9,completion of transaction
21509,P335423.6.1,kas-pi,kaspi[money]N,,N,"['𒆜', '𒉿']",𒆜𒉿,kas-pi,"['complete', 'complete']",0.0,kaspi,kaspu,money,,P335423,6,1,confirmation of transfer 1
21510,P335423.6.2,gam-mur,gammur[completed]AJ,,AJ,"['𒃵', '𒄯']",𒃵𒄯,gam-mur,"['complete', 'complete']",0.0,gammur,gammuru,completed,,P335423,6,2,confirmation of transfer 1
