Unnamed: 0,ref,frag,inst,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,lang,text,line,word,annotation
4216,P335382.2.1,{[na₄}KIŠIB,kunuk[seal]N,,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{[NA₄]}[KIŠIB],"['missing', 'missing']",1.0,kunuk,kunukku,seal,,P335382,2,1,seal identification
4217,P335382.2.2,{1}GIN-⸢a⸣-ni—{d}15,Kinanni-Issar[1]PN$,PN,PN,"['𒁹', '𒁺', '𒀀', '𒉌', '𒀭', '15']",𒁹𒁺𒀀𒉌𒀭15,{[1]}GIN-⸢a⸣-ni-{d}15,"['missing', 'complete', 'damaged', 'complete', 'complete', 'complete']",0.25,Kinanni-Issar,Kinanni-Issar,1,,P335382,2,2,seal identification
4218,P335382.2.3,{lu₂v}[x,u,,u,"['𒇽', 'x']",𒇽x,{LU₂~v}[x],"['complete', 'missing']",0.5,,,,,P335382,2,3,seal identification
4219,P335382.2.4,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335382,2,4,seal identification
4220,P335382.2.5,x],u,,u,['x'],x,[x],['missing'],1.0,,,,,P335382,2,5,seal identification
4221,P335382.3.1,{⸢uru⸣}qat-ta-na-a.a,Qatnaya[Qatnean]EN$Qatanaya,,EN,"['𒌷', '𒋗', '𒋫', '𒈾', '𒀀', '𒀀']",𒌷𒋗𒋫𒈾𒀀𒀀,{⸢URU⸣}qat-ta-na-a.a,"['damaged', 'complete', 'complete', 'complete', 'complete', 'complete']",0.08,Qatanaya,Qatnaya,Qatnean,,P335382,3,1,seal identification
4222,P335382.3.2,EN,bēl[owner]N,,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,,P335382,3,2,seal identification
4223,P335382.3.3,A.ŠA₃.GA,eqli[land]N,,N,"['𒀀', '𒊮', '𒂵']",𒀀𒊮𒂵,A.ŠA₃.GA,"['complete', 'complete', 'complete']",0.0,eqli,eqlu,land,,P335382,3,3,seal identification
4224,P335382.3.4,⸢UN⸣-[MEŠ],nišē[people]N,,N,"['𒌦', '𒈨𒌍']",𒌦𒈨𒌍,⸢UN⸣-[MEŠ],"['damaged', 'missing']",0.75,nišē,nišu,people,,P335382,3,4,seal identification
4225,P335382.4.1,⸢ta⸣-da-[ni],tadāni[giving]'N,,V,"['𒋫', '𒁕', '𒉌']",𒋫𒁕𒉌,⸢ta⸣-da-[ni],"['damaged', 'complete', 'missing']",0.5,tadāni,tadānu,giving,,P335382,4,1,seal identification
4226,P335382.8.1,[E₂,bētu[plot of land]N,,N,['𒂍'],𒂍,[E₂],['missing'],1.0,bētu,bītu,plot of land,,P335382,8,1,object sold
4227,P335382.8.2,15,n,NUMBER,n,['15'],15,[15],['missing'],1.0,,,,,P335382,8,2,object sold
4228,P335382.8.3,ANŠE,imārī[a unit of capacity]N,,N,['𒀲'],𒀲,[ANŠE],['missing'],1.0,imārī,imēru,a unit of capacity,,P335382,8,3,object sold
4229,P335382.8.4,A].ŠA₃.⸢GA,eqlu[land]N,,N,"['𒀀', '𒊮', '𒂵']",𒀀𒊮𒂵,[A].ŠA₃.⸢GA⸣,"['missing', 'complete', 'damaged']",0.5,eqlu,eqlu,land,,P335382,8,4,object sold
4230,P335382.8.5,SUHUR,ṭēhi[adjacent to]PRP,,PRP,['𒋦'],𒋦,⸢SUHUR⸣,['damaged'],0.5,ṭēhi,ṭāhu,adjacent to,,P335382,8,5,object sold
4231,P335382.8.6,KASKAL,hūli[road]N,,N,['𒆜'],𒆜,⸢KASKAL⸣,['damaged'],0.5,hūli,hūlu,road,,P335382,8,6,object sold
4232,P335382.8.7,ša⸣,ša[from]'PRP,,DET,['𒊭'],𒊭,⸢ša⸣,['damaged'],0.5,ša,ša,from,,P335382,8,7,object sold
4233,P335382.8.8,{uru}ŠE—{1}[dan-na-a],Kapar-Dannaya[1]GN$,GN,GN,"['𒌷', '𒊺', '𒁹', '𒆗', '𒈾', '𒀀']",𒌷𒊺𒁹𒆗𒈾𒀀,{URU}ŠE-{1}[dan-na-a],"['complete', 'complete', 'complete', 'missing', 'missing', 'missing']",0.5,Kapar-Dannaya,Kapar-Dannaya,1,,P335382,8,8,object sold
4234,P335382.9.1,a-⸢na⸣,ana[to]PRP,,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-⸢na⸣,"['complete', 'damaged']",0.25,ana,ana,to,,P335382,9,1,object sold
4235,P335382.9.2,{[uru}ŠE—{1}il-di-ši,Kapar-Ildiši[1]GN$,GN,GN,"['𒌷', '𒊺', '𒁹', '𒅋', '𒁲', '𒅆']",𒌷𒊺𒁹𒅋𒁲𒅆,{[URU]}[ŠE]-{[1]}[il-di-ši],"['missing', 'missing', 'missing', 'missing', 'missing', 'missing']",1.0,Kapar-Ildiši,Kapar-Ildiši,1,,P335382,9,2,object sold
4236,P335382.9.3,il]-lak-u-ni,illakūni[lead]V,,V,"['𒅋', '𒋃', '𒌋', '𒉌']",𒅋𒋃𒌋𒉌,[il]-lak-u-ni,"['missing', 'complete', 'complete', 'complete']",0.25,illakūni,alāku,lead,,P335382,9,3,object sold
4237,P335382.9.4,SUHUR,ṭēhi[adjacent to]PRP,,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,ṭēhi,ṭāhu,adjacent to,,P335382,9,4,object sold
4238,P335382.9.5,[x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335382,9,5,object sold
4239,P335382.9.6,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335382,9,6,object sold
4240,P335382.9.7,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335382,9,7,object sold
4241,P335382.9.8,x],u,,u,['x'],x,[x],['missing'],1.0,,,,,P335382,9,8,object sold
4242,P335382.10.1,[x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335382,10,1,object sold
4243,P335382.10.2,{giš}SAR-MEŠ,kirâti[garden]N,,N,"['𒄑', '𒊬', '𒈨𒌍']",𒄑𒊬𒈨𒌍,{[GIŠ]}[SAR-MEŠ],"['missing', 'missing', 'missing']",1.0,kirâti,kirû,garden,,P335382,10,2,object sold
4244,P335382.10.3,SUHUR,ṭēhi[adjacent to]PRP,,PRP,['𒋦'],𒋦,[SUHUR],['missing'],1.0,ṭēhi,ṭāhu,adjacent to,,P335382,10,3,object sold
4245,P335382.10.4,A.ŠA₃,eqli[field]N,,N,"['𒀀', '𒊮']",𒀀𒊮,[A].[ŠA₃],"['missing', 'missing']",1.0,eqli,eqlu,field,,P335382,10,4,object sold
4246,P335382.10.5,ša₂,ša[of]DET,,DET,['𒃻'],𒃻,[ša₂],['missing'],1.0,ša,ša,of,,P335382,10,5,object sold
4247,P335382.10.6,{1}lu-x,u,,u,"['𒁹', '𒇻', 'x']",𒁹𒇻x,{[1]}[lu-x],"['missing', 'missing', 'missing']",1.0,,,,,P335382,10,6,object sold
4248,P335382.10.7,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335382,10,7,object sold
4249,P335382.10.8,x],u,,u,['x'],x,[x],['missing'],1.0,,,,,P335382,10,8,object sold
4250,P335382.10.9,SUHUR,ṭēhi[adjacent to]PRP,,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,ṭēhi,ṭāhu,adjacent to,,P335382,10,9,object sold
4251,P335382.10.10,A.ŠA₃,eqli[land]N,,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqli,eqlu,land,,P335382,10,10,object sold
4252,P335382.10.11,ša,ša[of]DET,,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,P335382,10,11,object sold
4253,P335382.10.12,{1}SUM-ni-[ia],Iddinaya[1]PN$,PN,PN,"['𒁹', '𒋧', '𒉌', '𒅀']",𒁹𒋧𒉌𒅀,{1}SUM-ni-[ia],"['complete', 'complete', 'complete', 'missing']",0.25,Iddinaya,Iddinaya,1,,P335382,10,12,object sold
4254,P335382.11.1,[E₂,bētu[plot of land]N,,N,['𒂍'],𒂍,[E₂],['missing'],1.0,bētu,bītu,plot of land,,P335382,11,1,object sold
4255,P335382.11.2,04,n,NUMBER,n,['𒐉'],𒐉,[04],['missing'],1.0,,,,,P335382,11,2,object sold
4256,P335382.11.3,ANŠE,imārī[a unit of capacity]N,,N,['𒀲'],𒀲,[ANŠE],['missing'],1.0,imārī,imēru,a unit of capacity,,P335382,11,3,object sold
4257,P335382.11.4,A.ŠA₃,eqlu[land]N,,N,"['𒀀', '𒊮']",𒀀𒊮,[A].[ŠA₃],"['missing', 'missing']",1.0,eqlu,eqlu,land,,P335382,11,4,object sold
4258,P335382.11.5,SUHUR,ṭēhi[adjacent to]PRP,,PRP,['𒋦'],𒋦,[SUHUR],['missing'],1.0,ṭēhi,ṭāhu,adjacent to,,P335382,11,5,object sold
4259,P335382.11.6,KASKAL,hūli[road]N,,N,['𒆜'],𒆜,[KASKAL],['missing'],1.0,hūli,hūlu,road,,P335382,11,6,object sold
4260,P335382.11.7,ša₂,ša[which]REL,,REL,['𒃻'],𒃻,[ša₂],['missing'],1.0,ša,ša,which,,P335382,11,7,object sold
4261,P335382.11.8,TA@v],issu[from]PRP,,PRP,['𒋬'],𒋬,[TA@v],['missing'],1.0,issu,ištu,from,,P335382,11,8,object sold
