Unnamed: 0,ref,inst,frag,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,text,line,word,annotation
3244,P522510.6.1,bētu[estate]N,E₂,N,['𒂍'],𒂍,E₂,['complete'],0.0,bētu,bītu,estate,,P522510,6,1,object sold
3245,P522510.6.2,n,05,n,['0₅'],0₅,05,['complete'],0.0,,,,NUMBER,P522510,6,2,object sold
3246,P522510.6.3,sūt[a unit of capacity]N,BAN₂,N,['𒑏'],𒑏,BAN₂,['complete'],0.0,sūt,sūtu,a unit of capacity,,P522510,6,3,object sold
3247,P522510.6.4,eqli[field]N,A.ŠA₃.GA,N,"['𒀀', '𒊮', '𒂵']",𒀀𒊮𒂵,A.ŠA₃.GA,"['complete', 'complete', 'complete']",0.0,eqli,eqlu,field,,P522510,6,4,object sold
3248,P522510.6.5,adru[threshing floor]N,ad-[ru],N,"['𒀜', '𒊒']",𒀜𒊒,ad-[ru],"['complete', 'missing']",0.5,adru,adru,threshing floor,,P522510,6,5,object sold
3249,P522510.6.6,kiriu[garden]N,{⸢giš⸣}SAR,N,"['𒄑', '𒊬']",𒄑𒊬,{⸢GIŠ⸣}SAR,"['damaged', 'complete']",0.25,kiriu,kirû,garden,,P522510,6,6,object sold
3250,P522510.7.1,ina[in]PRP,ina,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,P522510,7,1,object sold
3251,P522510.7.2,+mazrūtu[(area or state of) cultivation//(area or state of) cultivation]N'N$mazarīte,ma-za-ri-te,N,"['𒈠', '𒍝', '𒊑', '𒋼']",𒈠𒍝𒊑𒋼,ma-za-ri-te,"['complete', 'complete', 'complete', 'complete']",0.0,mazarīte,mazrūtu,(area or state of) cultivation,,P522510,7,2,object sold
3252,P522510.7.3,u,i-x,u,"['𒄿', 'X']",𒄿X,i-x,"['complete', 'complete']",0.0,,,,,P522510,7,3,object sold
3253,P522510.7.4,u,[(x)],u,['X'],X,[x],['missing'],1.0,,,,,P522510,7,4,object sold
3254,P522510.8.1,ina[in]PRP,ina,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,P522510,8,1,price
3255,P522510.8.2,libbi[interior]N,ŠA₃-bi,N,"['𒊮', '𒁉']",𒊮𒁉,ŠA₃-bi,"['complete', 'complete']",0.0,libbi,libbu,interior,,P522510,8,2,price
3256,P522510.8.3,u,⸢x,u,['X'],X,⸢x⸣,['damaged'],0.5,,,,,P522510,8,3,price
3257,P522510.8.4,u,x,u,['X'],X,⸢x⸣,['damaged'],0.5,,,,,P522510,8,4,price
3258,P522510.8.5,u,x⸣,u,['X'],X,⸢x⸣,['damaged'],0.5,,,,,P522510,8,5,price
3259,P522510.8.6,erî[copper]N,URUDU-MEŠ,N,"['𒍏', '𒈨𒌍']",𒍏𒈨𒌍,URUDU-MEŠ,"['complete', 'complete']",0.0,erî,erû,copper,,P522510,8,6,price
3260,P522510.9.1,+Lipušu[]PN$,{1}li-pu-šu₂,PN,"['𒁹', '𒇷', '𒁍', '𒋙']",𒁹𒇷𒁍𒋙,{1}li-pu-šu₂,"['complete', 'complete', 'complete', 'complete']",0.0,Lipušu,Lipušu,1,PN,P522510,9,1,completion of transaction
3261,P522510.9.2,issu[from]PRP,TA,PRP,['𒋫'],𒋫,TA,['complete'],0.0,issu,ištu,from,,P522510,9,2,completion of transaction
