Unnamed: 0,ref,inst,frag,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,text,line,word,annotation
4834,P428794.2.1,kūmu[instead of]PRP,[ku-mu,,PRP,"['𒆪', '𒈬']",𒆪𒈬,[ku-mu],"['missing', 'missing']",1.0,kūmu,kūm,instead of,P428794,2,1,seal identification
4835,P428794.2.2,kunukkīšu[seal]N,{na₄]}⸢KIŠIB⸣-šu₂,,N,"['𒉌𒌓', '𒈩', '𒋙']",𒉌𒌓𒈩𒋙,{[NA₄]}⸢KIŠIB⸣-šu₂,"['missing', 'damaged', 'complete']",0.5,kunukkīšu,kunukku,seal,P428794,2,2,seal identification
4836,P428794.2.3,ṣupuršu[fingernail]N,ṣu-pur-šu₂,,N,"['𒍮', '𒁓', '𒋙']",𒍮𒁓𒋙,ṣu-pur-šu₂,"['complete', 'complete', 'complete']",0.0,ṣupuršu,ṣupru,fingernail,P428794,2,3,seal identification
4837,P428794.2.4,iškun[place]V,GAR-un,,V,"['𒃻', '𒌦']",𒃻𒌦,GAR-un,"['complete', 'complete']",0.0,iškun,šakānu,place,P428794,2,4,seal identification
4838,P428794.3.1,ṣupur[fingernail]N,[ṣu-pur,,N,"['𒍮', '𒁓']",𒍮𒁓,[ṣu-pur],"['missing', 'missing']",1.0,ṣupur,ṣupru,fingernail,P428794,3,1,seal identification
4839,P428794.3.2,+Natiʾa[]PN$Nateʾa,{1}⸢na⸣-te-ia,PN,PN,"['𒁹', '𒈾', '𒋼', '𒅀']",𒁹𒈾𒋼𒅀,{[1]}⸢na⸣-te-ia,"['missing', 'damaged', 'complete', 'complete']",0.38,Nateʾa,Natiʾa,1,P428794,3,2,seal identification
4840,P428794.3.3,bēl[owner]N,EN,,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,P428794,3,3,seal identification
4841,P428794.3.4,eqli[land]N,A.⸢ŠA₃⸣,,N,"['𒀀', '𒊮']",𒀀𒊮,A.⸢ŠA₃⸣,"['complete', 'damaged']",0.25,eqli,eqlu,land,P428794,3,4,seal identification
4842,P428794.7.1,bētu[estate]N,[E₂,,N,['𒂍'],𒂍,[E₂],['missing'],1.0,bētu,bītu,estate,P428794,7,1,object sold
4843,P428794.7.2,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P428794,7,2,object sold
4844,P428794.7.3,imār[a unit of capacity]N,ANŠE,,N,['𒀲'],𒀲,ANŠE,['complete'],0.0,imār,imēru,a unit of capacity,P428794,7,3,object sold
4845,P428794.7.4,n,3,NUMBER,n,['𒐈'],𒐈,⸢3⸣,['damaged'],0.5,,,,P428794,7,4,object sold
4846,P428794.7.5,sūt[a unit of capacity]N,BAN₂⸣,,N,['𒑏'],𒑏,⸢BAN₂⸣,['damaged'],0.5,sūt,sūtu,a unit of capacity,P428794,7,5,object sold
4847,P428794.7.6,eqli[land]N,A.ŠA₃,,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqli,eqlu,land,P428794,7,6,object sold
4848,P428794.7.7,ina[in]PRP,ina,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,P428794,7,7,object sold
4849,P428794.7.8,+mūlû[height//hill]N'N$mūlie,mu-li-⸢e⸣,,N,"['𒈬', '𒇷', '𒂊']",𒈬𒇷𒂊,mu-li-⸢e⸣,"['complete', 'complete', 'damaged']",0.17,mūlie,mūlû,hill,P428794,7,8,object sold
4850,P428794.8.1,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P428794,8,1,object sold
4851,P428794.8.2,imār[a unit of capacity]N,ANŠE,,N,['𒀲'],𒀲,[ANŠE],['missing'],1.0,imār,imēru,a unit of capacity,P428794,8,2,object sold
4852,P428794.8.3,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P428794,8,3,object sold
4853,P428794.8.4,sūtu[a unit of capacity]N,BAN₂,,N,['𒑏'],𒑏,BAN₂,['complete'],0.0,sūtu,sūtu,a unit of capacity,P428794,8,4,object sold
4854,P428794.8.5,ina[in]PRP,⸢ina,,PRP,['𒀸'],𒀸,⸢ina⸣,['damaged'],0.5,ina,ina,in,P428794,8,5,object sold
4855,P428794.8.6,ušalli[meadow]N,u₂-šal-li⸣,,N,"['𒌑', '𒊩', '𒇷']",𒌑𒊩𒇷,⸢u₂-šal-li⸣,"['damaged', 'damaged', 'damaged']",0.5,ušalli,ušallu,meadow,P428794,8,6,object sold
4856,P428794.8.7,gimru[total]N,PAB,,N,['𒉽'],𒉽,PAB,['complete'],0.0,gimru,gimru,total,P428794,8,7,object sold
4857,P428794.8.8,n,04,NUMBER,n,['0₄'],0₄,04,['complete'],0.0,,,,P428794,8,8,object sold
4858,P428794.8.9,imār[a unit of capacity]N,ANŠE,,N,['𒀲'],𒀲,ANŠE,['complete'],0.0,imār,imēru,a unit of capacity,P428794,8,9,object sold
4859,P428794.8.10,eqli[land]N,A.ŠA₃,,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqli,eqlu,land,P428794,8,10,object sold
4860,P428794.9.1,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P428794,9,1,object sold
4861,P428794.9.2,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428794,9,2,object sold
4862,P428794.9.3,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428794,9,3,object sold
4863,P428794.9.4,+Ullubayu[]PN$Ullubaya,{1}ul]-⸢lu⸣-ba-a.a,PN,PN,"['𒁹', '𒌌', '𒇻', '𒁀', '𒀀', '𒀀']",𒁹𒌌𒇻𒁀𒀀𒀀,{[1]}[ul]-⸢lu⸣-ba-a.a,"['missing', 'missing', 'damaged', 'complete', 'complete', 'complete']",0.42,Ullubaya,Ullubayu,1,P428794,9,4,object sold
4864,P428794.9.5,kaqqiri[ground]N,kaq-⸢qi-ri⸣,,N,"['𒆕', '𒆥', '𒊑']",𒆕𒆥𒊑,kaq-⸢qi-ri⸣,"['complete', 'damaged', 'damaged']",0.33,kaqqiri,qaqqaru,ground,P428794,9,5,object sold
4865,P428794.10.1,puṣê[clear(ed ground)]N,⸢pu-ṣe-e⸣,,N,"['𒁍', '𒍢', '𒂊']",𒁍𒍢𒂊,⸢pu-ṣe-e⸣,"['damaged', 'damaged', 'damaged']",0.5,puṣê,puṣû,clear(ed ground),P428794,10,1,object sold
4866,P428794.10.2,ša[of]DET,ša,,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,P428794,10,2,object sold
4867,P428794.10.3,bēti[house]N,⸢E₂⸣,,N,['𒂍'],𒂍,⸢E₂⸣,['damaged'],0.5,bēti,bītu,house,P428794,10,3,object sold
4868,P428794.10.4,zittu[share]N,HA.LA,,N,"['𒄩', '𒆷']",𒄩𒆷,HA.LA,"['complete', 'complete']",0.0,zittu,zittu,share,P428794,10,4,object sold
4869,P428794.10.5,u,⸢x⸣,,u,['X'],X,⸢x⸣,['damaged'],0.5,,,,P428794,10,5,object sold
4870,P428794.10.6,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P428794,10,6,object sold
4871,P428794.10.7,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P428794,10,7,object sold
4872,P428794.11.1,zittu[share]N,HA.LA,,N,"['𒄩', '𒆷']",𒄩𒆷,HA.LA,"['complete', 'complete']",0.0,zittu,zittu,share,P428794,11,1,object sold
4873,P428794.11.2,ša[of]DET,ša,,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,P428794,11,2,object sold
4874,P428794.11.3,kirie[garden]N,{giš}SAR,,N,"['𒄑', '𒊬']",𒄑𒊬,{GIŠ}SAR,"['complete', 'complete']",0.0,kirie,kirû,garden,P428794,11,3,object sold
4875,P428794.11.4,ša[of]DET,ša,,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,P428794,11,4,object sold
4876,P428794.11.5,+arqu[green//vegetable]AJ'N$urqi,ur-⸢qi⸣,,AJ,"['𒌨', '𒆥']",𒌨𒆥,ur-⸢qi⸣,"['complete', 'damaged']",0.25,urqi,arqu,vegetable,P428794,11,5,object sold
4877,P428794.12.1,uppišma[contract]V,u₂-piš-ma,,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-piš-ma,"['complete', 'complete', 'complete']",0.0,uppišma,epēšu,contract,P428794,12,1,initiation of transaction
4878,P428794.12.2,+Mannu-ki-mat-Aššur[]PN$,{1}man-nu-ki-i-KUR-aš-šur,PN,PN,"['𒁹', '𒌋𒌋', '𒉡', '𒆠', '𒄿', '𒆳', '𒀸', '𒋩']",𒁹𒌋𒌋𒉡𒆠𒄿𒆳𒀸𒋩,{1}man-nu-ki-i-KUR-aš-šur,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Mannu-ki-mat-Aššur,Mannu-ki-mat-Aššur,1,P428794,12,2,initiation of transaction
4879,P428794.13.1,rab[big one]N&bēti[house]N,{lu₂}GAL-E₂,,N,"['𒇽', '𒃲', '𒂍']",𒇽𒃲𒂍,{LU₂}GAL-E₂,"['complete', 'complete', 'complete']",0.0,rab,rabû,big one,P428794,13,1,initiation of transaction
4881,P428794.13.2,issu[from]PRP,TA,,PRP,['𒋫'],𒋫,TA,['complete'],0.0,issu,ištu,from,P428794,13,2,completion of transaction
4882,P428794.13.3,pān[front]N,pa-an,,N,"['𒉺', '𒀭']",𒉺𒀭,pa-an,"['complete', 'complete']",0.0,pān,pānu,front,P428794,13,3,completion of transaction
4883,P428794.13.4,Nateʾa[1]PN,{1}na-te-⸢ia⸣,PN,PN,"['𒁹', '𒈾', '𒋼', '𒅀']",𒁹𒈾𒋼𒅀,{1}na-te-⸢ia⸣,"['complete', 'complete', 'complete', 'damaged']",0.12,Nateʾa,Natiʾa,1,P428794,13,4,completion of transaction
4884,P428794.14.1,ina[in]PRP,ina,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,P428794,14,1,price
4885,P428794.14.2,libbi[interior]N,ŠA₃,,N,['𒊮'],𒊮,ŠA₃,['complete'],0.0,libbi,libbu,interior,P428794,14,2,price
4886,P428794.14.3,n,52,NUMBER,n,['𒐐𒈫'],𒐐𒈫,52,['complete'],0.0,,,,P428794,14,3,price
4887,P428794.14.4,manā[a unit of weight]N,MA.NA,,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,manā,manû,a unit of weight,P428794,14,4,price
4888,P428794.14.5,erî[copper]N,URUDU-MEŠ,,N,"['𒍏', '𒈨𒌍']",𒍏𒈨𒌍,URUDU-MEŠ,"['complete', 'complete']",0.0,erî,erû,copper,P428794,14,5,price
4889,P428794.15.1,ilqi[purchase]V,il-qi,,V,"['𒅋', '𒆥']",𒅋𒆥,il-qi,"['complete', 'complete']",0.0,ilqi,leqû,purchase,P428794,15,1,completion of transaction
4890,P428794.15.2,kaspu[money]N,kas₂-pu,,N,"['𒁉', '𒁍']",𒁉𒁍,kas₂-pu,"['complete', 'complete']",0.0,kaspu,kaspu,money,P428794,15,2,confirmation of transfer 1
4891,P428794.15.3,gammur[completed]AJ,ga-mur,,AJ,"['𒂵', '𒄯']",𒂵𒄯,ga-mur,"['complete', 'complete']",0.0,gammur,gammuru,completed,P428794,15,3,confirmation of transfer 1
4892,P428794.15.4,tadin[paid]AJ,ta-⸢din⸣,,AJ,"['𒋫', '𒁷']",𒋫𒁷,ta-⸢din⸣,"['complete', 'damaged']",0.25,tadin,tadnu,paid,P428794,15,4,confirmation of transfer 1
4893,P428794.16.1,eqlu[land]N,A.ŠA₃,,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqlu,eqlu,land,P428794,16,1,confirmation of transfer 2
4894,P428794.16.2,šuātu[that]'DP,šu-a-tu₂,,IP,"['𒋗', '𒀀', '𒌓']",𒋗𒀀𒌓,šu-a-tu₂,"['complete', 'complete', 'complete']",0.0,šuātu,šuāti,that,P428794,16,2,confirmation of transfer 2
4895,P428794.16.3,zarip[purchased]AJ,za-rip,,AJ,"['𒍝', '𒆗']",𒍝𒆗,za-rip,"['complete', 'complete']",0.0,zarip,zarpu,purchased,P428794,16,3,confirmation of transfer 2
4896,P428794.16.4,laqqi[acquired]AJ,laq-qi,,AJ,"['𒋃', '𒆥']",𒋃𒆥,laq-qi,"['complete', 'complete']",0.0,laqqi,leqû,acquired,P428794,16,4,confirmation of transfer 2
4897,P428794.17.1,tuāru[revocation]'N,tu-a-ru,,V,"['𒌅', '𒀀', '𒊒']",𒌅𒀀𒊒,tu-a-ru,"['complete', 'complete', 'complete']",0.0,tuāru,târu,revocation,P428794,17,1,exclusion of litigation
4898,P428794.17.2,dēnu[lawsuit]N,de-nu,,N,"['𒁲', '𒉡']",𒁲𒉡,de-nu,"['complete', 'complete']",0.0,dēnu,dīnu,lawsuit,P428794,17,2,exclusion of litigation
4899,P428794.17.3,dabābu[litigation]'N,DUG₄.DUG₄,,V,"['𒅗', '𒅗']",𒅗𒅗,DUG₄.DUG₄,"['complete', 'complete']",0.0,dabābu,dabābu,litigation,P428794,17,3,exclusion of litigation
4900,P428794.17.4,laššu[(there) is not]V,la-⸢šu⸣,,V,"['𒆷', '𒋗']",𒆷𒋗,la-⸢šu⸣,"['complete', 'damaged']",0.25,laššu,laššu,(there) is not,P428794,17,4,exclusion of litigation
4901,P428794.18.1,mannu[whoever]'XP,man-nu,,QP,"['𒌋𒌋', '𒉡']",𒌋𒌋𒉡,man-nu,"['complete', 'complete']",0.0,mannu,mannu,whoever,P428794,18,1,penalties for litigation: contravention
4902,P428794.18.2,ša[who]REL,ša,,REL,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,who,P428794,18,2,penalties for litigation: contravention
4903,P428794.18.3,ina[in]PRP,ina,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,P428794,18,3,penalties for litigation: contravention
