Unnamed: 0,ref,frag,inst,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,lang,text,line,word,annotation
7970,P335957.2.1,ṣu-⸢pur⸣,ṣupur[fingernail]N,,N,"['𒍮', '𒁓']",𒍮𒁓,ṣu-⸢pur⸣,"['complete', 'damaged']",0.25,ṣupur,ṣupru,fingernail,,P335957,2,1,seal identification
7971,P335957.2.2,{1}bar-⸢ru⸣-qu,Barruqu[1]PN$,PN,PN,"['𒁹', '𒁇', '𒊒', '𒄣']",𒁹𒁇𒊒𒄣,{1}bar-⸢ru⸣-qu,"['complete', 'complete', 'damaged', 'complete']",0.12,Barruqu,Barruqu,1,,P335957,2,2,seal identification
7972,P335957.2.3,EN,bēlu[lord//owner]N$bēl,,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,,P335957,2,3,seal identification
7973,P335957.2.4,A.ŠA₃,eqlu[field]N$eqli,,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqli,eqlu,field,,P335957,2,4,seal identification
7974,P335957.2.5,o,u,,u,['o'],o,o,['complete'],0.0,,,,,P335957,2,5,seal identification
7975,P335957.6.1,E₂,bītu[house//plot of land]N$bētu,,N,['𒂍'],𒂍,E₂,['complete'],0.0,bētu,bītu,plot of land,,P335957,6,1,object sold
7976,P335957.6.2,13,n,NUMBER,n,['𒌋𒐈'],𒌋𒐈,⸢13⸣,['damaged'],0.5,,,,,P335957,6,2,object sold
7977,P335957.6.3,ANŠE,imārī[a unit of area]N,,N,['𒀲'],𒀲,ANŠE,['complete'],0.0,imārī,imēru,a unit of area,,P335957,6,3,object sold
7978,P335957.6.4,A.ŠA₃,eqlu[field//land]N$,,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqlu,eqlu,land,,P335957,6,4,object sold
7979,P335957.6.5,ina,ina[in]PRP,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,P335957,6,5,object sold
7980,P335957.6.6,{⸢uru⸣}al-li-i,Alli[1]GN$,GN,GN,"['𒌷', '𒀠', '𒇷', '𒄿']",𒌷𒀠𒇷𒄿,{⸢URU⸣}al-li-i,"['damaged', 'complete', 'complete', 'complete']",0.12,Alli,Alli,1,,P335957,6,6,object sold
7981,P335957.7.1,ša,ša[of]DET,,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,P335957,7,1,object sold
7982,P335957.7.2,E₂,bītu[house//domain]N$bēt,,N,['𒂍'],𒂍,E₂,['complete'],0.0,bēt,bītu,domain,,P335957,7,2,object sold
7983,P335957.7.3,{lu₂v}tur-⸢ta⸣-[ni],turtāni[commander-in-chief]N,,N,"['𒇽', '𒌉', '𒋫', '𒉌']",𒇽𒌉𒋫𒉌,{LU₂~v}tur-⸢ta⸣-[ni],"['complete', 'complete', 'damaged', 'missing']",0.38,turtāni,tartānu,commander-in-chief,,P335957,7,3,object sold
7984,P335957.8.1,gab-di,gabdi[adjoining to]PRP$,,PRP,"['𒃮', '𒁲']",𒃮𒁲,gab-di,"['complete', 'complete']",0.0,gabdi,gabdi,adjoining to,,P335957,8,1,object sold
7985,P335957.8.2,{mi₂}AN.ŠAR₂—[x,u,,u,"['𒊩', '𒀭', '𒊹', 'x']",𒊩𒀭𒊹x,{MI₂}AN.ŠAR₂-[x],"['complete', 'complete', 'complete', 'missing']",0.25,,,,,P335957,8,2,object sold
7986,P335957.8.3,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335957,8,3,object sold
7987,P335957.8.4,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335957,8,4,object sold
7988,P335957.8.5,x],u,,u,['x'],x,[x],['missing'],1.0,,,,,P335957,8,5,object sold
7989,P335957.9.1,gab-di,gabdi[adjoining to]PRP,,PRP,"['𒃮', '𒁲']",𒃮𒁲,gab-di,"['complete', 'complete']",0.0,gabdi,gabdi,adjoining to,,P335957,9,1,object sold
7990,P335957.9.2,{1}mi-nu—⸢ah⸣-[ṭi₂—ana—DINGIR],u,,u,"['𒁹', '𒈪', '𒉡', '𒄴', '𒄭', '𒁹', '𒀭']",𒁹𒈪𒉡𒄴𒄭𒁹𒀭,{1}mi-nu-⸢ah⸣-[ṭi₂-ana-DINGIR],"['complete', 'complete', 'complete', 'damaged', 'missing', 'missing', 'missing']",0.5,,,,,P335957,9,2,object sold
7991,P335957.10.1,gab-di,gabdi[adjoining to]PRP,,PRP,"['𒃮', '𒁲']",𒃮𒁲,gab-di,"['complete', 'complete']",0.0,gabdi,gabdi,adjoining to,,P335957,10,1,object sold
7992,P335957.10.2,A.ŠA₃,eqlu[field]N$eqli,,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqli,eqlu,field,,P335957,10,2,object sold
7993,P335957.10.3,ša,ša[of]DET,,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,P335957,10,3,object sold
7994,P335957.10.4,{1}[x,u,,u,"['𒁹', 'x']",𒁹x,{1}[x],"['complete', 'missing']",0.5,,,,,P335957,10,4,object sold
7995,P335957.10.5,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335957,10,5,object sold
7996,P335957.10.6,x]—DINGIR,u,,u,"['x', '𒀭']",x𒀭,[x]-DINGIR,"['missing', 'complete']",0.5,,,,,P335957,10,6,object sold
7997,P335957.11.1,gab-di,gabdi[adjoining to]PRP,,PRP,"['𒃮', '𒁲']",𒃮𒁲,gab-di,"['complete', 'complete']",0.0,gabdi,gabdi,adjoining to,,P335957,11,1,object sold
7998,P335957.11.2,A.ŠA₃,eqlu[field]N$eqli,,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqli,eqlu,field,,P335957,11,2,object sold
7999,P335957.11.3,ša,ša[of]DET,,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,P335957,11,3,object sold
8000,P335957.11.4,{1}da-gan—NAM,Dagan-šimti[1]PN$,PN,PN,"['𒁹', '𒁕', '𒃶', '𒉆']",𒁹𒁕𒃶𒉆,{1}da-gan-NAM,"['complete', 'complete', 'complete', 'complete']",0.0,Dagan-šimti,Dagan-šimti,1,,P335957,11,4,object sold
8001,P335957.11.5,{lu₂v}GAL—{⸢giš}SAR⸣,+rabû[big one]N$rab&+kirû[garden]N$kirie,,N,"['𒇽', '𒃲', '𒄑', '𒊬']",𒇽𒃲𒄑𒊬,{LU₂~v}GAL-{⸢GIŠ⸣}⸢SAR⸣,"['complete', 'complete', 'damaged', 'damaged']",0.25,rab,rabû,big one,,P335957,11,5,object sold
8003,P335957.12.1,A.ŠA₃,eqlu[field]N$,,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqlu,eqlu,field,,P335957,12,1,object sold
8004,P335957.12.2,KASKAL,hūlu[road]N,,N,['𒆜'],𒆜,KASKAL,['complete'],0.0,hūlu,hūlu,road,,P335957,12,2,object sold
8005,P335957.12.3,{giš}APIN-MEŠ-te,epinnu[(seed) plough]N$epinnāte,,N,"['𒄑', '𒀳', '𒈨𒌍', '𒋼']",𒄑𒀳𒈨𒌍𒋼,{GIŠ}APIN-MEŠ-te,"['complete', 'complete', 'complete', 'complete']",0.0,epinnāte,epinnu,(seed) plough,,P335957,12,3,object sold
8006,P335957.13.1,u₂-⸢piš⸣-ma,uppišma[contract]V,,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-⸢piš⸣-ma,"['complete', 'damaged', 'complete']",0.17,uppišma,epēšu,contract,,P335957,13,1,initiation of transaction
8007,P335957.13.2,{1}⸢mu-ad⸣-di-i,Muaddi[1]PN$,PN,PN,"['𒁹', '𒈬', '𒀜', '𒁲', '𒄿']",𒁹𒈬𒀜𒁲𒄿,{1}⸢mu-ad⸣-di-i,"['complete', 'damaged', 'damaged', 'complete', 'complete']",0.2,Muaddi,Muaddi,1,,P335957,13,2,initiation of transaction
8008,P335957.14.1,[ina],ina[in+=for]PRP$,,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,ina,ina,in,,P335957,14,1,price
8009,P335957.14.2,ŠA₃-bi,libbu[interior]N$libbi,,N,"['𒊮', '𒁉']",𒊮𒁉,ŠA₃-bi,"['complete', 'complete']",0.0,libbi,libbu,interior,,P335957,14,2,price
8010,P335957.14.3,30,n,NUMBER,n,['𒌍'],𒌍,30,['complete'],0.0,,,,,P335957,14,3,price
8011,P335957.14.4,MA.[NA],manê[a unit of weight]N,,N,"['𒈠', '𒈾']",𒈠𒈾,MA.[NA],"['complete', 'missing']",0.5,manê,manû,a unit of weight,,P335957,14,4,price
8012,P335957.14.5,URUDU-MEŠ,erî[copper]N,,N,"['𒍏', '𒈨𒌍']",𒍏𒈨𒌍,URUDU-MEŠ,"['complete', 'complete']",0.0,erî,erû,copper,,P335957,14,5,price
8013,P335957.14.6,il-qi,ilqi[purchase]V,,V,"['𒅋', '𒆥']",𒅋𒆥,il-qi,"['complete', 'complete']",0.0,ilqi,leqû,purchase,,P335957,14,6,completion of transaction
8014,P335957.15.1,[kas]-⸢pu,kaspu[money]N,,N,"['𒆜', '𒁍']",𒆜𒁍,[kas]-⸢pu⸣,"['missing', 'damaged']",0.75,kaspu,kaspu,money,,P335957,15,1,confirmation of transfer 1
8015,P335957.15.2,ga⸣-[mur,gammuru[finished//completed]AJ$gammur,,AJ,"['𒂵', '𒄯']",𒂵𒄯,⸢ga⸣-[mur],"['damaged', 'missing']",0.75,gammur,gammuru,completed,,P335957,15,2,confirmation of transfer 1
8016,P335957.15.3,ta]-din,tadin[given//paid]AJ,,AJ,"['𒋫', '𒁷']",𒋫𒁷,[ta]-din,"['missing', 'complete']",0.5,tadin,tadnu,paid,,P335957,15,3,confirmation of transfer 1
8017,P335957.15.4,A.ŠA₃,eqlu[field//land]N$,,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqlu,eqlu,land,,P335957,15,4,confirmation of transfer 2
8018,P335957.15.5,za-rip,zarip[purchased]AJ,,AJ,"['𒍝', '𒆗']",𒍝𒆗,za-rip,"['complete', 'complete']",0.0,zarip,zarpu,purchased,,P335957,15,5,confirmation of transfer 2
