Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
22419,P335271.3.1,E₂,bētu[house]N,N,['𒂍'],𒂍,E₂,['complete'],0.0,bētu,bītu,house,,,P335271,3,1,object sold
22420,P335271.3.2,{giš}04-IG,u,u,"['𒄑', '𒐉', '𒅅']",𒄑𒐉𒅅,{GIŠ}04-IG,"['complete', 'complete', 'complete']",0.0,,,,,,P335271,3,2,object sold
22421,P335271.3.3,⸢a⸣,u,u,['𒀀'],𒀀,⸢a⸣,['damaged'],0.5,,,,,,P335271,3,3,object sold
22422,P335271.3.4,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335271,3,4,object sold
22423,P335271.3.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335271,3,5,object sold
22424,P335271.3.6,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335271,3,6,object sold
22425,P335271.4.1,01-et,issēt[one]NU,NU,"['𒁹', '𒀉']",𒁹𒀉,01-et,"['complete', 'complete']",0.0,issēt,ištēn,one,,,P335271,4,1,object sold
22426,P335271.4.2,{giš}IG,daltu[door]N$,N,"['𒄑', '𒅅']",𒄑𒅅,{GIŠ}IG,"['complete', 'complete']",0.0,daltu,daltu,door,,,P335271,4,2,object sold
22427,P335271.4.3,ina,ina[in+=in]PRP,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,,P335271,4,3,object sold
22428,P335271.4.4,ŠA₃-bi,libbi[interior]N,N,"['𒊮', '𒁉']",𒊮𒁉,ŠA₃-bi,"['complete', 'complete']",0.0,libbi,libbu,interior,,,P335271,4,4,object sold
22429,P335271.4.5,⸢x⸣+[x,u,u,"['x', 'x']",xx,⸢x⸣+[x],"['damaged', 'missing']",0.75,,,,,,P335271,4,5,object sold
22430,P335271.4.6,(x),u,u,['x'],x,[x],['missing'],1.0,,,,,,P335271,4,6,object sold
22431,P335271.4.7,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335271,4,7,object sold
22432,P335271.5.1,SUHUR,ṭēhi[adjacent to]PRP,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,ṭēhi,ṭāhu,adjacent to,,,P335271,5,1,object sold
22433,P335271.5.2,E₂,bēti[house]N,N,['𒂍'],𒂍,E₂,['complete'],0.0,bēti,bītu,house,,,P335271,5,2,object sold
22434,P335271.5.3,{1}ṣil—{d}PA,Ṣil-Nabu[1]PN$,PN,"['𒁹', '𒉣', '𒀭', '𒉺']",𒁹𒉣𒀭𒉺,{1}ṣil-{d}PA,"['complete', 'complete', 'complete', 'complete']",0.0,Ṣil-Nabu,Ṣil-Nabu,1,PN,,P335271,5,3,object sold
22435,P335271.6.1,SUHUR,ṭēhi[adjacent to]PRP,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,ṭēhi,ṭāhu,adjacent to,,,P335271,6,1,object sold
22436,P335271.6.2,E₂,bēti[house]N,N,['𒂍'],𒂍,E₂,['complete'],0.0,bēti,bītu,house,,,P335271,6,2,object sold
22437,P335271.6.3,{1}DUG₃—IM—{d}15,Ṭab-šar-Issar[1]PN,PN,"['𒁹', '𒄭', '𒅎', '𒀭', '15']",𒁹𒄭𒅎𒀭15,{1}DUG₃-IM-{d}15,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Ṭab-šar-Issar,Ṭab-šar-Issar,1,PN,,P335271,6,3,object sold
22438,P335271.7.1,SUHUR,ṭēhi[adjacent to]PRP,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,ṭēhi,ṭāhu,adjacent to,,,P335271,7,1,object sold
22439,P335271.7.2,E₂,bēti[house]N,N,['𒂍'],𒂍,E₂,['complete'],0.0,bēti,bītu,house,,,P335271,7,2,object sold
22440,P335271.7.3,{1}{d}UTU—ZU,Šamaš-leʾi[1]PN,PN,"['𒁹', '𒀭', '𒌓', '𒍪']",𒁹𒀭𒌓𒍪,{1}{d}UTU-ZU,"['complete', 'complete', 'complete', 'complete']",0.0,Šamaš-leʾi,Šamaš-leʾi,1,PN,,P335271,7,3,object sold
22441,P335271.8.1,SUHUR,ṭēhi[adjacent to]PRP,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,ṭēhi,ṭāhu,adjacent to,,,P335271,8,1,object sold
22442,P335271.8.2,su-qa-qi,sūqāqî[street]N,N,"['𒋢', '𒋡', '𒆥']",𒋢𒋡𒆥,su-qa-qi,"['complete', 'complete', 'complete']",0.0,sūqāqî,sūqāqû,street,,,P335271,8,2,object sold
22443,P335271.9.1,E₂,bētu[house]N,N,['𒂍'],𒂍,E₂,['complete'],0.0,bētu,bītu,house,,,P335271,9,1,object sold
22444,P335271.9.2,ina,ina[in]PRP,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,,P335271,9,2,object sold
22445,P335271.9.3,SAG,rēšu[head//best part]N$rēši,N,['𒊕'],𒊕,SAG,['complete'],0.0,rēši,rēšu,best part,,,P335271,9,3,object sold
22446,P335271.9.4,{uru}NINA{ki},Ninua[Nineveh]GN,GN,"['𒌷', '𒀏', '𒆠']",𒌷𒀏𒆠,{URU}NINA{KI},"['complete', 'complete', 'complete']",0.0,Ninua,Ninua,Nineveh,GN,,P335271,9,4,object sold
22447,P335271.10.1,u₂-piš-ma,uppišma[contract]V,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-piš-ma,"['complete', 'complete', 'complete']",0.0,uppišma,epēšu,contract,,,P335271,10,1,initiation of transaction
22448,P335271.10.2,{1}ku-kul-a.a,Kukkullayu[1]PN$Kukkullaya,PN,"['𒁹', '𒆪', '𒆰', '𒀀', '𒀀']",𒁹𒆪𒆰𒀀𒀀,{1}ku-kul-a.a,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Kukkullaya,Kukkullayu,1,PN,,P335271,10,2,initiation of transaction
22449,P335271.11.1,TA,issu[from+=from]PRP,PRP,['𒋫'],𒋫,TA,['complete'],0.0,issu,ištu,from,,,P335271,11,1,completion of transaction
22450,P335271.11.2,IGI,pān[front]N,N,['𒅆'],𒅆,IGI,['complete'],0.0,pān,pānu,front,,,P335271,11,2,completion of transaction
22451,P335271.11.3,{1}pa-qa—a-na—arba-il₃,Upaqa-ana-Arbail[1]PN$,PN,"['𒁹', '𒉺', '𒋡', '𒀀', '𒈾', '𒇹', '𒀭']",𒁹𒉺𒋡𒀀𒈾𒇹𒀭,{1}pa-qa-a-na-arba-il₃,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Upaqa-ana-Arbail,Upaqa-ana-Arbail,1,PN,,P335271,11,3,completion of transaction
