Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
3242,P335961.2.1,ku-um,kūm[instead of]PRP,PRP,"['𒆪', '𒌝']",𒆪𒌝,ku-um,"['complete', 'complete']",0.0,kūm,kūm,instead of,,,P335961,2,1,seal identification
3243,P335961.2.2,{na₄}KIŠIB-šu₂,kunukkīšu[seal]N,N,"['𒉌𒌓', '𒈩', '𒋙']",𒉌𒌓𒈩𒋙,{NA₄}KIŠIB-šu₂,"['complete', 'complete', 'complete']",0.0,kunukkīšu,kunukku,seal,,,P335961,2,2,seal identification
3244,P335961.2.3,[ṣu-pur-šu₂,ṣupuršu[fingernail]N,N,"['𒍮', '𒁓', '𒋙']",𒍮𒁓𒋙,[ṣu-pur-šu₂],"['missing', 'missing', 'missing']",1.0,ṣupuršu,ṣupru,fingernail,,,P335961,2,3,seal identification
3245,P335961.2.4,GAR],išakkan[place]V,V,['𒃻'],𒃻,[GAR],['missing'],1.0,išakkan,šakānu,place,,,P335961,2,4,seal identification
3246,P335961.3.1,ṣu-pur,ṣupur[fingernail]N,N,"['𒍮', '𒁓']",𒍮𒁓,ṣu-pur,"['complete', 'complete']",0.0,ṣupur,ṣupru,fingernail,,,P335961,3,1,seal identification
3247,P335961.3.2,{1}u-paq,Upaqu[1]PN$Upaq,PN,"['𒁹', '𒌋', '𒄷']",𒁹𒌋𒄷,{1}u-paq,"['complete', 'complete', 'complete']",0.0,Upaq,Upaqu,1,PN,,P335961,3,2,seal identification
3248,P335961.3.3,[EN,bēl[owner]N,N,['𒂗'],𒂗,[EN],['missing'],1.0,bēl,bēlu,owner,,,P335961,3,3,seal identification
3249,P335961.3.4,A.ŠA₃,eqli[field]N,N,"['𒀀', '𒊮']",𒀀𒊮,[A].[ŠA₃],"['missing', 'missing']",1.0,eqli,eqlu,field,,,P335961,3,4,seal identification
3250,P335961.3.5,SUM-ni],tadāni[giving]'N,V,"['𒋧', '𒉌']",𒋧𒉌,[SUM-ni],"['missing', 'missing']",1.0,tadāni,tadānu,giving,,,P335961,3,5,seal identification
3251,P335961.7.1,E₂,bētu[plot of land]N,N,['𒂍'],𒂍,E₂,['complete'],0.0,bētu,bītu,plot of land,,,P335961,7,1,object sold
3252,P335961.7.2,30,n,n,['𒌍'],𒌍,30,['complete'],0.0,,,,NUMBER,,P335961,7,2,object sold
3253,P335961.7.3,ANŠE,imārī[a unit of capacity]N,N,['𒀲'],𒀲,ANŠE,['complete'],0.0,imārī,imēru,a unit of capacity,,,P335961,7,3,object sold
3254,P335961.7.4,[A.ŠA₃,eqlu[field]N,N,"['𒀀', '𒊮']",𒀀𒊮,[A].[ŠA₃],"['missing', 'missing']",1.0,eqlu,eqlu,field,,,P335961,7,4,object sold
3255,P335961.7.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335961,7,5,object sold
3256,P335961.7.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335961,7,6,object sold
3257,P335961.7.7,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335961,7,7,object sold
3258,P335961.8.1,ša,ša[of]DET,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,,P335961,8,1,object sold
3259,P335961.8.2,{1}AN.⸢ŠAR₂⸣—[x,u,u,"['𒁹', '𒀭', '𒊹', 'x']",𒁹𒀭𒊹x,{1}AN.⸢ŠAR₂⸣-[x],"['complete', 'complete', 'damaged', 'missing']",0.38,,,,,,P335961,8,2,object sold
3260,P335961.8.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335961,8,3,object sold
3261,P335961.8.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335961,8,4,object sold
3262,P335961.8.5,u₂-piš-ma],uppišma[contract]V,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,[u₂-piš-ma],"['missing', 'missing', 'missing']",1.0,uppišma,epēšu,contract,,,P335961,8,5,initiation of transaction
3263,P335961.9.1,{1}EN—⸢KASKAL⸣—[EN—PAB,Bel-Harran-belu-uṣur[1]PN,PN,"['𒁹', '𒂗', '𒆜', '𒂗', '𒉽']",𒁹𒂗𒆜𒂗𒉽,{1}EN-⸢KASKAL⸣-[EN-PAB],"['complete', 'complete', 'damaged', 'missing', 'missing']",0.5,Bel-Harran-belu-uṣur,Bel-Harran-belu-uṣur,1,PN,,P335961,9,1,initiation of transaction
