Unnamed: 0,ref,frag,inst,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,lang,text,line,word,annotation
11732,P335318.2.1,{na₄}KIŠIB,kunuk[seal]N,,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,kunuk,kunukku,seal,,P335318,2,1,seal identification
11733,P335318.2.2,{1}man-nu—li-⸢sa⸣-[me],Mannu-lisamme[1]PN$,PN,PN,"['𒁹', '𒌋𒌋', '𒉡', '𒇷', '𒊓', '𒈨']",𒁹𒌋𒌋𒉡𒇷𒊓𒈨,{1}man-nu-li-⸢sa⸣-[me],"['complete', 'complete', 'complete', 'complete', 'damaged', 'missing']",0.25,Mannu-lisamme,Mannu-lisamme,1,,P335318,2,2,seal identification
11734,P335318.3.1,{na₄}KIŠIB,kunuk[seal]N,,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,kunuk,kunukku,seal,,P335318,3,1,seal identification
11735,P335318.3.2,{1}{d}IM—PAB-ir,Adad-naṣir[1]PN,PN,PN,"['𒁹', '𒀭', '𒅎', '𒉽', '𒅕']",𒁹𒀭𒅎𒉽𒅕,{1}{d}IM-PAB-ir,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Adad-naṣir,Adad-naṣir,1,,P335318,3,2,seal identification
11736,P335318.4.1,{na₄}KIŠIB,kunuk[seal]N,,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,kunuk,kunukku,seal,,P335318,4,1,seal identification
11737,P335318.4.2,{1}ṭa-bu-su,Ṭabussu[1]PN,PN,PN,"['𒁹', '𒁕', '𒁍', '𒋢']",𒁹𒁕𒁍𒋢,{1}ṭa-bu-su,"['complete', 'complete', 'complete', 'complete']",0.0,Ṭabussu,Ṭabussu,1,,P335318,4,2,seal identification
11738,P335318.5.1,{na₄}KIŠIB,kunuk[seal]N,,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,kunuk,kunukku,seal,,P335318,5,1,seal identification
11739,P335318.5.2,{1}{d}IM—iq-bi,Adad-iqbi[1]PN$,PN,PN,"['𒁹', '𒀭', '𒅎', '𒅅', '𒁉']",𒁹𒀭𒅎𒅅𒁉,{1}{d}IM-iq-bi,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Adad-iqbi,Adad-iqbi,1,,P335318,5,2,seal identification
11740,P335318.5.3,EN,bēl[owner]N,,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,,P335318,5,3,seal identification
11741,P335318.5.4,A.ŠA₃,eqli[land]N,,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqli,eqlu,land,,P335318,5,4,seal identification
11742,P335318.5.5,⸢SUM⸣-[ni],tadāni[giving]'N,,V,"['𒋧', '𒉌']",𒋧𒉌,⸢SUM⸣-[ni],"['damaged', 'missing']",0.75,tadāni,tadānu,giving,,P335318,5,5,seal identification
11743,P335318.9.1,E₂,bētu[plot of land]N,,N,['𒂍'],𒂍,E₂,['complete'],0.0,bētu,bītu,plot of land,,P335318,9,1,object sold
11744,P335318.9.2,01,n,NUMBER,n,['𒁹'],𒁹,01,['complete'],0.0,,,,,P335318,9,2,object sold
11745,P335318.9.3,ANŠE,imārī[a unit of capacity]N,,N,['𒀲'],𒀲,ANŠE,['complete'],0.0,imārī,imēru,a unit of capacity,,P335318,9,3,object sold
11746,P335318.9.4,3(ban₂),n,NUMBER,n,['𒑑'],𒑑,3(ban₂),['complete'],0.0,,,,,P335318,9,4,object sold
11747,P335318.9.5,A.ŠA₃,eqlu[land]N,,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqlu,eqlu,land,,P335318,9,5,object sold
11748,P335318.9.6,bir-ti,birti[between]PRP,,PRP,"['𒄵', '𒋾']",𒄵𒋾,bir-ti,"['complete', 'complete']",0.0,birti,birti,between,,P335318,9,6,object sold
11749,P335318.9.7,hi-⸢ri⸣-a-te,hirītu[ditch]N$hiriate,,N,"['𒄭', '𒊑', '𒀀', '𒋼']",𒄭𒊑𒀀𒋼,hi-⸢ri⸣-a-te,"['complete', 'damaged', 'complete', 'complete']",0.12,hiriate,hirītu,ditch,,P335318,9,7,object sold
11750,P335318.10.1,SUHUR,ṭēhi[adjacent to]PRP,,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,ṭēhi,ṭāhu,adjacent to,,P335318,10,1,object sold
11751,P335318.10.2,A.ŠA₃,eqli[field]N,,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqli,eqlu,field,,P335318,10,2,object sold
11752,P335318.10.3,ša,ša[of]DET,,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,P335318,10,3,object sold
11753,P335318.10.4,{1}{iti}AB-a.a,Kanunayu[1]PN$Kanunaya,PN,PN,"['𒁹', '𒌗', '𒀊', '𒀀', '𒀀']",𒁹𒌗𒀊𒀀𒀀,{1}{ITI}AB-a.a,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Kanunaya,Kanunayu,1,,P335318,10,4,object sold
11754,P335318.10.5,[o],u,,u,['o'],o,[o],['missing'],1.0,,,,,P335318,10,5,object sold
11755,P335318.11.1,SUHUR,ṭēhi[adjacent to]PRP,,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,ṭēhi,ṭāhu,adjacent to,,P335318,11,1,object sold
11756,P335318.11.2,A.ŠA₃,eqli[field]N,,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqli,eqlu,field,,P335318,11,2,object sold
11757,P335318.11.3,ša,ša[of]DET,,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,P335318,11,3,object sold
11758,P335318.11.4,{1}mu-qa-⸢li-i⸣,Muqalli[1]PN$,PN,PN,"['𒁹', '𒈬', '𒋡', '𒇷', '𒄿']",𒁹𒈬𒋡𒇷𒄿,{1}mu-qa-⸢li-i⸣,"['complete', 'complete', 'complete', 'damaged', 'damaged']",0.2,Muqalli,Muqalli,1,,P335318,11,4,object sold
11759,P335318.12.1,SUHUR,ṭēhi[adjacent to]PRP,,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,ṭēhi,ṭāhu,adjacent to,,P335318,12,1,object sold
11760,P335318.12.2,A.ŠA₃,eqli[field]N,,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqli,eqlu,field,,P335318,12,2,object sold
11761,P335318.12.3,ša,ša[of]DET,,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,P335318,12,3,object sold
11762,P335318.12.4,{1}HE₂.NUN-a.a,Nuhšaya[1]PN,PN,PN,"['𒁹', '𒃶', '𒉣', '𒀀', '𒀀']",𒁹𒃶𒉣𒀀𒀀,{1}HE₂.NUN-a.a,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Nuhšaya,Nuhšaya,1,,P335318,12,4,object sold
11763,P335318.12.5,[o],u,,u,['o'],o,[o],['missing'],1.0,,,,,P335318,12,5,object sold
11764,P335318.13.1,SUHUR,ṭēhi[adjacent to]PRP,,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,ṭēhi,ṭāhu,adjacent to,,P335318,13,1,object sold
11765,P335318.13.2,A.ŠA₃,eqli[field]N,,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqli,eqlu,field,,P335318,13,2,object sold
11766,P335318.13.3,ša,ša[of]DET,,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,P335318,13,3,object sold
11767,P335318.13.4,{1}mu-še-zib—{d}[x,u,,u,"['𒁹', '𒈬', '𒊺', '𒍦', '𒀭', 'x']",𒁹𒈬𒊺𒍦𒀭x,{1}mu-še-zib-{d}[x],"['complete', 'complete', 'complete', 'complete', 'complete', 'missing']",0.17,,,,,P335318,13,4,object sold
11768,P335318.13.5,x],u,,u,['x'],x,[x],['missing'],1.0,,,,,P335318,13,5,object sold
11769,P335318.14.1,u₂-piš-ma,uppišma[contract]V,,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-piš-ma,"['complete', 'complete', 'complete']",0.0,uppišma,epēšu,contract,,P335318,14,1,initiation of transaction
11770,P335318.14.2,{1}ri-ba-a-[te],Ribati[1]PN$Ribate,PN,PN,"['𒁹', '𒊑', '𒁀', '𒀀', '𒋼']",𒁹𒊑𒁀𒀀𒋼,{1}ri-ba-a-[te],"['complete', 'complete', 'complete', 'complete', 'missing']",0.2,Ribate,Ribati,1,,P335318,14,2,initiation of transaction
11771,P335318.15.1,ina,ina[in+=for]PRP,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,P335318,15,1,price
11772,P335318.15.2,ŠA₃-bi,libbi[interior]N,,N,"['𒊮', '𒁉']",𒊮𒁉,ŠA₃-bi,"['complete', 'complete']",0.0,libbi,libbu,interior,,P335318,15,2,price
11773,P335318.15.3,04,n,NUMBER,n,['𒐉'],𒐉,04,['complete'],0.0,,,,,P335318,15,3,price
11774,P335318.15.4,GIN₂-MEŠ,šiqlī[a unit of weight]N,,N,"['𒂆', '𒈨𒌍']",𒂆𒈨𒌍,GIN₂-MEŠ,"['complete', 'complete']",0.0,šiqlī,šiqlu,a unit of weight,,P335318,15,4,price
11775,P335318.15.5,KUG.[UD],ṣarpi[silver]N,,N,"['𒆬', '𒌓']",𒆬𒌓,KUG.[UD],"['complete', 'missing']",0.5,ṣarpi,ṣarpu,silver,,P335318,15,5,price
11776,P335318.16.1,TA@v,issu[from+=from]PRP,,PRP,['𒋬'],𒋬,TA@v,['complete'],0.0,issu,ištu,from,,P335318,16,1,completion of transaction
