Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word,annotation
3760,P527238.2.1,kunuk[seal]N,{⸢na₄⸣}KIŠIB,kunuk,kunukku,seal,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{⸢NA₄⸣}KIŠIB,"['damaged', 'complete']",0.25,,,P527238,2,1,seal identification
3761,P527238.2.2,+Etin-Salmanu[]PN$,{[m}ŠITIM]-{d}⸢DI⸣-man,Etin-Salmanu,Etin-Salmanu,1,PN,"['𒁹', '𒁶', '𒀭', '𒁲', '𒌋𒌋']",𒁹𒁶𒀭𒁲𒌋𒌋,{[m]}[ŠITIM]-{d}⸢DI⸣-man,"['missing', 'missing', 'complete', 'damaged', 'complete']",0.5,PN,,P527238,2,2,seal identification
3762,P527238.4.1,mār[son]N,⸢A,mār,māru,son,N,['𒀀'],𒀀,⸢A⸣,['damaged'],0.5,,,P527238,4,1,seal identification
3763,P527238.4.2,x[1]PN,{m⸣}[x-x-x-x],x,x,1,PN,"['𒁹', 'X', 'X', 'X', 'X']",𒁹XXXX,{⸢m⸣}[x-x-x-x],"['damaged', 'missing', 'missing', 'missing', 'missing']",0.9,PN,,P527238,4,2,seal identification
3764,P527238.5.1,bēl[owner]N,EN,bēl,bēlu,owner,N,['𒂗'],𒂗,EN,['complete'],0.0,,,P527238,5,1,seal identification
3765,P527238.5.2,X,A.⸢ŠA₃⸣.[GA,,,,X,"['𒀀', '𒊮', '𒂵']",𒀀𒊮𒂵,A.⸢ŠA₃⸣.[GA],"['complete', 'damaged', 'missing']",0.5,,,P527238,5,2,seal identification
3766,P527238.5.3,X,SUM-ni],,,,X,"['𒋧', '𒉌']",𒋧𒉌,[SUM-ni],"['missing', 'missing']",1.0,,,P527238,5,3,seal identification
3767,P527238.6.1,X,E₂,,,,X,['𒂍'],𒂍,E₂,['complete'],0.0,,,P527238,6,1,object sold
3768,P527238.6.2,n,01,,,,n,['01'],01,01,['complete'],0.0,NUMBER,,P527238,6,2,object sold
3769,P527238.6.3,X,ANŠE,,,,X,['𒀲'],𒀲,ANŠE,['complete'],0.0,,,P527238,6,3,object sold
3770,P527238.6.4,X,⸢A.ŠA₃.GA⸣,,,,X,"['𒀀', '𒊮', '𒂵']",𒀀𒊮𒂵,⸢A⸣.⸢ŠA₃⸣.⸢GA⸣,"['damaged', 'damaged', 'damaged']",0.5,,,P527238,6,4,object sold
3771,P527238.7.1,ina[at]PRP,ina,ina,ina,at,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P527238,7,1,object sold
3772,P527238.7.2,X,bat-te,,,,X,"['𒁁', '𒋼']",𒁁𒋼,bat-te,"['complete', 'complete']",0.0,,,P527238,7,2,object sold
3773,P527238.7.3,X,am-me-ti,,,,X,"['𒄠', '𒈨', '𒋾']",𒄠𒈨𒋾,am-me-ti,"['complete', 'complete', 'complete']",0.0,,,P527238,7,3,object sold
3774,P527238.8.1,X,gab-di,,,,X,"['𒃮', '𒁲']",𒃮𒁲,gab-di,"['complete', 'complete']",0.0,,,P527238,8,1,object sold
3775,P527238.8.2,+Taklak-ana-Issar[]PN$,{m}tak-lak-ana-15,Taklak-ana-Issar,Taklak-ana-Issar,1,PN,"['𒁹', '𒋳', '𒋃', '𒁹', '𒌋𒐊']",𒁹𒋳𒋃𒁹𒌋𒐊,{m}tak-lak-ana-15,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,,P527238,8,2,object sold
3776,P527238.9.1,X,gab-di,,,,X,"['𒃮', '𒁲']",𒃮𒁲,gab-di,"['complete', 'complete']",0.0,,,P527238,9,1,object sold
