Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
9853,P335328.2.1,{na₄}KIŠIB,kunukku[seal]N,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,kunukku,kunukku,seal,,,P335328,2,1,seal identification
9854,P335328.2.2,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335328,2,2,seal identification
9855,P335328.2.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335328,2,3,seal identification
9856,P335328.2.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335328,2,4,seal identification
9857,P335328.2.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335328,2,5,seal identification
9858,P335328.2.6,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335328,2,6,seal identification
9859,P335328.3.1,{uru}[x,u,u,"['𒌷', 'x']",𒌷x,{URU}[x],"['complete', 'missing']",0.5,,,,,,P335328,3,1,seal identification
9860,P335328.3.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335328,3,2,seal identification
9861,P335328.3.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335328,3,3,seal identification
9862,P335328.3.4,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335328,3,4,seal identification
9863,P335328.7.1,{1}{d}IM—DU₃,Adad-ibni[1]PN,PN,"['𒁹', '𒀭', '𒅎', '𒆕']",𒁹𒀭𒅎𒆕,{1}{d}IM-DU₃,"['complete', 'complete', 'complete', 'complete']",0.0,Adad-ibni,Adad-ibni,1,PN,,P335328,7,1,seal identification
9864,P335328.7.2,⸢DUMU⸣,mār[son]N,N,['𒌉'],𒌉,⸢DUMU⸣,['damaged'],0.5,mār,māru,son,,,P335328,7,2,seal identification
9865,P335328.7.3,{1}UD-20-KAM₂-a-a],Ešrayu[1]PN$Ešraya,PN,"['𒁹', '𒌓', '𒌋𒌋', '𒆚', '𒀀', '𒀀']",𒁹𒌓𒌋𒌋𒆚𒀀𒀀,{[1]}[UD-20-KAM₂-a-a],"['missing', 'missing', 'missing', 'missing', 'missing', 'missing']",1.0,Ešraya,Ešrayu,1,PN,,P335328,7,3,seal identification
9866,P335328.9.1,E₂,bētu[plot of land]N,N,['𒂍'],𒂍,E₂,['complete'],0.0,bētu,bītu,plot of land,,,P335328,9,1,object sold
9867,P335328.9.2,15,n,n,['15'],15,15,['complete'],0.0,,,,NUMBER,,P335328,9,2,object sold
9868,P335328.9.3,ANŠE,imārī[a unit of capacity]N,N,['𒀲'],𒀲,ANŠE,['complete'],0.0,imārī,imēru,a unit of capacity,,,P335328,9,3,object sold
9869,P335328.9.4,{še}⸢NUMUN⸣,zēru[seed(s)//agricultural land]N$zarʾu,N,"['𒊺', '𒆰']",𒊺𒆰,{ŠE}⸢NUMUN⸣,"['complete', 'damaged']",0.25,zarʾu,zēru,agricultural land,,,P335328,9,4,object sold
9870,P335328.9.5,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335328,9,5,object sold
9871,P335328.9.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335328,9,6,object sold
9872,P335328.9.7,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335328,9,7,object sold
9873,P335328.9.8,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335328,9,8,object sold
9874,P335328.10.1,ina,ina[in]PRP,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,,P335328,10,1,object sold
9875,P335328.10.2,ma-za-ru-te,mazarūte[(area or state of) cultivation]N,N,"['𒈠', '𒍝', '𒊒', '𒋼']",𒈠𒍝𒊒𒋼,ma-za-ru-te,"['complete', 'complete', 'complete', 'complete']",0.0,mazarūte,mazrūtu,(area or state of) cultivation,,,P335328,10,2,object sold
9876,P335328.10.3,bu-⸢ra-a⸣-[te,būrtu[cistern//well]N$burāte,N,"['𒁍', '𒊏', '𒀀', '𒋼']",𒁍𒊏𒀀𒋼,bu-⸢ra-a⸣-[te],"['complete', 'damaged', 'damaged', 'missing']",0.5,burāte,būrtu,well,,,P335328,10,3,object sold
9877,P335328.10.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335328,10,4,object sold
9878,P335328.10.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335328,10,5,object sold
9879,P335328.10.6,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335328,10,6,object sold
9880,P335328.11.1,ša,ša[of]DET,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,,P335328,11,1,object sold
9881,P335328.11.2,{1}{d}IM—DU₃,Adad-ibni[1]PN,PN,"['𒁹', '𒀭', '𒅎', '𒆕']",𒁹𒀭𒅎𒆕,{1}{d}IM-DU₃,"['complete', 'complete', 'complete', 'complete']",0.0,Adad-ibni,Adad-ibni,1,PN,,P335328,11,2,object sold
9882,P335328.11.3,DUMU,mār[son]N,N,['𒌉'],𒌉,DUMU,['complete'],0.0,mār,māru,son,,,P335328,11,3,object sold
9883,P335328.11.4,{1}⸢UD-20-KAM₂⸣-[a-a],Ešrayu[1]PN$Ešraya,PN,"['𒁹', '𒌓', '𒌋𒌋', '𒆚', '𒀀', '𒀀']",𒁹𒌓𒌋𒌋𒆚𒀀𒀀,{1}⸢UD-20-KAM₂⸣-[a-a],"['complete', 'damaged', 'damaged', 'damaged', 'missing', 'missing']",0.58,Ešraya,Ešrayu,1,PN,,P335328,11,4,object sold
9884,P335328.12.1,u₂-tap-piš,ūtappiš[contract]V,V,"['𒌑', '𒋰', '𒄫']",𒌑𒋰𒄫,u₂-tap-piš,"['complete', 'complete', 'complete']",0.0,ūtappiš,epēšu,contract,,,P335328,12,1,initiation of transaction
9885,P335328.12.2,ina,ina[in+=for]PRP,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,,P335328,12,2,price
9886,P335328.12.3,ŠA₃-bi,libbi[interior]N,N,"['𒊮', '𒁉']",𒊮𒁉,ŠA₃-bi,"['complete', 'complete']",0.0,libbi,libbu,interior,,,P335328,12,3,price
9887,P335328.12.4,30,n,n,['𒌍'],𒌍,30,['complete'],0.0,,,,NUMBER,,P335328,12,4,price
9888,P335328.12.5,MA.⸢NA⸣,manê[a unit of weight]N,N,"['𒈠', '𒈾']",𒈠𒈾,MA.⸢NA⸣,"['complete', 'damaged']",0.25,manê,manû,a unit of weight,,,P335328,12,5,price
9889,P335328.12.6,[KUG.UD],ṣarpi[silver]N,N,"['𒆬', '𒌓']",𒆬𒌓,[KUG].[UD],"['missing', 'missing']",1.0,ṣarpi,ṣarpu,silver,,,P335328,12,6,price
9890,P335328.13.1,a-na,ana[to]PRP,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,ana,ana,to,,,P335328,13,1,completion of transaction
