Unnamed: 0,ref,inst,frag,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,text,line,word,annotation
1388,P224638.1.1,kūm[instead of]PRP,⸢ku⸣-um,,PRP,"['𒆪', '𒌝']",𒆪𒌝,⸢ku⸣-um,"['damaged', 'complete']",0.25,kūm,kūm,instead of,P224638,1,1,seal identification
1389,P224638.1.2,kunukkīšu[seal]N,{⸢na₄⸣}[KIŠIB-šu₂,,N,"['𒉌𒌓', '𒈩', '𒋙']",𒉌𒌓𒈩𒋙,{⸢NA₄⸣}[KIŠIB-šu₂],"['damaged', 'missing', 'missing']",0.83,kunukkīšu,kunukku,seal,P224638,1,2,seal identification
1390,P224638.1.3,iškun[place]V,iš-kun],,V,"['𒅖', '𒆲']",𒅖𒆲,[iš-kun],"['missing', 'missing']",1.0,iškun,šakānu,place,P224638,1,3,seal identification
1391,P224638.4.1,ṣupur[fingernail]N,ṣu-pur,,N,"['𒍮', '𒁓']",𒍮𒁓,ṣu-pur,"['complete', 'complete']",0.0,ṣupur,ṣupru,fingernail,P224638,4,1,seal identification
1392,P224638.4.2,u,{1}a-x+[x,,u,"['𒁹', '𒀀', 'X', 'X']",𒁹𒀀XX,{1}a-x+[x],"['complete', 'complete', 'complete', 'missing']",0.25,,,,P224638,4,2,seal identification
1393,P224638.4.3,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224638,4,3,seal identification
1394,P224638.4.4,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224638,4,4,seal identification
1395,P224638.4.5,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224638,4,5,seal identification
1396,P224638.4.6,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224638,4,6,seal identification
1397,P224638.4.7,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224638,4,7,seal identification
1398,P224638.4.8,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P224638,4,8,seal identification
1399,P224638.5.1,bētu[estate]N,E₂,,N,['𒂍'],𒂍,E₂,['complete'],0.0,bētu,bītu,estate,P224638,5,1,object sold
1400,P224638.5.2,n,50,NUMBER,n,['𒐐'],𒐐,50,['complete'],0.0,,,,P224638,5,2,object sold
1401,P224638.5.3,imār[a unit of capacity]N,ANŠE,,N,['𒀲'],𒀲,ANŠE,['complete'],0.0,imār,imēru,a unit of capacity,P224638,5,3,object sold
1402,P224638.5.4,eqli[land]N,A.⸢ŠA₃⸣,,N,"['𒀀', '𒊮']",𒀀𒊮,A.⸢ŠA₃⸣,"['complete', 'damaged']",0.25,eqli,eqlu,land,P224638,5,4,object sold
1403,P224638.5.5,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P224638,5,5,object sold
1404,P224638.5.6,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224638,5,6,object sold
1405,P224638.5.7,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224638,5,7,object sold
1406,P224638.5.8,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224638,5,8,object sold
1407,P224638.5.9,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P224638,5,9,object sold
1408,P224638.6.1,ina[in]PRP,ina,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,P224638,6,1,object sold
1409,P224638.6.2,libbi[interior]N,ŠA₃,,N,['𒊮'],𒊮,ŠA₃,['complete'],0.0,libbi,libbu,interior,P224638,6,2,object sold
1410,P224638.6.3,sūti[a unit of capacity]N,{giš}BAN₂,,N,"['𒄑', '𒑏']",𒄑𒑏,{GIŠ}BAN₂,"['complete', 'complete']",0.0,sūti,sūtu,a unit of capacity,P224638,6,3,object sold
