Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
22704,P336190.2.1,{na₄}KIŠIB,kunukku[seal]N,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,kunukku,kunukku,seal,,,P336190,2,1,seal identification
22705,P336190.2.2,{1}{d]}PA—SU,Nabu-eriba[1]PN,PN,"['𒁹', '𒀭', '𒉺', '𒋢']",𒁹𒀭𒉺𒋢,{[1]}{[d]}PA-SU,"['missing', 'missing', 'complete', 'complete']",0.5,Nabu-eriba,Nabu-eriba,1,PN,,P336190,2,2,seal identification
22706,P336190.3.1,{uru}ŠE—E₂—[sa]-sa-na-a,Kapar-Bit-sasana[1]GN$,GN,"['𒌷', '𒊺', '𒂍', '𒊓', '𒊓', '𒈾', '𒀀']",𒌷𒊺𒂍𒊓𒊓𒈾𒀀,{URU}ŠE-E₂-[sa]-sa-na-a,"['complete', 'complete', 'complete', 'missing', 'complete', 'complete', 'complete']",0.14,Kapar-Bit-sasana,Kapar-Bit-sasana,1,GN,,P336190,3,1,seal identification
22707,P336190.4.1,EN,bēl[owner]N,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,,,P336190,4,1,seal identification
22708,P336190.4.2,A.ŠA₃,eqli[field]N,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqli,eqlu,field,,,P336190,4,2,seal identification
22709,P336190.4.3,SUM-ni,tadāni[giving]'N,V,"['𒋧', '𒉌']",𒋧𒉌,SUM-ni,"['complete', 'complete']",0.0,tadāni,tadānu,giving,,,P336190,4,3,seal identification
22710,P336190.8.1,E₂,bētu[plot of land]N,N,['𒂍'],𒂍,E₂,['complete'],0.0,bētu,bītu,plot of land,,,P336190,8,1,object sold
22711,P336190.8.2,05,n,n,['𒐊'],𒐊,05,['complete'],0.0,,,,NUMBER,,P336190,8,2,object sold
22712,P336190.8.3,[ANŠE],imārī[a unit of capacity]N,N,['𒀲'],𒀲,[ANŠE],['missing'],1.0,imārī,imēru,a unit of capacity,,,P336190,8,3,object sold
22713,P336190.8.4,A.ŠA₃,eqlu[field]N,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqlu,eqlu,field,,,P336190,8,4,object sold
22714,P336190.8.5,ša,ša[of]DET,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,,P336190,8,5,object sold
22715,P336190.8.6,[x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P336190,8,6,object sold
22716,P336190.8.7,x,u,u,['x'],x,x,['complete'],0.0,,,,,,P336190,8,7,object sold
22717,P336190.8.8,x,u,u,['x'],x,x,['complete'],0.0,,,,,,P336190,8,8,object sold
22718,P336190.9.1,ina,ina[in]PRP,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,,P336190,9,1,object sold
22719,P336190.9.2,{uru}[ŠE]—⸢E₂—sa⸣-sa-na-a,Kapar-Bit-sasana[1]GN$,GN,"['𒌷', '𒊺', '𒂍', '𒊓', '𒊓', '𒈾', '𒀀']",𒌷𒊺𒂍𒊓𒊓𒈾𒀀,{URU}[ŠE]-⸢E₂-sa⸣-sa-na-a,"['complete', 'missing', 'damaged', 'damaged', 'complete', 'complete', 'complete']",0.29,Kapar-Bit-sasana,Kapar-Bit-sasana,1,GN,,P336190,9,2,object sold
22720,P336190.10.1,ina,ina[in+=for]PRP,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,,P336190,10,1,price
22721,P336190.10.2,ŠA₃,libbi[interior]N,N,['𒊮'],𒊮,ŠA₃,['complete'],0.0,libbi,libbu,interior,,,P336190,10,2,price
22722,P336190.10.3,04,n,n,['𒐉'],𒐉,04,['complete'],0.0,,,,NUMBER,,P336190,10,3,price
22723,P336190.10.4,1/2,n,n,['𒈦'],𒈦,1/2,['complete'],0.0,,,,NUMBER,,P336190,10,4,price
22724,P336190.10.5,MA.NA,manê[a unit of weight]N,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,manê,manû,a unit of weight,,,P336190,10,5,price
22725,P336190.10.6,KUG.UD,ṣarpi[silver]N,N,"['𒆬', '𒌓']",𒆬𒌓,KUG.UD,"['complete', 'complete']",0.0,ṣarpi,ṣarpu,silver,,,P336190,10,6,price
22726,P336190.11.1,{1}tu-[x]-x-kal-la,u,u,"['𒁹', '𒌅', 'x', 'x', '𒆗', '𒆷']",𒁹𒌅xx𒆗𒆷,{1}tu-[x]-x-kal-la,"['complete', 'complete', 'missing', 'complete', 'complete', 'complete']",0.17,,,,,,P336190,11,1,none
22727,P336190.15.1,[IGI],šību[witness]N,N,['𒅆'],𒅆,[IGI],['missing'],1.0,šību,šību,witness,,,P336190,15,1,witness
22728,P336190.15.2,{1}ra-⸢ma⸣-nu—id-ri,Ramman-idri[1]PN$,PN,"['𒁹', '𒊏', '𒈠', '𒉡', '𒀉', '𒊑']",𒁹𒊏𒈠𒉡𒀉𒊑,{1}ra-⸢ma⸣-nu-id-ri,"['complete', 'complete', 'damaged', 'complete', 'complete', 'complete']",0.08,Ramman-idri,Ramman-idri,1,PN,,P336190,15,2,witness
22729,P336190.16.1,⸢DUMU⸣,mār[son]N,N,['𒌉'],𒌉,⸢DUMU⸣,['damaged'],0.5,mār,māru,son,,,P336190,16,1,witness
22730,P336190.16.2,{1}bar-bar-ra-a,Barbarra[1]PN$,PN,"['𒁹', '𒁇', '𒁇', '𒊏', '𒀀']",𒁹𒁇𒁇𒊏𒀀,{1}bar-bar-ra-a,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Barbarra,Barbarra,1,PN,,P336190,16,2,witness
22731,P336190.17.1,IGI,šību[witness]N,N,['𒅆'],𒅆,IGI,['complete'],0.0,šību,šību,witness,,,P336190,17,1,witness
22732,P336190.17.2,{1}tab-ba-la-a,Tabalayu[1]PN$Tabalaya,PN,"['𒁹', '𒋰', '𒁀', '𒆷', '𒀀']",𒁹𒋰𒁀𒆷𒀀,{1}tab-ba-la-a,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Tabalaya,Tabalayu,1,PN,,P336190,17,2,witness
22733,P336190.18.1,IGI,šību[witness]N,N,['𒅆'],𒅆,IGI,['complete'],0.0,šību,šību,witness,,,P336190,18,1,witness
