Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word,annotation
17761,P527269.2.1,kunuk[seal]N,{na₄}KIŠIB,kunuk,kunukku,seal,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,,,P527269,2,1,seal identification
17762,P527269.2.2,x[1]PN,{m}[x-x-x-x],x,x,1,PN,"['𒁹', 'X', 'X', 'X', 'X']",𒁹XXXX,{m}[x-x-x-x],"['complete', 'missing', 'missing', 'missing', 'missing']",0.8,PN,,P527269,2,2,seal identification
17763,P527269.3.1,mār[son]N,A,mār,māru,son,N,['𒀀'],𒀀,A,['complete'],0.0,,,P527269,3,1,seal identification
17764,P527269.3.2,x[1]PN,{m}[x-x-x-x],x,x,1,PN,"['𒁹', 'X', 'X', 'X', 'X']",𒁹XXXX,{m}[x-x-x-x],"['complete', 'missing', 'missing', 'missing', 'missing']",0.8,PN,,P527269,3,2,seal identification
17765,P527269.4.1,+Kapar-x-ayu[of Kapar-...]EN$Kapar-x-aya,{uru}ŠE-{[m}x-x-x]-a-a,Kapar-x-aya,Kapar-x-ayu,of Kapar-...,EN,"['𒌷', '𒊺', '𒁹', 'X', 'X', 'X', '𒀀', '𒀀']",𒌷𒊺𒁹XXX𒀀𒀀,{URU}ŠE-{[m]}[x-x-x]-a-a,"['complete', 'complete', 'missing', 'missing', 'missing', 'missing', 'complete', 'complete']",0.5,,,P527269,4,1,seal identification
17766,P527269.6.1,bēl[owner]N,EN,bēl,bēlu,owner,N,['𒂗'],𒂗,EN,['complete'],0.0,,,P527269,6,1,seal identification
17767,P527269.6.2,X,A.[ŠA₃.GA,,,,X,"['𒀀', '𒊮', '𒂵']",𒀀𒊮𒂵,A.[ŠA₃].[GA],"['complete', 'missing', 'missing']",0.67,,,P527269,6,2,seal identification
17768,P527269.6.3,X,SUM-an],,,,X,"['𒋧', '𒀭']",𒋧𒀭,[SUM-an],"['missing', 'missing']",1.0,,,P527269,6,3,seal identification
17769,P527269.8.1,X,⸢SUHUR⸣,,,,X,['𒋦'],𒋦,⸢SUHUR⸣,['damaged'],0.5,,,P527269,8,1,object sold
17770,P527269.8.2,x[1]PN,{[m}x-x-x-x],x,x,1,PN,"['𒁹', 'X', 'X', 'X', 'X']",𒁹XXXX,{[m]}[x-x-x-x],"['missing', 'missing', 'missing', 'missing', 'missing']",1.0,PN,,P527269,8,2,object sold
17771,P527269.9.1,X,⸢SUHUR⸣,,,,X,['𒋦'],𒋦,⸢SUHUR⸣,['damaged'],0.5,,,P527269,9,1,object sold
17772,P527269.9.2,x[1]PN,{[m}x-x-x-x],x,x,1,PN,"['𒁹', 'X', 'X', 'X', 'X']",𒁹XXXX,{[m]}[x-x-x-x],"['missing', 'missing', 'missing', 'missing', 'missing']",1.0,PN,,P527269,9,2,object sold
17773,P527269.13.1,šību[witness]N,[IGI,šību,šību,witness,N,['𒅆'],𒅆,[IGI],['missing'],1.0,,,P527269,13,1,witness
17774,P527269.13.2,x[1]PN,{m}x-x-x-x],x,x,1,PN,"['𒁹', 'X', 'X', 'X', 'X']",𒁹XXXX,{[m]}[x-x-x-x],"['missing', 'missing', 'missing', 'missing', 'missing']",1.0,PN,,P527269,13,2,witness
17775,P527269.13.3,mār[son]N,A,mār,māru,son,N,['𒀀'],𒀀,A,['complete'],0.0,,,P527269,13,3,witness
17776,P527269.13.4,x[1]PN,{m}[x-x-x-x],x,x,1,PN,"['𒁹', 'X', 'X', 'X', 'X']",𒁹XXXX,{m}[x-x-x-x],"['complete', 'missing', 'missing', 'missing', 'missing']",0.8,PN,,P527269,13,4,witness
17777,P527269.14.1,šību[witness]N,[IGI,šību,šību,witness,N,['𒅆'],𒅆,[IGI],['missing'],1.0,,,P527269,14,1,witness
17778,P527269.14.2,x[1]PN,{m}x-x-x-x,x,x,1,PN,"['𒁹', 'X', 'X', 'X', 'X']",𒁹XXXX,{[m]}[x-x-x-x],"['missing', 'missing', 'missing', 'missing', 'missing']",1.0,PN,,P527269,14,2,witness
17779,P527269.14.3,mār[son]N,A,mār,māru,son,N,['𒀀'],𒀀,[A],['missing'],1.0,,,P527269,14,3,witness
