Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word,annotation
2906,P527173.2.1,kunuk[seal]N,{na₄}KIŠIB,kunuk,kunukku,seal,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,,,P527173,2,1,seal identification
2907,P527173.2.2,+Ia-Dadi[]PN$,{m}ia-da-di,Ia-Dadi,Ia-Dadi,1,PN,"['𒁹', '𒅀', '𒁕', '𒁲']",𒁹𒅀𒁕𒁲,{m}ia-da-di,"['complete', 'complete', 'complete', 'complete']",0.0,PN,,P527173,2,2,seal identification
2908,P527173.3.1,kunuk[seal]N,{na₄}KIŠIB,kunuk,kunukku,seal,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,,,P527173,3,1,seal identification
2909,P527173.3.2,+Ahhe-leʾi[]PN$,{m}PAB.MEŠ-le-i,Ahhe-leʾi,Ahhe-leʾi,1,PN,"['𒁹', '𒉽', '𒈨𒌍', '𒇷', '𒄿']",𒁹𒉽𒈨𒌍𒇷𒄿,{m}PAB.MEŠ-le-i,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,,P527173,3,2,seal identification
2910,P527173.4.1,mār[son]N,DUMU,mār,māru,son,N,['𒌉'],𒌉,DUMU,['complete'],0.0,,,P527173,4,1,seal identification
2911,P527173.4.2,+Apladad-ṭuri[]PN$,{m}{d}A.10-ṭu-ri-i,Apladad-ṭuri,Apladad-ṭuri,1,PN,"['𒁹', '𒀭', '𒀀', '𒌋', '𒂅', '𒊑', '𒄿']",𒁹𒀭𒀀𒌋𒂅𒊑𒄿,{m}{d}A.10-ṭu-ri-i,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,,P527173,4,2,seal identification
2912,P527173.5.1,+Bit-Binini[]SN$,{uru}E₂-bi-ni-ni,Bit-Binini,Bit-Binini,1,SN,"['𒌷', '𒂍', '𒁉', '𒉌', '𒉌']",𒌷𒂍𒁉𒉌𒉌,{URU}E₂-bi-ni-ni,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,SN,,P527173,5,1,seal identification
2913,P527173.6.1,bēl[owner]N,EN,bēl,bēlu,owner,N,['𒂗'],𒂗,EN,['complete'],0.0,,,P527173,6,1,seal identification
2914,P527173.6.2,eqli[field]N,A.ŠA₃.GA,eqli,eqlu,field,N,"['𒀀', '𒊮', '𒂵']",𒀀𒊮𒂵,A.ŠA₃.GA,"['complete', 'complete', 'complete']",0.0,,,P527173,6,2,seal identification
2915,P527173.6.3,iddunu[give]V,SUM-nu,iddunu,tadānu,give,V,"['𒋧', '𒉡']",𒋧𒉡,SUM-nu,"['complete', 'complete']",0.0,,,P527173,6,3,seal identification
2916,P527173.8.1,bēt[house]N,[E₂,bēt,bītu,house,N,['𒂍'],𒂍,[E₂],['missing'],1.0,,,P527173,8,1,object sold
2917,P527173.8.2,n,x],,,,n,['X'],X,[x],['missing'],1.0,NUMBER,,P527173,8,2,object sold
2918,P527173.8.3,imār[a unit of area]N,⸢ANŠE,imār,imēru,a unit of area,N,['𒀲'],𒀲,⸢ANŠE⸣,['damaged'],0.5,,,P527173,8,3,object sold
2919,P527173.8.4,eqlu[field]N,A⸣.ŠA₃.⸢GA⸣,eqlu,eqlu,field,N,"['𒀀', '𒊮', '𒂵']",𒀀𒊮𒂵,⸢A⸣.ŠA₃.⸢GA⸣,"['damaged', 'complete', 'damaged']",0.33,,,P527173,8,4,object sold
2920,P527173.8.5,X,e-ṣa-⸢a-du⸣,,,,X,"['𒂊', '𒍝', '𒀀', '𒁺']",𒂊𒍝𒀀𒁺,e-ṣa-⸢a-du⸣,"['complete', 'complete', 'damaged', 'damaged']",0.25,,,P527173,8,5,object sold
2921,P527173.9.1,gabdi[adjoining to]PRP,⸢gab⸣-di,gabdi,gabdi,adjoining to,PRP,"['𒃮', '𒁲']",𒃮𒁲,⸢gab⸣-di,"['damaged', 'complete']",0.25,,,P527173,9,1,object sold
2922,P527173.9.2,+Al-ša-Ziba[]SN$,URU.2-ša₂-zi-ba-a,Al-ša-Ziba,Al-ša-Ziba,1,SN,"['𒌷', '𒈫', '𒃻', '𒍣', '𒁀', '𒀀']",𒌷𒈫𒃻𒍣𒁀𒀀,URU.2-ša₂-zi-ba-a,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,SN,,P527173,9,2,object sold
2923,P527173.10.1,+Bit-Binini[]SN$,{uru}E₂-bi-ni-ni,Bit-Binini,Bit-Binini,1,SN,"['𒌷', '𒂍', '𒁉', '𒉌', '𒉌']",𒌷𒂍𒁉𒉌𒉌,{URU}E₂-bi-ni-ni,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,SN,,P527173,10,1,object sold
2924,P527173.11.1,+Ini-il[]PN$Inni-il,{m}in-ni-DINGIR,Inni-il,Ini-il,1,PN,"['𒁹', '𒅔', '𒉌', '𒀭']",𒁹𒅔𒉌𒀭,{m}in-ni-DINGIR,"['complete', 'complete', 'complete', 'complete']",0.0,PN,,P527173,11,1,object sold
2925,P527173.12.1,+Dadani[]PN$,{m}da-da-a-ni,Dadani,Dadani,1,PN,"['𒁹', '𒁕', '𒁕', '𒀀', '𒉌']",𒁹𒁕𒁕𒀀𒉌,{m}da-da-a-ni,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,,P527173,12,1,object sold
2926,P527173.13.1,+Bit-Saʾili[]SN$,{uru}E₂-sa-i-li,Bit-Saʾili,Bit-Saʾili,1,SN,"['𒌷', '𒂍', '𒊓', '𒄿', '𒇷']",𒌷𒂍𒊓𒄿𒇷,{URU}E₂-sa-i-li,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,SN,,P527173,13,1,object sold
2927,P527173.14.1,uppišma[contract]V,u₂-piš-ma,uppišma,epēšu,contract,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-piš-ma,"['complete', 'complete', 'complete']",0.0,,,P527173,14,1,initiation of transaction
2928,P527173.14.2,Šulmu-šarri[1]PN,{m}DI-mu-LUGAL,Šulmu-šarri,Šulmu-šarri,1,PN,"['𒁹', '𒁲', '𒈬', '𒈗']",𒁹𒁲𒈬𒈗,{m}DI-mu-LUGAL,"['complete', 'complete', 'complete', 'complete']",0.0,PN,,P527173,14,2,initiation of transaction
2929,P527173.15.1,mār[son]N,⸢DUMU⸣,mār,māru,son,N,['𒌉'],𒌉,⸢DUMU⸣,['damaged'],0.5,,,P527173,15,1,initiation of transaction
2930,P527173.15.2,Marduk-šarru-uṣur[1]PN,{m}{d}ŠU₂-MAN-PAB,Marduk-šarru-uṣur,Marduk-šarru-uṣur,1,PN,"['𒁹', '𒀭', '𒋙', '𒌋𒌋', '𒉽']",𒁹𒀭𒋙𒌋𒌋𒉽,{m}{d}ŠU₂-MAN-PAB,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,,P527173,15,2,initiation of transaction
2931,P527173.15.3,ina[at]PRP,ina,ina,ina,at,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P527173,15,3,price
