Unnamed: 0,ref,inst,frag,unicode,unicode_word,reading,break,break_perc,lang,text,line,word,mask,annotation
15862,P336947.2.1,%akk-x-neoass:{NA₄}KIŠIB=,{na₄}KIŠIB,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,,P336947,2,1,,seal identification
15863,P336947.2.2,%akk-x-neoass:{1}bi-bi-ia=,{1}bi-bi-[ia],"['𒁹', '𒁉', '𒁉', '𒅀']",𒁹𒁉𒁉𒅀,{1}bi-bi-[ia],"['complete', 'complete', 'complete', 'missing']",0.25,,P336947,2,2,,seal identification
15864,P336947.3.1,%akk-x-neoass:A=,A,['𒀀'],𒀀,A,['complete'],0.0,,P336947,3,1,,seal identification
15865,P336947.3.2,%akk-x-neoass:{1}PAB-BAD₃=,{1}PAB-⸢BAD₃⸣,"['𒁹', '𒉽', '𒂦']",𒁹𒉽𒂦,{1}PAB-⸢BAD₃⸣,"['complete', 'complete', 'damaged']",0.17,,P336947,3,2,,seal identification
15866,P336947.4.1,%akk-x-neoass:EN=,EN,['𒂗'],𒂗,EN,['complete'],0.0,,P336947,4,1,,seal identification
15867,P336947.4.2,%akk-x-neoass:{LU₂}TUR=,{lu₂}TUR,"['𒇽', '𒌉']",𒇽𒌉,{LU₂}TUR,"['complete', 'complete']",0.0,,P336947,4,2,,seal identification
15868,P336947.4.3,%akk-x-neoass:ta-da-ni=,ta-[da-ni],"['𒋫', '𒁕', '𒉌']",𒋫𒁕𒉌,ta-[da-ni],"['complete', 'missing', 'missing']",0.67,,P336947,4,3,,seal identification
15869,P336947.8.1,%akk-x-neoass:x=,[x,['X'],X,[x],['missing'],1.0,,P336947,8,1,,object sold
15870,P336947.8.2,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336947,8,2,,object sold
15871,P336947.8.3,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336947,8,3,,object sold
15872,P336947.8.4,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336947,8,4,,object sold
15873,P336947.8.5,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336947,8,5,,object sold
15874,P336947.8.6,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P336947,8,6,,object sold
15875,P336947.9.1,%akk-x-neoass:{1}x=,{1}x,"['𒁹', 'X']",𒁹X,{[1]}[x],"['missing', 'missing']",1.0,,P336947,9,1,,object sold
15876,P336947.9.2,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336947,9,2,,object sold
15877,P336947.9.3,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336947,9,3,,object sold
15878,P336947.9.4,%akk-x-neoass:{LU₂}TUR-šu₂=,{lu₂}TUR]-šu₂,"['𒇽', '𒌉', '𒋙']",𒇽𒌉𒋙,{[LU₂]}[TUR]-šu₂,"['missing', 'missing', 'complete']",0.67,,P336947,9,4,,object sold
15879,P336947.10.1,%akk-x-neoass:ša₂=,[ša₂,['𒃻'],𒃻,[ša₂],['missing'],1.0,,P336947,10,1,,object sold
