Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
13767,P224975.2.1,{[na₄}KIŠIB,kunukku[seal]N,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{[NA₄]}[KIŠIB],"['missing', 'missing']",1.0,kunukku,kunukku,seal,,,P224975,2,1,seal identification
13768,P224975.2.2,{1}15—MAN—DU₃,Issar-šarru-ibni[1]PN$,PN,"['𒁹', '15', '𒌋𒌋', '𒆕']",𒁹15𒌋𒌋𒆕,{[1]}⸢15⸣-MAN-DU₃,"['missing', 'damaged', 'complete', 'complete']",0.38,Issar-šarru-ibni,Issar-šarru-ibni,1,PN,,P224975,2,2,seal identification
13769,P224975.2.3,GAL—ZADIM,rabû[big one]N$rab&sasinnu[bow-maker]N$sasinni,N,"['𒃲', '𒈯']",𒃲𒈯,GAL-ZADIM,"['complete', 'complete']",0.0,rab,rabû,big one,,,P224975,2,3,seal identification
13771,P224975.3.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P224975,3,1,seal identification
13772,P224975.3.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P224975,3,2,seal identification
13773,P224975.3.3,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P224975,3,3,seal identification
13774,P224975.3.4,DUMU,mār[son]N,N,['𒌉'],𒌉,DUMU,['complete'],0.0,mār,māru,son,,,P224975,3,4,seal identification
13775,P224975.3.5,{1}{d}15—ta-SU,Issar-tariba[1]PN,PN,"['𒁹', '𒀭', '15', '𒋫', '𒋢']",𒁹𒀭15𒋫𒋢,{1}{d}15-ta-SU,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Issar-tariba,Issar-tariba,1,PN,,P224975,3,5,seal identification
13776,P224975.4.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P224975,4,1,seal identification
13777,P224975.4.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P224975,4,2,seal identification
13778,P224975.4.3,x]+⸢x⸣-u-ni,u,u,"['x', 'x', '𒌋', '𒉌']",xx𒌋𒉌,[x]+⸢x⸣-u-ni,"['missing', 'damaged', 'complete', 'complete']",0.38,,,,,,P224975,4,3,seal identification
13779,P224975.10.1,[x]+⸢x,u,u,"['x', 'x']",xx,[x]+⸢x⸣,"['missing', 'damaged']",0.75,,,,,,P224975,10,1,none
13780,P224975.10.2,x⸣+[x,u,u,"['x', 'x']",xx,⸢x⸣+[x],"['damaged', 'missing']",0.75,,,,,,P224975,10,2,none
