Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
19242,P335944.3.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335944,3,1,none
19243,P335944.3.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335944,3,2,none
19244,P335944.3.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335944,3,3,none
19245,P335944.3.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335944,3,4,none
19246,P335944.3.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335944,3,5,none
19247,P335944.3.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335944,3,6,none
19248,P335944.3.7,x]-⸢li⸣-i,u,u,"['x', '𒇷', '𒄿']",x𒇷𒄿,[x]-⸢li⸣-i,"['missing', 'damaged', 'complete']",0.5,,,,,,P335944,3,7,none
19249,P335944.4.1,[u₂-piš-ma,uppišma[contract]V,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,[u₂-piš-ma],"['missing', 'missing', 'missing']",1.0,uppišma,epēšu,contract,,,P335944,4,1,initiation of transaction
19250,P335944.4.2,{1}su]-⸢ha⸣-a.a,Suhayu[1]PN$Suhaya,PN,"['𒁹', '𒋢', '𒄩', '𒀀', '𒀀']",𒁹𒋢𒄩𒀀𒀀,{[1]}[su]-⸢ha⸣-a.a,"['missing', 'missing', 'damaged', 'complete', 'complete']",0.5,Suhaya,Suhayu,1,PN,,P335944,4,2,initiation of transaction
19251,P335944.5.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335944,5,1,none
19252,P335944.5.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335944,5,2,none
19253,P335944.5.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335944,5,3,none
19254,P335944.5.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335944,5,4,none
19255,P335944.5.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335944,5,5,none
19256,P335944.5.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335944,5,6,none
19257,P335944.5.7,x]-⸢li⸣-i,u,u,"['x', '𒇷', '𒄿']",x𒇷𒄿,[x]-⸢li⸣-i,"['missing', 'damaged', 'complete']",0.5,,,,,,P335944,5,7,none
19258,P335944.6.1,[ina,ina[in+=for]PRP,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,ina,ina,in,,,P335944,6,1,price
19259,P335944.6.2,ŠA₃-bi],libbi[interior]N,N,"['𒊮', '𒁉']",𒊮𒁉,[ŠA₃-bi],"['missing', 'missing']",1.0,libbi,libbu,interior,,,P335944,6,2,price
19260,P335944.6.3,⸢x⸣,u,u,['x'],x,⸢x⸣,['damaged'],0.5,,,,,,P335944,6,3,price
19261,P335944.6.4,URUDU-ME,erî[copper]N,N,"['𒍏', '𒈨']",𒍏𒈨,URUDU-ME,"['complete', 'complete']",0.0,erî,erû,copper,,,P335944,6,4,price
19262,P335944.6.5,il-qi,ilqi[purchase]V,V,"['𒅋', '𒆥']",𒅋𒆥,il-qi,"['complete', 'complete']",0.0,ilqi,leqû,purchase,,,P335944,6,5,completion of transaction
19263,P335944.7.1,[kas-pu],kaspu[money]N,N,"['𒆜', '𒁍']",𒆜𒁍,[kas-pu],"['missing', 'missing']",1.0,kaspu,kaspu,money,,,P335944,7,1,confirmation of transfer 1
19264,P335944.7.2,⸢ga⸣-mur,gammur[completed]AJ,AJ,"['𒂵', '𒄯']",𒂵𒄯,⸢ga⸣-mur,"['damaged', 'complete']",0.25,gammur,gammuru,completed,,,P335944,7,2,confirmation of transfer 1
19265,P335944.7.3,ta-din,tadin[paid]AJ,AJ,"['𒋫', '𒁷']",𒋫𒁷,ta-din,"['complete', 'complete']",0.0,tadin,tadnu,paid,,,P335944,7,3,confirmation of transfer 1
19266,P335944.8.1,[MI₂,issu[woman]N,N,['𒊩'],𒊩,[MI₂],['missing'],1.0,issu,sinništu,woman,,,P335944,8,1,confirmation of transfer 2
19267,P335944.8.2,šu₂]-a-tu₂,šuātu[that]'DP,IP,"['𒋙', '𒀀', '𒌓']",𒋙𒀀𒌓,[šu₂]-a-tu₂,"['missing', 'complete', 'complete']",0.33,šuātu,šuāti,that,,,P335944,8,2,confirmation of transfer 2
19268,P335944.8.3,za-⸢ar₂⸣-pa-at,zarpu[purchased]AJ$zarpat,AJ,"['𒍝', '𒌒', '𒉺', '𒀜']",𒍝𒌒𒉺𒀜,za-⸢ar₂⸣-pa-at,"['complete', 'damaged', 'complete', 'complete']",0.12,zarpat,zarpu,purchased,,,P335944,8,3,confirmation of transfer 2
