Unnamed: 0,ref,inst,frag,unicode,unicode_word,reading,break,break_perc,lang,text,line,word,mask,annotation
11791,P336912.2.1,%akk-x-neoass:{NA₄}KIŠIB=,{(na₄}KIŠIB,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,,P336912,2,1,,seal identification
11792,P336912.2.2,%akk-x-neoass:{1}ŠEŠ-DINGIR-a.a=,{1}ŠEŠ-DINGIR-a.a),"['𒁹', '𒋀', '𒀭', '𒀀', '𒀀']",𒁹𒋀𒀭𒀀𒀀,{1}ŠEŠ-DINGIR-a.a,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,P336912,2,2,,seal identification
11793,P336912.7.1,%akk-x-neoass:IGI=,[IGI,['𒅆'],𒅆,[IGI],['missing'],1.0,,P336912,7,1,,witness
11794,P336912.7.2,%akk-x-neoass:{1}na-bu-u-a=,{1}na]-⸢bu⸣-u-a,"['𒁹', '𒈾', '𒁍', '𒌋', '𒀀']",𒁹𒈾𒁍𒌋𒀀,{[1]}[na]-⸢bu⸣-u-a,"['missing', 'missing', 'damaged', 'complete', 'complete']",0.5,,P336912,7,2,,witness
11795,P336912.7.3,%akk-x-neoass:{LU₂}x=,{⸢lu₂⸣}[x,"['𒇽', 'X']",𒇽X,{⸢LU₂⸣}[x],"['damaged', 'missing']",0.75,,P336912,7,3,,witness
11796,P336912.7.4,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336912,7,4,,witness
11797,P336912.7.5,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P336912,7,5,,witness
11798,P336912.8.1,%akk-x-neoass:IGI=,[IGI],['𒅆'],𒅆,[IGI],['missing'],1.0,,P336912,8,1,,witness
11799,P336912.8.2,%akk-x-neoass:{1}x-APIN=,{1}x-APIN,"['𒁹', 'X', '𒀳']",𒁹X𒀳,{⸢1⸣}x-APIN,"['damaged', 'complete', 'complete']",0.17,,P336912,8,2,,witness
11800,P336912.8.3,%akk-x-neoass:{1}{d}UTU-DINGIR-a.a=,{1}{d}UTU-DINGIR-[a.a],"['𒁹', '𒀭', '𒌓', '𒀭', '𒀀', '𒀀']",𒁹𒀭𒌓𒀭𒀀𒀀,{1}{d}UTU-DINGIR-[a].[a],"['complete', 'complete', 'complete', 'complete', 'missing', 'missing']",0.33,,P336912,8,3,,witness
