Unnamed: 0,ref,inst,frag,unicode,unicode_word,reading,break,break_perc,lang,text,line,word,mask,annotation
16731,P337015.9.2,%akk-x-neoass:gi-mir-te-šu₂=,⸢gi⸣-mir-te-šu₂,"['𒄀', '𒂇', '𒋼', '𒋙']",𒄀𒂇𒋼𒋙,⸢gi⸣-mir-te-šu₂,"['damaged', 'complete', 'complete', 'complete']",0.12,,P337015,9,2,,object sold
16732,P337015.9.3,%akk-x-neoass:SIG₄-MEŠ-šu₂=,SIG₄-MEŠ-šu₂,"['𒋞', '𒈨𒌍', '𒋙']",𒋞𒈨𒌍𒋙,SIG₄-MEŠ-šu₂,"['complete', 'complete', 'complete']",0.0,,P337015,9,3,,object sold
16733,P337015.9.4,%akk-x-neoass:gam-mur-a-te=,gam-mur-a-te,"['𒃵', '𒄯', '𒀀', '𒋼']",𒃵𒄯𒀀𒋼,gam-mur-a-te,"['complete', 'complete', 'complete', 'complete']",0.0,,P337015,9,4,,object sold
16734,P337015.10.1,%akk-x-neoass:a-di=,a-di,"['𒀀', '𒁲']",𒀀𒁲,a-di,"['complete', 'complete']",0.0,,P337015,10,1,,object sold
16735,P337015.10.2,%akk-x-neoass:{GIŠ}IG-MEŠ-šu₂=,{giš}IG-MEŠ-šu₂,"['𒄑', '𒅅', '𒈨𒌍', '𒋙']",𒄑𒅅𒈨𒌍𒋙,{GIŠ}IG-MEŠ-šu₂,"['complete', 'complete', 'complete', 'complete']",0.0,,P337015,10,2,,object sold
16736,P337015.10.3,%akk-x-neoass:EN=,EN,['𒂗'],𒂗,EN,['complete'],0.0,,P337015,10,3,,object sold
16737,P337015.10.4,%akk-x-neoass:GIŠ.UR₃-MEŠ-šu₂=,GIŠ.UR₃-MEŠ-šu₂,"['𒄑', '𒃡', '𒈨𒌍', '𒋙']",𒄑𒃡𒈨𒌍𒋙,GIŠ.UR₃-MEŠ-šu₂,"['complete', 'complete', 'complete', 'complete']",0.0,,P337015,10,4,,object sold
16738,P337015.11.1,%akk-x-neoass:gab-du=,gab-du,"['𒃮', '𒁺']",𒃮𒁺,gab-du,"['complete', 'complete']",0.0,,P337015,11,1,,object sold
16739,P337015.11.2,%akk-x-neoass:E₂=,E₂,['𒂍'],𒂍,E₂,['complete'],0.0,,P337015,11,2,,object sold
16740,P337015.11.3,%akk-x-neoass:{1}bur-ki-bu=,{1}bur-ki-bu,"['𒁹', '𒁓', '𒆠', '𒁍']",𒁹𒁓𒆠𒁍,{1}bur-ki-bu,"['complete', 'complete', 'complete', 'complete']",0.0,,P337015,11,3,,object sold
16741,P337015.12.1,%akk-x-neoass:gab-du=,gab-du,"['𒃮', '𒁺']",𒃮𒁺,gab-du,"['complete', 'complete']",0.0,,P337015,12,1,,object sold
16742,P337015.12.2,%akk-x-neoass:E₂=,E₂,['𒂍'],𒂍,E₂,['complete'],0.0,,P337015,12,2,,object sold
16743,P337015.12.3,%akk-x-neoass:{1}ku-ul-ah-ta-u-a=,{1}ku-ul-ah-ta-u-a,"['𒁹', '𒆪', '𒌌', '𒄴', '𒋫', '𒌋', '𒀀']",𒁹𒆪𒌌𒄴𒋫𒌋𒀀,{1}ku-ul-ah-ta-u-a,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,P337015,12,3,,object sold
16744,P337015.13.1,%akk-x-neoass:gab-du=,gab-du,"['𒃮', '𒁺']",𒃮𒁺,gab-du,"['complete', 'complete']",0.0,,P337015,13,1,,object sold
16745,P337015.13.2,%akk-x-neoass:KASKAL-MAN=,KASKAL-MAN,"['𒆜', '𒌋𒌋']",𒆜𒌋𒌋,KASKAL-MAN,"['complete', 'complete']",0.0,,P337015,13,2,,object sold
16746,P337015.13.3,%akk-x-neoass:mu-še-ṣi-u=,mu-še-ṣi-u,"['𒈬', '𒊺', '𒍢', '𒌋']",𒈬𒊺𒍢𒌋,mu-še-ṣi-u,"['complete', 'complete', 'complete', 'complete']",0.0,,P337015,13,3,,object sold
16747,P337015.14.1,%akk-x-neoass:gab-du=,gab-du,"['𒃮', '𒁺']",𒃮𒁺,gab-du,"['complete', 'complete']",0.0,,P337015,14,1,,object sold
16748,P337015.14.2,%akk-x-neoass:hi-ri-ṣi=,hi-⸢ri⸣-[ṣi],"['𒄭', '𒊑', '𒍢']",𒄭𒊑𒍢,hi-⸢ri⸣-[ṣi],"['complete', 'damaged', 'missing']",0.5,,P337015,14,2,,object sold
16749,P337015.14.3,%akk-x-neoass:ša=,⸢ša⸣,['𒊭'],𒊭,⸢ša⸣,['damaged'],0.5,,P337015,14,3,,object sold
16750,P337015.14.4,%akk-x-neoass:URU.2=,URU.2,"['𒌷', '𒈫']",𒌷𒈫,URU.2,"['complete', 'complete']",0.0,,P337015,14,4,,object sold
16751,P337015.15.1,%akk-x-neoass:gab-du=,gab-du,"['𒃮', '𒁺']",𒃮𒁺,gab-du,"['complete', 'complete']",0.0,,P337015,15,1,,object sold
16752,P337015.15.2,%akk-x-neoass:{URU}BAD₃=,{uru}⸢BAD₃⸣,"['𒌷', '𒂦']",𒌷𒂦,{URU}⸢BAD₃⸣,"['complete', 'damaged']",0.25,,P337015,15,2,,object sold
16753,P337015.15.3,%akk-x-neoass:x=,[x],['X'],X,[x],['missing'],1.0,,P337015,15,3,,object sold
16754,P337015.15.4,%akk-x-neoass:ri=,⸢ri⸣,['𒊑'],𒊑,⸢ri⸣,['damaged'],0.5,,P337015,15,4,,object sold
16755,P337015.16.1,%akk-x-neoass:E₂=,E₂,['𒂍'],𒂍,E₂,['complete'],0.0,,P337015,16,1,,object sold
16756,P337015.16.2,%akk-x-neoass:HA.LA=,HA.LA,"['𒄩', '𒆷']",𒄩𒆷,HA.LA,"['complete', 'complete']",0.0,,P337015,16,2,,object sold
16757,P337015.16.3,%akk-x-neoass:šu₂-a-tu₂=,šu₂-a-tu₂,"['𒋙', '𒀀', '𒌓']",𒋙𒀀𒌓,šu₂-a-tu₂,"['complete', 'complete', 'complete']",0.0,,P337015,16,3,,object sold
16758,P337015.16.4,%akk-x-neoass:{1}ARAD-aš-šur=,{1}⸢ARAD⸣-aš-šur,"['𒁹', '𒀴', '𒀸', '𒋩']",𒁹𒀴𒀸𒋩,{1}⸢ARAD⸣-aš-šur,"['complete', 'damaged', 'complete', 'complete']",0.12,,P337015,16,4,,object sold
16759,P337015.17.1,%akk-x-neoass:DUMU=,DUMU,['𒌉'],𒌉,DUMU,['complete'],0.0,,P337015,17,1,,object sold
16760,P337015.17.2,%akk-x-neoass:{1}pu-ṭi-hu-ta-pi-ša₂=,{1}pu-ṭi-hu-ta-pi-ša₂,"['𒁹', '𒁍', '𒁲', '𒄷', '𒋫', '𒉿', '𒃻']",𒁹𒁍𒁲𒄷𒋫𒉿𒃻,{1}pu-ṭi-hu-ta-pi-ša₂,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,P337015,17,2,,object sold
16761,P337015.18.1,%akk-x-neoass:u₂-piš-ma=,u₂-piš-ma,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-piš-ma,"['complete', 'complete', 'complete']",0.0,,P337015,18,1,,initiation of transaction
16762,P337015.18.2,%akk-x-neoass:{1}KA₂.DINGIR.RA{KI}-a.a=,{1}KA₂.DINGIR.RA{[ki}a.a],"['𒁹', '𒆍', '𒀭', '𒊏', '𒆠', '𒀀', '𒀀']",𒁹𒆍𒀭𒊏𒆠𒀀𒀀,{1}KA₂.DINGIR.RA{[KI]}[a].[a],"['complete', 'complete', 'complete', 'complete', 'missing', 'missing', 'missing']",0.43,,P337015,18,2,,initiation of transaction
16763,P337015.19.1,%akk-x-neoass:i-na=,i-na,"['𒄿', '𒈾']",𒄿𒈾,i-na,"['complete', 'complete']",0.0,,P337015,19,1,,price
16764,P337015.19.2,%akk-x-neoass:ŠA₃-bi=,ŠA₃-bi,"['𒊮', '𒁉']",𒊮𒁉,ŠA₃-bi,"['complete', 'complete']",0.0,,P337015,19,2,,price
16765,P337015.19.3,%akk-x-neoass:02=,02,['0₂'],0₂,02,['complete'],0.0,,P337015,19,3,,price
16766,P337015.19.4,%akk-x-neoass:1/2=,1/2,['𒈦'],𒈦,1/2,['complete'],0.0,,P337015,19,4,,price
16767,P337015.19.5,%akk-x-neoass:MA.NA=,MA.NA,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,,P337015,19,5,,price
16768,P337015.19.6,%akk-x-neoass:KU₃.BABBAR=,KU₃.BABBAR,"['𒆬', '𒌓']",𒆬𒌓,KU₃.BABBAR,"['complete', 'complete']",0.0,,P337015,19,6,,price
16769,P337015.20.1,%akk-x-neoass:i-na=,i-na,"['𒄿', '𒈾']",𒄿𒈾,i-na,"['complete', 'complete']",0.0,,P337015,20,1,,other clauses
16770,P337015.20.2,%akk-x-neoass:MU.AN.NA=,MU.AN.NA,"['𒈬', '𒀭', '𒈾']",𒈬𒀭𒈾,MU.AN.NA,"['complete', 'complete', 'complete']",0.0,,P337015,20,2,,other clauses
16771,P337015.20.3,%akk-x-neoass:a-di=,a-di,"['𒀀', '𒁲']",𒀀𒁲,a-di,"['complete', 'complete']",0.0,,P337015,20,3,,other clauses
16772,P337015.20.4,%akk-x-neoass:01=,01,['01'],01,01,['complete'],0.0,,P337015,20,4,,other clauses
16773,P337015.20.5,%akk-x-neoass:ANŠE=,ANŠE,['𒀲'],𒀲,ANŠE,['complete'],0.0,,P337015,20,5,,other clauses
16774,P337015.20.6,%akk-x-neoass:3=,3,['𒐈'],𒐈,3,['complete'],0.0,,P337015,20,6,,other clauses
16775,P337015.20.7,%akk-x-neoass:BAN₂=,BAN₂,['𒑏'],𒑏,BAN₂,['complete'],0.0,,P337015,20,7,,other clauses
16776,P337015.20.8,%akk-x-neoass:{ŠE}BAR=,{⸢še}BAR⸣,"['𒊺', '𒁇']",𒊺𒁇,{⸢ŠE⸣}⸢BAR⸣,"['damaged', 'damaged']",0.5,,P337015,20,8,,other clauses
16777,P337015.21.1,%akk-x-neoass:TA=,[TA],['𒋫'],𒋫,[TA],['missing'],1.0,,P337015,21,1,,completion of transaction
16778,P337015.21.2,%akk-x-neoass:IGI=,⸢IGI⸣,['𒅆'],𒅆,⸢IGI⸣,['damaged'],0.5,,P337015,21,2,,completion of transaction
16779,P337015.21.3,%akk-x-neoass:{1}ARAD-aš-šur=,{1}ARAD-aš-šur,"['𒁹', '𒀴', '𒀸', '𒋩']",𒁹𒀴𒀸𒋩,{1}ARAD-aš-šur,"['complete', 'complete', 'complete', 'complete']",0.0,,P337015,21,3,,completion of transaction
16780,P337015.21.4,%akk-x-neoass:A=,A,['𒀀'],𒀀,A,['complete'],0.0,,P337015,21,4,,completion of transaction
16781,P337015.21.5,%akk-x-neoass:{1}pu-ṭi-hu-ta-pi-ša₂=,{1}pu-ṭi-hu-ta-pi-ša₂,"['𒁹', '𒁍', '𒁲', '𒄷', '𒋫', '𒉿', '𒃻']",𒁹𒁍𒁲𒄷𒋫𒉿𒃻,{1}pu-ṭi-hu-ta-pi-ša₂,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,P337015,21,5,,completion of transaction
16782,P337015.22.1,%akk-x-neoass:il-qi₂=,⸢il⸣-qi₂,"['𒅋', '𒆠']",𒅋𒆠,⸢il⸣-qi₂,"['damaged', 'complete']",0.25,,P337015,22,1,,completion of transaction
16783,P337015.22.2,%akk-x-neoass:kas-pi=,kas-pi,"['𒆜', '𒉿']",𒆜𒉿,kas-pi,"['complete', 'complete']",0.0,,P337015,22,2,,confirmation of transfer 1
16784,P337015.22.3,%akk-x-neoass:gam-mur=,gam-mur,"['𒃵', '𒄯']",𒃵𒄯,gam-mur,"['complete', 'complete']",0.0,,P337015,22,3,,confirmation of transfer 1
16785,P337015.22.4,%akk-x-neoass:ta-din=,ta-din,"['𒋫', '𒁷']",𒋫𒁷,ta-din,"['complete', 'complete']",0.0,,P337015,22,4,,confirmation of transfer 1
16786,P337015.23.1,%akk-x-neoass:E₂=,E₂,['𒂍'],𒂍,E₂,['complete'],0.0,,P337015,23,1,,confirmation of transfer 2
16787,P337015.23.2,%akk-x-neoass:HA.LA=,HA.LA,"['𒄩', '𒆷']",𒄩𒆷,HA.LA,"['complete', 'complete']",0.0,,P337015,23,2,,confirmation of transfer 2
16788,P337015.23.3,%akk-x-neoass:šu-a-tu₂=,šu-a-tu₂,"['𒋗', '𒀀', '𒌓']",𒋗𒀀𒌓,šu-a-tu₂,"['complete', 'complete', 'complete']",0.0,,P337015,23,3,,confirmation of transfer 2
16789,P337015.23.4,%akk-x-neoass:zar-rip=,zar-rip,"['𒇡', '𒆗']",𒇡𒆗,zar-rip,"['complete', 'complete']",0.0,,P337015,23,4,,confirmation of transfer 2
16790,P337015.23.5,%akk-x-neoass:laq-qi=,laq-qi,"['𒋃', '𒆥']",𒋃𒆥,laq-qi,"['complete', 'complete']",0.0,,P337015,23,5,,confirmation of transfer 2
16791,P337015.24.1,%akk-x-neoass:tu-a-ru=,tu-a-ru,"['𒌅', '𒀀', '𒊒']",𒌅𒀀𒊒,tu-a-ru,"['complete', 'complete', 'complete']",0.0,,P337015,24,1,,exclusion of litigation
16792,P337015.24.2,%akk-x-neoass:de-e-nu=,de-e-nu,"['𒁲', '𒂊', '𒉡']",𒁲𒂊𒉡,de-e-nu,"['complete', 'complete', 'complete']",0.0,,P337015,24,2,,exclusion of litigation
16793,P337015.24.3,%akk-x-neoass:DUG₄.DUG₄=,DUG₄.DUG₄,"['𒅗', '𒅗']",𒅗𒅗,DUG₄.DUG₄,"['complete', 'complete']",0.0,,P337015,24,3,,exclusion of litigation
16794,P337015.24.4,%akk-x-neoass:la-aš₂-šu₂=,la-aš₂-šu₂,"['𒆷', '𒀾', '𒋙']",𒆷𒀾𒋙,la-aš₂-šu₂,"['complete', 'complete', 'complete']",0.0,,P337015,24,4,,exclusion of litigation
16795,P337015.25.1,%akk-x-neoass:man-nu=,man-nu,"['𒌋𒌋', '𒉡']",𒌋𒌋𒉡,man-nu,"['complete', 'complete']",0.0,,P337015,25,1,,penalties for litigation: contravention
16796,P337015.25.2,%akk-x-neoass:ša=,ša,['𒊭'],𒊭,ša,['complete'],0.0,,P337015,25,2,,penalties for litigation: contravention
16797,P337015.25.3,%akk-x-neoass:ina=,ina,['𒀸'],𒀸,ina,['complete'],0.0,,P337015,25,3,,penalties for litigation: contravention
16798,P337015.25.4,%akk-x-neoass:še-er-te=,še-er-te,"['𒊺', '𒅕', '𒋼']",𒊺𒅕𒋼,še-er-te,"['complete', 'complete', 'complete']",0.0,,P337015,25,4,,penalties for litigation: contravention
16799,P337015.25.5,%akk-x-neoass:e-li-di-iš=,e-li-di-iš,"['𒂊', '𒇷', '𒁲', '𒅖']",𒂊𒇷𒁲𒅖,e-li-di-iš,"['complete', 'complete', 'complete', 'complete']",0.0,,P337015,25,5,,penalties for litigation: contravention
16800,P337015.26.1,%akk-x-neoass:i-za-qu-ba-ni=,i-za-qu-ba-ni,"['𒄿', '𒍝', '𒄣', '𒁀', '𒉌']",𒄿𒍝𒄣𒁀𒉌,i-za-qu-ba-ni,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,P337015,26,1,,penalties for litigation: contravention
16801,P337015.26.2,%akk-x-neoass:GIL-u-ni=,GIL-u-ni,"['𒄃', '𒌋', '𒉌']",𒄃𒌋𒉌,GIL-u-ni,"['complete', 'complete', 'complete']",0.0,,P337015,26,2,,penalties for litigation: contravention
16802,P337015.27.1,%akk-x-neoass:lu-u=,lu-u,"['𒇻', '𒌋']",𒇻𒌋,lu-u,"['complete', 'complete']",0.0,,P337015,27,1,,penalties for litigation: contravention
16803,P337015.27.2,%akk-x-neoass:{1}ARAD-aš-šur=,{1}ARAD-aš-šur,"['𒁹', '𒀴', '𒀸', '𒋩']",𒁹𒀴𒀸𒋩,{1}ARAD-aš-šur,"['complete', 'complete', 'complete', 'complete']",0.0,,P337015,27,2,,penalties for litigation: contravention
16804,P337015.27.3,%akk-x-neoass:lu-u=,lu-u,"['𒇻', '𒌋']",𒇻𒌋,lu-u,"['complete', 'complete']",0.0,,P337015,27,3,,penalties for litigation: contravention
16805,P337015.27.4,%akk-x-neoass:DUMU-MEŠ-šu₂=,DUMU-MEŠ-šu₂,"['𒌉', '𒈨𒌍', '𒋙']",𒌉𒈨𒌍𒋙,DUMU-MEŠ-šu₂,"['complete', 'complete', 'complete']",0.0,,P337015,27,4,,penalties for litigation: contravention
16806,P337015.28.1,%akk-x-neoass:lu-u=,lu-u,"['𒇻', '𒌋']",𒇻𒌋,lu-u,"['complete', 'complete']",0.0,,P337015,28,1,,penalties for litigation: contravention
16807,P337015.28.2,%akk-x-neoass:DUMU-DUMU-MEŠ-šu₂=,DUMU-DUMU-MEŠ-šu₂,"['𒌉', '𒌉', '𒈨𒌍', '𒋙']",𒌉𒌉𒈨𒌍𒋙,DUMU-DUMU-MEŠ-šu₂,"['complete', 'complete', 'complete', 'complete']",0.0,,P337015,28,2,,penalties for litigation: contravention
16808,P337015.28.3,%akk-x-neoass:DUMU-PAB-šu₂=,DUMU-⸢PAB⸣-šu₂,"['𒌉', '𒉽', '𒋙']",𒌉𒉽𒋙,DUMU-⸢PAB⸣-šu₂,"['complete', 'damaged', 'complete']",0.17,,P337015,28,3,,penalties for litigation: contravention
16809,P337015.28.4,%akk-x-neoass:DUMU-PAB-AD-šu₂=,DUMU-PAB-AD-šu₂,"['𒌉', '𒉽', '𒀜', '𒋙']",𒌉𒉽𒀜𒋙,DUMU-PAB-AD-šu₂,"['complete', 'complete', 'complete', 'complete']",0.0,,P337015,28,4,,penalties for litigation: contravention
16810,P337015.29.1,%akk-x-neoass:lu-u=,lu-u,"['𒇻', '𒌋']",𒇻𒌋,lu-u,"['complete', 'complete']",0.0,,P337015,29,1,,penalties for litigation: contravention
16811,P337015.29.2,%akk-x-neoass:{LU₂}ha-za-nu-šu₂=,{lu₂}ha-za-nu-šu₂,"['𒇽', '𒄩', '𒍝', '𒉡', '𒋙']",𒇽𒄩𒍝𒉡𒋙,{LU₂}ha-za-nu-šu₂,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,P337015,29,2,,penalties for litigation: contravention
16812,P337015.29.3,%akk-x-neoass:LU₂=,LU₂,['𒇽'],𒇽,LU₂,['complete'],0.0,,P337015,29,3,,penalties for litigation: contravention
16813,P337015.29.4,%akk-x-neoass:ma-ma-nu-šu₂=,ma-[ma-nu-šu₂],"['𒈠', '𒈠', '𒉡', '𒋙']",𒈠𒈠𒉡𒋙,ma-[ma-nu-šu₂],"['complete', 'missing', 'missing', 'missing']",0.75,,P337015,29,4,,penalties for litigation: contravention
16814,P337015.31.1,%akk-x-neoass:lu-u=,lu-u,"['𒇻', '𒌋']",𒇻𒌋,lu-u,"['complete', 'complete']",0.0,,P337015,31,1,,penalties for litigation: contravention
16815,P337015.31.2,%akk-x-neoass:{LU₂}GAL-ki-ṣir-šu₂=,{lu₂}GAL-ki-ṣir-šu₂,"['𒇽', '𒃲', '𒆠', '𒈲', '𒋙']",𒇽𒃲𒆠𒈲𒋙,{LU₂}GAL-ki-ṣir-šu₂,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,P337015,31,2,,penalties for litigation: contravention
16816,P337015.31.3,%akk-x-neoass:EN.NAM=,EN.⸢NAM⸣,"['𒂗', '𒉆']",𒂗𒉆,EN.⸢NAM⸣,"['complete', 'damaged']",0.25,,P337015,31,3,,penalties for litigation: contravention
16817,P337015.31.4,%akk-x-neoass:URU-šu₂=,[URU-šu₂],"['𒌷', '𒋙']",𒌷𒋙,[URU-šu₂],"['missing', 'missing']",1.0,,P337015,31,4,,penalties for litigation: contravention
16818,P337015.32.1,%akk-x-neoass:de-e-nu=,de-e-[nu],"['𒁲', '𒂊', '𒉡']",𒁲𒂊𒉡,de-e-[nu],"['complete', 'complete', 'missing']",0.33,,P337015,32,1,,penalties for litigation: contravention
16819,P337015.32.2,%akk-x-neoass:DUG₄.DUG₄-bu=,⸢DUG₄⸣.DUG₄-bu,"['𒅗', '𒅗', '𒁍']",𒅗𒅗𒁍,⸢DUG₄⸣.DUG₄-bu,"['damaged', 'complete', 'complete']",0.17,,P337015,32,2,,penalties for litigation: contravention
16820,P337015.33.1,%akk-x-neoass:TA=,[TA,['𒋫'],𒋫,[TA],['missing'],1.0,,P337015,33,1,,penalties for litigation: contravention
16821,P337015.33.2,%akk-x-neoass:{1}KA₂.DINGIR.RA{KI}-a.a=,{1}KA₂.DINGIR].RA{ki}a.a,"['𒁹', '𒆍', '𒀭', '𒊏', '𒆠', '𒀀', '𒀀']",𒁹𒆍𒀭𒊏𒆠𒀀𒀀,{[1]}[KA₂].[DINGIR].RA{KI}a.a,"['missing', 'missing', 'missing', 'complete', 'complete', 'complete', 'complete']",0.43,,P337015,33,2,,penalties for litigation: contravention
16822,P337015.34.1,%akk-x-neoass:lu-u=,[lu-u,"['𒇻', '𒌋']",𒇻𒌋,[lu-u],"['missing', 'missing']",1.0,,P337015,34,1,,penalties for litigation: contravention
16823,P337015.34.2,%akk-x-neoass:DUMU-MEŠ-šu₂=,DUMU-MEŠ-šu₂],"['𒌉', '𒈨𒌍', '𒋙']",𒌉𒈨𒌍𒋙,[DUMU-MEŠ-šu₂],"['missing', 'missing', 'missing']",1.0,,P337015,34,2,,penalties for litigation: contravention
16824,P337015.34.3,%akk-x-neoass:lu=,lu,['𒇻'],𒇻,lu,['complete'],0.0,,P337015,34,3,,penalties for litigation: contravention
16825,P337015.34.4,%akk-x-neoass:DUMU-DUMU-MEŠ-šu₂=,DUMU-DUMU-[MEŠ-šu₂],"['𒌉', '𒌉', '𒈨𒌍', '𒋙']",𒌉𒌉𒈨𒌍𒋙,DUMU-DUMU-[MEŠ-šu₂],"['complete', 'complete', 'missing', 'missing']",0.5,,P337015,34,4,,penalties for litigation: contravention
16826,P337015.36.1,%akk-x-neoass:lu-u=,[lu-u,"['𒇻', '𒌋']",𒇻𒌋,[lu-u],"['missing', 'missing']",1.0,,P337015,36,1,,penalties for litigation: contravention
16827,P337015.36.2,%akk-x-neoass:DUMU-PAB-šu₂=,DUMU-PAB-šu₂,"['𒌉', '𒉽', '𒋙']",𒌉𒉽𒋙,[DUMU-PAB-šu₂],"['missing', 'missing', 'missing']",1.0,,P337015,36,2,,penalties for litigation: contravention
16828,P337015.36.3,%akk-x-neoass:lu=,lu,['𒇻'],𒇻,[lu],['missing'],1.0,,P337015,36,3,,penalties for litigation: contravention
16829,P337015.36.4,%akk-x-neoass:DUMU-PAB-AD-šu₂=,DUMU]-⸢PAB⸣-AD-šu₂,"['𒌉', '𒉽', '𒀜', '𒋙']",𒌉𒉽𒀜𒋙,[DUMU]-⸢PAB⸣-AD-šu₂,"['missing', 'damaged', 'complete', 'complete']",0.38,,P337015,36,4,,penalties for litigation: contravention
16830,P337015.37.1,%akk-x-neoass:ma-a=,ma-a,"['𒈠', '𒀀']",𒈠𒀀,ma-a,"['complete', 'complete']",0.0,,P337015,37,1,,penalties for litigation: contravention
16831,P337015.37.2,%akk-x-neoass:E₂=,E₂,['𒂍'],𒂍,E₂,['complete'],0.0,,P337015,37,2,,penalties for litigation: contravention
16832,P337015.37.3,%akk-x-neoass:HA.LA=,HA.LA,"['𒄩', '𒆷']",𒄩𒆷,HA.LA,"['complete', 'complete']",0.0,,P337015,37,3,,penalties for litigation: contravention
16833,P337015.37.4,%akk-x-neoass:la=,la,['𒆷'],𒆷,la,['complete'],0.0,,P337015,37,4,,penalties for litigation: contravention
16834,P337015.37.5,%akk-x-neoass:ta-din=,ta-[din],"['𒋫', '𒁷']",𒋫𒁷,ta-[din],"['complete', 'missing']",0.5,,P337015,37,5,,penalties for litigation: contravention
16835,P337015.38.1,%akk-x-neoass:kas-pi=,kas-pi,"['𒆜', '𒉿']",𒆜𒉿,kas-pi,"['complete', 'complete']",0.0,,P337015,38,1,,penalties for litigation: contravention
16836,P337015.38.2,%akk-x-neoass:la=,[la,['𒆷'],𒆷,[la],['missing'],1.0,,P337015,38,2,,penalties for litigation: contravention
16837,P337015.38.3,%akk-x-neoass:gam-mur=,gam-mur,"['𒃵', '𒄯']",𒃵𒄯,[gam-mur],"['missing', 'missing']",1.0,,P337015,38,3,,penalties for litigation: contravention
16838,P337015.38.4,%akk-x-neoass:la=,la,['𒆷'],𒆷,[la],['missing'],1.0,,P337015,38,4,,penalties for litigation: contravention
16839,P337015.38.5,%akk-x-neoass:ta-din=,ta-din],"['𒋫', '𒁷']",𒋫𒁷,[ta-din],"['missing', 'missing']",1.0,,P337015,38,5,,penalties for litigation: contravention
16840,P337015.39.1,%akk-x-neoass:01=,01,['01'],01,01,['complete'],0.0,,P337015,39,1,,penalties for litigation: penalty
16841,P337015.39.2,%akk-x-neoass:MA.NA=,[MA.NA,"['𒈠', '𒈾']",𒈠𒈾,[MA].[NA],"['missing', 'missing']",1.0,,P337015,39,2,,penalties for litigation: penalty
