Unnamed: 0,ref,inst,frag,unicode,unicode_word,reading,break,break_perc,lang,text,line,word,mask,annotation
3326,P336948.2.1,%akk-x-neoass:{NA₄}KIŠIB=,{na₄}KIŠIB,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,,P336948,2,1,,seal identification
3327,P336948.2.2,%akk-x-neoass:{1}da-lu-u-a=,{1}da-lu-u-a,"['𒁹', '𒁕', '𒇻', '𒌋', '𒀀']",𒁹𒁕𒇻𒌋𒀀,{1}da-lu-u-a,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,P336948,2,2,,seal identification
3328,P336948.3.1,%akk-x-neoass:EN=,EN,['𒂗'],𒂗,EN,['complete'],0.0,,P336948,3,1,,seal identification
3329,P336948.3.2,%akk-x-neoass:UN-MEŠ=,UN-MEŠ,"['𒌦', '𒈨𒌍']",𒌦𒈨𒌍,UN-MEŠ,"['complete', 'complete']",0.0,,P336948,3,2,,seal identification
3330,P336948.3.3,%akk-x-neoass:SUM-a-ni=,SUM-a-ni,"['𒋧', '𒀀', '𒉌']",𒋧𒀀𒉌,SUM-a-ni,"['complete', 'complete', 'complete']",0.0,,P336948,3,3,,seal identification
3331,P336948.6.1,%akk-x-neoass:{MI₂}DINGIR-ba-ki-i=,{mi₂}DINGIR-ba-ki-i,"['𒊩', '𒀭', '𒁀', '𒆠', '𒄿']",𒊩𒀭𒁀𒆠𒄿,{MI₂}DINGIR-ba-ki-i,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,P336948,6,1,,object sold
3332,P336948.6.2,%akk-x-neoass:{1}ha-ia-PAB=,{1}ha-ia-PAB,"['𒁹', '𒄩', '𒅀', '𒉽']",𒁹𒄩𒅀𒉽,{1}ha-ia-PAB,"['complete', 'complete', 'complete', 'complete']",0.0,,P336948,6,2,,object sold
3333,P336948.6.3,%akk-x-neoass:03=,03,['0₃'],0₃,03,['complete'],0.0,,P336948,6,3,,object sold
3334,P336948.6.4,%akk-x-neoass:ru-ṭu=,ru-ṭu,"['𒊒', '𒂅']",𒊒𒂅,ru-ṭu,"['complete', 'complete']",0.0,,P336948,6,4,,object sold
3335,P336948.7.1,%akk-x-neoass:u₂-piš-ma=,u₂-piš-ma,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-piš-ma,"['complete', 'complete', 'complete']",0.0,,P336948,7,1,,initiation of transaction
3336,P336948.7.2,%akk-x-neoass:{1}sa-me-du=,{1}sa-me-du,"['𒁹', '𒊓', '𒈨', '𒁺']",𒁹𒊓𒈨𒁺,{1}sa-me-du,"['complete', 'complete', 'complete', 'complete']",0.0,,P336948,7,2,,initiation of transaction
3337,P336948.7.3,%akk-x-neoass:ni-si-u=,ni-si-u,"['𒉌', '𒋛', '𒌋']",𒉌𒋛𒌋,ni-si-u,"['complete', 'complete', 'complete']",0.0,,P336948,7,3,,initiation of transaction
3338,P336948.7.4,%akk-x-neoass:ša=,ša,['𒊭'],𒊭,ša,['complete'],0.0,,P336948,7,4,,initiation of transaction
3339,P336948.7.5,%akk-x-neoass:aš-šur=,aš-šur,"['𒀸', '𒋩']",𒀸𒋩,aš-šur,"['complete', 'complete']",0.0,,P336948,7,5,,initiation of transaction
3340,P336948.8.1,%akk-x-neoass:ina=,ina,['𒀸'],𒀸,ina,['complete'],0.0,,P336948,8,1,,price
3341,P336948.8.2,%akk-x-neoass:ŠA₃-bi=,ŠA₃-bi,"['𒊮', '𒁉']",𒊮𒁉,ŠA₃-bi,"['complete', 'complete']",0.0,,P336948,8,2,,price
3342,P336948.8.3,%akk-x-neoass:01=,01,['01'],01,01,['complete'],0.0,,P336948,8,3,,price
3343,P336948.8.4,%akk-x-neoass:MA.NA=,MA.NA,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,,P336948,8,4,,price
3344,P336948.8.5,%akk-x-neoass:KU₃.BABBAR=,KU₃.BABBAR,"['𒆬', '𒌓']",𒆬𒌓,KU₃.BABBAR,"['complete', 'complete']",0.0,,P336948,8,5,,price
3345,P336948.8.6,%akk-x-neoass:ina=,ina,['𒀸'],𒀸,ina,['complete'],0.0,,P336948,8,6,,price
3346,P336948.8.7,%akk-x-neoass:ma-ne₂-e=,ma-ne₂-(e),"['𒈠', '𒉌', '𒂊']",𒈠𒉌𒂊,ma-ne₂-e,"['complete', 'complete', 'complete']",0.0,,P336948,8,7,,price
3347,P336948.8.8,%akk-x-neoass:MAN=,MAN,['𒌋𒌋'],𒌋𒌋,MAN,['complete'],0.0,,P336948,8,8,,price
3348,P336948.9.1,%akk-x-neoass:TA=,TA,['𒋫'],𒋫,TA,['complete'],0.0,,P336948,9,1,,completion of transaction
3349,P336948.9.2,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,,P336948,9,2,,completion of transaction
3350,P336948.9.3,%akk-x-neoass:{1}da-lu-u-a=,{1}da-lu-u-a,"['𒁹', '𒁕', '𒇻', '𒌋', '𒀀']",𒁹𒁕𒇻𒌋𒀀,{1}da-lu-u-a,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,P336948,9,3,,completion of transaction
3351,P336948.10.1,%akk-x-neoass:il-laq-qi=,il-<$laq-qi$>,"['𒅋', '𒋃', '𒆥']",𒅋𒋃𒆥,il-laq-qi,"['complete', 'complete', 'complete']",0.0,,P336948,10,1,,completion of transaction
3352,P336948.10.2,%akk-x-neoass:UN-MEŠ=,UN-MEŠ,"['𒌦', '𒈨𒌍']",𒌦𒈨𒌍,UN-MEŠ,"['complete', 'complete']",0.0,,P336948,10,2,,none
3353,P336948.10.3,%akk-x-neoass:šu-a-te=,šu-a-⸢te⸣,"['𒋗', '𒀀', '𒋼']",𒋗𒀀𒋼,šu-a-⸢te⸣,"['complete', 'complete', 'damaged']",0.17,,P336948,10,3,,none
3354,P336948.11.1,%akk-x-neoass:za-pat=,za-pat,"['𒍝', '𒉻']",𒍝𒉻,za-pat,"['complete', 'complete']",0.0,,P336948,11,1,,none
3355,P336948.11.2,%akk-x-neoass:laq-qi=,laq-⸢qi⸣,"['𒋃', '𒆥']",𒋃𒆥,laq-⸢qi⸣,"['complete', 'damaged']",0.25,,P336948,11,2,,none
