Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
24894,P335654.5.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335654,5,1,none
24895,P335654.5.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335654,5,2,none
24896,P335654.5.3,x]+⸢x-MEŠ,u,u,"['x', 'x', '𒈨𒌍']",xx𒈨𒌍,[x]+⸢x-MEŠ⸣,"['missing', 'damaged', 'damaged']",0.67,,,,,,P335654,5,3,none
24897,P335654.5.4,x⸣+[x,u,u,"['x', 'x']",xx,⸢x⸣+[x],"['damaged', 'missing']",0.75,,,,,,P335654,5,4,none
24898,P335654.5.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335654,5,5,none
24899,P335654.5.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335654,5,6,none
24900,P335654.5.7,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335654,5,7,none
24901,P335654.5.8,DUMU.UŠ-šu₂],apilšu[heir]N,N,"['𒌉', '𒍑', '𒋙']",𒌉𒍑𒋙,[DUMU].[UŠ-šu₂],"['missing', 'missing', 'missing']",1.0,apilšu,aplu,heir,,,P335654,5,8,none
24902,P335654.6.1,[GAL-u,rabû[big//eldest]AJ$rabiu,AJ,"['𒃲', '𒌋']",𒃲𒌋,[GAL-u],"['missing', 'missing']",1.0,rabiu,rabû,eldest,,,P335654,6,1,penalties for litigation: penalty
24903,P335654.6.2,a-na],ana[to]PRP,PRP,"['𒀀', '𒈾']",𒀀𒈾,[a-na],"['missing', 'missing']",1.0,ana,ana,to,,,P335654,6,2,penalties for litigation: penalty
24904,P335654.6.3,{⸢d}ha⸣-am-ri,"hamru[holy place (of Adad, Assur)]N$hamri",N,"['𒀭', '𒄩', '𒄠', '𒊑']",𒀭𒄩𒄠𒊑,{⸢d⸣}⸢ha⸣-am-ri,"['damaged', 'damaged', 'complete', 'complete']",0.25,hamri,hamru,"holy place (of Adad, Assur)",,,P335654,6,3,penalties for litigation: penalty
24905,P335654.6.4,{d}[IM,Adad[1]DN,DN,"['𒀭', '𒅎']",𒀭𒅎,{d}[IM],"['complete', 'missing']",0.5,Adad,Adad,1,DN,,P335654,6,4,penalties for litigation: penalty
24906,P335654.6.5,GIBIL₂],iqallu[burn]V,V,['𒋙𒀾'],𒋙𒀾,[GIBIL₂],['missing'],1.0,iqallu,qalû,burn,,,P335654,6,5,penalties for litigation: penalty
24907,P335654.7.1,[kas-pu],kaspu[money]N,N,"['𒆜', '𒁍']",𒆜𒁍,[kas-pu],"['missing', 'missing']",1.0,kaspu,kaspu,money,,,P335654,7,1,penalties for litigation: penalty
