Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
17476,P335647.1.1,ku-um,kūm[instead of]PRP,PRP,"['𒆪', '𒌝']",𒆪𒌝,ku-um,"['complete', 'complete']",0.0,kūm,kūm,instead of,,,P335647,1,1,seal identification
17477,P335647.1.2,{na₄}⸢KIŠIB⸣-[šu₂-nu,kunukkišunu[seal]N,N,"['𒉌𒌓', '𒈩', '𒋙', '𒉡']",𒉌𒌓𒈩𒋙𒉡,{NA₄}⸢KIŠIB⸣-[šu₂-nu],"['complete', 'damaged', 'missing', 'missing']",0.62,kunukkišunu,kunukku,seal,,,P335647,1,2,seal identification
17478,P335647.1.3,ṣu-pur-šu₂-nu],ṣupuršunu[fingernail]N,N,"['𒍮', '𒁓', '𒋙', '𒉡']",𒍮𒁓𒋙𒉡,[ṣu-pur-šu₂-nu],"['missing', 'missing', 'missing', 'missing']",1.0,ṣupuršunu,ṣupru,fingernail,,,P335647,1,3,seal identification
17479,P335647.2.1,iš-kun-nu,iškunu[place]V,V,"['𒅖', '𒆲', '𒉡']",𒅖𒆲𒉡,iš-kun-nu,"['complete', 'complete', 'complete']",0.0,iškunu,šakānu,place,,,P335647,2,1,seal identification
17480,P335647.2.2,⸢ṣu⸣-[pur,ṣupur[fingernail]N,N,"['𒍮', '𒁓']",𒍮𒁓,⸢ṣu⸣-[pur],"['damaged', 'missing']",0.75,ṣupur,ṣupru,fingernail,,,P335647,2,2,seal identification
17481,P335647.2.3,{1}x,u,u,"['𒁹', 'x']",𒁹x,{[1]}[x],"['missing', 'missing']",1.0,,,,,,P335647,2,3,seal identification
17482,P335647.2.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335647,2,4,seal identification
17483,P335647.2.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335647,2,5,seal identification
17484,P335647.2.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335647,2,6,seal identification
17485,P335647.2.7,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335647,2,7,seal identification
17486,P335647.3.1,ṣu-pur,ṣupur[fingernail]N,N,"['𒍮', '𒁓']",𒍮𒁓,ṣu-pur,"['complete', 'complete']",0.0,ṣupur,ṣupru,fingernail,,,P335647,3,1,seal identification
17487,P335647.3.2,{1}gab-⸢ba⸣-[ru,Gabbaru[1]PN,PN,"['𒁹', '𒃮', '𒁀', '𒊒']",𒁹𒃮𒁀𒊒,{1}gab-⸢ba⸣-[ru],"['complete', 'complete', 'damaged', 'missing']",0.38,Gabbaru,Gabbaru,1,PN,,P335647,3,2,seal identification
17488,P335647.3.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335647,3,3,seal identification
17489,P335647.3.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335647,3,4,seal identification
17490,P335647.3.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335647,3,5,seal identification
17491,P335647.3.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335647,3,6,seal identification
17492,P335647.3.7,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335647,3,7,seal identification
17493,P335647.4.1,⸢PAB⸣,gimru[total]N,N,['𒉽'],𒉽,⸢PAB⸣,['damaged'],0.5,gimru,gimru,total,,,P335647,4,1,seal identification
17494,P335647.4.2,02,n,n,['𒈫'],𒈫,02,['complete'],0.0,,,,NUMBER,,P335647,4,2,seal identification
17495,P335647.4.3,ŠEŠ-MEŠ,ahhē[brother]N,N,"['𒋀', '𒈨𒌍']",𒋀𒈨𒌍,ŠEŠ-MEŠ,"['complete', 'complete']",0.0,ahhē,ahu,brother,,,P335647,4,3,seal identification
17496,P335647.4.4,⸢EN⸣-[MEŠ,bēlī[owner]N,N,"['𒂗', '𒈨𒌍']",𒂗𒈨𒌍,⸢EN⸣-[MEŠ],"['damaged', 'missing']",0.75,bēlī,bēlu,owner,,,P335647,4,4,seal identification
17497,P335647.4.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335647,4,5,seal identification
17498,P335647.4.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335647,4,6,seal identification
17499,P335647.4.7,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335647,4,7,seal identification
17500,P335647.4.8,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335647,4,8,seal identification
