Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
6016,P335420.3.1,tu-a-⸢ru⸣,tuāru[revocation]'N,V,"['𒌅', '𒀀', '𒊒']",𒌅𒀀𒊒,tu-a-⸢ru⸣,"['complete', 'complete', 'damaged']",0.17,tuāru,târu,revocation,,,P335420,3,1,exclusion of litigation
6017,P335420.3.2,[de-e-nu,dēnu[lawsuit]N,N,"['𒁲', '𒂊', '𒉡']",𒁲𒂊𒉡,[de-e-nu],"['missing', 'missing', 'missing']",1.0,dēnu,dīnu,lawsuit,,,P335420,3,2,exclusion of litigation
6018,P335420.3.3,DUG₄.DUG₄,dabābu[litigation]'N,V,"['𒅗', '𒅗']",𒅗𒅗,[DUG₄].[DUG₄],"['missing', 'missing']",1.0,dabābu,dabābu,litigation,,,P335420,3,3,exclusion of litigation
6019,P335420.3.4,la-aš₂-šu₂],laššu[(there) is not]V,V,"['𒆷', '𒀾', '𒋙']",𒆷𒀾𒋙,[la-aš₂-šu₂],"['missing', 'missing', 'missing']",1.0,laššu,laššu,(there) is not,,,P335420,3,4,exclusion of litigation
6020,P335420.4.1,man-nu,mannu[whoever]'XP,QP,"['𒌋𒌋', '𒉡']",𒌋𒌋𒉡,man-nu,"['complete', 'complete']",0.0,mannu,mannu,whoever,,,P335420,4,1,penalties for litigation: contravention
6021,P335420.4.2,ša,ša[that]REL,REL,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,that,,,P335420,4,2,penalties for litigation: contravention
6022,P335420.4.3,ina,ina[in+=in the future]PRP,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,,P335420,4,3,penalties for litigation: contravention
6023,P335420.4.4,ur-kiš,urkiš[later]AV,AV,"['𒌨', '𒆧']",𒌨𒆧,ur-kiš,"['complete', 'complete']",0.0,urkiš,urkiš,later,,,P335420,4,4,penalties for litigation: contravention
6024,P335420.4.5,ina,ina[in+=whenever]PRP,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,,P335420,4,5,penalties for litigation: contravention
6025,P335420.4.6,ma-te-[ma,matēma[ever]AV,AV,"['𒈠', '𒋼', '𒈠']",𒈠𒋼𒈠,ma-te-[ma],"['complete', 'complete', 'missing']",0.33,matēma,matīma,ever,,,P335420,4,6,penalties for litigation: contravention
6026,P335420.4.7,GIL-u-ni],iparrakūni[contravene]V,V,"['𒄃', '𒌋', '𒉌']",𒄃𒌋𒉌,[GIL-u-ni],"['missing', 'missing', 'missing']",1.0,iparrakūni,parāku,contravene,,,P335420,4,7,penalties for litigation: contravention
6027,P335420.5.1,lu-u,lū[may]MOD,MOD,"['𒇻', '𒌋']",𒇻𒌋,lu-u,"['complete', 'complete']",0.0,lū,lū,may,,,P335420,5,1,penalties for litigation: contravention
6028,P335420.5.2,{1}{d}UTU—DU—IGI,Šamaš-zeru-iqiša[1]PN$,PN,"['𒁹', '𒀭', '𒌓', '𒁺', '𒅆']",𒁹𒀭𒌓𒁺𒅆,{1}{d}UTU-DU-IGI,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Šamaš-zeru-iqiša,Šamaš-zeru-iqiša,1,PN,,P335420,5,2,penalties for litigation: contravention
6029,P335420.5.3,lu-u,lū[may]MOD,MOD,"['𒇻', '𒌋']",𒇻𒌋,lu-u,"['complete', 'complete']",0.0,lū,lū,may,,,P335420,5,3,penalties for litigation: contravention
6030,P335420.5.4,{1}SUHUŠ—[x,u,u,"['𒁹', '𒁼', 'x']",𒁹𒁼x,{1}SUHUŠ-[x],"['complete', 'complete', 'missing']",0.33,,,,,,P335420,5,4,penalties for litigation: contravention
6031,P335420.5.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335420,5,5,penalties for litigation: contravention
