Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
22797,P335492.3.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335492,3,1,none
22798,P335492.3.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335492,3,2,none
22799,P335492.3.3,x]+⸢x⸣,u,u,"['x', 'x']",xx,[x]+⸢x⸣,"['missing', 'damaged']",0.75,,,,,,P335492,3,3,none
22800,P335492.3.4,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335492,3,4,none
22801,P335492.3.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335492,3,5,none
22802,P335492.3.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335492,3,6,none
22803,P335492.3.7,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335492,3,7,none
22804,P335492.3.8,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335492,3,8,none
22805,P335492.3.9,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335492,3,9,none
22806,P335492.4.1,la-a-šu₂,lāšu[(there) is not]V,V,"['𒆷', '𒀀', '𒋙']",𒆷𒀀𒋙,la-a-šu₂,"['complete', 'complete', 'complete']",0.0,lāšu,laššu,(there) is not,,,P335492,4,1,exclusion of litigation
22807,P335492.4.2,[man-nu,mannu[whoever]'XP,QP,"['𒌋𒌋', '𒉡']",𒌋𒌋𒉡,[man-nu],"['missing', 'missing']",1.0,mannu,mannu,whoever,,,P335492,4,2,penalties for litigation: contravention
22808,P335492.4.3,ša,ša[that]REL,REL,['𒊭'],𒊭,[ša],['missing'],1.0,ša,ša,that,,,P335492,4,3,penalties for litigation: contravention
22809,P335492.4.4,ina,ina[in+=in the future]PRP,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,ina,ina,in,,,P335492,4,4,penalties for litigation: contravention
