Unnamed: 0,ref,frag,inst,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,lang,text,line,word,annotation
5946,P335497.5.1,[ina,ina[in]PRP,,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,ina,ina,in,,P335497,5,1,penalties for litigation: penalty
5947,P335497.5.2,de-ni]-šu₂,dēnīšu[lawsuit]N,,N,"['𒁲', '𒉌', '𒋙']",𒁲𒉌𒋙,[de-ni]-šu₂,"['missing', 'missing', 'complete']",0.67,dēnīšu,dīnu,lawsuit,,P335497,5,2,penalties for litigation: penalty
5948,P335497.5.3,⸢i-DUG₄⸣.[DUG₄,idabbub[contest]V,,V,"['𒄿', '𒅗', '𒅗']",𒄿𒅗𒅗,⸢i-DUG₄⸣.[DUG₄],"['damaged', 'damaged', 'missing']",0.67,idabbub,dabābu,contest,,P335497,5,3,penalties for litigation: penalty
5949,P335497.5.4,la,lā[not]MOD,,MOD,['𒆷'],𒆷,[la],['missing'],1.0,lā,lā,not,,P335497,5,4,penalties for litigation: penalty
5950,P335497.5.5,TI],ilaqqi[succeed]V,,V,['𒋾'],𒋾,[TI],['missing'],1.0,ilaqqi,leqû,succeed,,P335497,5,5,penalties for litigation: penalty
5951,P335497.7.1,[IGI,šību[witness]N,,N,['𒅆'],𒅆,[IGI],['missing'],1.0,šību,šību,witness,,P335497,7,1,witness
5952,P335497.7.2,{1}{d}MAŠ.MAŠ—MAN—PAB,Nergal-šarru-uṣur[1]PN,PN,PN,"['𒁹', '𒀭', '𒈦', '𒈦', '𒌋𒌋', '𒉽']",𒁹𒀭𒈦𒈦𒌋𒌋𒉽,{[1]}{d}MAŠ.MAŠ-MAN-PAB,"['missing', 'complete', 'complete', 'complete', 'complete', 'complete']",0.17,Nergal-šarru-uṣur,Nergal-šarru-uṣur,1,,P335497,7,2,witness
5953,P335497.7.3,{[lu₂v}3.U₅],tašlīšu[third man on chariot]N,,N,"['𒇽', '𒐈', '𒄷𒋛']",𒇽𒐈𒄷𒋛,{[LU₂~v]}[3].[U₅],"['missing', 'missing', 'missing']",1.0,tašlīšu,tašlīšu,third man on chariot,,P335497,7,3,witness
5954,P335497.8.1,[IGI],šību[witness]N,,N,['𒅆'],𒅆,[IGI],['missing'],1.0,šību,šību,witness,,P335497,8,1,witness
5955,P335497.8.2,{1}u₂-ar-bi-⸢is⸣,Uarbis[1]PN,PN,PN,"['𒁹', '𒌑', '𒅈', '𒁉', '𒄑']",𒁹𒌑𒅈𒁉𒄑,{1}u₂-ar-bi-⸢is⸣,"['complete', 'complete', 'complete', 'complete', 'damaged']",0.1,Uarbis,Uarbisi,1,,P335497,8,2,witness
