Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
29007,P335518.3.1,kas-[pu,kaspu[money]N,N,"['𒆜', '𒁍']",𒆜𒁍,kas-[pu],"['complete', 'missing']",0.5,kaspu,kaspu,money,,,P335518,3,1,confirmation of transfer 1
29008,P335518.3.2,gam]-mur,gammur[completed]AJ,AJ,"['𒃵', '𒄯']",𒃵𒄯,[gam]-mur,"['missing', 'complete']",0.5,gammur,gammuru,completed,,,P335518,3,2,confirmation of transfer 1
29009,P335518.3.3,ta-din,tadin[paid]AJ,AJ,"['𒋫', '𒁷']",𒋫𒁷,ta-din,"['complete', 'complete']",0.0,tadin,tadnu,paid,,,P335518,3,3,confirmation of transfer 1
29010,P335518.4.1,⸢x⸣+[x,u,u,"['x', 'x']",xx,⸢x⸣+[x],"['damaged', 'missing']",0.75,,,,,,P335518,4,1,confirmation of transfer 2
29011,P335518.4.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335518,4,2,confirmation of transfer 2
29012,P335518.4.3,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335518,4,3,confirmation of transfer 2
29013,P335518.4.4,za-rip,zarip[purchased]AJ,AJ,"['𒍝', '𒆗']",𒍝𒆗,za-rip,"['complete', 'complete']",0.0,zarip,zarpu,purchased,,,P335518,4,4,confirmation of transfer 2
29014,P335518.4.5,TI,ilaqqi[succeed]V,V,['𒋾'],𒋾,TI,['complete'],0.0,ilaqqi,leqû,succeed,,,P335518,4,5,confirmation of transfer 2
29015,P335518.5.1,tu-[a-ru,tuāru[revocation]'N,V,"['𒌅', '𒀀', '𒊒']",𒌅𒀀𒊒,tu-[a-ru],"['complete', 'missing', 'missing']",0.67,tuāru,târu,revocation,,,P335518,5,1,exclusion of litigation
29016,P335518.5.2,de-e-nu],dēnu[lawsuit]N,N,"['𒁲', '𒂊', '𒉡']",𒁲𒂊𒉡,[de-e-nu],"['missing', 'missing', 'missing']",1.0,dēnu,dīnu,lawsuit,,,P335518,5,2,exclusion of litigation
