Unnamed: 0,ref,inst,frag,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,text,line,word,annotation
9721,P428797.4.1,lū[or]CNJ,⸢lu⸣-[u],,CNJ,"['𒇻', '𒌋']",𒇻𒌋,⸢lu⸣-[u],"['damaged', 'missing']",0.75,lū,lū,or,P428797,4,1,penalties for litigation: contravention
9722,P428797.4.2,u,⸢x⸣,,u,['X'],X,⸢x⸣,['damaged'],0.5,,,,P428797,4,2,penalties for litigation: contravention
9723,P428797.4.3,u,x+[x,,u,"['X', 'X']",XX,x+[x],"['complete', 'missing']",0.5,,,,P428797,4,3,penalties for litigation: contravention
9724,P428797.4.4,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428797,4,4,penalties for litigation: contravention
9725,P428797.4.5,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428797,4,5,penalties for litigation: contravention
9726,P428797.4.6,u,x]+x+[x,,u,"['X', 'X', 'X']",XXX,[x]+x+[x],"['missing', 'complete', 'missing']",0.67,,,,P428797,4,6,penalties for litigation: contravention
9727,P428797.4.7,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P428797,4,7,penalties for litigation: contravention
9728,P428797.5.1,issi[with]PRP,⸢TA⸣,,PRP,['𒋫'],𒋫,⸢TA⸣,['damaged'],0.5,issi,išti,with,P428797,5,1,penalties for litigation: contravention
9729,P428797.5.2,Sin-eṭir[1]PN,{1}{d}30-⸢KAR⸣-ir,PN,PN,"['𒁹', '𒀭', '𒌍', '𒋼𒀀', '𒅕']",𒁹𒀭𒌍𒋼𒀀𒅕,{1}{d}[30]-⸢KAR⸣-ir,"['complete', 'complete', 'missing', 'damaged', 'complete']",0.3,Sin-eṭir,Sin-eṭir,1,P428797,5,2,penalties for litigation: contravention
9730,P428797.5.3,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P428797,5,3,penalties for litigation: contravention
9731,P428797.5.4,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428797,5,4,penalties for litigation: contravention
9732,P428797.5.5,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P428797,5,5,penalties for litigation: contravention
9733,P428797.6.1,dabābu[litigation]'N,da-⸢ba⸣-[bu,,V,"['𒁕', '𒁀', '𒁍']",𒁕𒁀𒁍,da-⸢ba⸣-[bu],"['complete', 'damaged', 'missing']",0.5,dabābu,dabābu,litigation,P428797,6,1,penalties for litigation: contravention
9734,P428797.6.2,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428797,6,2,penalties for litigation: contravention
9735,P428797.6.3,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P428797,6,3,penalties for litigation: contravention
9736,P428797.6.4,ubtaʾʾūni[seek]V,⸢ub-ta⸣-[u-ni],,V,"['𒌒', '𒋫', '𒌋', '𒉌']",𒌒𒋫𒌋𒉌,⸢ub-ta⸣-[u-ni],"['damaged', 'damaged', 'missing', 'missing']",0.75,ubtaʾʾūni,buʾʾû,seek,P428797,6,4,penalties for litigation: contravention
9737,P428797.7.1,n,01,NUMBER,n,['01'],01,01,['complete'],0.0,,,,P428797,7,1,penalties for litigation: penalty
9738,P428797.7.2,manā[a unit of weight]N,MA.⸢NA,,N,"['𒈠', '𒈾']",𒈠𒈾,MA.⸢NA⸣,"['complete', 'damaged']",0.25,manā,manû,a unit of weight,P428797,7,2,penalties for litigation: penalty
9739,P428797.7.3,hurāṣi[gold]N,KUG.GI,,N,"['𒆬', '𒄀']",𒆬𒄀,⸢KUG⸣.⸢GI⸣,"['damaged', 'damaged']",0.5,hurāṣi,hurāṣu,gold,P428797,7,3,penalties for litigation: penalty
9740,P428797.7.4,ana[to]PRP,a-na⸣,,PRP,"['𒀀', '𒈾']",𒀀𒈾,⸢a-na⸣,"['damaged', 'damaged']",0.5,ana,ana,to,P428797,7,4,penalties for litigation: penalty
9741,P428797.7.5,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P428797,7,5,penalties for litigation: penalty
9742,P428797.7.6,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428797,7,6,penalties for litigation: penalty
9743,P428797.7.7,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P428797,7,7,penalties for litigation: penalty
9744,P428797.8.1,u,⸢x,,u,['X'],X,⸢x⸣,['damaged'],0.5,,,,P428797,8,1,penalties for litigation: penalty
9745,P428797.8.2,u,x,,u,['X'],X,⸢x⸣,['damaged'],0.5,,,,P428797,8,2,penalties for litigation: penalty
9746,P428797.8.3,u,x⸣,,u,['X'],X,⸢x⸣,['damaged'],0.5,,,,P428797,8,3,penalties for litigation: penalty
9747,P428797.8.4,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P428797,8,4,penalties for litigation: penalty
