Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
11769,P335500.2.1,{[na₄}KIŠIB,kunukku[seal]N,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{[NA₄]}[KIŠIB],"['missing', 'missing']",1.0,kunukku,kunukku,seal,,,P335500,2,1,seal identification
11770,P335500.2.2,{1}{d]}⸢AMAR.UTU—ZI-MEŠ⸣—[x,u,u,"['𒁹', '𒀭', '𒀫', '𒌓', '𒍣', '𒈨𒌍', 'x']",𒁹𒀭𒀫𒌓𒍣𒈨𒌍x,{[1]}{[d]}⸢AMAR⸣.⸢UTU-ZI-MEŠ⸣-[x],"['missing', 'missing', 'damaged', 'damaged', 'damaged', 'damaged', 'missing']",0.71,,,,,,P335500,2,2,seal identification
11771,P335500.2.3,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335500,2,3,seal identification
11772,P335500.3.1,[EN,bēl[owner]N,N,['𒂗'],𒂗,[EN],['missing'],1.0,bēl,bēlu,owner,,,P335500,3,1,seal identification
11773,P335500.3.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335500,3,2,seal identification
11774,P335500.3.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335500,3,3,seal identification
11775,P335500.3.4,x]+⸢x⸣-e,u,u,"['x', 'x', '𒂊']",xx𒂊,[x]+⸢x⸣-e,"['missing', 'damaged', 'complete']",0.5,,,,,,P335500,3,4,seal identification
11776,P335500.3.5,SUM-a-ni,tadāni[giving]'N,V,"['𒋧', '𒀀', '𒉌']",𒋧𒀀𒉌,SUM-a-ni,"['complete', 'complete', 'complete']",0.0,tadāni,tadānu,giving,,,P335500,3,5,seal identification
11777,P335500.7.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335500,7,1,none
11778,P335500.7.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335500,7,2,none
11779,P335500.7.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335500,7,3,none
11780,P335500.7.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335500,7,4,none
11781,P335500.7.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335500,7,5,none
11782,P335500.7.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335500,7,6,none
11783,P335500.7.7,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335500,7,7,none
11784,P335500.7.8,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335500,7,8,none
11785,P335500.7.9,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335500,7,9,none
11786,P335500.7.10,x]-bi-a,u,u,"['x', '𒁉', '𒀀']",x𒁉𒀀,[x]-bi-a,"['missing', 'complete', 'complete']",0.33,,,,,,P335500,7,10,none
11787,P335500.11.1,[IGI,šību[witness]N,N,['𒅆'],𒅆,[IGI],['missing'],1.0,šību,šību,witness,,,P335500,11,1,witness
11788,P335500.11.2,{1}x,u,u,"['𒁹', 'x']",𒁹x,{[1]}[x],"['missing', 'missing']",1.0,,,,,,P335500,11,2,witness
11789,P335500.11.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335500,11,3,witness
11790,P335500.11.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335500,11,4,witness
11791,P335500.11.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335500,11,5,witness
11792,P335500.11.6,x]-a.a,u,u,"['x', '𒀀', '𒀀']",x𒀀𒀀,[x]-a.a,"['missing', 'complete', 'complete']",0.33,,,,,,P335500,11,6,witness
11793,P335500.12.1,[IGI,šību[witness]N,N,['𒅆'],𒅆,[IGI],['missing'],1.0,šību,šību,witness,,,P335500,12,1,witness
11794,P335500.12.2,{1}x,u,u,"['𒁹', 'x']",𒁹x,{[1]}[x],"['missing', 'missing']",1.0,,,,,,P335500,12,2,witness
11795,P335500.12.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335500,12,3,witness
11796,P335500.12.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335500,12,4,witness
11797,P335500.12.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335500,12,5,witness
11798,P335500.12.6,x]-ki,u,u,"['x', '𒆠']",x𒆠,[x]-ki,"['missing', 'complete']",0.5,,,,,,P335500,12,6,witness
11799,P335500.13.1,[IGI,šību[witness]N,N,['𒅆'],𒅆,[IGI],['missing'],1.0,šību,šību,witness,,,P335500,13,1,witness
11800,P335500.13.2,{1}x,u,u,"['𒁹', 'x']",𒁹x,{[1]}[x],"['missing', 'missing']",1.0,,,,,,P335500,13,2,witness
11801,P335500.13.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335500,13,3,witness
11802,P335500.13.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335500,13,4,witness
11803,P335500.13.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335500,13,5,witness
11804,P335500.13.6,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335500,13,6,witness
11805,P335500.13.7,⸢IGI,šību[witness]N,N,['𒅆'],𒅆,⸢IGI⸣,['damaged'],0.5,šību,šību,witness,,,P335500,13,7,witness
11806,P335500.13.8,{1}aš-šur⸣—AŠ,Aššur-iddin[1]PN,PN,"['𒁹', '𒀸', '𒋩', '𒀸']",𒁹𒀸𒋩𒀸,{⸢1⸣}⸢aš-šur⸣-AŠ,"['damaged', 'damaged', 'damaged', 'complete']",0.38,Aššur-iddin,Aššur-iddin,1,PN,,P335500,13,8,witness
11807,P335500.14.1,[IGI,šību[witness]N,N,['𒅆'],𒅆,[IGI],['missing'],1.0,šību,šību,witness,,,P335500,14,1,witness
11808,P335500.14.2,{1}x,u,u,"['𒁹', 'x']",𒁹x,{[1]}[x],"['missing', 'missing']",1.0,,,,,,P335500,14,2,witness
11809,P335500.14.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335500,14,3,witness
11810,P335500.14.4,x]+⸢x⸣-a.a,u,u,"['x', 'x', '𒀀', '𒀀']",xx𒀀𒀀,[x]+⸢x⸣-a.a,"['missing', 'damaged', 'complete', 'complete']",0.38,,,,,,P335500,14,4,witness
11811,P335500.14.5,⸢IGI,šību[witness]N,N,['𒅆'],𒅆,⸢IGI⸣,['damaged'],0.5,šību,šību,witness,,,P335500,14,5,witness
11812,P335500.14.6,{1}{d}PA—A—AŠ⸣,Nabu-aplu-iddina[1]PN,PN,"['𒁹', '𒀭', '𒉺', '𒀀', '𒀸']",𒁹𒀭𒉺𒀀𒀸,{⸢1⸣}{⸢d⸣}⸢PA-A-AŠ⸣,"['damaged', 'damaged', 'damaged', 'damaged', 'damaged']",0.5,Nabu-aplu-iddina,Nabu-aplu-iddina,1,PN,,P335500,14,6,witness
11813,P335500.15.1,[IGI,šību[witness]N,N,['𒅆'],𒅆,[IGI],['missing'],1.0,šību,šību,witness,,,P335500,15,1,witness
11814,P335500.15.2,{1}x,u,u,"['𒁹', 'x']",𒁹x,{[1]}[x],"['missing', 'missing']",1.0,,,,,,P335500,15,2,witness
11815,P335500.15.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335500,15,3,witness
11816,P335500.15.4,x]+⸢x,u,u,"['x', 'x']",xx,[x]+⸢x⸣,"['missing', 'damaged']",0.75,,,,,,P335500,15,4,witness
11817,P335500.15.5,x⸣+[x,u,u,"['x', 'x']",xx,⸢x⸣+[x],"['damaged', 'missing']",0.75,,,,,,P335500,15,5,witness
11818,P335500.15.6,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335500,15,6,witness
11819,P335500.15.7,IGI,šību[witness]N,N,['𒅆'],𒅆,IGI,['complete'],0.0,šību,šību,witness,,,P335500,15,7,witness
11820,P335500.15.8,{1}kur—DINGIR-a.a,Kur-ilaʾi[1]PN,PN,"['𒁹', '𒆳', '𒀭', '𒀀', '𒀀']",𒁹𒆳𒀭𒀀𒀀,{1}kur-DINGIR-a.a,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Kur-ilaʾi,Kur-ilaʾi,1,PN,,P335500,15,8,witness
11821,P335500.16.1,{[iti}x,urhu[month]N,N,"['𒌗', 'x']",𒌗x,{[ITI]}[x],"['missing', 'missing']",1.0,urhu,arhu,month,,,P335500,16,1,date
11822,P335500.16.2,UD-x-x],u,u,"['𒌓', 'x', 'x']",𒌓xx,[UD-x-x],"['missing', 'missing', 'missing']",1.0,,,,,,P335500,16,2,date
11823,P335500.16.3,lim-me,limme[eponym (of year)]N,N,"['𒅆', '𒈨']",𒅆𒈨,lim-me,"['complete', 'complete']",0.0,limme,līmu,eponym (of year),,,P335500,16,3,date
11824,P335500.16.4,{1}sa-⸢gab⸣,Sagab[1]PN,PN,"['𒁹', '𒊓', '𒃮']",𒁹𒊓𒃮,{1}sa-⸢gab⸣,"['complete', 'complete', 'damaged']",0.17,Sagab,Sagab,1,PN,,P335500,16,4,date
