Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
21553,P335595.2.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335595,2,1,confirmation of transfer 2
21554,P335595.2.2,(x)]-MEŠ,u,u,"['x', '𒈨𒌍']",x𒈨𒌍,[x]-MEŠ,"['missing', 'complete']",0.5,,,,,,P335595,2,2,confirmation of transfer 2
21555,P335595.2.3,MU-[MEŠ,u,u,"['𒈬', '𒈨𒌍']",𒈬𒈨𒌍,MU-[MEŠ],"['complete', 'missing']",0.5,,,,,,P335595,2,3,confirmation of transfer 2
21556,P335595.2.4,zar-pu],zarpu[purchased]AJ,AJ,"['𒇡', '𒁍']",𒇡𒁍,[zar-pu],"['missing', 'missing']",1.0,zarpu,zarpu,purchased,,,P335595,2,4,confirmation of transfer 2
21557,P335595.3.1,[la]-qi-u₂,laqiu[acquired]AJ,AJ,"['𒆷', '𒆥', '𒌑']",𒆷𒆥𒌑,[la]-qi-u₂,"['missing', 'complete', 'complete']",0.33,laqiu,leqû,acquired,,,P335595,3,1,confirmation of transfer 2
21558,P335595.3.2,⸢tu₂⸣-[a-ru],tuāru[revocation]'N,V,"['𒌓', '𒀀', '𒊒']",𒌓𒀀𒊒,⸢tu₂⸣-[a-ru],"['damaged', 'missing', 'missing']",0.83,tuāru,târu,revocation,,,P335595,3,2,exclusion of litigation
21559,P335595.4.1,[de]-e-nu,dēnu[lawsuit]N,N,"['𒁲', '𒂊', '𒉡']",𒁲𒂊𒉡,[de]-e-nu,"['missing', 'complete', 'complete']",0.33,dēnu,dīnu,lawsuit,,,P335595,4,1,exclusion of litigation
21560,P335595.4.2,DUG₄.[DUG₄,dabābu[litigation]'N,V,"['𒅗', '𒅗']",𒅗𒅗,DUG₄.[DUG₄],"['complete', 'missing']",0.5,dabābu,dabābu,litigation,,,P335595,4,2,exclusion of litigation
21561,P335595.4.3,la-aš₂-šu₂],laššu[(there) is not]V,V,"['𒆷', '𒀾', '𒋙']",𒆷𒀾𒋙,[la-aš₂-šu₂],"['missing', 'missing', 'missing']",1.0,laššu,laššu,(there) is not,,,P335595,4,3,exclusion of litigation
21562,P335595.5.1,[man-nu],mannu[whoever]'XP,QP,"['𒌋𒌋', '𒉡']",𒌋𒌋𒉡,[man-nu],"['missing', 'missing']",1.0,mannu,mannu,whoever,,,P335595,5,1,penalties for litigation: contravention
21563,P335595.5.2,ša,ša[that]REL,REL,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,that,,,P335595,5,2,penalties for litigation: contravention
21564,P335595.5.3,ina,ina[in+=in the future]PRP,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,,P335595,5,3,penalties for litigation: contravention
21565,P335595.5.4,ur-kiš,urkiš[later]AV,AV,"['𒌨', '𒆧']",𒌨𒆧,ur-kiš,"['complete', 'complete']",0.0,urkiš,urkiš,later,,,P335595,5,4,penalties for litigation: contravention
21566,P335595.5.5,⸢im⸣—[ma-ti-ma],matīma[ever]AV$immatīma,AV,"['𒅎', '𒈠', '𒋾', '𒈠']",𒅎𒈠𒋾𒈠,⸢im⸣-[ma-ti-ma],"['damaged', 'missing', 'missing', 'missing']",0.88,immatīma,matīma,ever,,,P335595,5,5,penalties for litigation: contravention
21567,P335595.6.1,[i-pa]-ri-ku-u₂-ni,parāku[lie across//contravene]V$iparrikūni,V,"['𒄿', '𒉺', '𒊑', '𒆪', '𒌑', '𒉌']",𒄿𒉺𒊑𒆪𒌑𒉌,[i-pa]-ri-ku-u₂-ni,"['missing', 'missing', 'complete', 'complete', 'complete', 'complete']",0.33,iparrikūni,parāku,contravene,,,P335595,6,1,penalties for litigation: contravention
21568,P335595.7.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335595,7,1,penalties for litigation: penalty
21569,P335595.7.2,MA.NA,manê[a unit of weight]N,N,"['𒈠', '𒈾']",𒈠𒈾,[MA].[NA],"['missing', 'missing']",1.0,manê,manû,a unit of weight,,,P335595,7,2,penalties for litigation: penalty
21570,P335595.7.3,KUG].UD,ṣarpu[silver]N,N,"['𒆬', '𒌓']",𒆬𒌓,[KUG].UD,"['missing', 'complete']",0.5,ṣarpu,ṣarpu,silver,,,P335595,7,3,penalties for litigation: penalty
